1a3f3af944409900fece95d976a57f874235ec2d03c1b95a2304bc09da9aceba,f4547ede44ee366a0b6295be41374a2a76d39bb39e8d9680942058eff4df35fc,ca14d770f3c27a0e7bbe7d4e61f7e506666d337fa5fcf851ccd2b87ef46a6bc8,c93d83f1644407fe41403fb5055b845ee9613e1e024714019b0b4391a2155124,9b93d6765b480f5dddf043064ff23846f9c0765f5f971f69cc49e4027cf07439,8ab5bd1d4fc79e5cbbc1e719a9c123ea16baf773de1abfadc7b849a7816a74e1,43bf01dcb69d4ce9f549f3a20c46b7d874e184ab2448c74279ee091a84b78d22,b99c0ebe0d2a5f1e11ba2065b7dc204a1a41ec563ddd480219251fe95bb35a6e,12d6b4b9d4c71ebcd2d43c4984f51ee562644e9166ca23ccf35ddb4cf6ef8571,db7adae82b817c91b6453072f5f6c03274bed2878dbb01906bcfcf71914d5e10,99954708c1c700252d29fc5a2c903ca7c1e51f102365175c40aee0c8fe0ab262,220667d0d3d129c37a3f2849695365b44c8fc1ace8686d3f5be42fdce6759cc2,481d4debf8f00d6e7426901782615d9a8b49b59507f6bbe888176a505c45dcb6,bfc791fb9274c447a1f30db4077fb161b7960eabbff368a97f82043ca43fbf27
"31004","2015/04/01 15:00:00","1010","1","2030/04/01 14:59:59","51010004","104","701001","0","204","","0","0","0"
"31005","2015/04/01 15:00:00","1010","1","2030/04/01 14:59:59","51010005","104","701001","0","204","","0","0","0"
"71010070","2015/04/01 15:00:00","1102","1","2030/04/01 14:59:59","51102001","108","801001","0","208","","0","0","0"
"71020110","2015/04/01 15:00:00","1102","1","2030/04/01 14:59:59","51102002","108","801001","0","208","","0","0","0"
"71030130","2015/04/01 15:00:00","1102","1","2030/04/01 14:59:59","51102003","108","801001","0","208","","0","0","0"
"71040150","2015/04/01 15:00:00","1102","1","2030/04/01 14:59:59","51102004","108","801001","0","208","","0","0","0"
"71050170","2015/04/01 15:00:00","1102","1","2030/04/01 14:59:59","51102005","108","801001","0","208","","0","0","0"
"71060190","2015/04/01 15:00:00","1102","1","2030/04/01 14:59:59","51102006","108","801001","0","208","","0","0","0"
"71070210","2015/04/01 15:00:00","1102","1","2030/04/01 14:59:59","51102007","108","801001","0","208","","0","0","0"
"71080230","2015/04/01 15:00:00","1102","1","2030/04/01 14:59:59","51102008","108","801001","0","208","","0","0","0"
"71090250","2015/04/01 15:00:00","1102","1","2030/04/01 14:59:59","51102009","108","801001","0","208","","0","0","0"
"71100270","2019/06/14 12:00:00","1102","1","2030/04/01 14:59:59","51102010","108","801001","0","208","","0","0","0"
"71110290","2019/07/15 12:00:00","1102","1","2030/04/01 14:59:59","51102011","108","801001","0","208","","0","0","0"
"72010070","2015/04/01 15:00:00","1103","1","2030/04/01 14:59:59","51103001","108","802001","0","208","","0","0","0"
"72020110","2015/04/01 15:00:00","1103","1","2030/04/01 14:59:59","51103002","108","802001","0","208","","0","0","0"
"72030130","2015/04/01 15:00:00","1103","1","2030/04/01 14:59:59","51103003","108","802001","0","208","","0","0","0"
"72040150","2015/04/01 15:00:00","1103","1","2030/04/01 14:59:59","51103004","108","802001","0","208","","0","0","0"
"72050170","2015/04/01 15:00:00","1103","1","2030/04/01 14:59:59","51103005","108","802001","0","208","","0","0","0"
"72060190","2015/04/01 15:00:00","1103","1","2030/04/01 14:59:59","51103006","108","802001","0","208","","0","0","0"
"72070210","2015/04/01 15:00:00","1103","1","2030/04/01 14:59:59","51103007","108","802001","0","208","","0","0","0"
"72080230","2015/04/01 15:00:00","1103","1","2030/04/01 14:59:59","51103008","108","802001","0","208","","0","0","0"
"72090250","2015/04/01 15:00:00","1103","1","2030/04/01 14:59:59","51103009","108","802001","0","208","","0","0","0"
"72100270","2019/06/14 12:00:00","1103","1","2030/04/01 14:59:59","51103010","108","802001","0","208","","0","0","0"
"72110290","2019/07/15 12:00:00","1103","1","2030/04/01 14:59:59","51103011","108","802001","0","208","","0","0","0"
"72120310","2019/08/14 10:00:00","1103","1","2030/04/01 14:59:59","51103012","108","802001","0","208","","0","0","0"
"72130330","2019/09/14 12:00:00","1103","1","2030/04/01 14:59:59","51103013","108","802001","0","208","","0","0","0"
"72140350","2019/10/14 12:00:00","1103","1","2030/04/01 14:59:59","51103014","108","802001","0","208","","0","0","0"
"72150360","2019/11/14 12:00:00","1103","1","2030/04/01 14:59:59","51103015","108","802001","0","208","","0","0","0"
"72160370","2019/12/14 12:00:00","1103","1","2030/04/01 14:59:59","51103016","108","802001","0","208","","0","0","0"
"72170380","2020/01/14 12:00:00","1103","1","2030/04/01 14:59:59","51103017","108","802001","0","208","","0","0","0"
"72180390","2020/02/14 12:00:00","1103","1","2030/04/01 14:59:59","51103018","108","802001","0","208","","0","0","0"
"72190400","2020/03/12 12:00:00","1103","1","2030/04/01 14:59:59","51103019","108","802001","0","208","","0","0","0"
"0","2022/10/31 12:00:00","1402","10","2030/04/01 14:59:59","51402001","1001","904001","1","1000","アドベンチャーを10回完了させよう","0","0","51402001"
"0","2022/10/31 12:00:00","1402","50","2030/04/01 14:59:59","51402002","1001","904001","1","1000","アドベンチャーを50回完了させよう","0","0","51402002"
"0","2022/10/31 12:00:00","1402","100","2030/04/01 14:59:59","51402003","1001","904001","1","1000","アドベンチャーを100回完了させよう","0","0","51402003"
"0","2023/02/15 15:00:00","1501","5","2030/04/01 14:59:59","51501001","125","605001","1","211","次元断層のPHASE 5をクリアしよう","0","0","51501001"
"0","2023/02/15 15:00:00","1502","1","2030/04/01 14:59:59","51502001","125","605002","1","211","次元断層のEXTRA PHASEをクリアしよう","0","0","51502001"
"0","2023/09/07 12:00:00","1601","1","2024/06/05 11:59:59","51601001","127","906001","1","1001","バトルスタジアムで1000位以内に入ろう","0","0","51601001"
"0","2023/09/07 12:00:00","1601","1","2024/06/05 11:59:59","51601002","127","906001","1","1001","バトルスタジアムで300位以内に入ろう","0","0","51601002"
"0","2023/09/07 12:00:00","1601","1","2024/06/05 11:59:59","51601003","127","906001","1","1001","バトルスタジアムで100位以内に入ろう","0","0","51601003"
"0","2024/02/15 5:00:00","20021","200","2030/04/01 14:59:59","51701001","129","907001","1","1002","プリンセスナイトRANKを200まで上げよう","0","0","51701001"
"0","2015/04/01 15:00:00","1702","1","2030/04/01 14:59:59","51801001","132","607001","1","1007","深淵討伐戦で全ボスのVERY HARDをクリアしよう","0","0","51801001"
"0","2015/04/01 15:00:00","4002","10","2030/04/01 14:59:59","54002001","401","501001","1","205","バトルアリーナで10勝しよう","0","0","54002001"
"0","2015/04/01 15:00:00","4002","50","2030/04/01 14:59:59","54002002","401","501001","1","205","バトルアリーナで50勝しよう","0","0","54002002"
"0","2015/04/01 15:00:00","4002","100","2030/04/01 14:59:59","54002003","401","501001","1","205","バトルアリーナで100勝しよう","0","0","54002003"
"0","2015/04/01 15:00:00","4004","10","2030/04/01 14:59:59","54004001","402","502001","1","207","プリンセスアリーナで10勝しよう","0","0","54004001"
"0","2015/04/01 15:00:00","4004","50","2030/04/01 14:59:59","54004002","402","502001","1","207","プリンセスアリーナで50勝しよう","0","0","54004002"
"0","2015/04/01 15:00:00","4004","100","2030/04/01 14:59:59","54004003","402","502001","1","207","プリンセスアリーナで100勝しよう","0","0","54004003"
"0","2015/04/01 15:00:00","5006","1","2030/04/01 14:59:59","55006001","107","601001","1","501","クランバトルに1回参加しよう","0","0","55006001"
"0","2015/04/01 15:00:00","5006","3","2030/04/01 14:59:59","55006002","107","601001","1","501","クランバトルに3回参加しよう","0","0","55006002"
"0","2015/04/01 15:00:00","5006","6","2030/04/01 14:59:59","55006003","107","601001","1","501","クランバトルに6回参加しよう","0","0","55006003"
"0","2020/04/25 5:00:00","5008","1","2030/04/01 14:59:59","55008001","107","603001","1","501","クランバトル（クランモード）で30000位以内に入ろう","0","0","55008001"
"0","2020/04/25 5:00:00","5008","1","2030/04/01 14:59:59","55008002","107","603002","1","501","クランバトル（クランモード）で10000位以内に入ろう","0","0","55008002"
"0","2020/04/25 5:00:00","5008","1","2030/04/01 14:59:59","55008003","107","603003","1","501","クランバトル（クランモード）で5000位以内に入ろう","0","0","55008003"
"0","2020/04/25 5:00:00","5008","1","2030/04/01 14:59:59","55008004","107","603004","1","501","クランバトル（クランモード）で3000位以内に入ろう","0","0","55008004"
"0","2020/04/25 5:00:00","5008","1","2030/04/01 14:59:59","55008005","107","603005","1","501","クランバトル（クランモード）で1000位以内に入ろう","0","0","55008005"
"0","2020/04/25 5:00:00","5008","1","2030/04/01 14:59:59","55008006","107","603006","1","501","クランバトル（クランモード）で100位以内に入ろう","0","0","55008006"
"100101","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011001","501","201001","1","301","ヒヨリを仲間にしよう","0","0","56011001"
"100101","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011002","501","201001","1","301","ヒヨリを★3にしよう","0","0","56011002"
"100101","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011003","501","201001","1","301","ヒヨリを★5にしよう","0","0","56011003"
"100201","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011004","501","201002","1","301","ユイを仲間にしよう","0","0","56011004"
"100201","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011005","501","201002","1","301","ユイを★3にしよう","0","0","56011005"
"100201","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011006","501","201002","1","301","ユイを★5にしよう","0","0","56011006"
"100301","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011007","501","201003","1","301","レイを仲間にしよう","0","0","56011007"
"100301","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011008","501","201003","1","301","レイを★3にしよう","0","0","56011008"
"100301","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011009","501","201003","1","301","レイを★5にしよう","0","0","56011009"
"100401","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011010","501","201004","1","301","ミソギを仲間にしよう","0","0","56011010"
"100401","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011011","501","201004","1","301","ミソギを★3にしよう","0","0","56011011"
"100401","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011012","501","201004","1","301","ミソギを★5にしよう","0","0","56011012"
"100501","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011013","501","201005","1","301","マツリを仲間にしよう","0","0","56011013"
"100501","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011014","501","201005","1","301","マツリを★3にしよう","0","0","56011014"
"100501","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011015","501","201005","1","301","マツリを★5にしよう","0","0","56011015"
"100601","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011016","501","201006","1","301","アカリを仲間にしよう","0","0","56011016"
"100601","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011017","501","201006","1","301","アカリを★3にしよう","0","0","56011017"
"100601","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011018","501","201006","1","301","アカリを★5にしよう","0","0","56011018"
"100701","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011019","501","201007","1","301","ミヤコを仲間にしよう","0","0","56011019"
"100701","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011020","501","201007","1","301","ミヤコを★3にしよう","0","0","56011020"
"100701","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011021","501","201007","1","301","ミヤコを★5にしよう","0","0","56011021"
"100801","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011022","501","201008","1","301","ユキを仲間にしよう","0","0","56011022"
"100801","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011023","501","201008","1","301","ユキを★3にしよう","0","0","56011023"
"100801","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011024","501","201008","1","301","ユキを★5にしよう","0","0","56011024"
"100901","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011025","501","201009","1","301","アンナを仲間にしよう","0","0","56011025"
"100901","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011026","501","201009","1","301","アンナを★3にしよう","0","0","56011026"
"100901","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011027","501","201009","1","301","アンナを★5にしよう","0","0","56011027"
"101001","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011028","501","201010","1","301","マホを仲間にしよう","0","0","56011028"
"101001","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011029","501","201010","1","301","マホを★3にしよう","0","0","56011029"
"101001","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011030","501","201010","1","301","マホを★5にしよう","0","0","56011030"
"101101","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011031","501","201011","1","301","リノを仲間にしよう","0","0","56011031"
"101101","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011032","501","201011","1","301","リノを★3にしよう","0","0","56011032"
"101101","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011033","501","201011","1","301","リノを★5にしよう","0","0","56011033"
"101201","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011034","501","201012","1","301","ハツネを仲間にしよう","0","0","56011034"
"101201","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011035","501","201012","1","301","ハツネを★3にしよう","0","0","56011035"
"101201","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011036","501","201012","1","301","ハツネを★5にしよう","0","0","56011036"
"101301","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011037","501","201013","1","301","ナナカを仲間にしよう","0","0","56011037"
"101301","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011038","501","201013","1","301","ナナカを★3にしよう","0","0","56011038"
"101301","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011039","501","201013","1","301","ナナカを★5にしよう","0","0","56011039"
"101401","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011040","501","201014","1","301","カスミを仲間にしよう","0","0","56011040"
"101401","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011041","501","201014","1","301","カスミを★3にしよう","0","0","56011041"
"101401","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011042","501","201014","1","301","カスミを★5にしよう","0","0","56011042"
"101501","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011043","501","201015","1","301","ミサトを仲間にしよう","0","0","56011043"
"101501","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011044","501","201015","1","301","ミサトを★3にしよう","0","0","56011044"
"101501","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011045","501","201015","1","301","ミサトを★5にしよう","0","0","56011045"
"101601","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011046","501","201016","1","301","スズナを仲間にしよう","0","0","56011046"
"101601","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011047","501","201016","1","301","スズナを★3にしよう","0","0","56011047"
"101601","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011048","501","201016","1","301","スズナを★5にしよう","0","0","56011048"
"101701","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011049","501","201017","1","301","カオリを仲間にしよう","0","0","56011049"
"101701","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011050","501","201017","1","301","カオリを★3にしよう","0","0","56011050"
"101701","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011051","501","201017","1","301","カオリを★5にしよう","0","0","56011051"
"101801","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011052","501","201018","1","301","イオを仲間にしよう","0","0","56011052"
"101801","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011053","501","201018","1","301","イオを★3にしよう","0","0","56011053"
"101801","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011054","501","201018","1","301","イオを★5にしよう","0","0","56011054"
"102001","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011055","501","201019","1","301","ミミを仲間にしよう","0","0","56011055"
"102001","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011056","501","201019","1","301","ミミを★3にしよう","0","0","56011056"
"102001","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011057","501","201019","1","301","ミミを★5にしよう","0","0","56011057"
"102101","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011058","501","201020","1","301","クルミを仲間にしよう","0","0","56011058"
"102101","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011059","501","201020","1","301","クルミを★3にしよう","0","0","56011059"
"102101","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011060","501","201020","1","301","クルミを★5にしよう","0","0","56011060"
"102201","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011061","501","201021","1","301","ヨリを仲間にしよう","0","0","56011061"
"102201","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011062","501","201021","1","301","ヨリを★3にしよう","0","0","56011062"
"102201","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011063","501","201021","1","301","ヨリを★5にしよう","0","0","56011063"
"102301","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011064","501","201022","1","301","アヤネを仲間にしよう","0","0","56011064"
"102301","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011065","501","201022","1","301","アヤネを★3にしよう","0","0","56011065"
"102301","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011066","501","201022","1","301","アヤネを★5にしよう","0","0","56011066"
"102501","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011067","501","201023","1","301","スズメを仲間にしよう","0","0","56011067"
"102501","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011068","501","201023","1","301","スズメを★3にしよう","0","0","56011068"
"102501","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011069","501","201023","1","301","スズメを★5にしよう","0","0","56011069"
"102601","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011070","501","201024","1","301","リンを仲間にしよう","0","0","56011070"
"102601","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011071","501","201024","1","301","リンを★3にしよう","0","0","56011071"
"102601","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011072","501","201024","1","301","リンを★5にしよう","0","0","56011072"
"102701","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011073","501","201025","1","301","エリコを仲間にしよう","0","0","56011073"
"102701","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011074","501","201025","1","301","エリコを★3にしよう","0","0","56011074"
"102701","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011075","501","201025","1","301","エリコを★5にしよう","0","0","56011075"
"102801","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011076","501","201026","1","301","サレンを仲間にしよう","0","0","56011076"
"102801","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011077","501","201026","1","301","サレンを★3にしよう","0","0","56011077"
"102801","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011078","501","201026","1","301","サレンを★5にしよう","0","0","56011078"
"102901","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011079","501","201027","1","301","ノゾミを仲間にしよう","0","0","56011079"
"102901","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011080","501","201027","1","301","ノゾミを★3にしよう","0","0","56011080"
"102901","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011081","501","201027","1","301","ノゾミを★5にしよう","0","0","56011081"
"103001","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011082","501","201028","1","301","ニノンを仲間にしよう","0","0","56011082"
"103001","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011083","501","201028","1","301","ニノンを★3にしよう","0","0","56011083"
"103001","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011084","501","201028","1","301","ニノンを★5にしよう","0","0","56011084"
"103101","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011085","501","201029","1","301","シノブを仲間にしよう","0","0","56011085"
"103101","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011086","501","201029","1","301","シノブを★3にしよう","0","0","56011086"
"103101","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011087","501","201029","1","301","シノブを★5にしよう","0","0","56011087"
"103201","2015/04/01 15:00:00","6011","1","2030/04/01 14:59:59","56011088","501","201030","1","301","アキノを仲間にしよう","0","0","56011088"
"103201","2015/04/01 15:00:00","6011","3","2030/04/01 14:59:59","56011089","501","201030","1","301","アキノを★3にしよう","0","0","56011089"
"103201","2015/04/01 15:00:00","6011","5","2030/04/01 14:59:59","56011090","501","201030","1","301","アキノを★5にしよう","0","0","56011090"
