f4878caccb0ce3b84d3af108c8c5cb09d49faae29e8bf48ffbe0328da9d57fb1,9cee19084a26932266f1cecb20f1bcc9b56ea0fc552c4e8667ee9105c582c15b,5816a4fcdcf24c831be1fd76dcadeb37e80cfd4bd4791a7ed7836d755036af69,2687ab0992b50f72d7a2635dc6caf0e90c60ca8ed95efee326fc22aeb438962e,f7f944a674d56d46a78e38bcac5d261d8a5cfa98b15df10bc260fb81a9aaa9ca,0640dbf68ed830c98f0178480406dd19ec7e6cf3e19c1fa95bb581115422ccac,43d94d8286d44e77f5fe5a1a9c5a1dcf1a932af5696cca948428eb3df1422799,55763b69d50de11c0c3693d585507f510bf528b44e821a0e005fe819826dd522
"0","0","37","3","2019/06/15 11:59:59","109701","2019/05/31 12:00:00","24"
"0","0","38","3","2019/06/18 14:59:59","104401","2019/06/15 12:00:00","25"
"0","0","38","3","2019/06/18 14:59:59","101001","2019/06/15 12:00:00","26"
"0","0","38","2","2019/06/18 14:59:59","101701","2019/06/15 12:00:00","27"
"0","0","39","3","2019/06/30 11:59:59","109901","2019/06/18 15:00:00","28"
"0","0","40","3","2019/07/13 11:59:59","110001","2019/06/30 12:00:00","29"
"0","0","41","3","2019/07/18 14:59:59","107501","2019/07/13 12:00:00","30"
"0","0","41","3","2019/07/18 14:59:59","107801","2019/07/13 12:00:00","31"
"0","0","42","3","2019/07/31 11:59:59","110301","2019/07/18 15:00:00","32"
"0","0","43","3","2019/08/10 11:59:59","110401","2019/07/31 12:00:00","33"
"0","0","44","3","2019/08/15 14:59:59","107701","2019/08/10 12:00:00","34"
"0","0","44","3","2019/08/15 14:59:59","107901","2019/08/10 12:00:00","35"
"0","0","45","3","2019/08/26 11:59:59","110601","2019/08/15 15:00:00","36"
"0","0","46","3","2019/08/31 11:59:59","104401","2019/08/26 12:00:00","37"
"0","0","46","2","2019/08/31 11:59:59","100601","2019/08/26 12:00:00","38"
"0","0","46","2","2019/08/31 11:59:59","100701","2019/08/26 12:00:00","39"
"0","0","46","2","2019/08/31 11:59:59","103101","2019/08/26 12:00:00","40"
"0","0","46","1","2019/08/31 11:59:59","102201","2019/08/26 12:00:00","41"
"0","0","47","3","2019/09/03 20:59:59","107001","2019/08/31 12:00:00","42"
"0","0","47","3","2019/09/03 20:59:59","106101","2019/08/31 12:00:00","43"
"0","0","47","3","2019/09/03 20:59:59","107101","2019/08/31 12:00:00","44"
"0","0","48","3","2019/09/12 11:59:59","110701","2019/09/03 21:00:00","45"
"0","0","49","3","2019/09/16 14:59:59","105701","2019/09/12 12:00:00","46"
"0","0","49","3","2019/09/16 14:59:59","106301","2019/09/12 12:00:00","47"
"0","0","50","3","2019/09/29 11:59:59","110801","2019/09/16 15:00:00","48"
"0","0","51","3","2019/09/30 11:59:59","107001","2019/09/29 12:00:00","49"
"0","0","51","3","2019/09/30 11:59:59","106101","2019/09/29 12:00:00","50"
"0","0","51","3","2019/09/30 11:59:59","107101","2019/09/29 12:00:00","51"
"0","1001","52","3","2019/10/11 11:59:59","111101","2019/09/30 12:00:00","52"
"0","0","53","3","2019/10/16 14:59:59","108101","2019/10/11 12:00:00","53"
"0","0","53","3","2019/10/16 14:59:59","108301","2019/10/11 12:00:00","54"
"0","1002","54","3","2019/10/31 11:59:59","111301","2019/10/16 15:00:00","55"
"0","1003","55","3","2019/11/11 11:59:59","111401","2019/10/31 12:00:00","56"
"0","0","56","3","2019/11/15 14:59:59","105601","2019/11/11 12:00:00","57"
"0","0","56","2","2019/11/15 14:59:59","101301","2019/11/11 12:00:00","58"
"0","0","56","2","2019/11/15 14:59:59","102701","2019/11/11 12:00:00","59"
"0","1004","57","3","2019/11/30 11:59:59","106501","2019/11/15 15:00:00","60"
"0","1005","58","3","2019/12/11 11:59:59","111501","2019/11/30 12:00:00","61"
"0","0","59","3","2019/12/20 14:59:59","108401","2019/12/11 12:00:00","62"
"0","0","59","3","2019/12/20 14:59:59","108601","2019/12/11 12:00:00","63"
"0","1006","60","3","2019/12/31 11:59:59","111701","2019/12/20 15:00:00","64"
"0","1007","61","3","2020/01/03 18:59:59","112001","2019/12/31 12:00:00","65"
"0","0","61","3","2020/01/03 18:59:59","106101","2019/12/31 12:00:00","66"
"0","0","61","3","2020/01/03 18:59:59","107101","2019/12/31 12:00:00","67"
"0","0","61","3","2020/01/03 18:59:59","107001","2019/12/31 12:00:00","68"
"0","1007","62","3","2020/01/10 11:59:59","112001","2020/01/03 19:00:00","69"
"0","0","63","3","2020/01/16 14:59:59","108801","2020/01/10 12:00:00","70"
"0","0","63","3","2020/01/16 14:59:59","108701","2020/01/10 12:00:00","71"
"0","1008","64","3","2020/01/31 11:59:59","111901","2020/01/16 15:00:00","72"
"0","1009","65","3","2020/02/10 11:59:59","112201","2020/01/31 12:00:00","73"
"0","0","66","3","2020/02/15 14:59:59","109101","2020/02/10 12:00:00","74"
"0","1010","67","3","2020/02/25 11:59:59","180401","2020/02/15 15:00:00","75"
"0","0","67","3","2020/02/25 11:59:59","107001","2020/02/15 15:00:00","76"
"0","0","67","3","2020/02/25 11:59:59","106101","2020/02/15 15:00:00","77"
"0","0","67","3","2020/02/25 11:59:59","107101","2020/02/15 15:00:00","78"
"0","0","68","3","2020/02/29 11:59:59","110001","2020/02/25 12:00:00","79"
"0","0","68","3","2020/02/29 11:59:59","110301","2020/02/25 12:00:00","80"
"0","1011","69","3","2020/03/13 14:59:59","112401","2020/02/29 12:00:00","81"
"0","1012","70","3","2020/03/26 11:59:59","112501","2020/03/13 15:00:00","82"
"0","0","71","3","2020/03/31 11:59:59","110401","2020/03/26 12:00:00","83"
"0","0","71","3","2020/03/31 11:59:59","110601","2020/03/26 12:00:00","84"
"0","1013","72","3","2020/04/10 11:59:59","111001","2020/03/31 12:00:00","85"
"0","0","73","3","2020/04/15 14:59:59","109201","2020/04/10 12:00:00","86"
"0","0","73","3","2020/04/15 14:59:59","109401","2020/04/10 12:00:00","87"
"0","1014","74","3","2020/04/24 11:59:59","110901","2020/04/15 15:00:00","88"
"0","0","75","3","2020/04/30 11:59:59","111101","2020/04/24 12:00:00","89"
"0","1015","76","3","2020/05/10 11:59:59","112701","2020/04/30 12:00:00","90"
"0","0","77","3","2020/05/15 14:59:59","109501","2020/05/10 12:00:00","91"
"0","0","77","3","2020/05/15 14:59:59","109601","2020/05/10 12:00:00","92"
"0","1016","78","3","2020/05/31 11:59:59","112801","2020/05/15 15:00:00","93"
"0","1017","79","3","2020/06/03 18:59:59","180501","2020/05/31 12:00:00","94"
"0","0","79","3","2020/06/03 18:59:59","180401","2020/05/31 12:00:00","95"
"0","0","79","3","2020/06/03 18:59:59","107001","2020/05/31 12:00:00","96"
"0","0","79","3","2020/06/03 18:59:59","106101","2020/05/31 12:00:00","97"
"0","0","79","3","2020/06/03 18:59:59","107101","2020/05/31 12:00:00","98"
"0","1018","80","3","2020/06/10 11:59:59","112901","2020/06/03 19:00:00","99"
"0","0","81","3","2020/06/17 14:59:59","110001","2020/06/10 12:00:00","100"
"0","0","81","3","2020/06/17 14:59:59","110301","2020/06/10 12:00:00","101"
"0","1019","82","3","2020/06/24 11:59:59","106601","2020/06/17 15:00:00","102"
"0","0","83","3","2020/06/30 11:59:59","111501","2020/06/24 12:00:00","103"
"0","1020","84","3","2020/07/03 18:59:59","180201","2020/06/30 12:00:00","104"
"0","0","84","3","2020/07/03 18:59:59","180501","2020/06/30 12:00:00","105"
"0","0","84","3","2020/07/03 18:59:59","180401","2020/06/30 12:00:00","106"
"0","0","84","3","2020/07/03 18:59:59","107001","2020/06/30 12:00:00","107"
"0","0","84","3","2020/07/03 18:59:59","106101","2020/06/30 12:00:00","108"
"0","0","84","3","2020/07/03 18:59:59","107101","2020/06/30 12:00:00","109"
"0","1021","85","3","2020/07/10 11:59:59","113101","2020/07/03 19:00:00","110"
"0","0","86","3","2020/07/15 14:59:59","110401","2020/07/10 12:00:00","111"
"0","0","86","3","2020/07/15 14:59:59","110601","2020/07/10 12:00:00","112"
"0","1022","87","3","2020/07/22 11:59:59","113301","2020/07/15 15:00:00","113"
"0","0","88","3","2020/07/27 11:59:59","112001","2020/07/22 12:00:00","114"
"0","0","88","3","2020/07/27 11:59:59","111901","2020/07/22 12:00:00","115"
"0","0","89","3","2020/07/31 11:59:59","107501","2020/07/27 12:00:00","116"
"0","0","89","3","2020/07/31 11:59:59","107801","2020/07/27 12:00:00","117"
"0","1023","90","3","2020/08/10 11:59:59","113401","2020/07/31 12:00:00","118"
"0","0","91","3","2020/08/15 14:59:59","110701","2020/08/10 12:00:00","119"
"0","0","91","3","2020/08/15 14:59:59","110801","2020/08/10 12:00:00","120"
"0","1024","92","3","2020/08/26 11:59:59","113601","2020/08/15 15:00:00","121"
"0","0","93","3","2020/08/31 11:59:59","107701","2020/08/26 12:00:00","122"
"0","0","93","3","2020/08/31 11:59:59","107901","2020/08/26 12:00:00","123"
"0","1025","94","3","2020/09/03 18:59:59","106801","2020/08/31 12:00:00","124"
"0","0","94","3","2020/09/03 18:59:59","180201","2020/08/31 12:00:00","125"
"0","0","94","3","2020/09/03 18:59:59","180501","2020/08/31 12:00:00","126"
"0","0","94","3","2020/09/03 18:59:59","180401","2020/08/31 12:00:00","127"
"0","0","94","3","2020/09/03 18:59:59","107001","2020/08/31 12:00:00","128"
"0","0","94","3","2020/09/03 18:59:59","106101","2020/08/31 12:00:00","129"
"0","0","94","3","2020/09/03 18:59:59","107101","2020/08/31 12:00:00","130"
"0","1026","95","3","2020/09/14 11:59:59","113701","2020/09/03 19:00:00","131"
"0","0","96","3","2020/09/19 14:59:59","111101","2020/09/14 12:00:00","132"
"0","0","96","3","2020/09/19 14:59:59","111301","2020/09/14 12:00:00","133"
"0","1027","97","3","2020/09/30 11:59:59","113801","2020/09/19 15:00:00","134"
"0","1028","98","3","2020/10/10 11:59:59","113901","2020/09/30 12:00:00","135"
"0","0","99","3","2020/10/15 14:59:59","111401","2020/10/10 12:00:00","136"
"0","0","99","3","2020/10/15 14:59:59","106501","2020/10/10 12:00:00","137"
"0","1029","100","3","2020/10/26 14:59:59","114001","2020/10/15 15:00:00","138"
"0","0","101","3","2020/10/31 11:59:59","108101","2020/10/26 15:00:00","139"
"0","0","101","3","2020/10/31 11:59:59","108301","2020/10/26 15:00:00","140"
"0","1030","102","3","2020/11/10 11:59:59","114201","2020/10/31 12:00:00","141"
"0","0","103","3","2020/11/21 14:59:59","109701","2020/11/10 12:00:00","142"
"0","0","103","3","2020/11/21 14:59:59","109901","2020/11/10 12:00:00","143"
"0","1031","104","3","2020/11/30 11:59:59","114301","2020/11/16 15:00:00","144"
"0","1032","105","3","2020/12/10 11:59:59","114401","2020/11/30 12:00:00","145"
"0","0","106","3","2020/12/21 14:59:59","111501","2020/12/10 12:00:00","146"
"0","0","106","3","2020/12/21 14:59:59","111701","2020/12/10 12:00:00","147"
"0","0","106","3","2020/12/21 14:59:59","108401","2020/12/10 12:00:00","148"
"0","0","106","3","2020/12/21 14:59:59","108601","2020/12/10 12:00:00","149"
"0","1033","107","3","2020/12/31 11:59:59","114501","2020/12/21 15:00:00","150"
"0","1034","108","3","2021/01/03 18:59:59","180101","2020/12/31 12:00:00","151"
"0","0","108","3","2021/01/03 18:59:59","106801","2020/12/31 12:00:00","152"
"0","0","108","3","2021/01/03 18:59:59","180201","2020/12/31 12:00:00","153"
"0","0","108","3","2021/01/03 18:59:59","180501","2020/12/31 12:00:00","154"
"0","0","108","3","2021/01/03 18:59:59","180401","2020/12/31 12:00:00","155"
"0","0","108","3","2021/01/03 18:59:59","107001","2020/12/31 12:00:00","156"
"0","0","108","3","2021/01/03 18:59:59","106101","2020/12/31 12:00:00","157"
"0","0","108","3","2021/01/03 18:59:59","107101","2020/12/31 12:00:00","158"
"0","1035","109","3","2021/01/12 11:59:59","111801","2021/01/03 19:00:00","159"
"0","0","110","3","2021/01/17 11:59:59","112001","2021/01/12 12:00:00","160"
"0","0","110","3","2021/01/17 11:59:59","111901","2021/01/12 12:00:00","161"
"0","0","111","3","2021/01/22 14:59:59","108801","2021/01/17 12:00:00","162"
"0","0","111","3","2021/01/22 14:59:59","108701","2021/01/17 12:00:00","163"
"0","1036","112","3","2021/01/31 11:59:59","115001","2021/01/22 15:00:00","164"
"0","1037","113","3","2021/02/10 11:59:59","115501","2021/01/31 12:00:00","165"
"0","0","114","3","2021/02/15 22:59:59","112201","2021/02/10 12:00:00","166"
"0","0","114","3","2021/02/15 22:59:59","109101","2021/02/10 12:00:00","167"
"0","1038","115","3","2021/02/23 14:59:59","106401","2021/02/15 23:00:00","168"
"0","0","117","3","2021/02/28 11:59:59","113101","2021/02/23 15:00:00","169"
"0","1039","118","3","2021/02/28 11:59:59","115701","2021/02/23 15:00:00","170"
"0","1040","119","3","2021/03/03 18:59:59","180601","2021/02/28 12:00:00","171"
"0","0","119","3","2021/03/03 18:59:59","180101","2021/02/28 12:00:00","172"
"0","0","119","3","2021/03/03 18:59:59","106801","2021/02/28 12:00:00","173"
"0","0","119","3","2021/03/03 18:59:59","180201","2021/02/28 12:00:00","174"
"0","0","119","3","2021/03/03 18:59:59","180501","2021/02/28 12:00:00","175"
"0","0","119","3","2021/03/03 18:59:59","180401","2021/02/28 12:00:00","176"
"0","0","119","3","2021/03/03 18:59:59","107001","2021/02/28 12:00:00","177"
"0","0","119","3","2021/03/03 18:59:59","106101","2021/02/28 12:00:00","178"
"0","0","119","3","2021/03/03 18:59:59","107101","2021/02/28 12:00:00","179"
"0","1041","120","3","2021/03/12 11:59:59","115901","2021/03/03 19:00:00","180"
"0","0","121","3","2021/03/24 11:59:59","112401","2021/03/08 12:00:00","181"
"0","0","121","3","2021/03/24 11:59:59","112501","2021/03/08 12:00:00","182"
"0","0","122","3","2021/03/22 14:59:59","113401","2021/03/12 12:00:00","183"
"0","1042","123","3","2021/03/31 11:59:59","116001","2021/03/22 15:00:00","184"
"0","1043","125","3","2021/04/08 11:59:59","116301","2021/03/31 12:00:00","185"
"0","0","126","3","2021/04/15 14:59:59","111001","2021/04/08 12:00:00","186"
"0","0","126","3","2021/04/15 14:59:59","110901","2021/04/08 12:00:00","187"
"0","1044","127","3","2021/04/22 11:59:59","116201","2021/04/15 15:00:00","188"
"0","0","128","3","2021/04/28 11:59:59","113901","2021/04/22 12:00:00","189"
"0","1045","129","3","2021/04/30 11:59:59","107101","2021/04/28 12:00:00","190"
"0","0","129","3","2021/04/30 11:59:59","180601","2021/04/28 12:00:00","191"
"0","0","129","3","2021/04/30 11:59:59","180101","2021/04/28 12:00:00","192"
"0","0","129","3","2021/04/30 11:59:59","106801","2021/04/28 12:00:00","193"
"0","0","129","3","2021/04/30 11:59:59","180201","2021/04/28 12:00:00","194"
"0","0","129","3","2021/04/30 11:59:59","180501","2021/04/28 12:00:00","195"
"0","0","129","3","2021/04/30 11:59:59","180401","2021/04/28 12:00:00","196"
"0","0","129","3","2021/04/30 11:59:59","107001","2021/04/28 12:00:00","197"
"0","0","129","3","2021/04/30 11:59:59","106101","2021/04/28 12:00:00","198"
"0","1046","130","3","2021/05/11 11:59:59","116501","2021/04/30 12:00:00","199"
"0","0","131","3","2021/05/21 14:59:59","112701","2021/05/11 12:00:00","200"
"0","0","131","3","2021/05/21 14:59:59","112801","2021/05/11 12:00:00","201"
"0","1047","133","3","2021/05/31 11:59:59","116601","2021/05/21 15:00:00","202"
"0","1048","134","3","2021/06/09 11:59:59","116701","2021/05/31 12:00:00","203"
"0","0","135","3","2021/06/16 14:59:59","112901","2021/06/09 12:00:00","204"
"0","0","135","3","2021/06/16 14:59:59","106601","2021/06/09 12:00:00","205"
"0","0","136","3","2021/06/20 14:59:59","110301","2021/06/16 15:00:00","206"
"0","0","136","3","2021/06/20 14:59:59","110001","2021/06/16 15:00:00","207"
"0","1049","137","3","2021/06/24 14:59:59","116901","2021/06/16 15:00:00","208"
"0","0","138","3","2021/06/24 14:59:59","107801","2021/06/20 15:00:00","209"
"0","0","138","3","2021/06/24 14:59:59","107501","2021/06/20 15:00:00","210"
"0","0","139","3","2021/06/30 11:59:59","114401","2021/06/24 15:00:00","211"
"0","1050","140","3","2021/07/03 18:59:59","180301","2021/06/30 12:00:00","212"
"0","0","140","3","2021/07/03 18:59:59","180601","2021/06/30 12:00:00","213"
"0","0","140","3","2021/07/03 18:59:59","180101","2021/06/30 12:00:00","214"
"0","0","140","3","2021/07/03 18:59:59","106801","2021/06/30 12:00:00","215"
"0","0","140","3","2021/07/03 18:59:59","180201","2021/06/30 12:00:00","216"
"0","0","140","3","2021/07/03 18:59:59","180501","2021/06/30 12:00:00","217"
"0","0","140","3","2021/07/03 18:59:59","180401","2021/06/30 12:00:00","218"
"0","0","140","3","2021/07/03 18:59:59","107001","2021/06/30 12:00:00","219"
"0","0","140","3","2021/07/03 18:59:59","106101","2021/06/30 12:00:00","220"
"0","0","140","3","2021/07/03 18:59:59","107101","2021/06/30 12:00:00","221"
"0","1051","141","3","2021/07/12 11:59:59","117001","2021/07/03 19:00:00","222"
"0","0","142","3","2021/07/15 14:59:59","113101","2021/07/08 12:00:00","223"
"0","0","143","3","2021/07/19 14:59:59","107701","2021/07/15 12:00:00","224"
"0","0","143","3","2021/07/19 14:59:59","107901","2021/07/15 12:00:00","225"
"0","1052","144","3","2021/07/24 14:59:59","117101","2021/07/15 15:00:00","226"
"0","0","145","3","2021/07/24 14:59:59","110401","2021/07/19 15:00:00","227"
"0","0","146","3","2021/07/31 11:59:59","111801","2021/07/24 15:00:00","228"
"0","0","146","3","2021/07/31 11:59:59","115001","2021/07/24 15:00:00","229"
"0","1053","147","3","2021/08/09 11:59:59","117201","2021/07/31 12:00:00","230"
"0","0","148","3","2021/08/15 14:59:59","113401","2021/08/09 12:00:00","231"
"0","1054","149","3","2021/08/23 11:59:59","117301","2021/08/15 15:00:00","232"
"0","0","150","3","2021/08/31 11:59:59","115501","2021/08/23 12:00:00","233"
"0","1055","151","3","2021/09/03 18:59:59","180701","2021/08/31 12:00:00","234"
"0","0","151","3","2021/09/03 18:59:59","180301","2021/08/31 12:00:00","235"
"0","0","151","3","2021/09/03 18:59:59","180601","2021/08/31 12:00:00","236"
"0","0","151","3","2021/09/03 18:59:59","180101","2021/08/31 12:00:00","237"
"0","0","151","3","2021/09/03 18:59:59","106801","2021/08/31 12:00:00","238"
"0","0","151","3","2021/09/03 18:59:59","180201","2021/08/31 12:00:00","239"
"0","0","151","3","2021/09/03 18:59:59","180501","2021/08/31 12:00:00","240"
"0","0","151","3","2021/09/03 18:59:59","180401","2021/08/31 12:00:00","241"
"0","0","151","3","2021/09/03 18:59:59","107001","2021/08/31 12:00:00","242"
"0","0","151","3","2021/09/03 18:59:59","106101","2021/08/31 12:00:00","243"
"0","0","151","3","2021/09/03 18:59:59","107101","2021/08/31 12:00:00","244"
"0","1056","152","3","2021/09/08 11:59:59","117501","2021/09/03 19:00:00","245"
"0","0","153","3","2021/09/13 11:59:59","113701","2021/09/08 12:00:00","246"
"0","0","153","3","2021/09/13 11:59:59","113801","2021/09/08 12:00:00","247"
"0","1057","154","3","2021/09/18 11:59:59","117601","2021/09/13 12:00:00","248"
"0","1058","155","3","2021/09/24 11:59:59","118001","2021/09/18 12:00:00","249"
"0","0","156","3","2021/09/30 11:59:59","108101","2021/09/24 12:00:00","250"
"0","0","156","3","2021/09/30 11:59:59","108301","2021/09/24 12:00:00","251"
"0","0","157","3","2021/09/30 11:59:59","110601","2021/09/24 12:00:00","252"
"0","1059","158","3","2021/10/08 11:59:59","117701","2021/09/30 12:00:00","253"
"0","0","159","3","2021/10/15 14:59:59","113901","2021/10/08 12:00:00","254"
"0","1060","160","3","2021/10/22 11:59:59","117901","2021/10/15 15:00:00","255"
"0","0","161","3","2021/10/31 11:59:59","111101","2021/10/22 12:00:00","256"
"0","1061","162","3","2021/11/03 18:59:59","106701","2021/10/31 12:00:00","257"
"0","0","162","3","2021/11/03 18:59:59","180701","2021/10/31 12:00:00","258"
"0","0","162","3","2021/11/03 18:59:59","180301","2021/10/31 12:00:00","259"
"0","0","162","3","2021/11/03 18:59:59","180601","2021/10/31 12:00:00","260"
"0","0","162","3","2021/11/03 18:59:59","180101","2021/10/31 12:00:00","261"
"0","0","162","3","2021/11/03 18:59:59","106801","2021/10/31 12:00:00","262"
"0","0","162","3","2021/11/03 18:59:59","180201","2021/10/31 12:00:00","263"
"0","0","162","3","2021/11/03 18:59:59","180501","2021/10/31 12:00:00","264"
"0","0","162","3","2021/11/03 18:59:59","180401","2021/10/31 12:00:00","265"
"0","0","162","3","2021/11/03 18:59:59","107001","2021/10/31 12:00:00","266"
"0","0","162","3","2021/11/03 18:59:59","106101","2021/10/31 12:00:00","267"
"0","0","162","3","2021/11/03 18:59:59","107101","2021/10/31 12:00:00","268"
"0","1062","163","3","2021/11/11 11:59:59","119001","2021/11/03 19:00:00","269"
"0","0","164","3","2021/11/16 11:59:59","114201","2021/11/11 12:00:00","270"
"0","0","164","3","2021/11/16 11:59:59","114301","2021/11/11 12:00:00","271"
"0","1063","166","3","2021/11/24 11:59:59","119101","2021/11/16 12:00:00","272"
"0","0","167","3","2021/11/30 11:59:59","108401","2021/11/24 12:00:00","273"
"0","0","167","3","2021/11/30 11:59:59","108601","2021/11/24 12:00:00","274"
"0","1064","168","3","2021/12/08 11:59:59","119901","2021/11/30 12:00:00","275"
"0","0","169","3","2021/12/15 14:59:59","114401","2021/12/08 12:00:00","276"
"0","0","170","3","2021/12/22 11:59:59","111501","2021/12/15 15:00:00","277"
"0","1065","171","3","2021/12/31 11:59:59","119301","2021/12/22 12:00:00","278"
"0","1066","172","3","2022/01/03 18:59:59","180801","2021/12/31 12:00:00","279"
"0","0","172","3","2022/01/03 18:59:59","106701","2021/12/31 12:00:00","280"
"0","0","172","3","2022/01/03 18:59:59","180701","2021/12/31 12:00:00","281"
"0","0","172","3","2022/01/03 18:59:59","180301","2021/12/31 12:00:00","282"
"0","0","172","3","2022/01/03 18:59:59","180601","2021/12/31 12:00:00","283"
"0","0","172","3","2022/01/03 18:59:59","180101","2021/12/31 12:00:00","284"
"0","0","172","3","2022/01/03 18:59:59","106801","2021/12/31 12:00:00","285"
"0","0","172","3","2022/01/03 18:59:59","180201","2021/12/31 12:00:00","286"
"0","0","172","3","2022/01/03 18:59:59","180501","2021/12/31 12:00:00","287"
"0","0","172","3","2022/01/03 18:59:59","180401","2021/12/31 12:00:00","288"
"0","0","172","3","2022/01/03 18:59:59","107001","2021/12/31 12:00:00","289"
"0","0","172","3","2022/01/03 18:59:59","106101","2021/12/31 12:00:00","290"
"0","0","172","3","2022/01/03 18:59:59","107101","2021/12/31 12:00:00","291"
"0","1067","173","3","2022/01/11 11:59:59","120701","2022/01/03 19:00:00","292"
"0","0","174","3","2022/01/15 14:59:59","111801","2022/01/11 12:00:00","293"
"0","0","174","3","2022/01/15 14:59:59","115001","2022/01/11 12:00:00","294"
"0","1068","175","3","2022/01/24 11:59:59","120901","2022/01/15 15:00:00","295"
"0","0","176","3","2022/01/27 11:59:59","108801","2022/01/24 12:00:00","296"
"0","0","176","3","2022/01/27 11:59:59","108701","2022/01/24 12:00:00","297"
"0","0","177","3","2022/01/31 11:59:59","112001","2022/01/27 12:00:00","298"
"0","0","177","3","2022/01/31 11:59:59","111901","2022/01/27 12:00:00","299"
"0","1069","178","3","2022/02/08 11:59:59","121001","2022/01/31 12:00:00","300"
"0","1070","179","3","2022/02/15 14:59:59","116401","2022/02/08 12:00:00","301"
"0","0","180","3","2022/02/24 11:59:59","115501","2022/02/15 15:00:00","302"
"0","1071","181","3","2022/02/24 11:59:59","121101","2022/02/15 15:00:00","303"
"0","0","182","3","2022/02/28 11:59:59","117001","2022/02/24 12:00:00","304"
"0","1072","183","3","2022/03/03 18:59:59","118101","2022/02/28 12:00:00","305"
"0","0","183","3","2022/03/03 18:59:59","180801","2022/02/28 12:00:00","306"
"0","0","183","3","2022/03/03 18:59:59","106701","2022/02/28 12:00:00","307"
"0","0","183","3","2022/03/03 18:59:59","180701","2022/02/28 12:00:00","308"
"0","0","183","3","2022/03/03 18:59:59","180301","2022/02/28 12:00:00","309"
"0","0","183","3","2022/03/03 18:59:59","180601","2022/02/28 12:00:00","310"
"0","0","183","3","2022/03/03 18:59:59","180101","2022/02/28 12:00:00","311"
"0","0","183","3","2022/03/03 18:59:59","106801","2022/02/28 12:00:00","312"
"0","0","183","3","2022/03/03 18:59:59","180201","2022/02/28 12:00:00","313"
"0","0","183","3","2022/03/03 18:59:59","180501","2022/02/28 12:00:00","314"
"0","0","183","3","2022/03/03 18:59:59","180401","2022/02/28 12:00:00","315"
"0","0","183","3","2022/03/03 18:59:59","107001","2022/02/28 12:00:00","316"
"0","0","183","3","2022/03/03 18:59:59","106101","2022/02/28 12:00:00","317"
"0","0","183","3","2022/03/03 18:59:59","107101","2022/02/28 12:00:00","318"
"0","1073","184","3","2022/03/11 11:59:59","121301","2022/03/03 19:00:00","319"
"0","0","185","3","2022/03/11 11:59:59","107801","2022/03/08 12:00:00","320"
"0","0","185","3","2022/03/11 11:59:59","107501","2022/03/08 12:00:00","321"
"0","0","186","3","2022/03/15 14:59:59","115901","2022/03/11 12:00:00","322"
