bdbdbc988d470d1d9ef830dd4d93708a51d7b3b7c19e9dc6521791e47cb5ae99,f2b377e6dbb9761257e50a88fc442b59897207d9db4032ac86538d5340b15339,0f5fc76013f7a65d188cf314f5ae15f04e06da0fac665ff5375c65ec6618cc73,7366da391bb3a41a6c78673d2bb06475a87367758abf56fa6200910d33c28688,13b283a8cfdee9a9837a779338979f3c75e5a601a076f978b586ac343fe09fbe,5fe7d502a37862198778dad4203ada449fc3a1de4d5d1a205cfbc24e704996fc,3c6d324023e359d2319eb07680e39ff5bb4fa0ff37b6bf3e6aeea36d4b37ed9e,4fa0515de6f1f517151ba28c748fc4296ee7654b13de21cee52639a43988e7db,fe0d072b06197da1748902f903014e5da2b17f14a74255e7c1874cb11e2e4096,e4b7242be4f963f3eefa1b1510caf4bc7361593a4d9b40227a3e5450eec1e9fb,4c5ee8e7bf9228f441deb44698721d0a734c677b5729716f45537e461a27e7d9,783308fcf31572f7353c08a497e8c87c6930ae64e972670758838d731eed5568,3507cd0ae075cfb50b58fd6d7364a9878811504fcf8af9117005acb9f55f0a78,e45acc5686e5367ae3e1db81523e0f5758169ed22e22c26eb15b569267ff109f,f080bf3935d33588f1d453dcb8d5ba235f3947ae5f46e0804dd5f745db38921a,3f42384ad8b509ad15dc05970a79c61ae37f544eaa1de4323e25d685515ae018,96485f0b91211f5be60378960521636f241e9caa89ca1f3982e4a3dfaaa6031a,b37e983363aa16bc4cd4819995273489f80e1f38b242b29efb87555c2e848190,a975a08bf64a31b004957e4b06301f6e74fc196dc1e74c137c23bf20cbd5547c,7daa4d2b91d7311b7d0224a9b9882586369adf6a1e81751f5e587d8d8cd81b8a,310e3668260acd8aa54d970700a4a050ee57648bbe6e519fe7aa5004ac6e54f6,bfd4215315d56155ca05b6a716af60f11e9b26266c68844a62029e0e49ab0306,f68b03898677dc979f873bc311ac9586c281b8c23fb0ed0db903cef96b075bf5,2994d99752dc04166fe742dddbbf6d60493f334ad8cdbb39d30e48fc5964890e,13b656fddc8a8891ec1ca493bfa192dd4e53633e39cb8bd586b185f5dcbf3730,687c11d472f62c0ba350fc04ac2580605f9fefccf80bbc27513c32c940941a29
"81001022","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001023","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001024","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001025","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001026","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001027","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001028","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001029","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001030","bgm_MC131","100198","0","0","0","0","0","100198","0","0","1","3","1","bgm_MC131","60","0","0","0","0","1","0","0","0","0","0"
"81001031","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001032","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001033","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001034","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001035","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001036","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001037","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001038","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001039","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001040","bgm_MC131","100198","0","0","0","0","0","100198","0","0","0.9","3","0.9","bgm_MC131","60","0","0","0","0","2","0","0","0","0","0"
"81001041","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001042","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001043","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001044","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001045","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001046","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001047","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001048","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001049","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001050","bgm_MC131","100198","0","0","0","0","0","100198","0","0","1","3","1","bgm_MC131","50","0","0","0","0","1","0","0","0","0","0"
"81001051","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001052","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001053","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001054","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001055","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001056","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001057","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001058","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001059","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001060","bgm_MC131","100198","-25","0","0","0","0","100198","0","0","1.1","3","1.1","bgm_MC131","50","0","0","0","0","0.9","0","0","0","0","-30"
"81001061","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001062","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001063","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001064","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001065","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001066","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001067","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001068","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001069","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001070","bgm_MC131","100198","0","0","0","0","0","100198","0","0","1.4","3","1.4","bgm_MC131","70","-10","0","0","0","1.1","0","0","0","0","0"
"81001071","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001072","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001073","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001074","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001075","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001076","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001077","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001078","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001079","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001080","bgm_MC131","100198","0","0","0","0","0","100198","0","0","1","3","1","bgm_MC131","50","0","0","0","0","1.2","0","0","0","0","0"
"81001081","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001082","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001083","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001084","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001085","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001086","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","2","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001087","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001088","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001089","bgm_MC131","100198","-379","0","188","0","0","100198","0","0.8","1","1","1","bgm_MC131","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"81001090","bgm_MC131","100198","0","0","0","0","0","100198","0","0","1.2","3","1.2","bgm_MC131","50","0","0","0","0","1.3","0","0","0","0","0"
"82001001","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001002","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001003","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001004","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001005","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001006","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001007","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001008","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001009","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001010","bgm_MC132","101822","0","0","0","0","0","101822","0","0","1","3","1","bgm_MC132","65","0","0","0","0","0.9","0","0","0","0","0"
"82001011","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001012","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001013","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001014","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001015","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001016","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001017","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001018","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001019","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001020","bgm_MC132","101822","0","0","0","0","0","101822","0","0","1","3","1","bgm_MC132","50","0","0","0","0","0.95","0","0","0","0","0"
"82001021","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001022","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001023","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001024","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001025","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001026","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001027","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001028","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001029","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001030","bgm_MC132","101822","0","0","0","0","0","101822","0","0","1","3","1","bgm_MC132","60","0","0","0","0","1.3","0","0","0","0","0"
"82001031","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001032","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001033","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001034","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001035","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001036","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001037","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001038","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001039","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001040","bgm_MC132","101822","0","0","0","0","0","101822","0","0","1","3","1","bgm_MC132","60","0","0","0","0","1","0","0","0","0","0"
"82001041","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001042","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001043","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001044","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001045","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001046","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001047","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001048","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001049","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001050","bgm_MC132","101822","0","0","0","0","0","101822","0","0","1","3","1","bgm_MC132","50","0","0","0","0","1","0","0","0","0","0"
"82001051","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001052","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001053","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001054","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
