1490e23247dfcdd0e08dbbce53f32828d2185bf1ec7cdccd9d9746b92797d380,b642e29c744ab4df4e3ece00efb4c308e1bc0c59b4164a6a490bf0f1fb7ff5a4,de00ff1ba103d71279921296359ad91eee8d2d4b479398038e5b1e1d99f8182d,976bca5b57962d05d2df8a23303ce9bfd2a634b488d077be99f66fcb6f21bace,0e9316592a3c0f5979d2cb6fef7cefb06220a2ffd48852dd55496af2f7a2f63f,81e50f808890babd99ca62fbce3f27db9bde8e4dd6b3ea609d605a06fa3166ed,815a127ac7a689575913b5305eb934f2799ccb424d4ab3fe160c5ae1c8883b0f,1277ed070f460d7d485cbae15fab817f4d7b8c77c3300c27dd7b8ed144a8c94c,2f433d9ff70a19514bc5b00bca4f9e758f612e355c32c286378a76bbb07bae24,8fdd6ea2a6525d1b92854814ec8b313fab16092bcc55ad87d5afc16f9137c3df,f3d1dc8b058530cfabe5f824dba5dc2be7607e1af271038514bfe9382092439b,cb7100f58ebf92e97c7ccb37353f0f90dcad08af2478ad9d754a40a1ad1f9398,e93bbcf853b7addefeb02848fbe6d702e91881a439c2009985b4cb21995bfb48,73e7f7e7ba13b3fee59362d5234a4fc20cec8c72e3fff387fb3356caacbf4743
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","16","111101","2","0","31111"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","17","111501","2","0","31115"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","18","112001","2","0","31120"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","19","111901","2","0","31119"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","20","113101","2","0","31131"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","21","113401","2","0","31134"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","22","113901","2","0","31139"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","23","114401","2","0","31144"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","24","111801","2","0","31118"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","25","115001","2","0","31150"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","26","115501","2","0","31155"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","27","117001","2","0","31170"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","28","117201","2","0","31172"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","29","118001","2","0","31180"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","30","117701","2","0","31177"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","31","119901","2","0","31199"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","32","120701","2","0","31207"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","33","120901","2","0","31209"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","34","121001","2","0","31210"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","35","121101","2","0","31211"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","36","121501","2","0","31215"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","37","122501","2","0","31225"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","38","122901","2","0","31229"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","39","123301","2","0","31233"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","40","123601","2","0","31236"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","41","123801","2","0","31238"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","42","124001","2","0","31240"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","43","107601","2","0","31076"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","44","108001","2","0","31080"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","45","108201","2","0","31082"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","46","108501","2","0","31085"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","47","108901","2","0","31089"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","48","109001","2","0","31090"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","49","110101","2","0","31101"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","50","110501","2","0","31105"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","51","111201","2","0","31112"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","52","111601","2","0","31116"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","53","112101","2","0","31121"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","54","112301","2","0","31123"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","55","113001","2","0","31130"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","56","113201","2","0","31132"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","57","113501","2","0","31135"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","58","114101","2","0","31141"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","59","114601","2","0","31146"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","60","114701","2","0","31147"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","61","115601","2","0","31156"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","62","115801","2","0","31158"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","63","116801","2","0","31168"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","64","117401","2","0","31174"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","65","117801","2","0","31178"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","66","119201","2","0","31192"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","67","120801","2","0","31208"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","68","121201","2","0","31212"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","69","122101","2","0","31221"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","70","122401","2","0","31224"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","71","122801","2","0","31228"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","72","123501","2","0","31235"
"0","0","28023","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","73","124101","2","0","31241"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","1","100901","2","0","31009"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","2","101001","2","0","31010"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","3","101101","2","0","31011"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","4","101201","2","0","31012"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","5","101801","2","0","31018"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","6","102801","2","0","31028"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","7","102901","2","0","31029"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","8","103001","2","0","31030"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","9","103201","2","0","31032"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","10","104301","2","0","31043"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","11","104901","2","0","31049"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","12","105301","2","0","31053"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","13","105701","2","0","31057"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","14","104701","2","0","31047"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","15","106301","2","0","31063"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","16","103601","2","0","31036"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","17","104401","2","0","31044"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","18","103701","2","0","31037"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","19","105601","2","0","31056"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","20","101401","2","0","31014"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","21","109201","2","0","31092"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","22","109401","2","0","31094"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","23","109501","2","0","31095"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","24","109601","2","0","31096"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","25","110701","2","0","31107"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","26","110801","2","0","31108"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","27","111301","2","0","31113"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","28","111401","2","0","31114"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","29","106501","2","0","31065"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","30","111701","2","0","31117"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","31","112201","2","0","31122"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","32","111001","2","0","31110"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","33","110901","2","0","31109"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","34","112701","2","0","31127"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","35","112801","2","0","31128"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","36","112901","2","0","31129"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","37","106601","2","0","31066"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","38","113301","2","0","31133"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","39","113601","2","0","31136"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","40","113701","2","0","31137"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","41","113801","2","0","31138"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","42","114001","2","0","31140"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","43","114201","2","0","31142"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","44","114301","2","0","31143"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","45","114501","2","0","31145"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","46","106401","2","0","31064"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","47","115701","2","0","31157"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","48","115901","2","0","31159"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","49","116001","2","0","31160"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","50","116201","2","0","31162"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","51","116301","2","0","31163"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","52","116501","2","0","31165"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","53","116601","2","0","31166"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","54","116701","2","0","31167"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","55","116901","2","0","31169"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","56","117101","2","0","31171"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","57","117301","2","0","31173"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","58","117501","2","0","31175"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","59","117601","2","0","31176"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","60","117901","2","0","31179"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","61","119001","2","0","31190"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","62","119101","2","0","31191"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","63","119301","2","0","31193"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","64","116401","2","0","31164"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","65","121301","2","0","31213"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","66","121401","2","0","31214"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","67","121601","2","0","31216"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","68","122001","2","0","31220"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","69","121901","2","0","31219"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","70","122201","2","0","31222"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","71","122301","2","0","31223"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","72","122601","2","0","31226"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","73","122701","2","0","31227"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","74","123101","2","0","31231"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","75","123201","2","0","31232"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","76","123701","2","0","31237"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","77","123901","2","0","31239"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","78","124201","2","0","31242"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","79","100501","2","0","31005"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","80","100601","2","0","31006"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","81","100701","2","0","31007"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","82","100801","2","0","31008"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","83","101301","2","0","31013"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","84","101501","2","0","31015"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","85","101601","2","0","31016"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","86","101701","2","0","31017"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","87","102001","2","0","31020"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","88","102301","2","0","31023"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","89","102601","2","0","31026"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","90","102701","2","0","31027"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","91","103101","2","0","31031"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","92","103301","2","0","31033"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","93","103801","2","0","31038"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","94","104201","2","0","31042"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","95","104501","2","0","31045"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","96","104601","2","0","31046"
"0","0","28024","2023/01/15 15:00:00","0","0","100","0","2030/08/01 14:59:59","97","104801","2","0","31048"
