chara_id,offset,size,softness
"9211","0","800","50"
"9212","0","800","50"
"9311","0","460","50"
"9411","0","1500","50"
"9511","0","800","50"
"9811","0","800","50"
"9911","0","800","50"
"9912","0","800","50"
"11411","-15","730","0"
"13311","-45","715","60"
"15011","0","2000","50"
"15012","0","900","50"
"15311","0","800","50"
"15811","-60","750","45"
"15916","30","1200","50"
"16011","0","1300","50"
"16311","0","1000","50"
"16711","0","530","70"
"16712","0","600","70"
"17011","0","2000","0"
"17211","-45","760","45"
"17212","0","2000","0"
"17511","0","2000","50"
"17512","0","2000","50"
"50611","0","800","50"
"50711","-75","700","60"
"50811","0","1500","50"
"50911","0","460","50"
"50912","0","460","50"
"51011","0","800","50"
"51111","0","800","50"
"100011","-60","750","45"
"100012","-60","750","45"
"100099","-60","750","45"
"100111","1.5","615","45"
"100112","1.5","615","45"
"100113","40","700","45"
"100131","0","700","50"
"100132","0","700","50"
"100211","0","800","50"
"100212","0","800","50"
"100213","0","800","50"
"100231","0","700","50"
"100232","0","700","50"
"100311","0","600","45"
"100312","-120","600","45"
"100313","-120","600","45"
"100331","-70","650","100"
"100332","0","700","50"
"100411","-65","650","60"
"100431","0","700","50"
"100432","0","700","50"
"100511","40","600","50"
"100512","-20","600","60"
"100513","40","600","50"
"100514","-20","600","60"
"100531","0","800","50"
"100611","-50","550","50"
"100631","0","700","50"
"100632","0","700","50"
"100711","-60","800","85"
"100731","-95","700","50"
"100811","-40","700","50"
"100831","0","700","50"
"100832","0","700","50"
"100911","-20","535","35"
"100912","0","1200","50"
"100931","0","700","30"
"101011","-50","750","100"
"101031","0","700","50"
"101032","0","700","50"
"101111","20","650","50"
"101112","-100","730","40"
"101131","0","700","50"
"101211","0","800","45"
"101231","0","700","50"
"101311","-35","630","105"
"101312","0","1200","50"
"101331","30","800","50"
"101332","0","800","50"
"101411","0","700","50"
"101412","0","700","50"
"101421","0","700","50"
"101431","0","800","50"
"101511","50","800","50"
"101512","0","800","50"
"101531","0","800","50"
"101532","0","800","50"
"101611","-20","740","80"
"101631","0","700","50"
"101632","0","900","50"
"101711","-85","610","40"
"101731","0","700","50"
"101732","0","700","50"
"101733","0","700","50"
"101811","0","700","50"
"101812","-25","640","70"
"101821","0","700","50"
"101831","0","700","50"
"102011","0","520","50"
"102012","0","520","50"
"102031","0","700","50"
"102032","0","700","50"
"102033","0","700","50"
"102111","-50","700","100"
"102131","0","700","50"
"102211","-30","490","80"
"102212","-55","520","80"
"102231","0","700","50"
"102232","0","700","50"
"102311","-10","530","45"
"102312","-10","530","45"
"102313","-10","530","45"
"102321","0","700","50"
"102331","0","700","50"
"102332","-25","525","0"
"102511","-85","550","45"
"102531","0","700","50"
"102611","30","580","45"
"102631","0","700","50"
"102632","0","700","50"
"102711","-120","680","60"
"102712","0","1200","50"
"102731","0","700","50"
"102732","0","700","50"
"102811","0","900","50"
"102821","0","900","50"
"102831","0","900","50"
"102832","0","900","50"
"102911","-30","500","65"
"102912","-50","900","50"
"102913","0","900","50"
"102931","25","720","50"
"103011","-80","800","100"
"103031","0","700","50"
"103111","-65","600","50"
"103112","-65","600","50"
"103113","-35","655","50"
"103131","0","700","50"
"103132","0","700","50"
"103133","0","800","50"
"103211","50","800","80"
"103212","-65","675","60"
"103231","0","700","50"
"103232","0","700","50"
"103311","90","700","50"
"103331","0","700","50"
"103332","0","700","50"
"103333","0","700","50"
"103411","0","700","50"
"103412","0","700","50"
"103431","0","700","50"
"103432","0","700","50"
"103433","0","700","50"
"103611","0","700","50"
"103631","0","700","50"
"103632","0","700","50"
"103711","-200","700","50"
"103712","-200","700","50"
"103731","0","700","50"
"103811","-50","550","50"
"103812","0","650","50"
"103813","-50","550","50"
"103831","0","700","50"
"103832","0","700","50"
"104011","-50","700","50"
"104031","0","700","50"
"104032","0","700","50"
"104033","0","700","50"
"104211","30","600","50"
"104212","-50","700","50"
"104231","0","700","50"
"104232","0","700","50"
"104311","0","750","35"
"104331","0","700","50"
"104411","90","900","30"
"104412","0","1200","50"
"104431","0","900","50"
"104511","50","680","50"
"104512","0","610","40"
"104531","0","700","50"
"104532","0","700","50"
"104611","-100","700","50"
"104631","0","700","50"
"104632","0","700","50"
"104711","0","900","50"
"104712","0","900","50"
"104713","0","900","50"
"104715","0","900","50"
"104731","0","800","50"
"104732","0","800","50"
"104811","-5","535","45"
"104831","0","700","50"
"104832","0","700","50"
"104911","-200","900","50"
"104912","-10","545","50"
"104914","-200","900","50"
"104931","0","700","50"
"104932","0","700","50"
"105011","0","900","50"
"105031","0","700","50"
"105032","0","700","50"
"105111","0","900","50"
"105112","0","1200","50"
"105131","0","700","50"
"105132","0","700","50"
"105211","-200","700","50"
"105212","-150","650","50"
"105213","-140","700","50"
"105214","-45","600","60"
"105231","0","900","50"
"105232","-15","690","50"
"105311","0","900","50"
"105312","0","900","50"
"105331","0","900","50"
"105332","0","800","50"
"105411","0","900","50"
"105412","-50","700","50"
"105431","0","900","50"
"105432","0","900","50"
"105511","30","600","80"
"105531","0","700","50"
"105532","0","700","50"
"105611","0","1200","50"
"105612","0","700","50"
"105613","0","1200","50"
"105631","0","700","50"
"105632","0","700","50"
"105711","0","700","50"
"105712","0","700","50"
"105731","0","700","50"
"105811","90","675","100"
"105812","-35","600","80"
"105813","-55","640","65"
"105831","0","900","50"
"105911","-70","620","30"
"105912","0","700","50"
"105913","-15","500","60"
"105914","-60","500","10"
"105921","-60","500","10"
"105931","0","700","50"
"105932","0","700","50"
"106011","0","735","50"
"106012","-5","750","80"
"106013","0","735","50"
"106014","0","735","50"
"106015","0","735","50"
"106031","0","700","50"
"106112","70","730","50"
"106113","70","730","50"
"106114","-20","480","50"
"106115","70","730","50"
"106116","-20","480","50"
"106131","-50","430","0"
"106211","-10","715","50"
"106231","0","800","50"
"106311","-120","765","50"
"106331","-80","750","50"
"106411","-70","590","60"
"106412","-70","590","60"
"106413","-70","590","60"
"106414","-70","590","60"
"106415","-70","590","60"
"106416","-20","700","70"
"106417","-70","590","60"
"106431","0","700","50"
"106432","0","700","50"
"106511","-55","765","65"
"106531","0","520","50"
"106532","0","520","50"
"106611","0","420","70"
"106612","0","420","70"
"106631","-30","550","50"
"106632","-55","550","50"
"106711","-140","760","100"
"106712","-140","760","100"
"106713","-30","1300","150"
"106714","-30","1300","150"
"106731","0","800","50"
"106811","110","875","50"
"106812","0","1200","50"
"106813","-40","580","50"
"106814","0","1200","50"
"106815","110","875","50"
"106831","0","800","50"
"106832","-55","570","20"
"106834","0","800","50"
"106911","0","1200","50"
"106912","0","1200","50"
"106913","-30","700","70"
"106914","-25","690","35"
"106915","-60","1050","100"
"106931","0","800","50"
"107011","0","1200","50"
"107012","0","1200","50"
"107031","0","460","0"
"107111","0","1200","50"
"107112","0","1200","50"
"107113","0","1000","50"
"107114","0","1200","50"
"107131","-30","885","40"
"107211","-25","805","50"
"107212","-25","805","50"
"107311","0","1200","50"
"107312","0","1500","50"
"107331","0","800","50"
"107511","-40","550","60"
"107512","30","800","60"
"107611","-60","350","20"
"107612","30","600","50"
"107631","-17","700","50"
"107711","60","610","70"
"107712","60","610","70"
"107811","0","700","50"
"107812","30","800","50"
"107911","-40","565","0"
"107912","-40","565","0"
"107931","0","450","0"
"108011","-110","570","70"
"108012","-110","570","70"
"108031","0","460","50"
"108111","-90","750","65"
"108211","-10","540","85"
"108411","0","650","105"
"108511","0","600","60"
"108611","-60","700","80"
"108711","-50","600","90"
"108911","25","600","75"
"109011","-30","680","180"
"109111","-55","700","105"
"109211","10","575","30"
"109311","-10","540","30"
"109411","-75","735","100"
"109511","-60","630","60"
"109611","0","630","90"
"109711","0","720","50"
"109712","0","720","50"
"109811","0","580","50"
"109911","-80","640","150"
"110011","20","570","95"
"110031","30","740","50"
"110111","0","515","50"
"110211","0","900","50"
"110311","0","540","30"
"110331","0","560","20"
"110411","-80","600","70"
"110511","-20","700","0"
"110611","-30","710","70"
"110711","0","460","0"
"110811","10","400","0"
"110812","0","600","50"
"110813","0","600","50"
"110831","0","600","50"
"110832","0","600","50"
"110911","0","685","0"
"110931","0","600","50"
"110932","0","600","50"
"111011","-40","485","40"
"111031","0","600","50"
"111032","0","600","50"
"111111","-15","750","70"
"111131","0","600","50"
"111211","25","500","0"
"111311","0","700","50"
"111411","-10","750","90"
"111412","0","1050","50"
"111431","0","800","50"
"111511","-40","750","60"
"111611","-50","750","50"
"111711","-80","875","70"
"111712","-40","600","80"
"111811","-10","600","50"
"111812","-10","600","50"
"111831","-10","700","50"
"111911","-30","660","70"
"111912","-30","660","70"
"112011","-30","750","50"
"112012","-30","750","50"
"112111","-50","650","50"
"112211","-15","750","70"
"112311","-45","635","75"
"112411","0","800","50"
"112431","0","800","50"
"112511","0","800","50"
"112531","0","800","50"
"112611","-15","700","70"
"112631","0","800","50"
"112711","70","715","80"
"112811","-100","710","50"
"112911","15","800","70"
"112912","15","800","70"
"113011","0","530","70"
"113111","0","800","50"
"113211","-10","740","80"
"113311","-90","670","50"
"113411","0","740","50"
"113511","-40","550","50"
"113611","0","800","50"
"113612","0","800","50"
"113631","0","800","50"
"113711","30","735","60"
"113712","30","735","60"
"113811","0","605","60"
"113812","0","605","60"
"113911","-60","680","70"
"114011","0","840","75"
"114111","0","795","50"
"114211","-10","650","70"
"114311","10","690","70"
"114411","-40","590","70"
"114511","0","800","50"
"114611","0","900","50"
"114612","0","900","50"
"114711","0","900","50"
"115011","50","750","90"
"115511","50","640","70"
"115512","50","640","70"
"115611","-20","580","70"
"115711","0","700","50"
"115811","-25","490","30"
"115812","-25","490","30"
"115911","0","750","75"
"116011","120","800","15"
"116211","0","600","50"
"116311","0","800","50"
"116411","0","800","50"
"116511","0","670","60"
"116512","0","670","60"
"116611","-75","630","70"
"116711","0","600","50"
"116712","0","600","50"
"116713","0","600","50"
"116811","-80","550","60"
"116911","0","590","70"
"117011","-50","550","75"
"117111","-110","700","75"
"117211","20","640","50"
"117311","40","640","70"
"117411","-125","705","50"
"117431","0","600","50"
"117511","0","800","50"
"117611","-30","670","60"
"117711","55","760","75"
"117811","-135","830","75"
"117911","0","650","75"
"118011","-20","740","70"
"118031","-20","740","70"
"118111","0","700","50"
"118131","30","600","50"
"118231","0","800","50"
"118311","-15","665","80"
"118411","-35","600","80"
"118511","0","700","50"
"118531","0","700","50"
"119011","5","725","60"
"119111","-110","740","75"
"119112","-80","690","75"
"119211","0","800","50"
"119311","0","900","50"
"119911","-50","630","80"
"120011","-60","670","60"
"120012","-200","900","50"
"120013","-55","700","105"
"120014","-110","700","75"
"120015","-10","545","50"
"120016","-200","900","50"
"120017","-200","900","50"
"120411","15","500","70"
"120412","15","500","70"
"120511","0","800","50"
"120611","55","600","70"
"120612","55","600","70"
"120711","0","700","60"
"120811","65","800","60"
"120911","70","770","60"
"120912","-110","700","70"
"121011","-55","630","65"
"121111","-55","570","50"
"121211","-70","930","60"
"121212","-70","930","60"
"121311","0","750","50"
"121411","0","630","70"
"121511","0","710","70"
"121512","0","710","70"
"121611","0","650","50"
"121612","0","650","50"
"121711","0","700","50"
"121811","-45","655","50"
"121911","20","700","70"
"121912","20","700","70"
"122011","25","615","70"
"122012","25","615","70"
"122111","0","700","50"
"122211","-85","710","70"
"122311","0","800","50"
"122331","0","800","50"
"122332","0","800","50"
"122333","0","800","50"
"122411","0","1200","50"
"122431","0","700","50"
"122511","-65","670","60"
"122531","-70","650","100"
"122611","0","800","50"
"122631","0","700","50"
"122711","-30","560","70"
"122731","0","700","50"
"122811","0","800","50"
"122831","0","700","50"
"122911","-25","620","70"
"123111","-10","720","80"
"123211","-20","710","70"
"123311","-30","595","70"
"123312","-30","595","70"
"123331","0","800","50"
"123511","0","1200","50"
"123611","0","800","50"
"123711","-40","580","50"
"123811","0","800","50"
"123911","-85","615","60"
"123912","-90","620","60"
"124011","-50","720","75"
"124012","0","750","75"
"124111","-60","650","70"
"124112","-60","650","70"
"124211","0","1000","70"
"124212","0","1000","70"
"124213","0","1000","70"
"124214","0","1000","70"
"124311","-5","650","80"
"124411","-75","600","60"
"124511","-120","750","35"
"124611","-10","550","70"
"124711","15","620","60"
"124811","-10","750","70"
"124812","0","800","50"
"124911","-105","875","60"
"125011","-95","655","70"
"125012","-35","535","70"
"125013","-35","535","70"
"125014","-95","655","70"
"125111","-5","580","60"
"125211","-75","700","60"
"125212","-75","700","60"
"125311","0","650","50"
"125312","0","1500","50"
"125313","0","1500","50"
"125411","-70","615","50"
"125412","0","1500","50"
"125413","0","1500","50"
"125414","-70","615","50"
"125511","50","750","35"
"125512","50","750","35"
"125611","-165","750","55"
"125612","-165","750","55"
"125613","-165","750","55"
"125614","0","800","50"
"125631","0","800","50"
"125711","0","800","50"
"125811","-45","570","50"
"125812","0","800","50"
"125813","0","800","50"
"125821","-45","570","50"
"125822","-45","570","50"
"125823","-45","570","50"
"125831","0","800","50"
"126011","-45","580","60"
"126012","0","800","50"
"126013","-30","460","60"
"126021","-45","580","60"
"126022","-45","580","60"
"126023","-45","580","60"
"126031","0","800","50"
"126111","-45","570","50"
"126112","0","800","50"
"126113","-35","660","50"
"126121","-45","570","50"
"126122","-45","570","50"
"126123","-45","570","50"
"126131","0","800","50"
"126211","-60","550","70"
"126212","0","800","50"
"126311","-70","620","60"
"126411","0","1200","50"
"126412","0","1200","50"
"126413","0","720","50"
"126414","0","720","50"
"126431","0","800","50"
"126511","0","1200","50"
"126512","0","1300","150"
"126531","0","1500","50"
"126532","0","1600","50"
"126611","-90","700","80"
"126711","0","700","50"
"126811","0","800","50"
"126911","5","710","70"
"127011","0","800","50"
"127012","0","800","50"
"127111","-25","700","55"
"127112","-25","700","55"
"127211","-75","700","55"
"127212","-75","700","55"
"127213","-75","700","55"
"127214","-75","700","55"
"127311","0","700","65"
"127312","0","700","65"
"127511","-45","630","60"
"127512","-45","630","60"
"127611","-35","700","65"
"127612","-35","700","65"
"127911","-40","630","75"
"128011","-145","600","60"
"128311","-60","650","50"
"128411","-75","620","60"
"128511","0","660","65"
"161199","0","800","50"
"161499","0","800","50"
"170111","30","835","70"
"171199","0","800","50"
"180111","0","715","50"
"180211","-40","800","50"
"180311","25","840","50"
"180411","-50","725","50"
"180511","0","755","80"
"180611","-5","700","70"
"190011","0","900","50"
"190111","0","1200","50"
"190711","-15","530","50"
"190712","-15","530","50"
"190811","0","1200","50"
"190814","0","1000","50"
"190911","0","1200","50"
"191011","0","1200","50"
"191111","-30","690","60"
"191112","-30","750","60"
"191199","0","800","50"
"191311","-15","760","60"
"191312","-15","760","60"
"191314","-15","760","60"
"191411","0","850","50"
"191611","0","800","50"
"191616","0","800","50"
"191711","-50","780","60"
"191712","-50","1150","150"
"191713","-275","1600","70"
"191731","0","800","50"
"191732","0","800","50"
"191733","0","800","50"
"191911","0","1100","50"
"192011","0","700","50"
"192012","0","550","70"
"192014","-30","580","70"
"192611","0","1500","50"
"192612","0","1500","50"
"192613","-26","1090","70"
"192711","-75","645","80"
"192721","-75","645","80"
"192722","-75","645","80"
"192723","-75","645","80"
"192811","-55","650","80"
"192821","-55","650","80"
"192822","-55","650","80"
"192823","-55","650","80"
"192911","-5","650","80"
"192921","-5","650","80"
"192922","-5","650","80"
"192923","-5","650","80"
"193211","0","700","70"
"193312","-35","465","50"
"193412","0","520","70"
"193511","0","900","50"
"193631","0","1200","50"
"193711","-40","630","50"
"193732","0","800","50"
"193811","-75","640","50"
"193812","0","1500","50"
"193911","-55","570","50"
"193912","0","800","50"
"194011","-20","415","50"
"194012","0","460","50"
"194111","0","740","70"
"194112","0","740","70"
"194231","0","1500","50"
"194331","0","1500","50"
"194332","0","1500","50"
"194411","40","600","60"
"194412","0","500","70"
"194413","0","500","70"
"194511","0","800","70"
"194611","-30","780","50"
"194612","-30","780","50"
"194711","25","830","60"
"194712","25","830","60"
"194811","-35","740","50"
"194812","-35","740","50"
"500011","0","800","50"
"500012","0","800","50"
"500013","0","800","50"
"500014","0","800","50"
"500015","0","800","50"
"500016","0","800","50"
"500017","0","800","50"
"500018","0","800","50"
"500019","0","800","50"
"500020","0","800","50"
"500021","0","800","50"
"500022","0","800","50"
"500023","0","800","50"
"500024","0","800","50"
"500025","0","800","50"
"500026","0","800","50"
"500027","0","800","50"
"500028","0","800","50"
"500029","0","800","50"
"500030","0","800","50"
"500031","0","800","50"
"500032","0","800","50"
"500033","0","800","50"
"500034","0","800","50"
"500035","0","800","50"
"500036","0","800","50"
"500037","0","800","50"
"500038","0","800","50"
"500039","0","800","50"
"500040","0","800","50"
"500041","0","800","50"
"500042","0","800","50"
"500043","0","800","50"
"500044","0","800","50"
"500045","0","800","50"
"500046","0","800","50"
"500047","0","800","50"
"500048","0","800","50"
"500049","0","800","50"
"500050","0","800","50"
"500051","0","800","50"
"500052","0","800","50"
"500053","0","800","50"
"500054","0","800","50"
"500055","0","800","50"
"500056","0","800","50"
"500057","0","800","50"
"500058","0","800","50"
"500059","0","800","50"
"500060","0","800","50"
"500061","0","800","50"
"500062","0","800","50"
"500063","0","800","50"
"500064","0","800","50"
"500065","0","800","50"
"500066","0","800","50"
"500067","0","800","50"
"500068","0","800","50"
"500069","0","800","50"
"500070","0","800","50"
"500071","0","800","50"
"500072","0","800","50"
"500073","0","800","50"
"500074","0","800","50"
"500075","0","800","50"
"500076","0","800","50"
"500077","0","800","50"
"500078","0","800","50"
"500079","0","800","50"
"500080","0","800","50"
"500081","0","800","50"
