249e9bcc2d7db1e08edc196d0e06fadb20f628c7dac47bcf550ec622120177b5,60366c6794b31378b638a57b6fa61a54263eda15141d50336fbde04ae8b41822,6cf6414c9668ca8c013651b7cce093ac25f6f5e81a5b8fab5e08180ba1a7a516,3a93d174568aef6754c075a1c0270194a5c954f817eeac11de336a23b4cf2f2c,3f3cb92ff02a701332d6cc8d2cfe3579cd946f75719fc82a8c651daed01e2793,2d1de872c3e933f52bf5a4b8ca5492b2b5e7a56e74b3c724995eb9a42320cea8,444d4cde6ed1a0664bf9013f864757cf96ef13b1f9bc89a859962dfa10d379c2,51969cab90cf363e765dea393506606f794514e17ff715e40e300ef9ea947189,fffbeaa03f6f7c519926acdc744c2e0f36483c0ae804215bf4778aab2a6ee0fc,416d2162cf982cc96b413cb4bbbb578502103f6ff8f6fa928031e96d433bd3e0
"2","19500000","7511","0","3","0","0","25101","0","7501"
"2","19500000","7611","7612","3","0","0","25101","0","7601"
"2","20000000","7711","0","3","0","0","25101","0","7701"
"2","20000000","7811","0","3","0","0","25101","0","7801"
"2","20000000","7911","0","3","0","0","25101","0","7901"
"2","20000000","8011","0","3","0","0","25101","0","8001"
"2","20000000","8111","8112","3","0","0","25101","0","8101"
"2","20000000","8211","0","3","0","0","25101","0","8201"
"2","20000000","8311","8312","3","0","0","25101","0","8301"
"2","20000000","8411","0","3","0","0","25101","0","8401"
"2","20000000","8511","0","3","0","0","25101","0","8501"
"2","20000000","8611","0","3","0","0","25101","0","8601"
"2","20000000","8711","0","3","0","0","25101","0","8701"
"2","20000000","8811","0","3","0","0","25101","0","8801"
"2","20000000","8911","0","3","0","0","25101","0","8901"
"2","20000000","9011","0","3","0","0","25101","0","9001"
"2","20000000","9111","0","3","0","0","25101","0","9101"
"2","20000000","9211","9212","3","0","0","25101","0","9201"
"2","20000000","9311","0","3","0","0","25101","0","9301"
"2","20000000","9411","0","3","0","0","25101","0","9401"
"2","20000000","9511","0","3","0","0","25101","0","9501"
"2","20000000","9611","0","3","0","0","25101","0","9601"
"2","20000000","9711","0","3","0","0","25101","0","9701"
"2","20000000","9811","0","3","0","0","25101","0","9801"
"2","20000000","9911","0","3","0","0","25101","0","9901"
"2","20000000","10011","0","3","0","0","25101","0","10001"
"2","20000000","10111","0","3","0","0","25101","0","10101"
"2","20000000","10211","0","3","0","0","25101","0","10201"
"2","20000000","10311","10312","3","0","0","25101","0","10301"
"2","20000000","10411","0","3","0","0","25101","0","10401"
"2","20000000","10511","0","3","0","0","25101","0","10501"
"2","20000000","10611","0","3","0","0","25101","0","10601"
"2","20000000","10711","0","3","0","0","25101","0","10701"
"2","20000000","10811","0","3","0","0","25101","0","10801"
"2","20000000","10911","0","3","0","0","25101","0","10901"
"2","20000000","11011","0","3","0","0","25101","0","11001"
"2","20000000","11111","0","3","0","0","25101","0","11101"
"2","20000000","11211","0","3","0","0","25101","0","11201"
"2","20000000","11311","0","3","0","0","25101","0","11301"
"2","20000000","11411","0","3","0","0","25101","0","11401"
"2","20000000","11511","0","3","0","0","25101","0","11501"
"2","20000000","11611","0","3","0","0","25101","0","11601"
"2","20000000","11711","0","3","0","0","25101","0","11701"
"2","20000000","11811","0","3","0","0","25101","0","11801"
"2","20000000","11911","11912","3","0","0","25101","0","11901"
"2","20000000","12011","0","3","0","0","25101","0","12001"
"2","20000000","12111","0","3","0","0","25101","0","12101"
"2","20000000","12211","0","3","0","0","25101","0","12201"
"2","20000000","12311","0","3","0","0","25101","0","12301"
"2","20000000","12411","0","3","0","0","25101","0","12401"
"2","20000000","12511","0","3","0","0","25101","0","12501"
"2","20000000","12611","0","3","0","0","25101","0","12601"
