22b13a83da722b3eb13cf1dbafe5707506047437331ca6e50fd980c7c5c72c0d,0837da78b6f2fbcec8cf6d3004ba47b8ff0bf664220d4a803cff192ae5349b3f,0333d7a8b4f719f6ceeac9958700370f8dbbaee06a2755cfe6416748b121d23c,886931a2f088a96eec5d343989221de1e48924bd595cd65701259d5c377fec03,8de072aad7ba9acafd306d3aaaa745a16eaf13530bc0ec836448fa0bdf5fda08,de1ad15adeb1c7251b41210a79440453ccd95929d7848c6d8888008c450abb7e,eb1ec1ea01414cee8bd695f78f90ec508fe670dcd44d8b19aba5823725a5be3a,038c0f4b3cb7aaa538439c0ec94c8b8c030e83e9f0309152abe3742ea830e399,5763b7e67d8712aaef64e9e44c725fcdbe0ef63b9cb48b8db649a6ab47cbb222,f6a2d7867d0b1ee44f840bdc4a78354c112bd5f2ff27db548a2158a11a550f53,45f08119b58503b7c5d9c3de352d3d6a05993d304dfb47affdc6bd67cac275af,bbdcd00912b61e1ff33e310060ccb64df1409e22bb83b4703744dd2a2ee58b5c,c390816c20ea2d469e8f2e3903144d1d9ffc8f8c690217e52a9a402b1d6a90cb,3ad69d1c5f8938576e9b58245cc0bb8669dc2bfc650da7501e4abd62217d482c,cdd0e8367f39efa204eb4bcc4bde2df88b52bb786adea2f41f75423e73feb81d,8e01887add75a7cbb226cf213c8c3b2c569693bf90c8d325856198c13a693158,2bd2f07c42af04160cf1f1f6d103d2534ef1a741839507ebe20adfe95d31620a,dd7dee825ea81d998201c58775dd286a9e417ccd1c68c265ea49cff8d8dffb87,69402fc0f9d8238417988e98227534d30987c43007535c94c56e8bbce8bfc4e2,c01961709a49653b25675d791b4fd27ac235c4f1bf3e44c0f028bdfb7412f943,f88e761a5b5aeedc87b6f40d4c971475775dd3ca12cdfe9817781773872108a1,be28211adeacb59e0315ef4c275686466b0c9dd4a3e91711de5d421124db5be8,d50c9fe0e5399d24a23fff413a40d6a59e34498d74c54457354d1d4b41d212ea,ed235cba556f867fb395049d03e33736c81419334498e04124ead7fab7dcd1ea,a7e6942cbd45ec18dc03f0beb2fabf5fc1a6932ee8702a39186d0075c1bafcda,54bf8be27519b7797c24e21ed9f8d199b792529cac76314b1aa8fabe70db4eca,0705a223328a81572c67bf11d9eb65060b8bc0174b7b4ba2d12d778fd09d6b79,55380f2d10ac4cfd9cd0515145260bbce49255ee29c39554e3f41d019dd16acd,d58e5f1b6f1f59b81806c77f6f8fc2bebb7ee39e6577be47e14941cf7f722364,b176d229db3af04efdcc7ee3b5f7b628d8e55fbbeb777f06de6d367a4e389cf1,f5fa626b278b5b96e4e645826a567c8e60bb7c8dd8e8107c23c21f09757b7993,98db3a1e97306f7e48f1b2fab77af482f652cf06bd65807ecdd51c9d8fd46dc8,2a38111c67772404fec5ca88bdb779ece9019708e6b69c569ca0a116135320ec,b1a2446daab2b66638ab56df4f9920e58a2a883eeb58cbe09707b916b119caf7,0e49f62257ffeb18030694741b3e1bd98a6c6eb59d84e04335b1a34187ac303e,5e49c00a811118fed6329d98cb0b4394a37c23da3db2f96fdbdf0ad987c79802,69d874d6e2f1cd89d6e0a307559f9073bfebfdc4000fa58ff239037e81e80bb3,fb1942a2b6284ace2a1a66c5607df81f1533292449668ef66b6c8528f66d6f28,4c19f14670835494ca2a60f0bfba048e789e073f524056aa43b9baef2664a941
"0","0","0","0","6","0","0","0","5.73","0","100301","1.12","0","767.7","0","0","0","1.2","0","2","1847.2","0","0","0","162.5","0","0","0","115","0","0","31003","0","5.27","22.68","0","10","0","0"
"0","0","0","0","1","0","0","0","2.85","0","100401","0.25","0","397","0","0","0","0.32","10000","0","47.62","0","0","0","44.1","0","0","0","20","0","0","31004","0","2.28","5.29","0","0","0","15"
"0","0","0","0","2","0","0","0","3.42","0","100401","0.37","0","476.3","0","0","0","0.48","20000","0","57.14","0","0","0","66.15","0","0","0","20","0","0","31004","0","2.73","7.93","0","0","0","30"
"0","0","0","0","3","0","0","0","3.99","0","100401","0.5","0","555.7","0","0","0","0.64","30000","0","66.66","0","0","0","88.2","0","0","0","20","0","0","31004","0","3.19","10.58","0","0","0","100"
"0","0","0","0","4","0","0","0","4.56","0","100401","0.62","0","635.1","0","0","0","0.8","40000","0","76.19","0","0","0","110.3","0","0","0","20","0","0","31004","0","3.64","13.22","0","0","0","120"
"0","0","0","0","5","0","0","0","5.13","0","100401","0.75","0","714.5","0","0","0","0.96","50000","0","85.71","0","0","0","132.3","0","0","0","20","0","0","31004","0","4.1","15.87","0","0","0","150"
"0","0","0","0","6","0","0","0","71.99","0","100401","1","0","833.5","0","0","0","1.28","0","0","1205","10","0","0","176.4","0","0","0","20","0","0","31004","0","4.79","21.16","0","10","0","0"
"0","0","0","0","1","0","0","0","3.19","0","100501","0.32","0","423","0","0","0","0.35","10000","0","43.52","0","0","0","47","0","0","0","10","0","0","31005","0","2.85","4.84","0","0","0","15"
"0","0","0","0","2","0","0","0","3.83","0","100501","0.48","0","507.6","0","0","0","0.53","20000","0","52.22","0","0","0","70.5","0","0","0","10","0","0","31005","0","3.42","7.26","0","0","0","30"
"0","0","0","0","3","0","0","0","4.47","0","100501","0.64","0","592.2","0","0","0","0.7","30000","0","60.93","0","0","0","94","0","0","0","10","0","0","31005","0","3.99","9.68","0","0","0","100"
"0","0","0","0","4","0","0","0","5.1","0","100501","0.8","0","676.8","0","0","0","0.88","40000","0","69.63","0","0","0","117.5","0","0","0","10","0","0","31005","0","4.56","12.1","0","0","0","120"
"0","0","0","0","5","0","0","0","5.74","0","100501","0.96","0","761.4","0","0","0","1.05","50000","0","78.34","0","0","0","141","0","0","0","10","0","0","31005","0","5.13","14.52","0","0","0","150"
"0","0","0","0","6","0","0","0","36.7","0","100501","1.28","0","3388.3","0","0","0","1.4","0","0","691.4","0","0","0","188","0","0","0","10","0","0","31005","0","35.99","19.36","0","10","0","0"
"0","0","0","0","1","0","45.34","0","2.28","5.04","100601","0.29","0","382.7","0","0","0","0.25","10000","0","0","0","0","0","42.52","0","0","0","0","0","0","31006","0","2.62","0","0","0","0","15"
"0","0","0","0","2","0","54.4","0","2.73","7.56","100601","0.43","0","459.2","0","0","0","0.37","20000","0","0","0","0","0","63.78","0","0","0","0","0","0","31006","0","3.14","0","0","0","0","30"
"0","0","0","0","3","0","63.47","0","3.19","10.08","100601","0.58","0","535.8","0","0","0","0.5","30000","0","0","0","0","0","85.04","0","0","0","0","0","0","31006","0","3.66","0","0","0","0","100"
"0","0","0","0","4","0","72.54","0","3.64","12.6","100601","0.72","0","612.3","0","0","0","0.62","40000","0","0","0","0","0","106.3","0","0","0","0","0","0","31006","0","4.19","0","0","0","0","120"
"0","0","0","0","5","0","81.61","0","4.1","15.12","100601","0.87","0","688.8","0","0","0","0.75","50000","0","0","0","0","0","127.6","0","0","0","0","0","0","31006","0","4.71","0","0","0","0","150"
"0","0","0","0","6","0","1685.3","0","4.79","20.16","100601","1.16","0","803.6","0","0","0","1","0","0","0","0","0","0","170.1","0","65","0","0","0","0","31006","0","5.5","0","0","10","0","0"
"0","0","0","0","1","0","0","0","3.53","0","100701","0.25","0","506.6","0","0","0","0.39","10000","0","33.84","0","0","0","56.28","0","0","0","5","0","0","31007","0","2.28","3.76","0","0","0","15"
"0","0","0","0","2","0","0","0","4.23","0","100701","0.37","0","607.9","0","0","0","0.58","20000","0","40.6","0","0","0","84.42","0","0","0","5","0","0","31007","0","2.73","5.64","0","0","0","30"
"0","0","0","0","3","0","0","0","4.94","0","100701","0.5","0","709.2","0","0","0","0.78","30000","0","47.37","0","0","0","112.6","0","0","0","5","0","0","31007","0","3.19","7.52","0","0","0","100"
"0","0","0","0","4","0","0","0","5.64","0","100701","0.62","0","810.5","0","0","0","0.97","40000","0","54.14","0","0","0","140.7","0","0","0","5","0","0","31007","0","3.64","9.4","0","0","0","120"
"0","0","0","0","5","0","0","0","6.35","0","100701","0.75","0","911.8","0","0","0","1.17","50000","0","60.91","0","0","0","168.9","0","0","0","5","0","0","31007","0","4.1","11.28","0","0","0","150"
"0","0","0","0","6","0","0","0","122.5","0","100701","1","0","3563.7","0","0","0","1.56","0","0","71.06","39","0","0","225.2","0","0","0","5","0","0","31007","0","4.79","15.04","0","0","0","0"
"0","0","0","0","1","0","40.22","0","2.51","4.47","100801","0.22","0","339.5","0","0","0","0.28","10000","0","0","0","0","0","37.72","0","0","0","0","0","0","31008","0","1.94","0","0","0","0","15"
"0","0","0","0","2","0","48.26","0","3.01","6.7","100801","0.33","0","407.4","0","0","0","0.42","20000","0","0","0","0","0","56.58","0","0","0","0","0","0","31008","0","2.32","0","0","0","0","30"
"0","0","0","0","3","0","56.3","0","3.51","8.94","100801","0.44","0","475.3","0","0","0","0.56","30000","0","0","0","0","0","75.44","0","0","0","0","0","0","31008","0","2.71","0","0","0","0","100"
"0","0","0","0","4","0","64.35","0","4.01","11.17","100801","0.55","0","543.2","0","0","0","0.7","40000","0","0","0","0","0","94.3","0","0","0","0","0","0","31008","0","3.1","0","0","0","0","120"
"0","0","0","0","5","0","72.39","0","4.51","13.41","100801","0.66","0","611.1","0","0","0","0.84","50000","0","0","0","0","0","113.2","0","0","0","0","0","0","31008","0","3.49","0","0","0","0","150"
"0","0","0","0","6","0","2394.5","0","5.27","17.88","100801","0.88","0","712.9","0","0","0","1.12","0","0","0","0","0","0","150.9","0","75","0","0","0","1","31008","0","4.07","0","0","10","0","0"
"0","0","0","0","1","0","54.11","0","2.28","6.01","100901","0.24","0","323.8","0","0","0","0.25","10000","0","0","0","0","0","35.97","0","0","0","0","0","0","31009","0","2.16","0","0","0","0","15"
"0","0","0","0","2","0","64.93","0","2.73","9.01","100901","0.36","0","388.6","0","0","0","0.37","20000","0","0","0","0","0","53.95","0","0","0","0","0","0","31009","0","2.59","0","0","0","0","30"
"0","0","0","0","3","0","75.75","0","3.19","12.02","100901","0.48","0","453.3","0","0","0","0.5","30000","0","0","0","0","0","71.94","0","0","0","0","0","0","31009","0","3.02","0","0","0","0","100"
"0","0","0","0","4","0","86.57","0","3.64","15.02","100901","0.6","0","518.1","0","0","0","0.62","40000","0","0","0","0","0","89.92","0","0","0","0","0","0","31009","0","3.45","0","0","0","0","120"
"0","0","0","0","5","0","97.39","0","4.1","18.03","100901","0.72","0","582.8","0","0","0","0.75","50000","0","0","0","0","0","108","0","0","0","0","0","0","31009","0","3.88","0","0","0","0","150"
"0","0","0","0","6","0","3353.7","0","4.79","24.04","100901","0.96","0","680","0","0","0","1","0","0","0","0","0","0","143.9","0","150","0","0","0","0","31009","0","4.54","0","0","10","0","0"
"0","0","0","0","1","0","40.22","0","2.51","4.47","101001","0.22","0","339.5","0","0","0","0.28","10000","0","0","0","0","0","37.72","0","0","0","0","0","0","31010","0","1.94","0","0","0","0","15"
"0","0","0","0","2","0","48.26","0","3.01","6.7","101001","0.33","0","407.4","0","0","0","0.42","20000","0","0","0","0","0","56.58","0","0","0","0","0","0","31010","0","2.32","0","0","0","0","30"
"0","0","0","0","3","0","56.3","0","3.51","8.94","101001","0.44","0","475.3","0","0","0","0.56","30000","0","0","0","0","0","75.44","0","0","0","0","0","0","31010","0","2.71","0","0","0","0","100"
"0","0","0","0","4","0","64.35","0","4.01","11.17","101001","0.55","0","543.2","0","0","0","0.7","40000","0","0","0","0","0","94.3","0","0","0","0","0","0","31010","0","3.1","0","0","0","0","120"
"0","0","0","0","5","0","72.39","0","4.51","13.41","101001","0.66","0","611.1","0","0","0","0.84","50000","0","0","0","0","0","113.2","0","0","0","0","0","0","31010","0","3.49","0","0","0","0","150"
"0","0","0","0","6","0","544.5","0","35.27","17.88","101001","0.88","0","712.9","0","0","0","1.12","0","0","0","0","0","0","150.9","0","0","0","0","0","0","31010","0","4.07","0","30","0","0","0"
"0","0","0","0","1","0","0","0","2.28","0","101101","0.2","0","287.2","0","0","0","0.25","10000","0","46.59","0","0","0","31.91","0","0","0","10","0","0","31011","0","1.82","5.18","0","0","0","15"
"0","0","0","0","2","0","0","0","2.73","0","101101","0.3","0","344.7","0","0","0","0.37","20000","0","55.9","0","0","0","47.86","0","0","0","10","0","0","31011","0","2.18","7.77","0","0","0","30"
"0","0","0","0","3","0","0","0","3.19","0","101101","0.4","0","402.1","0","0","0","0.5","30000","0","65.22","0","0","0","63.82","0","0","0","10","0","0","31011","0","2.54","10.36","0","0","0","100"
"0","0","0","0","4","0","0","0","3.64","0","101101","0.5","0","459.6","0","0","0","0.62","40000","0","74.54","0","0","0","79.77","0","0","0","10","0","0","31011","0","2.91","12.95","0","0","0","120"
"0","0","0","0","5","0","0","0","4.1","0","101101","0.6","0","517","0","0","0","0.75","50000","0","83.86","0","0","0","95.73","0","0","0","10","0","0","31011","0","3.27","15.54","0","0","0","150"
"0","0","0","0","6","0","0","0","4.79","0","101101","0.8","0","603.1","0","0","0","1","0","2","1837.9","0","0","0","127.7","0","0","0","110","0","0","31011","0","3.82","20.72","0","10","0","0"
"0","0","0","0","1","0","46.03","0","2.51","5.11","101201","0.19","0","296","0","0","0","0.28","10000","0","0","0","0","0","32.89","0","0","0","0","0","0","31012","0","1.71","0","0","0","0","15"
"0","0","0","0","2","0","55.23","0","3.01","7.66","101201","0.28","0","355.2","0","0","0","0.42","20000","0","0","0","0","0","49.33","0","0","0","0","0","0","31012","0","2.05","0","0","0","0","30"
"0","0","0","0","3","0","64.44","0","3.51","10.22","101201","0.38","0","414.4","0","0","0","0.56","30000","0","0","0","0","0","65.78","0","0","0","0","0","0","31012","0","2.39","0","0","0","0","100"
"0","0","0","0","4","0","73.64","0","4.01","12.77","101201","0.47","0","473.6","0","0","0","0.7","40000","0","0","0","0","0","82.22","0","0","0","0","0","0","31012","0","2.73","0","0","0","0","120"
"0","0","0","0","5","0","82.85","0","4.51","15.33","101201","0.57","0","532.8","0","0","0","0.84","50000","0","0","0","0","0","98.67","0","0","0","0","0","0","31012","0","3.07","0","0","0","0","150"
"0","0","0","0","6","0","1836.7","0","5.27","20.44","101201","0.76","0","621.5","0","0","0","1.12","0","2","0","0","0","0","131.6","0","90","0","0","0","0","31012","0","3.59","0","0","5","0","0"
"0","0","0","0","1","0","45.23","0","2.16","5.03","101301","0.23","0","290.5","0","0","0","0.24","10000","0","0","0","0","0","32.28","0","0","0","0","0","0","31013","0","2.05","0","0","0","0","15"
"0","0","0","0","2","0","54.28","0","2.59","7.55","101301","0.35","0","348.6","0","0","0","0.36","20000","0","0","0","0","0","48.42","0","0","0","0","0","0","31013","0","2.46","0","0","0","0","30"
"0","0","0","0","3","0","63.32","0","3.02","10.06","101301","0.46","0","406.7","0","0","0","0.48","30000","0","0","0","0","0","64.56","0","0","0","0","0","0","31013","0","2.87","0","0","0","0","100"
"0","0","0","0","4","0","72.37","0","3.46","12.58","101301","0.58","0","464.8","0","0","0","0.6","40000","0","0","0","0","0","80.7","0","0","0","0","0","0","31013","0","3.28","0","0","0","0","120"
"0","0","0","0","5","0","81.41","0","3.89","15.09","101301","0.69","0","522.9","0","0","0","0.72","50000","0","0","0","0","0","96.84","0","0","0","0","0","0","31013","0","3.69","0","0","0","0","150"
"0","0","0","0","6","0","1610","0","4.54","20.12","101301","0.92","0","610.1","0","0","0","0.96","0","2","0","0","0","0","129.2","0","90","0","0","0","0","31013","0","4.31","0","0","10","0","0"
"0","0","0","0","1","0","37.59","0","2.51","4.18","101401","0.25","0","333.2","0","0","0","0.28","10000","0","0","0","0","0","37.03","0","0","0","0","0","0","31014","0","2.28","0","0","0","0","15"
"0","0","0","0","2","0","45.11","0","3.01","6.27","101401","0.38","0","399.8","0","0","0","0.42","20000","0","0","0","0","0","55.55","0","0","0","0","0","0","31014","0","2.74","0","0","0","0","30"
"0","0","0","0","3","0","52.63","0","3.51","8.36","101401","0.5","0","466.5","0","0","0","0.56","30000","0","0","0","0","0","74.06","0","0","0","0","0","0","31014","0","3.19","0","0","0","0","100"
"0","0","0","0","4","0","60.14","0","4.02","10.45","101401","0.63","0","533.1","0","0","0","0.7","40000","0","0","0","0","0","92.58","0","0","0","0","0","0","31014","0","3.65","0","0","0","0","120"
"0","0","0","0","5","0","67.66","0","4.52","12.54","101401","0.75","0","599.8","0","0","0","0.84","50000","0","0","0","0","0","111.1","0","0","0","0","0","0","31014","0","4.1","0","0","0","0","150"
"0","0","0","0","6","0","2389","0","88.27","16.72","101401","1","0","699.7","0","0","0","1.12","0","0","0","0","0","0","148.2","0","0","0","0","0","0","31014","0","87.79","0","0","0","0","0"
"0","0","0","0","1","0","40.9","0","2.39","4.54","101501","0.22","0","324.7","0","0","0","0.27","10000","0","0","0","0","0","36.08","0","0","0","0","0","0","31015","0","1.94","0","0","0","0","15"
"0","0","0","0","2","0","49.08","0","2.87","6.81","101501","0.33","0","389.6","0","0","0","0.41","20000","0","0","0","0","0","54.12","0","0","0","0","0","0","31015","0","2.33","0","0","0","0","30"
"0","0","0","0","3","0","57.26","0","3.35","9.08","101501","0.44","0","454.6","0","0","0","0.54","30000","0","0","0","0","0","72.16","0","0","0","0","0","0","31015","0","2.72","0","0","0","0","100"
"0","0","0","0","4","0","65.44","0","3.82","11.35","101501","0.55","0","519.5","0","0","0","0.68","40000","0","0","0","0","0","90.2","0","0","0","0","0","0","31015","0","3.1","0","0","0","0","120"
"0","0","0","0","5","0","73.62","0","4.3","13.62","101501","0.66","0","584.5","0","0","0","0.81","50000","0","0","0","0","0","108.3","0","0","0","0","0","0","31015","0","3.49","0","0","0","0","150"
"0","0","0","0","6","0","1965.9","0","5.02","18.16","101501","0.88","0","681.9","0","0","0","1.08","0","0","0","0","0","0","144.4","0","0","0","0","0","0","31015","0","4.07","0","0","10","0","0"
"0","0","0","0","1","0","0","0","2.28","0","101601","0.22","0","304.7","0","0","0","0.25","10000","0","44.32","0","0","0","33.85","0","0","0","15","0","0","31016","0","1.94","4.92","0","0","0","15"
"0","0","0","0","2","0","0","0","2.73","0","101601","0.33","0","365.6","0","0","0","0.37","20000","0","53.18","0","0","0","50.77","0","0","0","15","0","0","31016","0","2.32","7.38","0","0","0","30"
"0","0","0","0","3","0","0","0","3.19","0","101601","0.44","0","426.5","0","0","0","0.5","30000","0","62.04","0","0","0","67.7","0","0","0","15","0","0","31016","0","2.71","9.84","0","0","0","100"
"0","0","0","0","4","0","0","0","3.64","0","101601","0.55","0","487.4","0","0","0","0.62","40000","0","70.91","0","0","0","84.62","0","0","0","15","0","0","31016","0","3.1","12.3","0","0","0","120"
"0","0","0","0","5","0","0","0","4.1","0","101601","0.66","0","548.4","0","0","0","0.75","50000","0","79.77","0","0","0","101.6","0","0","0","15","0","0","31016","0","3.49","14.76","0","0","0","150"
"0","0","0","0","6","0","0","0","4.79","0","101601","0.88","0","639.7","0","0","0","1","0","0","1973.1","0","0","0","135.4","0","0","0","15","0","0","31016","0","4.07","19.68","0","10","0","0"
"0","0","0","0","1","0","0","0","2.96","0","101701","0.22","0","344.7","0","0","0","0.33","10000","0","54.34","0","0","0","38.29","0","0","0","15","0","0","31017","0","1.94","6.04","0","0","0","15"
"0","0","0","0","2","0","0","0","3.55","0","101701","0.33","0","413.6","0","0","0","0.49","20000","0","65.2","0","0","0","57.43","0","0","0","15","0","0","31017","0","2.32","9.06","0","0","0","30"
"0","0","0","0","3","0","0","0","4.14","0","101701","0.44","0","482.5","0","0","0","0.66","30000","0","76.07","0","0","0","76.58","0","0","0","15","0","0","31017","0","2.71","12.08","0","0","0","100"
"0","0","0","0","4","0","0","0","4.73","0","101701","0.55","0","551.4","0","0","0","0.82","40000","0","86.94","0","0","0","95.72","0","0","0","15","0","0","31017","0","3.1","15.1","0","0","0","120"
"0","0","0","0","5","0","0","0","5.32","0","101701","0.66","0","620.4","0","0","0","0.99","50000","0","97.81","0","0","0","114.9","0","0","0","15","0","0","31017","0","3.49","18.12","0","0","0","150"
"0","0","0","0","6","0","0","0","6.22","0","101701","0.88","0","723.7","0","0","0","1.32","0","2","1944.2","0","0","0","153.2","0","0","0","15","0","0","31017","0","4.07","24.16","0","10","0","0"
"0","0","0","0","1","0","42.15","0","2.28","4.68","101801","0.27","0","313.3","0","0","0","0.25","10000","0","0","0","0","0","34.81","0","0","0","0","0","0","31018","0","2.39","0","0","0","0","15"
"0","0","0","0","2","0","50.58","0","2.73","7.02","101801","0.4","0","376","0","0","0","0.37","20000","0","0","0","0","0","52.21","0","0","0","0","0","0","31018","0","2.86","0","0","0","0","30"
"0","0","0","0","3","0","59.01","0","3.19","9.36","101801","0.54","0","438.6","0","0","0","0.5","30000","0","0","0","0","0","69.62","0","0","0","0","0","0","31018","0","3.34","0","0","0","0","100"
"0","0","0","0","4","0","67.44","0","3.64","11.7","101801","0.67","0","501.3","0","0","0","0.62","40000","0","0","0","0","0","87.02","0","0","0","0","0","0","31018","0","3.82","0","0","0","0","120"
"0","0","0","0","5","0","75.87","0","4.1","14.04","101801","0.81","0","564","0","0","0","0.75","50000","0","0","0","0","0","104.5","0","0","0","0","0","0","31018","0","4.3","0","0","0","0","150"
"0","0","0","0","6","0","548.6","0","26.79","18.72","101801","1.08","0","827.9","0","0","0","1","0","0","0","0","0","0","139.3","0","0","0","0","0","0","31018","0","29.02","0","0","2","0","0"
