b67863118d3ae371d532b890dd0f878b4484adf8f3a6ea7c908f402b853e26ad,b7b7dcc76eb9cdc6c91d35b081d2d71016c4a7f21ea1b2aa4c97e3f267c1fb05,7e8d5b38f9624b9721e86fbac14eced9013cfe1812c9eed08a48364b2e4220aa,25aca2894583e891eccd1f6286cd1afc2bde81d5e89c55d8cea55d419eecd76b,ed570c9959114cc41681d7c73c151aba3d8994a3006dff4cf5a16268ee250ffc,edb4400e746225eddd17f1c718923f63d635b1c56a065410ffd2475fcd2bfb88,657e93d2ab32ef0cc0e7d0e9a19ec4ba104ab14b8a6b5825935e02b437bef6e1,fad9bee7505fb43aff628d3273c23686ba9b8551f994de3475d8aee1df423c4c,bef7ef6555858ff7a8a79b9efa17759bbb94af52f1547bd514081a283b7b733f,eceea5a9269bd0e1a12f9b3e7606fc1faa44939529c3eafe9d019e85c9bb5794,619888dd9e42623f5a47b75f9835be4c2030288f92d6b8c7a7adb15674cee8f2,4bd4479464df61dac131e3ddb141b178710c0a69385306f1f4041b93bd5ab739,7402c5468b3eb4d004205ea98efad4a8a05e26ae5b290cf5312869557583b7a6,ea90110c154bc7a8335dc01844b2e23288f2d7fb6d3908d919ec6c2f0c63da4c,1162cda3cc7f20595176d7bb00f65b02776eede300da5f6df52540bf45916369,951f6f6ec1dfdcee97fe5089fe0f0518423bcbbc1fd64a4f8d7a3bcc63bcf645,fec450b185f2e5830a4f1d6274c415bb22be2d8cbfd19182c218ca16775f0c13,59dd1f9909027e1b6ee7b536f775ba87891d3da12435f1d58715671f79cbc814,5c825a072e8ea98e7d622146163b95a6774330180ac04bfcf2b642421751b26b,d4f99cd58ba610a3ddb2ef8bd5c9e9208b38f4bc26b793f8ac15cf27d1524fc3,ad0533f7ff119d536fbe15137da2a61733db192b413d3818ceef77e7e358cd1d,b70e7460dbdce157b356c13ed0b2a4641b710af60fa8ae8adcfb84c2a8f44f2c,7680f50adfd021625392b4840c65ca417eaf8cd1da3d73dfbcf6b36a0a3dacf5,27a591b207eff32a88985235e521d1f98627cae0d0923c2818fe297f23191b6a,93799211ab6a721ed448a2051424c09af8f575b187ffe1cfa0c633c2c13c1571
"0","0","0","0","0","0","1","0","0","0","0","4","301701","0","0","0","0","103123","0","0","0","5","0","104701","0"
"0","0","0","0","0","0","1","0","0","0","0","5","301206","0","0","0","0","103123","0","0","0","1","0","106801","0"
"0","0","0","0","0","0","1","0","0","0","0","5","301701","0","0","0","0","103123","0","0","0","2","0","106801","0"
"0","0","0","0","0","0","1","0","0","0","0","5","310103","0","0","0","0","103123","0","0","0","3","0","106801","0"
"0","0","0","0","0","0","1","0","0","0","0","5","315004","0","0","0","0","103123","0","0","0","4","0","106801","0"
"0","0","0","0","0","0","1","0","0","0","0","5","319401","0","0","0","0","103123","0","0","0","5","0","106801","0"
"0","0","0","0","0","0","1","0","0","0","0","6","303301","0","0","0","0","103123","0","0","0","1","0","102901","0"
"0","0","0","0","0","0","1","0","0","0","0","6","301206","0","0","0","0","103123","0","0","0","2","0","102901","0"
"0","0","0","0","0","0","1","0","0","0","0","6","303306","0","0","0","0","103123","0","0","0","3","0","102901","0"
"0","0","0","0","0","0","1","0","0","0","0","6","319604","0","0","0","0","103123","0","0","0","4","0","102901","0"
"0","0","0","0","0","0","1","0","0","0","0","6","312505","0","0","0","0","103123","0","0","0","5","0","102901","0"
"0","0","0","0","0","0","1","0","0","0","0","7","306604","0","0","0","0","103123","0","0","0","1","0","104401","0"
"0","0","0","0","0","0","1","0","0","0","0","7","303301","0","0","0","0","103123","0","0","0","2","0","104401","0"
"0","0","0","0","0","0","1","0","0","0","0","7","301206","0","0","0","0","103123","0","0","0","3","0","104401","0"
"0","0","0","0","0","0","1","0","0","0","0","7","303306","0","0","0","0","103123","0","0","0","4","0","104401","0"
"0","0","0","0","0","0","1","0","0","0","0","7","319604","0","0","0","0","103123","0","0","0","5","0","104401","0"
"0","0","0","0","0","0","1","0","0","0","0","8","312505","0","0","0","0","103123","0","0","0","1","0","103301","0"
"0","0","0","0","0","0","1","0","0","0","0","8","306604","0","0","0","0","103123","0","0","0","2","0","103301","0"
"0","0","0","0","0","0","1","0","0","0","0","8","303301","0","0","0","0","103123","0","0","0","3","0","103301","0"
"0","0","0","0","0","0","1","0","0","0","0","8","301206","0","0","0","0","103123","0","0","0","4","0","103301","0"
"0","0","0","0","0","0","1","0","0","0","0","8","303306","0","0","0","0","103123","0","0","0","5","0","103301","0"
"0","0","0","0","0","0","1","0","0","0","0","9","319604","0","0","0","0","103123","0","0","0","1","0","103201","0"
"0","0","0","0","0","0","1","0","0","0","0","9","312505","0","0","0","0","103123","0","0","0","2","0","103201","0"
"0","0","0","0","0","0","1","0","0","0","0","9","306604","0","0","0","0","103123","0","0","0","3","0","103201","0"
"0","0","0","0","0","0","1","0","0","0","0","9","302501","0","0","0","0","103123","0","0","0","4","0","103201","0"
"0","0","0","0","0","0","1","0","0","0","0","9","301701","0","0","0","0","103123","0","0","0","5","0","103201","0"
"0","0","0","0","0","0","1","0","0","0","0","10","301206","0","0","0","0","103123","0","0","0","1","0","105601","0"
"0","0","0","0","0","0","1","0","0","0","0","10","301701","0","0","0","0","103123","0","0","0","2","0","105601","0"
"0","0","0","0","0","0","1","0","0","0","0","10","310103","0","0","0","0","103123","0","0","0","3","0","105601","0"
"0","0","0","0","0","0","1","0","0","0","0","10","315004","0","0","0","0","103123","0","0","0","4","0","105601","0"
"0","0","0","0","0","0","1","0","0","0","0","10","319401","0","0","0","0","103123","0","0","0","5","0","105601","0"
