dbd788b5bd6a582704b6a9d12e738081eadb2e21328865b432aba91e83878092,5697971a8e8fd987db2f31e3441a82c36d9cfae9c81d070a75ac665518038cd4,7f264dc24ee03bdc102b8cd22fb01b659c8cc274dbd5e40612084ee54b6a34b6,729fed24cb99599f9e67c1058782720fe3bbfd2022ad1e732cb2adf4f10c4191,d47972865a2256285114e5ea200883c28de66b146f2ed6f859e5c4098fa195b0,8f3fecd9413e812d67880d974a31aa882abd1ec0db44a6ac821fcd73ebd3e035,779dd3d2abb752d5327e714e7e10d11ba5d593056ef12fa7521cf7984b0e3133,d16e0bac59e41b6d77da69d37016a347143e29da585b8829739a1e46ad9cabde,d99370b14d729a75221119fa39dd28215d0c6c88b2f00817ccc9ebe9f11f88a0,3f75943cc83e359014f7e2d8b0725a84bcf816890abf44ae86adc468c3900feb,9abaa1456262beb055c3f7f0ddcc5bb32373c70203037f178b27e1ac1ad7fcb0,8b69064b1a515339a5268de5c6750bbf78283fa4a7d663ca18e8a953a84ed352,9201da6c55231425b74cf96ee7ceb27b938dc2ecca405259f86359ba0afdde54,9607053ace13c9a20043b6bfb76168be3be69759a3f0886cb95116506c1655df,50cfdaeca53802b44cf59e93f943c4b4e7713577d68a09fface818fc183e1d6b,8ffc7e430bf1a3d3c15800a6b3f211912e91e8741f53c246b729f015c6337d9b
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1002011"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1002012"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1002013"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1002014"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1002015"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1002016"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1002017"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1002018"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1003001"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1003002"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1003003"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1003004"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1003005"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1003006"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1003007"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1003008"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1003009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1003010"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1003011"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1003012"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1003013"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1003014"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1003015"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1003016"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1003017"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1003018"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1004001"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1004002"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1004003"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1004004"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1004005"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1004006"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1004007"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1004008"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1004009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1004010"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1004011"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1004012"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1004013"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1004014"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1004015"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1004016"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1004017"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1004018"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1005001"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1005002"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1005003"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1005004"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1005005"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1005006"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1005007"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1005008"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1005009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1005010"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1005011"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1005012"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1005013"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1005014"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1005015"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1005016"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1005017"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1005018"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1006001"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1006002"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1006003"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1006004"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1006005"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1006006"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1006007"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1006008"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1006009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1006010"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1006011"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1006012"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1006013"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1006014"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1006015"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1006016"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1006017"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1006018"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1007001"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1007002"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1007003"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1007004"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1007005"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1007006"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1007007"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1007008"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1007009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1007010"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1007011"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1007012"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1007013"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1007014"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1007015"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1007016"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1007017"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1007018"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1008001"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1008002"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1008003"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1008004"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1008005"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1008006"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1008007"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1008008"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1008009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1008010"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25011","1008011"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25012","1008012"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25013","1008013"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25014","1008014"
"500000","50","25021","8","94002","10","200","2","2","91002","2","12","400","90008","25015","1008015"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1008016"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1008017"
"500000","50","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1008018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1009001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1009002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1009003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1009004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1009005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1009006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1009007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1009008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1009009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1009010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1009011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1009012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1009013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1009014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1009015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1009016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1009017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1009018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1010001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1010002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1010003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1010004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1010005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1010006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1010007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1010008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1010009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1010010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1010011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1010012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1010013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1010014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1010015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1010016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1010017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1010018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1011001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1011002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1011003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1011004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1011005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1011006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1011007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1011008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1011009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1011010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1011011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1011012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1011013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1011014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1011015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1011016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1011017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1011018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1012001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1012002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1012003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1012004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1012005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1012006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1012007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1012008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1012009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1012010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1012011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1012012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1012013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1012014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1012015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1012016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1012017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1012018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1013001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1013002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1013003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1013004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1013005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1013006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1013007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1013008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1013009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1013010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1013011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1013012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1013013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1013014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1013015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1013016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1013017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1013018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1014001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1014002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1014003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1014004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1014005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1014006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1014007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1014008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1014009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1014010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1014011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1014012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1014013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1014014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1014015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1014016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1014017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1014018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1015001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1015002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1015003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1015004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1015005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1015006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1015007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1015008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1015009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1015010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1015011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1015012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1015013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1015014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1015015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1015016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1015017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1015018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1016001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1016002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1016003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1016004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1016005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1016006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1016007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1016008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1016009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1016010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1016011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1016012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1016013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1016014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1016015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1016016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1016017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1016018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1017001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1017002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1017003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1017004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1017005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1017006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1017007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1017008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1017009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1017010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1017011"
