7bb2ebca1746c7420d6bb481be466dcbddcbf990097471a95e17cd5b3c83907d,c4c0a2ddcdf14b752aeedfad1f113388e60a2cc911eb32b0a5849d576094354e,4beceb522e1e5c2bcf1f8de87cedb73b5b0c329baec275e4994f64628ca1b56e,b52116386b2a018ebbc0917fff898fd24440477655e90a8762e87a3b44695bf8,e54831249fd2ec42792ece4800fc344998d36deb50f3fc23735844f45f57c81b,3787f8b0f2dd4a4e61fab3e3016c6338640b05b96e0f0b7cb1597624e5c7542b,36007d88b2a880f5bddcafbc4e402842316c75b0e7f2cd679344570254abf791,5c95ac5e69378bd03450f1f7ca892a249fd8b4c4d5018f948cac87c869dd307f,7f032797ecad0f89f257d2640c6a83a622da447122ba9a9ef6420b978c08bddd,fd4a42572fde664f01e12700e6c3d49bcfb05a80654c9684a59adebb7d5ca3ad,73aec3edb381d9eea974d094118f66ca56c3bb98ed32962b655b14b61862f566,8db7c383cb955d38b38f34fa4e096427186d68a3d29cec397745395c1a6d8f3a,0daab8471b5edffcec469e0b999666f2664a7af8131aa7b965948a5efab4c706,6cdab2791490e965ed2dc05d607f722063862879fd0b600fffa29077ae84487e,0ca9eff8c36c251b45f278b5ded28fad553e8f2d78ade7a19f65dc071c445841
"3","0","0","-30","1.4","94002","100198","-30","0","100198","0","bgm_MC170","0","bgm_MC170","92407340"
"1","0","0","-30","0.9","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408110"
"1","0","0","-30","0.9","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408120"
"1","0","0","-30","0.9","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408130"
"1","0","0","-30","0.9","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408140"
"2","0","0","20","1","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408210"
"2","0","0","20","1","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408220"
"2","0","0","20","1","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408230"
"2","0","0","20","1","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408240"
"3","0","0","0","0.9","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408310"
"3","0","0","0","0.9","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408320"
"3","0","0","0","0.9","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408330"
"3","0","0","0","0.9","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92408340"
"1","0","0","-30","1.25","94002","101191","-30","-50","101191","0","bgm_MC170","0","bgm_MC170","92409110"
"1","0","0","-30","1.25","94002","101191","-30","-50","101191","0","bgm_MC170","0","bgm_MC170","92409120"
"1","0","0","-30","1.25","94002","101191","-30","-50","101191","0","bgm_MC170","0","bgm_MC170","92409130"
"1","0","0","-30","1.25","94002","101191","-30","-50","101191","0","bgm_MC170","0","bgm_MC170","92409140"
"2","0","0","20","1","94002","101191","-30","0","101191","0","bgm_MC170","0","bgm_MC170","92409210"
"2","0","0","20","1","94002","101191","-30","0","101191","0","bgm_MC170","0","bgm_MC170","92409220"
"2","0","0","20","1","94002","101191","-30","0","101191","0","bgm_MC170","0","bgm_MC170","92409230"
"2","0","0","20","1","94002","101191","-30","0","101191","0","bgm_MC170","0","bgm_MC170","92409240"
"3","0","0","-30","1.25","94002","101191","-30","-50","101191","0","bgm_MC170","0","bgm_MC170","92409310"
"3","0","0","-30","1.25","94002","101191","-30","-50","101191","0","bgm_MC170","0","bgm_MC170","92409320"
"3","0","0","-30","1.25","94002","101191","-30","-50","101191","0","bgm_MC170","0","bgm_MC170","92409330"
"3","0","0","-30","1.25","94002","101191","-30","-50","101191","0","bgm_MC170","0","bgm_MC170","92409340"
"1","0","0","-30","1.3","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410110"
"1","0","0","-30","1.3","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410120"
"1","0","0","-30","1.3","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410130"
"1","0","0","-30","1.3","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410140"
"2","0","0","20","1.45","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410210"
"2","0","0","20","1.45","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410220"
"2","0","0","20","1.45","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410230"
"2","0","0","20","1.45","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410240"
"3","0","0","-30","1.4","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410310"
"3","0","0","-30","1.4","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410320"
"3","0","0","-30","1.4","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410330"
"3","0","0","-30","1.4","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92410340"
"1","0","0","-30","1","94002","100198","-30","40","100198","0","bgm_MC170","0","bgm_MC170","92411110"
"1","0","0","-30","1","94002","100198","-30","40","100198","0","bgm_MC170","0","bgm_MC170","92411120"
"1","0","0","-30","1","94002","100198","-30","40","100198","0","bgm_MC170","0","bgm_MC170","92411130"
"1","0","0","-30","1","94002","100198","-30","40","100198","0","bgm_MC170","0","bgm_MC170","92411140"
"2","0","0","-90","1.45","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92411210"
"2","0","0","-90","1.45","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92411220"
"2","0","0","-90","1.45","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92411230"
"2","0","0","-90","1.45","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92411240"
"3","0","0","-30","1.1","94002","100198","-30","40","100198","0","bgm_MC170","0","bgm_MC170","92411310"
"3","0","0","-30","1.1","94002","100198","-30","40","100198","0","bgm_MC170","0","bgm_MC170","92411320"
"3","0","0","-30","1.1","94002","100198","-30","40","100198","0","bgm_MC170","0","bgm_MC170","92411330"
"3","0","0","-30","1.1","94002","100198","-30","40","100198","0","bgm_MC170","0","bgm_MC170","92411340"
"1","0","0","-210","1","94002","101621","-30","210","101621","0","bgm_MC170","0","bgm_MC170","92412110"
"1","0","0","-210","1","94002","101621","-30","210","101621","0","bgm_MC170","0","bgm_MC170","92412120"
"1","0","0","-210","1","94002","101621","-30","210","101621","0","bgm_MC170","0","bgm_MC170","92412130"
"1","0","0","-210","1","94002","101621","-30","210","101621","0","bgm_MC170","0","bgm_MC170","92412140"
"2","0","0","-90","1.45","94002","101621","-30","140","101621","0","bgm_MC170","0","bgm_MC170","92412210"
"2","0","0","-90","1.45","94002","101621","-30","140","101621","0","bgm_MC170","0","bgm_MC170","92412220"
"2","0","0","-90","1.45","94002","101621","-30","140","101621","0","bgm_MC170","0","bgm_MC170","92412230"
"2","0","0","-90","1.45","94002","101621","-30","140","101621","0","bgm_MC170","0","bgm_MC170","92412240"
"3","0","0","-30","1.1","94002","101621","-30","180","101621","0","bgm_MC170","0","bgm_MC170","92412310"
"3","0","0","-30","1.1","94002","101621","-30","180","101621","0","bgm_MC170","0","bgm_MC170","92412320"
"3","0","0","-30","1.1","94002","101621","-30","180","101621","0","bgm_MC170","0","bgm_MC170","92412330"
"3","0","0","-30","1.1","94002","101621","-30","180","101621","0","bgm_MC170","0","bgm_MC170","92412340"
"1","0","0","-60","1.4","94002","101822","-30","60","101822","0","bgm_MC170","0","bgm_MC170","92414110"
"1","0","0","-60","1.4","94002","101822","-30","60","101822","0","bgm_MC170","0","bgm_MC170","92414120"
"1","0","0","-60","1.4","94002","101822","-30","60","101822","0","bgm_MC170","0","bgm_MC170","92414130"
"1","0","0","-60","1.4","94002","101822","-30","60","101822","0","bgm_MC170","0","bgm_MC170","92414140"
"2","0","0","-330","1","94002","101822","-30","150","101822","0","bgm_MC170","0","bgm_MC170","92414210"
"2","0","0","-330","1","94002","101822","-30","150","101822","0","bgm_MC170","0","bgm_MC170","92414220"
"2","0","0","-330","1","94002","101822","-30","150","101822","0","bgm_MC170","0","bgm_MC170","92414230"
"2","0","0","-330","1","94002","101822","-30","150","101822","0","bgm_MC170","0","bgm_MC170","92414240"
"3","0","0","0","1.2","94002","101822","-30","100","101822","0","bgm_MC170","0","bgm_MC170","92414310"
"3","0","0","0","1.2","94002","101822","-30","100","101822","0","bgm_MC170","0","bgm_MC170","92414320"
"3","0","0","0","1.2","94002","101822","-30","100","101822","0","bgm_MC170","0","bgm_MC170","92414330"
"3","0","0","0","1.2","94002","101822","-30","100","101822","0","bgm_MC170","0","bgm_MC170","92414340"
"1","0","0","0","2.4","94002","101623","-30","30","101623","0","bgm_MC170","0","bgm_MC170","92415110"
"1","0","0","0","2.4","94002","101623","-30","30","101623","0","bgm_MC170","0","bgm_MC170","92415120"
"1","0","0","0","2.4","94002","101623","-30","30","101623","0","bgm_MC170","0","bgm_MC170","92415130"
"1","0","0","0","2.4","94002","101623","-30","30","101623","0","bgm_MC170","0","bgm_MC170","92415140"
"2","0","0","-270","1.1","94002","101623","-30","150","101623","0","bgm_MC170","0","bgm_MC170","92415210"
"2","0","0","-270","1.1","94002","101623","-30","150","101623","0","bgm_MC170","0","bgm_MC170","92415220"
"2","0","0","-270","1.1","94002","101623","-30","150","101623","0","bgm_MC170","0","bgm_MC170","92415230"
"2","0","0","-270","1.1","94002","101623","-30","150","101623","0","bgm_MC170","0","bgm_MC170","92415240"
"3","0","0","-400","1.2","94002","101623","-30","250","101623","0","bgm_MC170","0","bgm_MC170","92415310"
"3","0","0","-400","1.2","94002","101623","-30","250","101623","0","bgm_MC170","0","bgm_MC170","92415320"
"3","0","0","-400","1.2","94002","101623","-30","250","101623","0","bgm_MC170","0","bgm_MC170","92415330"
"3","0","0","-400","1.2","94002","101623","-30","250","101623","0","bgm_MC170","0","bgm_MC170","92415340"
"1","0","0","-120","1.3","94002","103013","-30","150","103013","0","bgm_MC170","0","bgm_MC170","92416110"
"1","0","0","-120","1.3","94002","103013","-30","150","103013","0","bgm_MC170","0","bgm_MC170","92416120"
"1","0","0","-120","1.3","94002","103013","-30","150","103013","0","bgm_MC170","0","bgm_MC170","92416130"
"1","0","0","-120","1.3","94002","103013","-30","150","103013","0","bgm_MC170","0","bgm_MC170","92416140"
"2","0","0","-90","1.5","94002","103013","-30","140","103013","0","bgm_MC170","0","bgm_MC170","92416210"
"2","0","0","-90","1.5","94002","103013","-30","140","103013","0","bgm_MC170","0","bgm_MC170","92416220"
"2","0","0","-90","1.5","94002","103013","-30","140","103013","0","bgm_MC170","0","bgm_MC170","92416230"
"2","0","0","-90","1.5","94002","103013","-30","140","103013","0","bgm_MC170","0","bgm_MC170","92416240"
"3","0","0","-450","1.25","94002","103013","-30","140","103013","0","bgm_MC170","0","bgm_MC170","92416310"
"3","0","0","-450","1.25","94002","103013","-30","140","103013","0","bgm_MC170","0","bgm_MC170","92416320"
"3","0","0","-450","1.25","94002","103013","-30","140","103013","0","bgm_MC170","0","bgm_MC170","92416330"
"3","0","0","-450","1.25","94002","103013","-30","140","103013","0","bgm_MC170","0","bgm_MC170","92416340"
"1","0","0","-30","0.95","94002","101191","-30","0","101191","0","bgm_MC170","0","bgm_MC170","92417110"
"1","0","0","-30","0.95","94002","101191","-30","0","101191","0","bgm_MC170","0","bgm_MC170","92417120"
"1","0","0","-30","0.95","94002","101191","-30","0","101191","0","bgm_MC170","0","bgm_MC170","92417130"
"1","0","0","-30","0.95","94002","101191","-30","0","101191","0","bgm_MC170","0","bgm_MC170","92417140"
"2","0","0","-60","1.6","94002","101191","-30","140","101191","0","bgm_MC170","0","bgm_MC170","92417210"
"2","0","0","-60","1.6","94002","101191","-30","140","101191","0","bgm_MC170","0","bgm_MC170","92417220"
"2","0","0","-60","1.6","94002","101191","-30","140","101191","0","bgm_MC170","0","bgm_MC170","92417230"
"2","0","0","-60","1.6","94002","101191","-30","140","101191","0","bgm_MC170","0","bgm_MC170","92417240"
"3","0","0","-60","1.35","94002","101191","-30","80","101191","0","bgm_MC170","0","bgm_MC170","92417310"
"3","0","0","-60","1.35","94002","101191","-30","80","101191","0","bgm_MC170","0","bgm_MC170","92417320"
"3","0","0","-60","1.35","94002","101191","-30","80","101191","0","bgm_MC170","0","bgm_MC170","92417330"
"3","0","0","-60","1.35","94002","101191","-30","80","101191","0","bgm_MC170","0","bgm_MC170","92417340"
"1","0","0","0","1.15","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92418110"
"1","0","0","0","1.15","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92418120"
"1","0","0","0","1.15","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92418130"
"1","0","0","0","1.15","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92418140"
"2","0","0","-60","1.6","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92418210"
"2","0","0","-60","1.6","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92418220"
"2","0","0","-60","1.6","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92418230"
"2","0","0","-60","1.6","94002","100198","-30","140","100198","0","bgm_MC170","0","bgm_MC170","92418240"
"3","0","0","-60","1.2","94002","100198","-30","50","100198","0","bgm_MC170","0","bgm_MC170","92418310"
"3","0","0","-60","1.2","94002","100198","-30","50","100198","0","bgm_MC170","0","bgm_MC170","92418320"
"3","0","0","-60","1.2","94002","100198","-30","50","100198","0","bgm_MC170","0","bgm_MC170","92418330"
"3","0","0","-60","1.2","94002","100198","-30","50","100198","0","bgm_MC170","0","bgm_MC170","92418340"
"1","0","0","20","1.4","94002","101623","-30","90","101623","0","bgm_MC170","0","bgm_MC170","92419110"
"1","0","0","20","1.4","94002","101623","-30","90","101623","0","bgm_MC170","0","bgm_MC170","92419120"
"1","0","0","20","1.4","94002","101623","-30","90","101623","0","bgm_MC170","0","bgm_MC170","92419130"
"1","0","0","20","1.4","94002","101623","-30","90","101623","0","bgm_MC170","0","bgm_MC170","92419140"
"2","0","0","-100","1.35","94002","101623","-30","180","101623","0","bgm_MC170","0","bgm_MC170","92419210"
"2","0","0","-100","1.35","94002","101623","-30","180","101623","0","bgm_MC170","0","bgm_MC170","92419220"
"2","0","0","-100","1.35","94002","101623","-30","180","101623","0","bgm_MC170","0","bgm_MC170","92419230"
"2","0","0","-100","1.35","94002","101623","-30","180","101623","0","bgm_MC170","0","bgm_MC170","92419240"
"3","0","0","-20","1.3","94002","101623","-30","50","101623","0","bgm_MC170","0","bgm_MC170","92419310"
"3","0","0","-20","1.3","94002","101623","-30","50","101623","0","bgm_MC170","0","bgm_MC170","92419320"
"3","0","0","-20","1.3","94002","101623","-30","50","101623","0","bgm_MC170","0","bgm_MC170","92419330"
"3","0","0","-20","1.3","94002","101623","-30","50","101623","0","bgm_MC170","0","bgm_MC170","92419340"
"1","0","0","40","1.3","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92420110"
"1","0","0","40","1.3","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92420120"
"1","0","0","40","1.3","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92420130"
"1","0","0","40","1.3","94002","103013","-30","0","103013","0","bgm_MC170","0","bgm_MC170","92420140"
"2","0","0","-20","1.2","94002","103013","-30","30","103013","0","bgm_MC170","0","bgm_MC170","92420210"
"2","0","0","-20","1.2","94002","103013","-30","30","103013","0","bgm_MC170","0","bgm_MC170","92420220"
"2","0","0","-20","1.2","94002","103013","-30","30","103013","0","bgm_MC170","0","bgm_MC170","92420230"
"2","0","0","-20","1.2","94002","103013","-30","30","103013","0","bgm_MC170","0","bgm_MC170","92420240"
"3","0","0","-20","1.2","94002","103013","-30","50","103013","0","bgm_MC170","0","bgm_MC170","92420310"
"3","0","0","-20","1.2","94002","103013","-30","50","103013","0","bgm_MC170","0","bgm_MC170","92420320"
"3","0","0","-20","1.2","94002","103013","-30","50","103013","0","bgm_MC170","0","bgm_MC170","92420330"
"3","0","0","-20","1.2","94002","103013","-30","50","103013","0","bgm_MC170","0","bgm_MC170","92420340"
"1","0","0","40","1.2","94002","100198","-30","0","100198","0","bgm_MC170","0","bgm_MC170","92421110"
"1","0","0","40","1.2","94002","100198","-30","0","100198","0","bgm_MC170","0","bgm_MC170","92421120"
"1","0","0","40","1.2","94002","100198","-30","0","100198","0","bgm_MC170","0","bgm_MC170","92421130"
"1","0","0","40","1.2","94002","100198","-30","0","100198","0","bgm_MC170","0","bgm_MC170","92421140"
"2","0","0","-20","1","94002","100198","-30","70","100198","0","bgm_MC170","0","bgm_MC170","92421210"
"2","0","0","-20","1","94002","100198","-30","70","100198","0","bgm_MC170","0","bgm_MC170","92421220"
"2","0","0","-20","1","94002","100198","-30","70","100198","0","bgm_MC170","0","bgm_MC170","92421230"
"2","0","0","-20","1","94002","100198","-30","70","100198","0","bgm_MC170","0","bgm_MC170","92421240"
"3","0","0","-40","1.1","94002","100198","-30","50","100198","0","bgm_MC170","0","bgm_MC170","92421310"
"3","0","0","-40","1.1","94002","100198","-30","50","100198","0","bgm_MC170","0","bgm_MC170","92421320"
"3","0","0","-40","1.1","94002","100198","-30","50","100198","0","bgm_MC170","0","bgm_MC170","92421330"
"3","0","0","-40","1.1","94002","100198","-30","50","100198","0","bgm_MC170","0","bgm_MC170","92421340"
"1","0","0","40","1.2","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92422110"
"1","0","0","40","1.2","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92422120"
"1","0","0","40","1.2","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92422130"
"1","0","0","40","1.2","94002","101822","-30","0","101822","0","bgm_MC170","0","bgm_MC170","92422140"
"2","0","0","-20","1","94002","101822","-30","70","101822","0","bgm_MC170","0","bgm_MC170","92422210"
"2","0","0","-20","1","94002","101822","-30","70","101822","0","bgm_MC170","0","bgm_MC170","92422220"
"2","0","0","-20","1","94002","101822","-30","70","101822","0","bgm_MC170","0","bgm_MC170","92422230"
"2","0","0","-20","1","94002","101822","-30","70","101822","0","bgm_MC170","0","bgm_MC170","92422240"
"3","0","0","-40","1.1","94002","101822","-30","50","101822","0","bgm_MC170","0","bgm_MC170","92422310"
"3","0","0","-40","1.1","94002","101822","-30","50","101822","0","bgm_MC170","0","bgm_MC170","92422320"
"3","0","0","-40","1.1","94002","101822","-30","50","101822","0","bgm_MC170","0","bgm_MC170","92422330"
"3","0","0","-40","1.1","94002","101822","-30","50","101822","0","bgm_MC170","0","bgm_MC170","92422340"
"1","0","0","-210","1","94002","101191","-30","90","101191","0","bgm_MC170","0","bgm_MC170","92501110"
"1","0","0","-210","1","94002","101191","-30","90","101191","0","bgm_MC170","0","bgm_MC170","92501120"
"1","0","0","-210","1","94002","101191","-30","90","101191","0","bgm_MC170","0","bgm_MC170","92501130"
"1","0","0","-210","1","94002","101191","-30","90","101191","0","bgm_MC170","0","bgm_MC170","92501140"
"2","0","0","-240","1","94002","101191","-30","210","101191","0","bgm_MC170","0","bgm_MC170","92501210"
"2","0","0","-240","1","94002","101191","-30","210","101191","0","bgm_MC170","0","bgm_MC170","92501220"
"2","0","0","-240","1","94002","101191","-30","210","101191","0","bgm_MC170","0","bgm_MC170","92501230"
"2","0","0","-240","1","94002","101191","-30","210","101191","0","bgm_MC170","0","bgm_MC170","92501240"
"3","0","0","-90","1.1","94002","101191","-30","250","101191","0","bgm_MC170","0","bgm_MC170","92501310"
"3","0","0","-90","1.1","94002","101191","-30","250","101191","0","bgm_MC170","0","bgm_MC170","92501320"
"3","0","0","-90","1.1","94002","101191","-30","250","101191","0","bgm_MC170","0","bgm_MC170","92501330"
"3","0","0","-90","1.1","94002","101191","-30","250","101191","0","bgm_MC170","0","bgm_MC170","92501340"
