8be114c33e23ecb5c019a0655d8465b092ac3fc67ede15490e18aaa26b6b4b72,7dde7fe091e779f2d120cc99a96fa425fb24d769b1af90daaf4f9a5a43325ad0,847485313ad7ebaac36f4d1342d78054d998a7a42752d38524cc7aaa213c7001,1c50909318921b7260e56fe6eb48b20e2defd375a6c6a16406c4eb7e3bfca8c5,f0715c2994831e4328ae966d5fe60da6e843da7bc248f8058ac02dd54623f746,2a38ef119c6dff9d4b7bead0bc5a0d2e1a6dbcf157499d0c4d7d5ebbb142c28a,4380a599f7a938e5ca2bb97e1470574d7783f833cc68aeece8933c356279d5fc,65bc85ddbde7f268e8fc38978cd90610df3ceb6c37109ce87398d0b4328638d3,26b54c8afcced8253731c357145b14ff32dc45510d304646dff4ffed5307b774,8729beb32a51172e55462af9e5bfbc208690b8b5f1941e236708b22e5bac9432,e6183d97d292771fcaa77da200f48c9be74c5773fe0371da3658b7b73c425ac4,03cae637c20175c7e1c56d8db5c199e999cdcfad768990f8a47523dbe110688a,05e2f421a24a43c91771033a7a71a648a548b76ff6dae8f0afab378bbb1f8c3c,a1259172bff3e161d66de5de81f62a5274ec072fbc3da302efda32b8c8ad7e5e,21b280f209a87dcdd6ed4e0cc1d3adad27862ea3f1113a1856d6c47b1ff8fa98
"0","100","2022/03/14 5:00:00","2816","1","-133","2811","1","28","0","2812","2813","0","281","0"
"0","100","2022/03/15 5:00:00","2816","1","-174","2911","1","29","0","2912","2913","0","291","0"
"0","100","2022/03/16 5:00:00","2816","1","-230","3011","1","30","0","3012","3013","0","301","0"
"0","100","2022/03/17 5:00:00","2816","1","-272","3111","1","31","0","3112","3113","0","311","0"
"0","100","2022/03/18 5:00:00","2816","1","-313","3211","1","32","0","3212","3213","0","321","0"
"0","100","2022/03/19 5:00:00","2816","1","-240","3311","1","33","0","3312","3313","0","331","0"
"0","100","2022/03/20 5:00:00","2816","1","-260","3411","1","34","0","3412","3413","0","341","0"
"0","100","2022/03/21 5:00:00","2816","1","-280","3511","1","35","0","3512","3513","0","351","0"
"0","100","2022/03/22 5:00:00","2816","1","-354","3611","1","36","0","3612","3613","0","361","0"
"0","100","2022/03/23 5:00:00","2816","1","-395","3711","1","37","0","3712","3713","0","371","0"
"0","100","2022/03/24 5:00:00","2816","1","-436","3811","1","38","0","3812","3813","0","381","0"
"0","100","2022/03/25 5:00:00","2816","1","-477","3911","1","39","0","3912","3913","0","391","0"
"0","100","2022/03/26 5:00:00","2816","1","-400","4011","1","40","0","4012","4013","0","401","0"
"0","100","2022/03/27 5:00:00","2816","1","-438","4111","1","41","0","4112","4113","0","411","0"
"0","100","2022/03/28 5:00:00","2816","1","0","4211","1","42","0","4212","4213","0","421","0"
"0","200","2022/03/29 5:00:00","2816","2","371","4311","2","43","0","4312","4313","0","431","0"
"0","200","2022/03/30 5:00:00","2816","2","343","4411","2","44","0","4412","4413","0","441","0"
"9105803","200","2022/03/31 5:00:00","2816","2","260","4511","2","45","105801","4512","4513","0","451","0"
"0","200","2022/04/01 5:00:00","2816","2","313","4611","2","46","0","4612","4613","0","461","0"
"0","200","2022/04/02 5:00:00","2816","2","285","4711","2","47","0","4712","4713","0","471","0"
"9102003","200","2022/04/03 5:00:00","2816","2","260","4811","2","48","102001","4812","4813","0","481","0"
"0","200","2022/04/04 5:00:00","2816","2","257","4911","2","49","0","4912","4913","0","491","0"
"9100203","200","2022/04/05 5:00:00","2816","2","173","5011","2","50","100201","5012","5013","0","501","0"
"0","200","2022/04/06 5:00:00","2816","2","227","5111","2","51","0","5112","5113","0","511","0"
"9105503","200","2022/04/07 5:00:00","2816","2","57","5211","2","52","105501","5212","5213","0","521","0"
"0","200","2022/04/08 5:00:00","2816","2","197","5311","2","53","0","5312","5313","0","531","0"
"0","200","2022/04/09 5:00:00","2816","2","169","5411","2","54","0","5412","5413","0","541","0"
"9101603","200","2022/04/10 5:00:00","2816","2","-55","5511","2","55","101601","5512","5513","0","551","0"
"0","200","2022/04/11 5:00:00","2816","2","141","5611","2","56","0","5612","5613","0","561","0"
"0","200","2022/04/12 5:00:00","2816","2","111","5711","2","57","0","5712","5713","0","571","0"
"0","200","2022/04/13 5:00:00","2816","2","81","5811","2","58","0","5812","5813","0","581","0"
"0","200","2022/04/14 5:00:00","2816","2","53","5911","2","59","0","5912","5913","0","591","0"
"0","200","2022/04/15 5:00:00","2816","2","-180","6011","2","60","0","6012","6013","0","601","0"
"0","200","2022/04/16 5:00:00","2816","2","-210","6111","2","61","0","6112","6113","0","611","0"
"9106703","200","2022/04/17 5:00:00","2816","2","-221","6211","2","62","106701","6212","6213","0","621","0"
"0","200","2022/04/18 5:00:00","2816","2","24","6311","2","63","0","6312","6313","0","631","0"
"0","200","2022/04/19 5:00:00","2816","2","-6","6411","2","64","0","6412","6413","0","641","0"
"0","200","2022/04/20 5:00:00","2816","2","-33","6511","2","65","0","6512","6513","0","651","0"
"0","200","2022/04/21 5:00:00","2816","2","-63","6611","2","66","0","6612","6613","0","661","0"
"0","200","2022/04/22 5:00:00","2816","2","-91","6711","2","67","0","6712","6713","0","671","0"
"0","200","2022/04/23 5:00:00","2816","2","-121","6811","2","68","0","6812","6813","0","681","0"
"0","200","2022/04/24 5:00:00","2816","2","-150","6911","2","69","0","6912","6913","0","691","0"
"0","200","2022/04/25 5:00:00","2816","2","-180","7011","2","70","0","7012","7013","0","701","0"
"0","200","2022/04/26 5:00:00","2816","2","-208","7111","2","71","0","7112","7113","0","711","0"
"0","200","2022/04/27 5:00:00","2816","2","-236","7211","2","72","0","7212","7213","0","721","0"
"0","200","2022/04/28 5:00:00","2816","2","-266","7311","2","73","0","7312","7313","0","731","0"
"0","200","2022/04/29 5:00:00","2816","2","-295","7411","2","74","0","7412","7413","0","741","0"
"0","200","2022/04/30 5:00:00","2816","2","-360","7511","2","75","0","7512","7513","0","751","1"
"0","100","2022/05/01 5:00:00","2816","3","344","7611","1","76","0","7612","7613","0","761","0"
"0","100","2022/05/02 5:00:00","2816","3","306","7711","1","77","0","7712","7713","0","771","0"
"0","100","2022/05/03 5:00:00","2816","3","390","7811","1","78","0","7812","7813","0","781","0"
"0","100","2022/05/04 5:00:00","2816","3","267","7911","1","79","0","7912","7913","0","791","0"
"9104403","100","2022/05/05 5:00:00","2816","3","254","8011","1","80","104401","8012","8013","0","801","0"
"0","100","2022/05/06 5:00:00","2816","3","230","8111","1","81","0","8112","8113","0","811","0"
"0","100","2022/05/07 5:00:00","2816","3","192","8211","1","82","0","8212","8213","0","821","0"
"0","100","2022/05/08 5:00:00","2816","3","284","8311","1","83","0","8312","8313","0","831","0"
"0","100","2022/05/09 5:00:00","2816","3","153","8411","1","84","0","8412","8413","0","841","0"
"9102303","100","2022/05/10 5:00:00","2816","3","0","8511","1","85","102301","8512","8513","0","851","0"
"9105903","100","2022/05/11 5:00:00","2816","3","-207","8611","1","86","105901","8612","8613","0","861","0"
"0","100","2022/05/12 5:00:00","2816","3","116","8711","1","87","0","8712","8713","0","871","0"
"0","100","2022/05/13 5:00:00","2816","3","78","8811","1","88","0","8812","8813","0","881","0"
"0","100","2022/05/14 5:00:00","2816","3","173","8911","1","89","0","8912","8913","0","891","0"
"0","100","2022/05/15 5:00:00","2816","3","145","9011","1","90","0","9012","9013","0","901","0"
"0","100","2022/05/16 5:00:00","2816","3","40","9111","1","91","0","9112","9113","0","911","0"
"0","100","2022/05/17 5:00:00","2816","3","0","9211","1","92","0","9212","9213","0","921","0"
"0","100","2022/05/18 5:00:00","2816","3","-36","9311","1","93","0","9312","9313","0","931","0"
"0","100","2022/05/19 5:00:00","2816","3","-75","9411","1","94","0","9412","9413","0","941","0"
"0","100","2022/05/20 5:00:00","2816","3","-111","9511","1","95","0","9512","9513","0","951","0"
"0","100","2022/05/21 5:00:00","2816","3","-113","9611","1","96","0","9612","9613","0","961","0"
"0","100","2022/05/22 5:00:00","2816","3","-150","9711","1","97","0","9712","9713","0","971","0"
"0","100","2022/05/23 5:00:00","2816","3","-226","9811","1","98","0","9812","9813","0","981","0"
"0","100","2022/05/24 5:00:00","2816","3","0","9911","1","99","0","9912","9913","0","991","0"
"0","100","2022/05/25 5:00:00","2816","3","-70","10011","1","100","0","10012","10013","0","1001","0"
"0","100","2022/05/26 5:00:00","2816","3","-171","10111","1","101","0","10112","10113","0","1011","0"
"0","100","2022/05/27 5:00:00","2816","3","-263","10211","1","102","0","10212","10213","0","1021","0"
"0","100","2022/05/28 5:00:00","2816","3","-302","10311","1","103","0","10312","10313","0","1031","0"
"0","100","2022/05/29 5:00:00","2816","3","-245","10411","1","104","0","10412","10413","0","1041","0"
"0","100","2022/05/30 5:00:00","2816","3","-318","10511","1","105","0","10512","10513","0","1051","0"
"0","100","2022/05/31 5:00:00","2816","3","-348","10611","1","106","0","10612","10613","0","1061","1"
"0","300","2022/06/01 5:00:00","2816","4","328","10711","0","107","0","10712","10713","0","1071","0"
"0","300","2022/06/02 5:00:00","2816","4","287","10811","0","108","0","10812","10813","0","1081","0"
"9104203","300","2022/06/03 5:00:00","2816","4","220","10911","0","109","104201","10912","10913","0","1091","0"
"0","300","2022/06/04 5:00:00","2816","4","360","11011","0","110","0","11012","11013","0","1101","0"
"0","300","2022/06/05 5:00:00","2816","4","324","11111","0","111","0","11112","11113","0","1111","0"
"9104003","300","2022/06/06 5:00:00","2816","4","110","11211","0","112","104001","11212","11213","0","1121","0"
"0","300","2022/06/07 5:00:00","2816","4","246","11311","0","113","0","11312","11313","0","1131","0"
"0","300","2022/06/08 5:00:00","2816","4","205","11411","0","114","0","11412","11413","0","1141","0"
"9102103","300","2022/06/09 5:00:00","2816","4","-70","11511","0","115","102101","11512","11513","0","1151","0"
"0","300","2022/06/10 5:00:00","2816","4","334","11611","0","116","0","11612","11613","0","1161","0"
"0","300","2022/06/11 5:00:00","2816","4","280","11711","0","117","0","11712","11713","0","1171","0"
"0","300","2022/06/12 5:00:00","2816","4","164","11811","0","118","0","11812","11813","0","1181","0"
"0","300","2022/06/13 5:00:00","2816","4","123","11911","0","119","0","11912","11913","0","1191","0"
"0","300","2022/06/14 5:00:00","2816","4","82","12011","0","120","0","12012","12013","0","1201","0"
"0","300","2022/06/15 5:00:00","2816","4","122","12111","0","121","0","12112","12113","0","1211","0"
"0","300","2022/06/16 5:00:00","2816","4","92","12211","0","122","0","12212","12213","0","1221","0"
"9106303","300","2022/06/17 5:00:00","2816","4","-100","12311","0","123","106301","12312","12313","0","1231","0"
"0","300","2022/06/18 5:00:00","2816","4","41","12411","0","124","0","12412","12413","0","1241","0"
"0","300","2022/06/19 5:00:00","2816","4","0","12511","0","125","0","12512","12513","0","1251","0"
"0","300","2022/06/20 5:00:00","2816","4","70","12611","0","126","0","12612","12613","0","1261","0"
"0","300","2022/06/21 5:00:00","2816","4","31","12711","0","127","0","12712","12713","0","1271","0"
"0","300","2022/06/22 5:00:00","2816","4","-41","12811","0","128","0","12812","12813","0","1281","0"
"0","300","2022/06/23 5:00:00","2816","4","-82","12911","0","129","0","12912","12913","0","1291","0"
"0","300","2022/06/24 5:00:00","2816","4","-123","13011","0","130","0","13012","13013","0","1301","0"
"9106503","300","2022/06/25 5:00:00","2816","4","-180","13111","0","131","106501","13112","13113","0","1311","0"
"0","300","2022/06/26 5:00:00","2816","4","-164","13211","0","132","0","13212","13213","0","1321","0"
"0","300","2022/06/27 5:00:00","2816","4","-205","13311","0","133","0","13312","13313","0","1331","0"
"0","300","2022/06/28 5:00:00","2816","4","-246","13411","0","134","0","13412","13413","0","1341","0"
"0","300","2022/06/29 5:00:00","2816","4","-287","13511","0","135","0","13512","13513","0","1351","0"
"0","300","2022/06/30 5:00:00","2816","4","-370","13611","0","136","0","13612","13613","0","1361","1"
"0","400","2022/07/01 5:00:00","2816","5","357","13711","3","137","0","13712","13713","0","1371","0"
"0","400","2022/07/02 5:00:00","2816","5","319","13811","3","138","0","13812","13813","0","1381","0"
"0","400","2022/07/03 5:00:00","2816","5","330","13911","3","139","0","13912","13913","0","1391","0"
"0","400","2022/07/04 5:00:00","2816","5","305","14011","3","140","0","14012","14013","0","1401","0"
"9100903","400","2022/07/05 5:00:00","2816","5","310","14111","3","141","100901","14112","14113","0","1411","0"
"0","400","2022/07/06 5:00:00","2816","5","282","14211","3","142","0","14212","14213","0","1421","0"
"9101703","400","2022/07/07 5:00:00","2816","5","133","14311","3","143","101701","14312","14313","0","1431","0"
"0","400","2022/07/08 5:00:00","2816","5","246","14411","3","144","0","14412","14413","0","1441","0"
"0","400","2022/07/09 5:00:00","2816","5","209","14511","3","145","0","14512","14513","0","1451","0"
"0","400","2022/07/10 5:00:00","2816","5","172","14611","3","146","0","14612","14613","0","1461","0"
"9105603","400","2022/07/11 5:00:00","2816","5","129","14711","3","147","105601","14712","14713","0","1471","0"
"0","400","2022/07/12 5:00:00","2816","5","134","14811","3","148","0","14812","14813","0","1481","0"
"0","400","2022/07/13 5:00:00","2816","5","97","14911","3","149","0","14912","14913","0","1491","0"
"0","400","2022/07/14 5:00:00","2816","5","60","15011","3","150","0","15012","15013","0","1501","0"
"0","400","2022/07/15 5:00:00","2816","5","22","15111","3","151","0","15112","15113","0","1511","0"
"0","400","2022/07/16 5:00:00","2816","5","-12","15211","3","152","0","15212","15213","0","1521","0"
"0","400","2022/07/17 5:00:00","2816","5","-49","15311","3","153","0","15312","15313","0","1531","0"
"0","400","2022/07/18 5:00:00","2816","5","-86","15411","3","154","0","15412","15413","0","1541","0"
"0","400","2022/07/19 5:00:00","2816","5","-29","15511","3","155","0","15512","15513","0","1551","0"
"0","400","2022/07/20 5:00:00","2816","5","-55","15611","3","156","0","15612","15613","0","1561","0"
"0","400","2022/07/21 5:00:00","2816","5","-124","15711","3","157","0","15712","15713","0","1571","0"
"0","400","2022/07/22 5:00:00","2816","5","-161","15811","3","158","0","15812","15813","0","1581","0"
"0","400","2022/07/23 5:00:00","2816","5","-199","15911","3","159","0","15912","15913","0","1591","0"
"0","400","2022/07/24 5:00:00","2816","5","-235","16011","3","160","0","16012","16013","0","1601","0"
"9106803","400","2022/07/25 5:00:00","2816","5","0","16111","3","161","106801","16112","16113","0","1611","0"
"0","400","2022/07/26 5:00:00","2816","5","-272","16211","3","162","0","16212","16213","0","1621","0"
"0","400","2022/07/27 5:00:00","2816","5","-309","16311","3","163","0","16312","16313","0","1631","0"
"9105303","400","2022/07/28 5:00:00","2816","5","-172","16411","3","164","105301","16412","16413","0","1641","0"
"0","400","2022/07/29 5:00:00","2816","5","-299","16511","3","165","0","16512","16513","0","1651","0"
"9102703","400","2022/07/30 5:00:00","2816","5","-233","16611","3","166","102701","16612","16613","0","1661","0"
"0","400","2022/07/31 5:00:00","2816","5","-356","16711","3","167","0","16712","16713","0","1671","1"
"0","400","2022/08/01 5:00:00","2816","6","306","16811","3","168","0","16812","16813","0","1681","0"
"0","400","2022/08/02 5:00:00","2816","6","226","16911","3","169","0","16912","16913","0","1691","0"
"0","400","2022/08/03 5:00:00","2816","6","146","17011","3","170","0","17012","17013","0","1701","0"
"0","400","2022/08/04 5:00:00","2816","6","66","17111","3","171","0","17112","17113","0","1711","0"
"0","400","2022/08/05 5:00:00","2816","6","-14","17211","3","172","0","17212","17213","0","1721","0"
"0","400","2022/08/06 5:00:00","2816","6","-94","17311","3","173","0","17312","17313","0","1731","0"
"9110803","400","2022/08/07 5:00:00","2816","6","270","17411","3","174","110801","17412","17413","0","1741","0"
"0","400","2022/08/08 5:00:00","2816","6","-174","17511","3","175","0","17512","17513","0","1751","0"
"9104303","400","2022/08/09 5:00:00","2816","6","55","17611","3","176","104301","17612","17613","0","1761","0"
"9100403","400","2022/08/10 5:00:00","2816","6","50","17711","3","177","100401","17712","17713","0","1771","0"
"9103703","400","2022/08/11 5:00:00","2816","6","-120","17811","3","178","103701","17812","17813","0","1781","0"
"9106103","400","2022/08/11 5:00:00","2816","6","-210","17821","3","179","106101","17822","17823","0","1782","0"
"0","400","2022/08/12 5:00:00","2816","6","-254","17911","3","180","0","17912","17913","0","1791","0"
"0","400","2022/08/13 5:00:00","2816","6","-369","18011","3","181","0","18012","18013","0","1801","1"
"9101803","400","2022/08/14 5:00:00","2816","7","295","18111","3","182","101801","18112","18113","0","1811","0"
"0","400","2022/08/15 5:00:00","2816","7","326","18211","3","183","0","18212","18213","0","1821","0"
"0","400","2022/08/16 5:00:00","2816","7","271","18311","3","184","0","18312","18313","0","1831","0"
"0","400","2022/08/17 5:00:00","2816","7","216","18411","3","185","0","18412","18413","0","1841","0"
"0","400","2022/08/18 5:00:00","2816","7","161","18511","3","186","0","18512","18513","0","1851","0"
"0","400","2022/08/19 5:00:00","2816","7","106","18611","3","187","0","18612","18613","0","1861","0"
"0","400","2022/08/20 5:00:00","2816","7","51","18711","3","188","0","18712","18713","0","1871","0"
"9101303","400","2022/08/21 5:00:00","2816","7","150","18811","3","189","101301","18812","18813","0","1881","0"
"0","400","2022/08/22 5:00:00","2816","7","-4","18911","3","190","0","18912","18913","0","1891","0"
"0","400","2022/08/23 5:00:00","2816","7","-59","19011","3","191","0","19012","19013","0","1901","0"
"0","400","2022/08/24 5:00:00","2816","7","-114","19111","3","192","0","19112","19113","0","1911","0"
"9101103","400","2022/08/25 5:00:00","2816","7","5","19211","3","193","101101","19212","19213","0","1921","0"
"0","400","2022/08/26 5:00:00","2816","7","-169","19311","3","194","0","19312","19313","0","1931","0"
"9100103","400","2022/08/27 5:00:00","2816","7","-130","19411","3","195","100101","19412","19413","0","1941","0"
"0","400","2022/08/28 5:00:00","2816","7","-224","19511","3","196","0","19512","19513","0","1951","0"
"0","400","2022/08/29 5:00:00","2816","7","-279","19611","3","197","0","19612","19613","0","1961","0"
"0","400","2022/08/30 5:00:00","2816","7","-369","19711","3","198","0","19712","19713","0","1971","0"
"9103003","400","2022/08/31 5:00:00","2816","7","-250","19811","3","199","103001","19812","19813","0","1981","1"
"0","500","2022/09/01 5:00:00","2816","8","571","19911","0","200","0","19912","19913","0","1991","0"
"9106003","500","2022/09/02 5:00:00","2816","8","480","20011","0","201","106001","20012","20013","0","2001","0"
"0","500","2022/09/03 5:00:00","2816","8","516","20111","0","202","0","20112","20113","0","2011","0"
"0","500","2022/09/04 5:00:00","2816","8","461","20211","0","203","0","20212","20213","0","2021","0"
"9101503","500","2022/09/05 5:00:00","2816","8","390","20311","0","204","101501","20312","20313","0","2031","0"
"0","500","2022/09/06 5:00:00","2816","8","406","20411","0","205","0","20412","20413","0","2041","0"
"9105403","500","2022/09/07 5:00:00","2816","8","340","20511","0","206","105401","20512","20513","0","2051","0"
"0","500","2022/09/08 5:00:00","2816","8","351","20611","0","207","0","20612","20613","0","2061","0"
"0","500","2022/09/09 5:00:00","2816","8","296","20711","0","208","0","20712","20713","0","2071","0"
"0","500","2022/09/10 5:00:00","2816","8","241","20811","0","209","0","20812","20813","0","2081","0"
"0","500","2022/09/11 5:00:00","2816","8","186","20911","0","210","0","20912","20913","0","2091","0"
"9118503","500","2022/09/12 5:00:00","2816","8","170","21011","0","211","118501","21012","21013","0","2101","0"
"0","500","2022/09/13 5:00:00","2816","8","131","21111","0","212","0","21112","21113","0","2111","0"
"0","500","2022/09/14 5:00:00","2816","8","76","21211","0","213","0","21212","21213","0","2121","0"
"9110903","500","2022/09/15 5:00:00","2816","8","50","21311","0","214","110901","21312","21313","0","2131","0"
"0","500","2022/09/16 5:00:00","2816","8","21","21411","0","215","0","21412","21413","0","2141","0"
"0","500","2022/09/17 5:00:00","2816","8","-34","21511","0","216","0","21512","21513","0","2151","0"
"0","500","2022/09/18 5:00:00","2816","8","-89","21611","0","217","0","21612","21613","0","2161","0"
"9118003","500","2022/09/19 5:00:00","2816","8","-120","21711","0","218","118001","21712","21713","0","2171","0"
"0","500","2022/09/20 5:00:00","2816","8","-144","21811","0","219","0","21812","21813","0","2181","0"
"0","500","2022/09/21 5:00:00","2816","8","-199","21911","0","220","0","21912","21913","0","2191","0"
"9101003","500","2022/09/22 5:00:00","2816","8","-270","22011","0","221","101001","22012","22013","0","2201","0"
"0","500","2022/09/23 5:00:00","2816","8","-254","22111","0","222","0","22112","22113","0","2211","0"
"0","500","2022/09/24 5:00:00","2816","8","-309","22211","0","223","0","22212","22213","0","2221","0"
"0","500","2022/09/25 5:00:00","2816","8","-364","22311","0","224","0","22312","22313","0","2231","0"
"0","500","2022/09/26 5:00:00","2816","8","-419","22411","0","225","0","22412","22413","0","2241","0"
"0","500","2022/09/27 5:00:00","2816","8","-474","22511","0","226","0","22512","22513","0","2251","0"
"0","500","2022/09/28 5:00:00","2816","8","-529","22611","0","227","0","22612","22613","0","2261","0"
"9106603","500","2022/09/29 5:00:00","2816","8","-370","22711","0","228","106601","22712","22713","0","2271","0"
"0","500","2022/09/30 5:00:00","2816","8","-579","22811","0","229","0","22812","22813","0","2281","1"
"0","500","2022/10/01 5:00:00","2816","9","383","22911","0","230","0","22912","22913","0","2291","0"
"0","500","2022/10/02 5:00:00","2816","9","339","23011","0","231","0","23012","23013","0","2301","0"
"0","500","2022/10/03 5:00:00","2816","9","296","23111","0","232","0","23112","23113","0","2311","0"
"9102803","500","2022/10/04 5:00:00","2816","9","290","23211","0","233","102801","23212","23213","0","2321","0"
"0","500","2022/10/05 5:00:00","2816","9","253","23311","0","234","0","23312","23313","0","2331","0"
"0","500","2022/10/06 5:00:00","2816","9","210","23411","0","235","0","23412","23413","0","2341","0"
"0","500","2022/10/07 5:00:00","2816","9","167","23511","0","236","0","23512","23513","0","2351","0"
"0","500","2022/10/08 5:00:00","2816","9","200","23611","0","237","0","23612","23613","0","2361","0"
"0","500","2022/10/09 5:00:00","2816","9","180","23711","0","238","0","23712","23713","0","2371","0"
"9100803","500","2022/10/10 5:00:00","2816","9","130","23811","0","239","100801","23812","23813","0","2381","0"
"0","500","2022/10/11 5:00:00","2816","9","125","23911","0","240","0","23912","23913","0","2391","0"
"0","500","2022/10/12 5:00:00","2816","9","83","24011","0","241","0","24012","24013","0","2401","0"
"0","500","2022/10/13 5:00:00","2816","9","100","24111","0","242","0","24112","24113","0","2411","0"
"0","500","2022/10/14 5:00:00","2816","9","80","24211","0","243","0","24212","24213","0","2421","0"
"0","500","2022/10/15 5:00:00","2816","9","41","24311","0","244","0","24312","24313","0","2431","0"
"0","500","2022/10/16 5:00:00","2816","9","-1","24411","0","245","0","24412","24413","0","2441","0"
"0","500","2022/10/17 5:00:00","2816","9","-43","24511","0","246","0","24512","24513","0","2451","0"
"0","500","2022/10/18 5:00:00","2816","9","10","24611","0","247","0","24612","24613","0","2461","0"
"0","500","2022/10/19 5:00:00","2816","9","-10","24711","0","248","0","24712","24713","0","2471","0"
"0","500","2022/10/20 5:00:00","2816","9","-10","24811","0","249","0","24812","24813","0","2481","0"
"0","500","2022/10/21 5:00:00","2816","9","-40","24911","0","250","0","24912","24913","0","2491","0"
"0","500","2022/10/22 5:00:00","2816","9","-85","25011","0","251","0","25012","25013","0","2501","0"
"0","500","2022/10/23 5:00:00","2816","9","-127","25111","0","252","0","25112","25113","0","2511","0"
"9104903","500","2022/10/24 5:00:00","2816","9","-130","25211","0","253","104901","25212","25213","0","2521","0"
"9104703","500","2022/10/25 5:00:00","2816","9","-270","25311","0","254","104701","25312","25313","0","2531","0"
"0","500","2022/10/26 5:00:00","2816","9","-169","25411","0","255","0","25412","25413","0","2541","0"
"0","500","2022/10/27 5:00:00","2816","9","-211","25511","0","256","0","25512","25513","0","2551","0"
"0","500","2022/10/28 5:00:00","2816","9","-253","25611","0","257","0","25612","25613","0","2561","0"
"0","500","2022/10/29 5:00:00","2816","9","-295","25711","0","258","0","25712","25713","0","2571","0"
"0","500","2022/10/30 5:00:00","2816","9","-337","25811","0","259","0","25812","25813","0","2581","0"
"0","500","2022/10/31 5:00:00","2816","9","-379","25911","0","260","0","25912","25913","0","2591","1"
"0","500","2022/11/01 5:00:00","2816","10","600","26011","0","261","0","26012","26013","0","2601","0"
"0","500","2022/11/02 5:00:00","2816","10","560","26111","0","262","0","26112","26113","0","2611","0"
