8ef9c92656daccde87dacec9161175238c72dfd3559d4fb634171d57b6d1579b,483f08716063c38cc483641ec48f0a2049292cf3e61ebaa585596127342c06ca,9716f3f1b45450eafb80f98d676b31af4b634736294f3dddd67d85748f24261f,322fd499f5f4fdee5b080877fd09ae21bdcd9880c404387c5a95c4c10039d3d8,2c53199c42bf74b5d6762fec458e5e47023af7b836e04fdfd3030b2a9e87b861,80ff9e9024c2cc852b8694ed5b6e2f27d3f6a6ff18d7f8c5bcfe7febb6bae44b,3d60ecdc4e95f9998527936ddb932b8ef991fecab3589c7c3b638f023786ef07,fa3d5b76a7b1bb575a22302a315c49051d3c4c0a5551633f8ce274bfbe1dd9c7,172f3982d665389abecc3f06732cabae2581b0dfdf63f3da95ce7815db04bc7c,4d7cbce2f828c7547787bddfb2baf539a672960e77e560de7aba0306e2cbb876,3b138a9764129d3b07b9a4256492a690dc4363df89d7fccc5affd898054bbcef,8ef059ee607f5f731cc0f5670f6f6f7cc979a762842f7d52f0beb083b1d62bde,ca03485097c2d645149396ee21f77019bcdf3b7e63c525fa090301746eea7058,a3b6201118c14c4840c189223e095c3f9c3a3bd75e97011e7b8ce487ab5d41e1,239c186487227d787d2a2ecec67d1298d6146b035308ef2252875ed10ba2e393,b4bfd63c0168884a36a26c0f2003ff179725b0e061d7198eb0bd130249d7bca8
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104164"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104191"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104192"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104193"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104194"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104221"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104222"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104223"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104224"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104251"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104252"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104253"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104254"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104281"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104282"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104283"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104284"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104311"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104312"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104313"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104314"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104341"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104342"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104343"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104344"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104371"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104372"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104373"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104401"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104402"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104431"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104432"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104433"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104461"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104462"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104463"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104491"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104521"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104522"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104523"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104551"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104552"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104553"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104554"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104581"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104582"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104583"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104611"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104612"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104613"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105011"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105012"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105041"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105042"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105071"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105072"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105101"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105131"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105132"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105161"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105162"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105191"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105192"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105221"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105222"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105251"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105252"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105281"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105311"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105341"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105371"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105401"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105521"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105551"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105581"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105611"
"0","0","0","0","0","0","0","0","11004004","0","0","0","0","0","11004012","113011"
"11006004","0","0","0","0","0","0","0","11005004","0","0","0","0","12007001","11005012","113012"
"11007002","0","0","0","0","0","0","0","11006005","0","0","0","0","12006003","11006011","113013"
"11005002","0","0","0","0","0","0","0","11004003","0","0","0","0","0","11005001","113071"
"11006001","0","0","0","0","0","0","0","11005004","0","0","0","0","0","11005011","113101"
"11006001","0","0","0","0","0","0","0","11005006","0","0","0","0","12005003","11005012","113131"
"11006002","0","0","0","0","0","0","0","11005005","0","0","0","0","0","11005011","113162"
"12003003","0","0","0","0","0","0","0","11004006","0","0","0","0","0","11005001","113191"
"11005002","0","0","0","0","0","0","0","11004006","0","0","0","0","0","11004013","113221"
"11007001","0","0","0","0","0","0","0","11005013","0","0","0","0","12006001","11006006","113222"
"11006003","0","0","0","0","0","0","0","11004013","0","0","0","0","12004002","11005005","113252"
"11008001","0","0","11009013","0","0","0","0","11006007","0","0","0","12006003","11008009","11007008","113283"
"0","0","0","0","0","0","0","0","11005007","0","0","0","0","0","11006002","113342"
"11008005","0","0","11008015","0","0","0","0","11006009","0","0","0","11009011","11008008","11007012","113372"
"11007001","0","0","12007003","0","0","0","0","11005010","0","0","0","12008003","12004003","11006006","113401"
"12005002","0","0","0","0","0","0","0","11004010","0","0","0","0","0","11005006","113431"
"0","0","0","0","0","0","0","0","11004010","0","0","0","0","0","11005003","113521"
"11007005","0","0","0","0","0","0","0","11005007","0","0","0","0","12004002","11006008","113522"
"11006007","0","0","0","0","0","0","0","11004011","0","0","0","0","12005003","11005008","113551"
"11007007","0","0","12007002","0","0","0","0","11005011","0","0","0","0","12006003","11006009","113552"
"11008002","0","12009001","11008010","0","11009012","0","0","11006010","12008003","0","11009006","11008013","11008007","11007013","113553"
"11006009","0","0","12006002","0","0","0","0","11004011","0","0","0","12007001","12005001","11005007","113581"
"11006005","0","0","0","0","0","0","0","11004012","0","0","0","0","11006014","11005009","113611"
"11008006","0","0","11009008","0","12009003","0","0","11006011","0","0","12008002","11009014","11008012","11007011","113614"
"11008001","0","0","11008010","0","12008003","0","0","11007004","0","0","12008001","11009002","11008005","11007008","114011"
"11009015","0","0","11010008","0","0","0","0","11009005","0","0","0","12009003","11010001","11009011","114012"
"11012001","0","0","12011003","0","0","0","0","11011006","0","0","12013003","12012003","11012010","11011012","114013"
"11014001","0","0","11015003","0","12014003","0","0","11013006","0","0","12013003","11015007","11014014","11013012","114014"
"11008001","0","0","11009001","0","0","0","0","11007007","0","0","0","12007003","11008006","11007011","114041"
"11012009","0","0","0","0","0","0","0","11011008","0","0","0","0","0","11011017","114043"
"11010004","0","0","0","0","0","0","0","11009005","0","0","0","0","11010014","11009009","114072"
"11012004","0","0","0","0","0","0","0","11011004","0","0","0","0","11012016","11011009","114073"
"11010002","0","0","0","0","0","0","0","11009006","0","0","0","0","11010015","11009012","114102"
"11014002","0","0","11015002","0","0","0","0","11013007","0","0","0","0","11014008","11013015","114104"
"11010003","0","0","12009001","0","0","0","0","11009007","0","0","0","0","11010013","11009010","114132"
"11012003","0","0","12012002","0","0","0","0","11011008","0","0","0","0","11012015","11011016","114133"
"11014002","0","0","11014013","0","12016001","0","0","11013008","12018002","0","12015003","11015008","11014007","11013016","114134"
"11010002","0","0","0","0","0","0","0","11009004","0","0","0","0","11010011","11009010","114162"
"11014001","0","0","11015001","0","0","0","0","11013005","0","0","12013001","11015004","11014006","11013010","114164"
"11008004","0","0","11009003","0","0","0","0","11007005","0","0","0","12007002","11008008","11007013","114191"
"11012001","0","0","12011002","0","0","0","0","11011006","0","0","0","0","11012014","11011013","114193"
"11014002","0","0","11015003","0","0","0","0","11013006","0","0","12015002","12014001","11014010","11013013","114194"
"11008004","0","0","11008014","0","0","0","0","11007007","0","0","0","11009002","11008007","11007010","114221"
"11010002","0","0","12010001","0","0","0","0","11009008","0","0","0","0","11010010","11009014","114222"
"11012002","0","0","0","0","0","0","0","11011007","0","0","0","0","11012012","11011014","114223"
"11009015","0","0","11010009","0","0","0","0","11009007","0","0","0","0","11010003","11009013","114252"
"11014001","0","0","11015006","0","0","0","0","11013005","0","0","12015001","12013002","11014009","11013011","114254"
"11009007","0","0","0","0","0","0","0","11007009","0","0","0","0","0","11008005","114281"
"11008012","0","0","0","0","0","0","0","11007012","0","0","0","0","0","11008007","114341"
"11008015","0","0","0","0","0","0","0","11007013","0","0","0","0","12008002","11008011","114371"
"11010004","0","0","0","0","0","0","0","11008014","0","0","0","0","0","11009009","114461"
"11010013","0","11012005","11010017","0","11011012","0","0","11010008","11011015","0","11011007","11011001","11010015","11010011","114551"
"11012015","0","12012002","11013007","0","11014008","0","0","11012011","11014011","0","11013015","11013012","11013001","11012013","114552"
"11014014","0","11016012","11015007","0","11016001","0","0","11014004","11016007","0","11015013","11015011","11015003","11014008","114553"
"11014013","0","0","11015004","0","12014002","0","0","11014007","12015003","0","11015014","11015008","11014014","11014011","114554"
"11010012","0","12011001","11011003","0","11012006","0","0","11010007","12010002","0","11011016","11011011","11010016","11010009","114581"
"11013003","0","12014001","11013016","0","12012003","0","0","11012012","12013001","0","12012001","11014010","11013011","11012016","114582"
"11014012","0","12014001","11015001","0","11016003","0","0","11014006","11016011","0","11015010","11015005","11014013","11014010","114583"
"11010014","0","0","11011009","0","11012007","0","0","11010006","12010001","0","11011017","11011014","11011002","11010010","114611"
"11012017","0","0","11013009","0","11014009","0","0","11012010","12013002","0","11013017","11013014","11013002","11012014","114612"
"11014012","0","11016014","11015006","0","11016002","0","0","11014005","11016009","0","11015012","11015009","11015002","11014009","114613"
"11017004","0","0","11018010","0","12018003","0","0","11016006","12019003","0","12018001","12017001","11017012","11016012","115011"
"11017008","0","0","0","0","0","0","0","11016008","0","0","0","0","11018005","11017003","115041"
"0","0","0","0","0","0","0","0","11019007","0","0","0","0","0","11019010","115042"
"11017001","0","0","11018003","0","0","0","0","11016004","0","0","0","0","11017011","11016009","115071"
