c72913c17f155c2bc38cf88a8db15c31f22b8c30ca10d59782c43accfb5fc410,b2dc62038e9002278195c15210974aa58aa71476d96299296b2a1dc5e5a752ad,f0527df5dacab67bffaa0ca96b1a393b799430f025f5775f35f62effddd70c4a,38b950bf4f963e633c68a45aee17882a283bf93081f242be7f807abd8b9697b3,20a8cdc0f86ccb948150f14280a67dc0c3ef2bbd2298aceb7ebb302eb96bc7ea,b399c3f32976a00723e2a25ece4a70094945c3fa855af4772c8ad541c9b9927c,1f84c4db69e8ba6a51fbc1bc2c593d3898b0f379e07bb61a53a83381a3f7f395,d16ece8eb896be3013a8087a64e57aad40b0d3875f5a0c54da04bb3d30886a91,2397dbdba7f72e6ade2e15792b2e28cc023e10a9333e7984bc51f1b68ce1121a,45e14ddb661bcb4fc2e72f39ae05ebefc61e5aecd83b4fec3fa37285425c3ae8
"280","25021","2","0","4203","0","0","0","510000","4231"
"280","25021","2","0","4204","0","0","0","510000","4241"
"280","25021","2","0","4205","0","0","0","510000","4251"
"280","25021","2","0","4301","0","0","0","510000","4311"
"280","25021","2","0","4302","0","0","0","510000","4321"
"280","25021","2","0","4303","0","0","0","510000","4331"
"280","25021","2","0","4304","0","0","0","510000","4341"
"280","25021","2","0","4305","0","0","0","510000","4351"
"280","25021","2","0","4401","0","0","0","510000","4411"
"280","25021","2","0","4402","0","0","0","510000","4421"
"280","25021","2","0","4403","0","0","0","510000","4431"
"280","25021","2","0","4404","0","0","0","510000","4441"
"280","25021","2","0","4405","0","0","0","510000","4451"
"280","25021","2","0","4501","0","0","0","510000","4511"
"280","25021","2","0","4502","0","0","0","510000","4521"
"280","25021","2","0","4503","0","0","0","510000","4531"
"280","25021","2","0","4504","0","0","0","510000","4541"
"280","25021","2","0","4505","0","0","0","510000","4551"
"280","25021","2","0","4601","0","0","0","510000","4611"
"280","25021","2","0","4602","0","0","0","510000","4621"
"280","25021","2","0","4603","0","0","0","510000","4631"
"280","25021","2","0","4604","0","0","0","510000","4641"
"280","25021","2","0","4605","0","0","0","510000","4651"
"280","25021","2","0","4701","0","0","0","510000","4711"
"280","25021","2","0","4702","0","0","0","510000","4721"
"280","25021","2","0","4703","0","0","0","510000","4731"
"280","25021","2","0","4704","0","0","0","510000","4741"
"280","25021","2","0","4705","0","0","0","510000","4751"
"280","25021","2","0","4801","0","0","0","510000","4811"
"280","25021","2","0","4802","0","0","0","510000","4821"
"280","25021","2","0","4803","0","0","0","510000","4831"
"280","25021","2","0","4804","0","0","0","510000","4841"
"280","25021","2","0","4805","0","0","0","510000","4851"
"280","25021","2","0","4901","0","0","0","510000","4911"
"280","25021","2","0","4902","0","0","0","510000","4921"
"280","25021","2","0","4903","0","0","0","510000","4931"
"280","25021","2","0","4904","0","0","0","510000","4941"
"280","25021","2","0","4905","0","0","0","510000","4951"
"280","25021","2","0","5001","0","0","0","510000","5011"
"280","25021","2","0","5002","0","0","0","510000","5021"
"280","25021","2","0","5003","0","0","0","510000","5031"
"280","25021","2","0","5004","0","0","0","510000","5041"
"280","25021","2","0","5005","0","0","0","510000","5051"
"280","25021","2","0","5101","0","0","0","510000","5111"
"280","25021","2","0","5102","0","0","0","510000","5121"
"280","25021","2","0","5103","0","0","0","510000","5131"
"280","25021","2","0","5104","0","0","0","510000","5141"
"280","25021","2","0","5105","0","0","0","510000","5151"
"280","25021","2","0","5201","0","0","0","510000","5211"
"280","25021","2","0","5202","0","0","0","510000","5221"
"280","25021","2","0","5203","0","0","0","510000","5231"
"280","25021","2","0","5204","0","0","0","510000","5241"
"280","25021","2","0","5205","0","0","0","510000","5251"
"280","25021","2","0","5301","0","0","0","510000","5311"
"280","25021","2","0","5302","0","0","0","510000","5321"
"280","25021","2","0","5303","0","0","0","510000","5331"
"280","25021","2","0","5304","0","0","0","510000","5341"
"280","25021","2","0","5305","0","0","0","510000","5351"
"640","25021","2","0","5401","0","0","0","520000","5411"
"640","25021","2","0","5402","0","0","0","520000","5421"
"640","25021","2","0","5403","0","0","0","520000","5431"
"380","25021","2","0","5501","0","0","0","520000","5511"
"380","25021","2","0","5502","0","0","0","520000","5521"
"380","25021","2","0","5503","0","0","0","520000","5531"
"380","25021","2","0","5504","0","0","0","520000","5541"
"380","25021","2","0","5505","0","0","0","520000","5551"
"950","25021","2","0","5601","0","0","0","520000","5611"
"950","25021","2","0","5602","0","0","0","520000","5621"
"380","25021","2","0","5701","0","0","0","520000","5711"
"380","25021","2","0","5702","0","0","0","520000","5721"
"380","25021","2","0","5703","0","0","0","520000","5731"
"380","25021","2","0","5704","0","0","0","520000","5741"
"380","25021","2","0","5705","0","0","0","520000","5751"
"380","25021","2","0","5801","0","0","0","520000","5811"
"380","25021","2","0","5802","0","0","0","520000","5821"
"380","25021","2","0","5803","0","0","0","520000","5831"
"380","25021","2","0","5804","0","0","0","520000","5841"
"380","25021","2","0","5805","0","0","0","520000","5851"
"380","25021","2","0","5901","0","0","0","520000","5911"
"380","25021","2","0","5902","0","0","0","520000","5921"
"380","25021","2","0","5903","0","0","0","520000","5931"
"380","25021","2","0","5904","0","0","0","520000","5941"
"380","25021","2","0","5905","0","0","0","520000","5951"
"950","25021","2","0","6001","0","0","0","520000","6011"
"950","25021","2","0","6002","0","0","0","520000","6021"
"380","25021","2","0","6101","0","0","0","520000","6111"
"380","25021","2","0","6102","0","0","0","520000","6121"
"380","25021","2","0","6103","0","0","0","520000","6131"
"380","25021","2","0","6104","0","0","0","520000","6141"
"380","25021","2","0","6105","0","0","0","520000","6151"
"380","25021","2","0","6201","0","0","0","520000","6211"
"380","25021","2","0","6202","0","0","0","520000","6221"
"380","25021","2","0","6203","0","0","0","520000","6231"
"380","25021","2","0","6204","0","0","0","520000","6241"
"380","25021","2","0","6205","0","0","0","520000","6251"
"380","25021","2","0","6301","0","0","0","520000","6311"
"380","25021","2","0","6302","0","0","0","520000","6321"
"380","25021","2","0","6303","0","0","0","520000","6331"
"380","25021","2","0","6304","0","0","0","520000","6341"
"380","25021","2","0","6305","0","0","0","520000","6351"
"380","25021","2","0","6401","0","0","0","520000","6411"
"380","25021","2","0","6402","0","0","0","520000","6421"
"380","25021","2","0","6403","0","0","0","520000","6431"
"380","25021","2","0","6404","0","0","0","520000","6441"
"380","25021","2","0","6405","0","0","0","520000","6451"
"380","25021","2","0","6501","0","0","0","520000","6511"
"380","25021","2","0","6502","0","0","0","520000","6521"
"380","25021","2","0","6503","0","0","0","520000","6531"
"380","25021","2","0","6504","0","0","0","520000","6541"
"380","25021","2","0","6505","0","0","0","520000","6551"
"1900","25021","2","0","6601","0","0","0","520000","6611"
"380","25021","2","0","6701","0","0","0","520000","6711"
"380","25021","2","0","6702","0","0","0","520000","6721"
"380","25021","2","0","6703","0","0","0","520000","6731"
"380","25021","2","0","6704","0","0","0","520000","6741"
"380","25021","2","0","6705","0","0","0","520000","6751"
"380","25021","2","0","6801","0","0","0","520000","6811"
"380","25021","2","0","6802","0","0","0","520000","6821"
"380","25021","2","0","6803","0","0","0","520000","6831"
"380","25021","2","0","6804","0","0","0","520000","6841"
"380","25021","2","0","6805","0","0","0","520000","6851"
"380","25021","2","0","6901","0","0","0","520000","6911"
"380","25021","2","0","6902","0","0","0","520000","6921"
"380","25021","2","0","6903","0","0","0","520000","6931"
"380","25021","2","0","6904","0","0","0","520000","6941"
"380","25021","2","0","6905","0","0","0","520000","6951"
"380","25021","2","0","7001","0","0","0","520000","7011"
"380","25021","2","0","7002","0","0","0","520000","7021"
"380","25021","2","0","7003","0","0","0","520000","7031"
"380","25021","2","0","7004","0","0","0","520000","7041"
"380","25021","2","0","7005","0","0","0","520000","7051"
"380","25021","2","0","7101","0","0","0","520000","7111"
"380","25021","2","0","7102","0","0","0","520000","7121"
"380","25021","2","0","7103","0","0","0","520000","7131"
"380","25021","2","0","7104","0","0","0","520000","7141"
"380","25021","2","0","7105","0","0","0","520000","7151"
"1900","25021","2","0","7201","0","0","0","520000","7211"
"380","25021","2","0","7301","0","0","0","520000","7311"
"380","25021","2","0","7302","0","0","0","520000","7321"
"380","25021","2","0","7303","0","0","0","520000","7331"
"380","25021","2","0","7304","0","0","0","520000","7341"
"380","25021","2","0","7305","0","0","0","520000","7351"
"380","25021","2","0","7401","0","0","0","520000","7411"
"380","25021","2","0","7402","0","0","0","520000","7421"
"380","25021","2","0","7403","0","0","0","520000","7431"
"380","25021","2","0","7404","0","0","0","520000","7441"
"380","25021","2","0","7405","0","0","0","520000","7451"
"380","25021","2","0","7501","0","0","0","520000","7511"
"380","25021","2","0","7502","0","0","0","520000","7521"
"380","25021","2","0","7503","0","0","0","520000","7531"
"380","25021","2","0","7504","0","0","0","520000","7541"
"380","25021","2","0","7505","0","0","0","520000","7551"
"380","25021","2","0","7601","0","0","0","520000","7611"
"380","25021","2","0","7602","0","0","0","520000","7621"
"380","25021","2","0","7603","0","0","0","520000","7631"
"380","25021","2","0","7604","0","0","0","520000","7641"
"380","25021","2","0","7605","0","0","0","520000","7651"
"1900","25021","2","0","7701","0","0","0","520000","7711"
"950","25021","2","0","7801","0","0","0","520000","7811"
"950","25021","2","0","7802","0","0","0","520000","7821"
"380","25021","2","0","7901","0","0","0","520000","7911"
"380","25021","2","0","7902","0","0","0","520000","7921"
"380","25021","2","0","7903","0","0","0","520000","7931"
"380","25021","2","0","7904","0","0","0","520000","7941"
"380","25021","2","0","7905","0","0","0","520000","7951"
"380","25021","2","0","8001","0","0","0","520000","8011"
"380","25021","2","0","8002","0","0","0","520000","8021"
"380","25021","2","0","8003","0","0","0","520000","8031"
"380","25021","2","0","8004","0","0","0","520000","8041"
"380","25021","2","0","8005","0","0","0","520000","8051"
"380","25021","2","0","8101","0","0","0","520000","8111"
"380","25021","2","0","8102","0","0","0","520000","8121"
"380","25021","2","0","8103","0","0","0","520000","8131"
"380","25021","2","0","8104","0","0","0","520000","8141"
"380","25021","2","0","8105","0","0","0","520000","8151"
"460","25021","2","0","8201","0","0","0","530000","8211"
"460","25021","2","0","8202","0","0","0","530000","8221"
"460","25021","2","0","8203","0","0","0","530000","8231"
"460","25021","2","0","8204","0","0","0","530000","8241"
"460","25021","2","0","8205","0","0","0","530000","8251"
"460","25021","2","0","8301","0","0","0","530000","8311"
"460","25021","2","0","8302","0","0","0","530000","8321"
"460","25021","2","0","8303","0","0","0","530000","8331"
"460","25021","2","0","8304","0","0","0","530000","8341"
"460","25021","2","0","8305","0","0","0","530000","8351"
"460","25021","2","0","8401","0","0","0","530000","8411"
"460","25021","2","0","8402","0","0","0","530000","8421"
"460","25021","2","0","8403","0","0","0","530000","8431"
"460","25021","2","0","8404","0","0","0","530000","8441"
"460","25021","2","0","8405","0","0","0","530000","8451"
"460","25021","2","0","8501","0","0","0","530000","8511"
"460","25021","2","0","8502","0","0","0","530000","8521"
"460","25021","2","0","8503","0","0","0","530000","8531"
"460","25021","2","0","8504","0","0","0","530000","8541"
"460","25021","2","0","8505","0","0","0","530000","8551"
"460","25021","2","0","8601","0","0","0","530000","8611"
"460","25021","2","0","8602","0","0","0","530000","8621"
"460","25021","2","0","8603","0","0","0","530000","8631"
"460","25021","2","0","8604","0","0","0","530000","8641"
"460","25021","2","0","8605","0","0","0","530000","8651"
"460","25021","2","0","8701","0","0","0","530000","8711"
"460","25021","2","0","8702","0","0","0","530000","8721"
"460","25021","2","0","8703","0","0","0","530000","8731"
"460","25021","2","0","8704","0","0","0","530000","8741"
"460","25021","2","0","8705","0","0","0","530000","8751"
"460","25021","2","0","8801","0","0","0","530000","8811"
"460","25021","2","0","8802","0","0","0","530000","8821"
"460","25021","2","0","8803","0","0","0","530000","8831"
"460","25021","2","0","8804","0","0","0","530000","8841"
"460","25021","2","0","8805","0","0","0","530000","8851"
"460","25021","2","0","8901","0","0","0","530000","8911"
"460","25021","2","0","8902","0","0","0","530000","8921"
"460","25021","2","0","8903","0","0","0","530000","8931"
"460","25021","2","0","8904","0","0","0","530000","8941"
"460","25021","2","0","8905","0","0","0","530000","8951"
"460","25021","2","0","9001","0","0","0","530000","9011"
"460","25021","2","0","9002","0","0","0","530000","9021"
"460","25021","2","0","9003","0","0","0","530000","9031"
"460","25021","2","0","9004","0","0","0","530000","9041"
"460","25021","2","0","9005","0","0","0","530000","9051"
"460","25021","2","0","9101","0","0","0","530000","9111"
"460","25021","2","0","9102","0","0","0","530000","9121"
"460","25021","2","0","9103","0","0","0","530000","9131"
"460","25021","2","0","9104","0","0","0","530000","9141"
"460","25021","2","0","9105","0","0","0","530000","9151"
"460","25021","2","0","9201","0","0","0","530000","9211"
"460","25021","2","0","9202","0","0","0","530000","9221"
"460","25021","2","0","9203","0","0","0","530000","9231"
"460","25021","2","0","9204","0","0","0","530000","9241"
"460","25021","2","0","9205","0","0","0","530000","9251"
"460","25021","2","0","9301","0","0","0","530000","9311"
"460","25021","2","0","9302","0","0","0","530000","9321"
"460","25021","2","0","9303","0","0","0","530000","9331"
"460","25021","2","0","9304","0","0","0","530000","9341"
"460","25021","2","0","9305","0","0","0","530000","9351"
"460","25021","2","0","9401","0","0","0","530000","9411"
"460","25021","2","0","9402","0","0","0","530000","9421"
"460","25021","2","0","9403","0","0","0","530000","9431"
"460","25021","2","0","9404","0","0","0","530000","9441"
"460","25021","2","0","9405","0","0","0","530000","9451"
"460","25021","2","0","9501","0","0","0","530000","9511"
"460","25021","2","0","9502","0","0","0","530000","9521"
"460","25021","2","0","9503","0","0","0","530000","9531"
"460","25021","2","0","9504","0","0","0","530000","9541"
"460","25021","2","0","9505","0","0","0","530000","9551"
"460","25021","2","0","9601","0","0","0","530000","9611"
"460","25021","2","0","9602","0","0","0","530000","9621"
"460","25021","2","0","9603","0","0","0","530000","9631"
"460","25021","2","0","9604","0","0","0","530000","9641"
"460","25021","2","0","9605","0","0","0","530000","9651"
"460","25021","2","0","9701","0","0","0","530000","9711"
"460","25021","2","0","9702","0","0","0","530000","9721"
"460","25021","2","0","9703","0","0","0","530000","9731"
"460","25021","2","0","9704","0","0","0","530000","9741"
"460","25021","2","0","9705","0","0","0","530000","9751"
"460","25021","2","0","9801","0","0","0","530000","9811"
"460","25021","2","0","9802","0","0","0","530000","9821"
"460","25021","2","0","9803","0","0","0","530000","9831"
"460","25021","2","0","9804","0","0","0","530000","9841"
"460","25021","2","0","9805","0","0","0","530000","9851"
"460","25021","2","0","9901","0","0","0","530000","9911"
"460","25021","2","0","9902","0","0","0","530000","9921"
"460","25021","2","0","9903","0","0","0","530000","9931"
"460","25021","2","0","9904","0","0","0","530000","9941"
"460","25021","2","0","9905","0","0","0","530000","9951"
"460","25021","2","0","10001","0","0","0","530000","10011"
"460","25021","2","0","10002","0","0","0","530000","10021"
"460","25021","2","0","10003","0","0","0","530000","10031"
"460","25021","2","0","10004","0","0","0","530000","10041"
"460","25021","2","0","10005","0","0","0","530000","10051"
"460","25021","2","0","10101","0","0","0","530000","10111"
"460","25021","2","0","10102","0","0","0","530000","10121"
"460","25021","2","0","10103","0","0","0","530000","10131"
"460","25021","2","0","10104","0","0","0","530000","10141"
"460","25021","2","0","10105","0","0","0","530000","10151"
"460","25021","2","0","10201","0","0","0","530000","10211"
"460","25021","2","0","10202","0","0","0","530000","10221"
"460","25021","2","0","10203","0","0","0","530000","10231"
"460","25021","2","0","10204","0","0","0","530000","10241"
"460","25021","2","0","10205","0","0","0","530000","10251"
"460","25021","2","0","10301","0","0","0","530000","10311"
"460","25021","2","0","10302","0","0","0","530000","10321"
"460","25021","2","0","10303","0","0","0","530000","10331"
"460","25021","2","0","10304","0","0","0","530000","10341"
"460","25021","2","0","10305","0","0","0","530000","10351"
"460","25021","2","0","10401","0","0","0","530000","10411"
"460","25021","2","0","10402","0","0","0","530000","10421"
"460","25021","2","0","10403","0","0","0","530000","10431"
"460","25021","2","0","10404","0","0","0","530000","10441"
"460","25021","2","0","10405","0","0","0","530000","10451"
"460","25021","2","0","10501","0","0","0","530000","10511"
"460","25021","2","0","10502","0","0","0","530000","10521"
"460","25021","2","0","10503","0","0","0","530000","10531"
"460","25021","2","0","10504","0","0","0","530000","10541"
"460","25021","2","0","10505","0","0","0","530000","10551"
"460","25021","2","0","10601","0","0","0","530000","10611"
"460","25021","2","0","10602","0","0","0","530000","10621"
"460","25021","2","0","10603","0","0","0","530000","10631"
"460","25021","2","0","10604","0","0","0","530000","10641"
"460","25021","2","0","10605","0","0","0","530000","10651"
"460","25021","2","0","10701","0","0","0","530000","10711"
"460","25021","2","0","10702","0","0","0","530000","10721"
"460","25021","2","0","10703","0","0","0","530000","10731"
"460","25021","2","0","10704","0","0","0","530000","10741"
"460","25021","2","0","10705","0","0","0","530000","10751"
"460","25021","2","0","10801","0","0","0","530000","10811"
"460","25021","2","0","10802","0","0","0","530000","10821"
"460","25021","2","0","10803","0","0","0","530000","10831"
"460","25021","2","0","10804","0","0","0","530000","10841"
"460","25021","2","0","10805","0","0","0","530000","10851"
"460","25021","2","0","10901","0","0","0","530000","10911"
"460","25021","2","0","10902","0","0","0","530000","10921"
"460","25021","2","0","10903","0","0","0","530000","10931"
"460","25021","2","0","10904","0","0","0","530000","10941"
"460","25021","2","0","10905","0","0","0","530000","10951"
"580","25021","2","0","11001","0","0","0","540000","11011"
"580","25021","2","0","11002","0","0","0","540000","11021"
"580","25021","2","0","11003","0","0","0","540000","11031"
"580","25021","2","0","11004","0","0","0","540000","11041"
"580","25021","2","0","11005","0","0","0","540000","11051"
"580","25021","2","0","11101","0","0","0","540000","11111"
"580","25021","2","0","11102","0","0","0","540000","11121"
