67322e81b5f4fe0197ea08949c7312e52ecf347a2e3692b0c8812ede0fc93c9c,6294bbf492f04d78ea6025574d0571daa3062b23bda771b89ef87463a4571422,fbb79b9a1e3b1f93c173ef86aaaa311eb7eba6d945394d1c61e82e61bfad8002,0b9c2e0cd038e47d122e9e3e86b4e7fbe758573f7eb75fcec00d625d88e7a744,c43a0b218cec6664df295b93038358182b1dd96b9ebc9196891277f3d742abb4,072dcafcf082b4c603e6a48c5104e7d1e181101ad53b042fd804eb2c591e2f05,b480c9ef3098eec18a5455437c6e4fc62a2b44e129957f04b5ebc5ed5e2276f8,7fb33e7b1e97b226eae907ebd25848d101f6acec2810cab43866709003d2e448,1ce47e552c52a54111adf7f11b4a66a833134cb84472daba3ed906e8523b0ef9,e59239410df211906a0c16f5762915d804368256a12f855105d9fb8cccb533e7,f41e2a56ed88d63560d9b6a6dd6eb0875640dd5a2f0274ff27e415178510bc2a,7db27444b3744a5647a3a095ffd22801c1b7ea48a80b6c678a25638bc357b3b9,0d1c510bdacdd6b9fed5f2ed089c3a17d4943a63e769b2003bfccfa528ae66cb,101eb9c567991d114ce77daef1ecebe8346b1367ec40b09e89a90b2f80fb6e7d,22046078902fe71f4b8deebda2c79e87a5113ef6b818c6082859a141f5e56acd,fd1f4e7ecdcd97ac73077b0da7d854714759c716b7d7cd4eaca82a4c0ee61152,22a6086325a055f554e23b57448de13e93371ca8b314afac85fa4e6c3e427b1d,d6b83915b6df564e14ff755dd1b3396eb94a484036111354d3fee577d8a562d7,a649f83c9f2d0d5c1bda38774a6d288b953490b4b666beda7ae6bc09f0c77d35,a5ebd735b8283f74af3d27fbbc53267adbae861ff60e4db910956d3b2accf58f
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1003203","2","0","0","91","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1003203","2","0","0","92","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1003204","2","0","0","93","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1003204","2","0","0","94","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1003204","2","0","0","95","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1003204","2","0","0","96","1"
"20003","0","90006","1","0","1","0","40","0","0","3100104","2","0","0","1003205","2","0","0","97","10"
"20003","0","90006","2","0","3","0","30","0","0","3100103","2","0","0","1003205","2","0","0","98","8"
"20003","0","90006","4","0","10","0","20","0","0","3100102","2","0","0","1003205","2","0","0","99","6"
"20003","0","90006","11","0","30","0","10","0","0","3100101","2","0","0","1003205","2","0","0","100","2"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1003206","2","0","0","101","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1003206","2","0","0","102","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1003206","2","0","0","103","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1003206","2","0","0","104","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1003207","2","0","0","105","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1003207","2","0","0","106","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1003207","2","0","0","107","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1003207","2","0","0","108","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1003208","2","0","0","109","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1003208","2","0","0","110","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1003208","2","0","0","111","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1003208","2","0","0","112","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1003209","2","0","0","113","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1003209","2","0","0","114","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1003209","2","0","0","115","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1003209","2","0","0","116","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1003210","2","0","0","117","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1003210","2","0","0","118","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1003210","2","0","0","119","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1003210","2","0","0","120","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1004201","2","0","0","121","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1004201","2","0","0","122","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1004201","2","0","0","123","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1004201","2","0","0","124","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1004202","2","0","0","125","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1004202","2","0","0","126","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1004202","2","0","0","127","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1004202","2","0","0","128","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1004203","2","0","0","129","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1004203","2","0","0","130","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1004203","2","0","0","131","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1004203","2","0","0","132","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1004204","2","0","0","133","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1004204","2","0","0","134","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1004204","2","0","0","135","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1004204","2","0","0","136","1"
"20003","0","90006","1","0","1","0","40","0","0","3100104","2","0","0","1004205","2","0","0","137","10"
"20003","0","90006","2","0","3","0","30","0","0","3100103","2","0","0","1004205","2","0","0","138","8"
"20003","0","90006","4","0","10","0","20","0","0","3100102","2","0","0","1004205","2","0","0","139","6"
"20003","0","90006","11","0","30","0","10","0","0","3100101","2","0","0","1004205","2","0","0","140","2"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1004206","2","0","0","141","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1004206","2","0","0","142","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1004206","2","0","0","143","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1004206","2","0","0","144","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1004207","2","0","0","145","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1004207","2","0","0","146","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1004207","2","0","0","147","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1004207","2","0","0","148","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1004208","2","0","0","149","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1004208","2","0","0","150","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1004208","2","0","0","151","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1004208","2","0","0","152","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1004209","2","0","0","153","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1004209","2","0","0","154","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1004209","2","0","0","155","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1004209","2","0","0","156","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1004210","2","0","0","157","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1004210","2","0","0","158","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1004210","2","0","0","159","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1004210","2","0","0","160","1"
