e516adb3ba8ad1c25360d612b6810f4e2b5315a85c93f4ab77364eeed9ccc4d9,ebc7ed301304ef73a6855a987d428edfb5b610ac76f3320d82d152ca14e57438,8fe496fd5650ec3b76fa55130e03f4b7f38b5b9ff61ca455bdd1c00e61de51b8,5988308611e992fc97fbc004a55306c98e1a711f556903e98176a2d4ff86f009,84145e3ff77320e1a79404163b5606647f74329085c224e6fcf0cb447d733ddb,17155614e48b02cb613c974e0ddb73c4107d2e2f167f4650a4a4c61f3dbfb44c,9ed17d956e94263dcc9e678f23649a06111043b8a7aba6f81e2097016f900e87,28f4985595c01599012bc5d391ae4dd93305d2058023e9959f54e81927597683,beaeb8781004b5fb40924fc0021fa6f816e85cdaab6b423716923d78c28feab3,39456b2c9b097926d059833ecfb5e38698f9c814709f533c156bcaefeac480f0,f8e303218e5291e21b6aafdfbf5289f333227a83024c020943175aa8e6c1d9e7,33f35315473ad556c14f593fccfcd387091a6f8ae5fade30c3c8ce4861d82f04,f3d7b836504ccd2e4953e20f2190a6424bb34eb25a8c6446c44ea36df5cc62a8,86b519e209bdb4e5e90b4e9d36a6de231527804d30930adf02adcf7f046692bd,e86fa2f6a7da155a95fa55a68da2000b17ccd8eb4c9f465d7e842c5cac8d7013,92a9943749748f8e5b2b9045e723800ecdb6d632b66a5aee17de83e9afc46226,b7667fc8fe488a861fe46431e2a900297ac19e1a9804affc982c890d744f99c5,71fab12f1acb4d668bb8d4086f7445a1ef0004c6351b9712c8d1d5e38dbc34b3,ff51c0864e94bdd9b820ce98610634a0f703200ad934b8f00c64b012fd70be01
"12","1","40","94000","0","41061","106101","0","1106101","0","2","0","30000000","0","0","0","0","0","31061"
"12","1","120","94000","0","41063","106301","0","1106301","0","2","0","20000000","0","0","0","0","0","31063"
"12","1","120","94000","0","41064","106401","0","1106401","0","2","0","20000000","0","0","0","0","0","31064"
"12","1","120","94000","0","41065","106501","0","1106501","0","2","0","20000000","0","0","0","0","0","31065"
"12","1","120","94000","0","41066","106601","0","1106601","0","2","0","20000000","0","0","0","0","0","31066"
"12","1","40","94000","0","41067","106701","0","1106701","0","2","0","30000000","0","0","0","0","0","31067"
"12","1","40","94000","0","41068","106801","0","1106801","0","2","0","30000000","0","0","0","0","0","31068"
"12","1","40","94000","0","41069","106901","0","1106901","0","2","0","30000000","0","0","0","0","0","31069"
"12","1","40","94000","0","41070","107001","0","1107001","0","2","0","30000000","0","0","0","0","0","31070"
"12","1","40","94000","0","41071","107101","0","1107101","0","2","0","30000000","0","0","0","0","0","31071"
"12","1","40","94000","0","41075","107501","0","1107501","0","2","0","30000000","0","0","0","0","0","31075"
"12","1","40","94000","0","41076","107601","0","1107601","0","2","0","30000000","0","0","0","0","0","31076"
"12","1","40","94000","0","41077","107701","0","1107701","0","2","0","30000000","0","0","0","0","0","31077"
"12","1","40","94000","0","41078","107801","0","1107801","0","2","0","30000000","0","0","0","0","0","31078"
"12","1","40","94000","0","41079","107901","0","1107901","0","2","0","30000000","0","0","0","0","0","31079"
"12","1","40","94000","0","41080","108001","0","1108001","0","2","0","30000000","0","0","0","0","0","31080"
"12","1","40","94000","0","41081","108101","0","1108101","0","2","0","30000000","0","0","0","0","0","31081"
"12","1","40","94000","0","41082","108201","0","1108201","0","2","0","30000000","0","0","0","0","0","31082"
"12","1","40","94000","0","41083","108301","0","1108301","0","2","0","30000000","0","0","0","0","0","31083"
"12","1","40","94000","0","41084","108401","0","1108401","0","2","0","30000000","0","0","0","0","0","31084"
"12","1","40","94000","0","41085","108501","0","1108501","0","2","0","30000000","0","0","0","0","0","31085"
"12","1","40","94000","0","41086","108601","0","1108601","0","2","0","30000000","0","0","0","0","0","31086"
"12","1","40","94000","0","41087","108701","0","1108701","0","2","0","30000000","0","0","0","0","0","31087"
"12","1","40","94000","0","41088","108801","0","1108801","0","2","0","30000000","0","0","0","0","0","31088"
"12","1","40","94000","0","41089","108901","0","1108901","0","2","0","30000000","0","0","0","0","0","31089"
"12","1","40","94000","0","41090","109001","0","1109001","0","2","0","30000000","0","0","0","0","0","31090"
"12","1","40","94000","0","41091","109101","0","1109101","0","2","0","30000000","0","0","0","0","0","31091"
"12","1","120","94000","0","41092","109201","0","1109201","0","2","0","20000000","0","0","0","0","0","31092"
"12","1","40","94000","0","41093","109301","0","1109301","0","2","0","30000000","0","0","0","0","0","31093"
"12","1","120","94000","0","41094","109401","0","1109401","0","2","0","20000000","0","0","0","0","0","31094"
"12","1","120","94000","0","41095","109501","0","1109501","0","2","0","20000000","0","0","0","0","0","31095"
"12","1","120","94000","0","41096","109601","0","1109601","0","2","0","20000000","0","0","0","0","0","31096"
"12","1","40","94000","0","41097","109701","0","1109701","0","2","0","30000000","0","0","0","0","0","31097"
"12","1","40","94000","0","41098","109801","0","1109801","0","2","0","30000000","0","0","0","0","0","31098"
"12","1","40","94000","0","41099","109901","0","1109901","0","2","0","30000000","0","0","0","0","0","31099"
"12","1","40","94000","0","41100","110001","0","1110001","0","2","0","30000000","0","0","0","0","0","31100"
"12","1","40","94000","0","41101","110101","0","1110101","0","2","0","30000000","0","0","0","0","0","31101"
"12","1","40","94000","0","41103","110301","0","1110301","0","2","0","30000000","0","0","0","0","0","31103"
"12","1","40","94000","0","41104","110401","0","1110401","0","2","0","30000000","0","0","0","0","0","31104"
"12","1","40","94000","0","41105","110501","0","1110501","0","2","0","30000000","0","0","0","0","0","31105"
"12","1","40","94000","0","41106","110601","0","1110601","0","2","0","30000000","0","0","0","0","0","31106"
"12","1","120","94000","0","41107","110701","0","1110701","0","2","0","20000000","0","0","0","0","0","31107"
"12","1","120","94000","0","41108","110801","0","1110801","0","2","0","20000000","0","0","0","0","0","31108"
"12","1","120","94000","0","41109","110901","0","1110901","0","2","0","20000000","0","0","0","0","0","31109"
"12","1","120","94000","0","41110","111001","0","1111001","0","2","0","20000000","0","0","0","0","0","31110"
"12","1","40","94000","0","41111","111101","0","1111101","0","2","0","30000000","0","0","0","0","0","31111"
"12","1","40","94000","0","41112","111201","0","1111201","0","2","0","30000000","0","0","0","0","0","31112"
"12","1","120","94000","0","41113","111301","0","1111301","0","2","0","20000000","0","0","0","0","0","31113"
"12","1","120","94000","0","41114","111401","0","1111401","0","2","0","20000000","0","0","0","0","0","31114"
"12","1","40","94000","0","41115","111501","0","1111501","0","2","0","30000000","0","0","0","0","0","31115"
"12","1","40","94000","0","41116","111601","0","1111601","0","2","0","30000000","0","0","0","0","0","31116"
"12","1","120","94000","0","41117","111701","0","1111701","0","2","0","20000000","0","0","0","0","0","31117"
"12","1","40","94000","0","41118","111801","0","1111801","0","2","0","30000000","0","0","0","0","0","31118"
"12","1","40","94000","0","41119","111901","0","1111901","0","2","0","30000000","0","0","0","0","0","31119"
"12","1","40","94000","0","41120","112001","0","1112001","0","2","0","30000000","0","0","0","0","0","31120"
"12","1","40","94000","0","41121","112101","0","1112101","0","2","0","30000000","0","0","0","0","0","31121"
"12","1","120","94000","0","41122","112201","0","1112201","0","2","0","20000000","0","0","0","0","0","31122"
"12","1","40","94000","0","41123","112301","0","1112301","0","2","0","30000000","0","0","0","0","0","31123"
"12","1","40","94000","0","41124","112401","0","1112401","0","2","0","30000000","0","0","0","0","0","31124"
"12","1","40","94000","0","41125","112501","0","1112501","0","2","0","30000000","0","0","0","0","0","31125"
"12","1","40","94000","0","41126","112601","0","1112601","0","2","0","30000000","0","0","0","0","0","31126"
"12","1","120","94000","0","41127","112701","0","1112701","0","2","0","20000000","0","0","0","0","0","31127"
"12","1","120","94000","0","41128","112801","0","1112801","0","2","0","20000000","0","0","0","0","0","31128"
"12","1","120","94000","0","41129","112901","0","1112901","0","2","0","20000000","0","0","0","0","0","31129"
"12","1","40","94000","0","41130","113001","0","1113001","0","2","0","30000000","0","0","0","0","0","31130"
"12","1","40","94000","0","41131","113101","0","1113101","0","2","0","30000000","0","0","0","0","0","31131"
"12","1","40","94000","0","41132","113201","0","1113201","0","2","0","30000000","0","0","0","0","0","31132"
"12","1","120","94000","0","41133","113301","0","1113301","0","2","0","20000000","0","0","0","0","0","31133"
"12","1","40","94000","0","41134","113401","0","1113401","0","2","0","30000000","0","0","0","0","0","31134"
"12","1","40","94000","0","41135","113501","0","1113501","0","2","0","30000000","0","0","0","0","0","31135"
"12","1","120","94000","0","41136","113601","0","1113601","0","2","0","20000000","0","0","0","0","0","31136"
"12","1","120","94000","0","41137","113701","0","1113701","0","2","0","20000000","0","0","0","0","0","31137"
"12","1","120","94000","0","41138","113801","0","1113801","0","2","0","20000000","0","0","0","0","0","31138"
"12","1","40","94000","0","41139","113901","0","1113901","0","2","0","30000000","0","0","0","0","0","31139"
"12","1","120","94000","0","41140","114001","0","1114001","0","2","0","20000000","0","0","0","0","0","31140"
"12","1","40","94000","0","41141","114101","0","1114101","0","2","0","30000000","0","0","0","0","0","31141"
"12","1","120","94000","0","41142","114201","0","1114201","0","2","0","20000000","0","0","0","0","0","31142"
"12","1","120","94000","0","41143","114301","0","1114301","0","2","0","20000000","0","0","0","0","0","31143"
"12","1","40","94000","0","41144","114401","0","1114401","0","2","0","30000000","0","0","0","0","0","31144"
"12","1","120","94000","0","41145","114501","0","1114501","0","2","0","20000000","0","0","0","0","0","31145"
"12","1","40","94000","0","41146","114601","0","1114601","0","2","0","30000000","0","0","0","0","0","31146"
"12","1","40","94000","0","41147","114701","0","1114701","0","2","0","30000000","0","0","0","0","0","31147"
"12","1","40","94000","0","41150","115001","0","1115001","0","2","0","30000000","0","0","0","0","0","31150"
"12","1","40","94000","0","41155","115501","0","1115501","0","2","0","30000000","0","0","0","0","0","31155"
"12","1","40","94000","0","41156","115601","0","1115601","0","2","0","30000000","0","0","0","0","0","31156"
"12","1","120","94000","0","41157","115701","0","1115701","0","2","0","20000000","0","0","0","0","0","31157"
"12","1","40","94000","0","41158","115801","0","1115801","0","2","0","30000000","0","0","0","0","0","31158"
"12","1","120","94000","0","41159","115901","0","1115901","0","2","0","20000000","0","0","0","0","0","31159"
"12","1","120","94000","0","41160","116001","0","1116001","0","2","0","20000000","0","0","0","0","0","31160"
"12","1","120","94000","0","41162","116201","0","1116201","0","2","0","20000000","0","0","0","0","0","31162"
"12","1","120","94000","0","41163","116301","0","1116301","0","2","0","20000000","0","0","0","0","0","31163"
"12","1","120","94000","0","41164","116401","0","1116401","0","2","0","20000000","0","0","0","0","0","31164"
"12","1","120","94000","0","41165","116501","0","1116501","0","2","0","20000000","0","0","0","0","0","31165"
"12","1","120","94000","0","41166","116601","0","1116601","0","2","0","20000000","0","0","0","0","0","31166"
"12","1","120","94000","0","41167","116701","0","1116701","0","2","0","20000000","0","0","0","0","0","31167"
"12","1","40","94000","0","41168","116801","0","1116801","0","2","0","30000000","0","0","0","0","0","31168"
"12","1","120","94000","0","41169","116901","0","1116901","0","2","0","20000000","0","0","0","0","0","31169"
"12","1","40","94000","0","41170","117001","0","1117001","0","2","0","30000000","0","0","0","0","0","31170"
"12","1","120","94000","0","41171","117101","0","1117101","0","2","0","20000000","0","0","0","0","0","31171"
"12","1","40","94000","0","41172","117201","0","1117201","0","2","0","30000000","0","0","0","0","0","31172"
"12","1","120","94000","0","41173","117301","0","1117301","0","2","0","20000000","0","0","0","0","0","31173"
"12","1","40","94000","0","41174","117401","0","1117401","0","2","0","30000000","0","0","0","0","0","31174"
"12","1","120","94000","0","41175","117501","0","1117501","0","2","0","20000000","0","0","0","0","0","31175"
"12","1","120","94000","0","41176","117601","0","1117601","0","2","0","20000000","0","0","0","0","0","31176"
"12","1","40","94000","0","41177","117701","0","1117701","0","2","0","30000000","0","0","0","0","0","31177"
"12","1","40","94000","0","41178","117801","0","1117801","0","2","0","30000000","0","0","0","0","0","31178"
"12","1","120","94000","0","41179","117901","0","1117901","0","2","0","20000000","0","0","0","0","0","31179"
"12","1","40","94000","0","41180","118001","0","1118001","0","2","0","30000000","0","0","0","0","0","31180"
"12","1","40","94000","0","41181","118101","0","1118101","0","2","0","30000000","0","0","0","0","0","31181"
"12","1","40","94000","0","41182","118201","0","1118201","0","2","0","30000000","0","0","0","0","0","31182"
"12","1","40","94000","0","41185","118501","0","1118501","0","2","0","30000000","0","0","0","0","0","31185"
"12","1","40","94000","0","41186","118601","0","1118601","0","2","0","30000000","0","0","0","0","0","31186"
"12","1","120","94000","0","41190","119001","0","1119001","0","2","0","20000000","0","0","0","0","0","31190"
"12","1","120","94000","0","41191","119101","0","1119101","0","2","0","20000000","0","0","0","0","0","31191"
"12","1","40","94000","0","41192","119201","0","1119201","0","2","0","30000000","0","0","0","0","0","31192"
"12","1","120","94000","0","41193","119301","0","1119301","0","2","0","20000000","0","0","0","0","0","31193"
"12","1","40","94000","0","41199","119901","0","1119901","0","2","0","30000000","0","0","0","0","0","31199"
"12","1","40","94000","0","41200","120001","0","1120001","0","2","0","30000000","0","0","0","0","0","31200"
"12","1","40","94000","0","41207","120701","0","1120701","0","2","0","30000000","0","0","0","0","0","31207"
"12","1","40","94000","0","41208","120801","0","1120801","0","2","0","30000000","0","0","0","0","0","31208"
"12","1","40","94000","0","41209","120901","0","1120901","0","2","0","30000000","0","0","0","0","0","31209"
"12","1","40","94000","0","41210","121001","0","1121001","0","2","0","30000000","0","0","0","0","0","31210"
"12","1","40","94000","0","41211","121101","0","1121101","0","2","0","30000000","0","0","0","0","0","31211"
"12","1","40","94000","0","41212","121201","0","1121201","0","2","0","30000000","0","0","0","0","0","31212"
"12","1","120","94000","0","41213","121301","0","1121301","0","2","0","20000000","0","0","0","0","0","31213"
"12","1","120","94000","0","41214","121401","0","1121401","0","2","0","20000000","0","0","0","0","0","31214"
"12","1","40","94000","0","41215","121501","0","1121501","0","2","0","30000000","0","0","0","0","0","31215"
"12","1","120","94000","0","41216","121601","0","1121601","0","2","0","20000000","0","0","0","0","0","31216"
"12","1","120","94000","0","41219","121901","0","1121901","0","2","0","20000000","0","0","0","0","0","31219"
"12","1","120","94000","0","41220","122001","0","1122001","0","2","0","20000000","0","0","0","0","0","31220"
"12","1","40","94000","0","41221","122101","0","1122101","0","2","0","30000000","0","0","0","0","0","31221"
"12","1","120","94000","0","41222","122201","0","1122201","0","2","0","20000000","0","0","0","0","0","31222"
"12","1","120","94000","0","41223","122301","0","1122301","0","2","0","20000000","0","0","0","0","0","31223"
"12","1","40","94000","0","41224","122401","0","1122401","0","2","0","30000000","0","0","0","0","0","31224"
"12","1","40","94000","0","41225","122501","0","1122501","0","2","0","30000000","0","0","0","0","0","31225"
"12","1","120","94000","0","41226","122601","0","1122601","0","2","0","20000000","0","0","0","0","0","31226"
"12","1","120","94000","0","41227","122701","0","1122701","0","2","0","20000000","0","0","0","0","0","31227"
"12","1","40","94000","0","41228","122801","0","1122801","0","2","0","30000000","0","0","0","0","0","31228"
"12","1","40","94000","0","41229","122901","0","1122901","0","2","0","30000000","0","0","0","0","0","31229"
"12","1","40","94000","0","41230","123001","0","1123001","0","2","0","30000000","0","0","0","0","0","31230"
"12","1","120","94000","0","41231","123101","0","1123101","0","2","0","20000000","0","0","0","0","0","31231"
"12","1","120","94000","0","41232","123201","0","1123201","0","2","0","20000000","0","0","0","0","0","31232"
"12","1","40","94000","0","41233","123301","0","1123301","0","2","0","30000000","0","0","0","0","0","31233"
"12","1","40","94000","0","41235","123501","0","1123501","0","2","0","30000000","0","0","0","0","0","31235"
"12","1","40","94000","0","41236","123601","0","1123601","0","2","0","30000000","0","0","0","0","0","31236"
"12","1","120","94000","0","41237","123701","0","1123701","0","2","0","20000000","0","0","0","0","0","31237"
"12","1","40","94000","0","41238","123801","0","1123801","0","2","0","30000000","0","0","0","0","0","31238"
"12","1","120","94000","0","41239","123901","0","1123901","0","2","0","20000000","0","0","0","0","0","31239"
"12","1","40","94000","0","41240","124001","0","1124001","0","2","0","30000000","0","0","0","0","0","31240"
"12","1","40","94000","0","41241","124101","0","1124101","0","2","0","30000000","0","0","0","0","0","31241"
"12","1","120","94000","0","41242","124201","0","1124201","0","2","0","20000000","0","0","0","0","0","31242"
"12","1","40","94000","0","41246","124601","0","1124601","0","2","0","30000000","0","0","0","0","0","31246"
"12","1","40","94000","0","41247","124701","0","1124701","0","2","0","30000000","0","0","0","0","0","31247"
"12","1","40","94000","0","41245","124501","0","1124501","0","2","0","30000000","0","0","0","0","0","31245"
"12","1","40","94000","0","41248","124801","0","1124801","0","2","0","30000000","0","0","0","0","0","31248"
"12","1","40","94000","0","41249","124901","0","1124901","0","2","0","30000000","0","0","0","0","0","31249"
"12","1","40","94000","0","41250","125001","0","1125001","0","2","0","30000000","0","0","0","0","0","31250"
"12","1","120","94000","0","41251","125101","0","1125101","0","2","0","20000000","0","0","0","0","0","31251"
"12","1","120","94000","0","41252","125201","0","1125201","0","2","0","20000000","0","0","0","0","0","31252"
"12","1","40","94000","0","41253","125301","0","1125301","0","2","0","30000000","0","0","0","0","0","31253"
"12","1","120","94000","0","41254","125401","0","1125401","0","2","0","20000000","0","0","0","0","0","31254"
"12","1","40","94000","0","41255","125501","0","1125501","0","2","0","30000000","0","0","0","0","0","31255"
"12","1","40","94000","0","41256","125601","0","1125601","0","2","0","30000000","0","0","0","0","0","31256"
"12","1","40","94000","0","41257","125701","0","1125701","0","2","0","30000000","0","0","0","0","0","31257"
"12","1","120","94000","0","41258","125801","0","1125801","0","2","0","20000000","0","0","0","0","0","31258"
"12","1","120","94000","0","41260","126001","0","1126001","0","2","0","20000000","0","0","0","0","0","31260"
"12","1","120","94000","0","41261","126101","0","1126101","0","2","0","20000000","0","0","0","0","0","31261"
"12","1","40","94000","0","41262","126201","0","1126201","0","2","0","30000000","0","0","0","0","0","31262"
"12","1","120","94000","0","41263","126301","0","1126301","0","2","0","20000000","0","0","0","0","0","31263"
"12","1","40","94000","0","41264","126401","0","1126401","0","2","0","30000000","0","0","0","0","0","31264"
"12","1","40","94000","0","41267","126701","0","1126701","0","2","0","30000000","0","0","0","0","0","31267"
"12","1","40","94000","0","41265","126501","0","1126501","0","2","0","30000000","0","0","0","0","0","31265"
"12","1","40","94000","0","41266","126601","0","1126601","0","2","0","30000000","0","0","0","0","0","31266"
"12","1","120","94000","0","41268","126801","0","1126801","0","2","0","20000000","0","0","0","0","0","31268"
"12","1","40","94000","0","41269","126901","0","1126901","0","2","0","30000000","0","0","0","0","0","31269"
"12","1","40","94000","0","41270","127001","0","1127001","0","2","0","30000000","0","0","0","0","0","31270"
"12","1","40","94000","0","41271","127101","0","1127101","0","2","0","30000000","0","0","0","0","0","31271"
"12","1","40","94000","0","41272","127201","0","1127201","0","2","0","30000000","0","0","0","0","0","31272"
"12","1","120","94000","0","41273","127301","0","1127301","0","2","0","20000000","0","0","0","0","0","31273"
"12","1","40","94000","0","41275","127501","0","1127501","0","2","0","30000000","0","0","0","0","0","31275"
"12","1","120","94000","0","41276","127601","0","1127601","0","2","0","20000000","0","0","0","0","0","31276"
"12","1","120","94000","0","41277","127701","0","1127701","0","2","0","20000000","0","0","0","0","0","31277"
"12","1","120","94000","0","41278","127801","0","1127801","0","2","0","20000000","0","0","0","0","0","31278"
"12","1","40","94000","0","41279","127901","0","1127901","0","2","0","30000000","0","0","0","0","0","31279"
"12","1","120","94000","0","41280","128001","0","1128001","0","2","0","20000000","0","0","0","0","0","31280"
"12","1","40","94000","0","41283","128301","0","1128301","0","2","0","30000000","0","0","0","0","0","31283"
"12","1","40","94000","0","41284","128401","0","1128401","0","2","0","30000000","0","0","0","0","0","31284"
"12","1","40","94000","0","41285","128501","0","1128501","0","2","0","30000000","0","0","0","0","0","31285"
"12","1","40","94000","0","41287","128701","0","1128701","0","2","0","30000000","0","0","0","0","0","31287"
"12","1","40","94000","0","41288","128801","0","1128801","0","2","0","30000000","0","0","0","0","0","31288"
"12","1","40","94000","0","41289","128901","0","1128901","0","2","0","30000000","0","0","0","0","0","31289"
"12","1","40","94000","0","41290","129001","0","1129001","0","2","0","30000000","0","0","0","0","0","31290"
"12","1","40","94000","0","41293","129301","0","1129301","0","2","0","30000000","0","0","0","0","0","31293"
"12","1","120","94000","0","41294","129401","0","1129401","0","2","0","20000000","0","0","0","0","0","31294"
"12","1","40","94000","0","41295","129501","0","1129501","0","2","0","30000000","0","0","0","0","0","31295"
"12","1","40","94000","0","41296","129601","0","1129601","0","2","0","30000000","0","0","0","0","0","31296"
"12","1","40","94000","0","41297","129701","0","1129701","0","2","0","30000000","0","0","0","0","0","31297"
"12","1","40","94000","0","41298","129801","0","1129801","0","2","0","30000000","0","0","0","0","0","31298"
"12","1","120","94000","0","41299","129901","0","1129901","0","2","0","20000000","0","0","0","0","0","31299"
"12","1","40","94000","0","41300","130001","0","1130001","0","2","0","30000000","0","0","0","0","0","31300"
"12","1","40","94000","0","41301","130101","0","1130101","0","2","0","30000000","0","0","0","0","0","31301"
"12","1","40","94000","0","41302","130201","0","1130201","0","2","0","30000000","0","0","0","0","0","31302"
"12","1","40","94000","0","41307","130701","0","1130701","0","2","0","30000000","0","0","0","0","0","31307"
