d5f4ee9327e4b63c3e6826788053cffd0abacd34af349134173f23a7626a8344,64ea53dd93ae56b28743e61c6f65bc6e69fa1a7517663bd1741562fa587ee467,0b26a858af1a8d932b5df407bb8b2aff5a373717d78e2bbe6208d1930819cb4f,8eb8d8b9454fa1ba4e132c8b1d71567609eb9397ce2960645a3fe0e282d41e06,98ce52d55bcb8fee13767c7aeb68b76930849d1e205a5b84f0328b8476430a0d,aa4eff108d3235e822cb6a512bec17e99b29b23b843c0a38a071ae1b30fb5445,b87a897a5c9bbab15f289ef4e36d0a89892b574b7213b72aade5b28e9b4c64c7,7dbeb6593003ae1e684a77fc09aaf1c4c2391626a9505deab76d4d67ec507deb,98272c31c6ce75533906254f9495af3d16afca1575b6dfc5f5d89cd13558c4c2,362580db00bb751abd03b47f92700edbebad7a6b95c015fbc0e2eb3d57e08958,444bfc163faad7a65aecc77c567e00ac0171296e1aedd4a3088878f4788225d3,2e40c26f1e4fabd35e12e0162951357c6c73f29c106a4a78a0313eb66c26e87e,f3d15af0f37833fcf84aa1573265fc4ecb46b745bd977b6a01b2233dcfbde252,1291acc1bbc7934f04de1d841417efef96d9f9c53611fc2aa9c70c9b0a14bf6e,b8d44fb6c27228a3a4c8a76736854d3aa06e89e7af6477928a392d070bac15d2
"2816","0","0","151","1","180","2022/03/01 5:00:00","1511","1512","15","1","100","0","0","1513"
"2816","0","0","161","1","138","2022/03/02 5:00:00","1611","1612","16","1","100","0","0","1613"
"2816","0","0","171","1","97","2022/03/03 5:00:00","1711","1712","17","1","100","0","0","1713"
"2816","0","0","181","1","56","2022/03/04 5:00:00","1811","1812","18","1","100","0","0","1813"
"2816","0","0","191","1","150","2022/03/05 5:00:00","1911","1912","19","1","100","0","0","1913"
"2816","0","0","201","1","100","2022/03/06 5:00:00","2011","2012","20","1","100","0","0","2013"
"2816","0","0","211","1","15","2022/03/07 5:00:00","2111","2112","21","1","100","0","0","2113"
"2816","0","0","221","1","-25","2022/03/08 5:00:00","2211","2212","22","1","100","0","0","2213"
"2816","0","0","231","1","-66","2022/03/09 5:00:00","2311","2312","23","1","100","0","0","2313"
"2816","0","0","241","1","-107","2022/03/10 5:00:00","2411","2412","24","1","100","0","0","2413"
"2816","0","0","251","1","-149","2022/03/11 5:00:00","2511","2512","25","1","100","0","0","2513"
"2816","0","0","261","1","-188","2022/03/12 5:00:00","2611","2612","26","1","100","0","0","2613"
"2816","0","0","271","1","-96","2022/03/13 5:00:00","2711","2712","27","1","100","0","0","2713"
"2816","0","0","281","1","-133","2022/03/14 5:00:00","2811","2812","28","1","100","0","0","2813"
"2816","0","0","291","1","-174","2022/03/15 5:00:00","2911","2912","29","1","100","0","0","2913"
"2816","0","0","301","1","-230","2022/03/16 5:00:00","3011","3012","30","1","100","0","0","3013"
"2816","0","0","311","1","-272","2022/03/17 5:00:00","3111","3112","31","1","100","0","0","3113"
"2816","0","0","321","1","-313","2022/03/18 5:00:00","3211","3212","32","1","100","0","0","3213"
"2816","0","0","331","1","-240","2022/03/19 5:00:00","3311","3312","33","1","100","0","0","3313"
"2816","0","0","341","1","-260","2022/03/20 5:00:00","3411","3412","34","1","100","0","0","3413"
"2816","0","0","351","1","-280","2022/03/21 5:00:00","3511","3512","35","1","100","0","0","3513"
"2816","0","0","361","1","-354","2022/03/22 5:00:00","3611","3612","36","1","100","0","0","3613"
"2816","0","0","371","1","-395","2022/03/23 5:00:00","3711","3712","37","1","100","0","0","3713"
"2816","0","0","381","1","-436","2022/03/24 5:00:00","3811","3812","38","1","100","0","0","3813"
"2816","0","0","391","1","-477","2022/03/25 5:00:00","3911","3912","39","1","100","0","0","3913"
"2816","0","0","401","1","-400","2022/03/26 5:00:00","4011","4012","40","1","100","0","0","4013"
"2816","0","0","411","1","-438","2022/03/27 5:00:00","4111","4112","41","1","100","0","0","4113"
"2816","0","0","421","1","0","2022/03/28 5:00:00","4211","4212","42","1","100","0","0","4213"
"2816","0","0","431","2","371","2022/03/29 5:00:00","4311","4312","43","2","200","0","0","4313"
"2816","0","0","441","2","343","2022/03/30 5:00:00","4411","4412","44","2","200","0","0","4413"
"2816","0","105801","451","2","260","2022/03/31 5:00:00","4511","4512","45","2","200","9105803","0","4513"
"2816","0","0","461","2","313","2022/04/01 5:00:00","4611","4612","46","2","200","0","0","4613"
"2816","0","0","471","2","285","2022/04/02 5:00:00","4711","4712","47","2","200","0","0","4713"
"2816","0","102001","481","2","260","2022/04/03 5:00:00","4811","4812","48","2","200","9102003","0","4813"
"2816","0","0","491","2","257","2022/04/04 5:00:00","4911","4912","49","2","200","0","0","4913"
"2816","0","100201","501","2","173","2022/04/05 5:00:00","5011","5012","50","2","200","9100203","0","5013"
"2816","0","0","511","2","227","2022/04/06 5:00:00","5111","5112","51","2","200","0","0","5113"
"2816","0","105501","521","2","57","2022/04/07 5:00:00","5211","5212","52","2","200","9105503","0","5213"
"2816","0","0","531","2","197","2022/04/08 5:00:00","5311","5312","53","2","200","0","0","5313"
"2816","0","0","541","2","169","2022/04/09 5:00:00","5411","5412","54","2","200","0","0","5413"
"2816","0","101601","551","2","-55","2022/04/10 5:00:00","5511","5512","55","2","200","9101603","0","5513"
"2816","0","0","561","2","141","2022/04/11 5:00:00","5611","5612","56","2","200","0","0","5613"
"2816","0","0","571","2","111","2022/04/12 5:00:00","5711","5712","57","2","200","0","0","5713"
"2816","0","0","581","2","81","2022/04/13 5:00:00","5811","5812","58","2","200","0","0","5813"
"2816","0","0","591","2","53","2022/04/14 5:00:00","5911","5912","59","2","200","0","0","5913"
"2816","0","0","601","2","-180","2022/04/15 5:00:00","6011","6012","60","2","200","0","0","6013"
"2816","0","0","611","2","-210","2022/04/16 5:00:00","6111","6112","61","2","200","0","0","6113"
"2816","0","106701","621","2","-221","2022/04/17 5:00:00","6211","6212","62","2","200","9106703","0","6213"
"2816","0","0","631","2","24","2022/04/18 5:00:00","6311","6312","63","2","200","0","0","6313"
"2816","0","0","641","2","-6","2022/04/19 5:00:00","6411","6412","64","2","200","0","0","6413"
"2816","0","0","651","2","-33","2022/04/20 5:00:00","6511","6512","65","2","200","0","0","6513"
"2816","0","0","661","2","-63","2022/04/21 5:00:00","6611","6612","66","2","200","0","0","6613"
"2816","0","0","671","2","-91","2022/04/22 5:00:00","6711","6712","67","2","200","0","0","6713"
"2816","0","0","681","2","-121","2022/04/23 5:00:00","6811","6812","68","2","200","0","0","6813"
"2816","0","0","691","2","-150","2022/04/24 5:00:00","6911","6912","69","2","200","0","0","6913"
"2816","0","0","701","2","-180","2022/04/25 5:00:00","7011","7012","70","2","200","0","0","7013"
"2816","0","0","711","2","-208","2022/04/26 5:00:00","7111","7112","71","2","200","0","0","7113"
"2816","0","0","721","2","-236","2022/04/27 5:00:00","7211","7212","72","2","200","0","0","7213"
"2816","0","0","731","2","-266","2022/04/28 5:00:00","7311","7312","73","2","200","0","0","7313"
"2816","0","0","741","2","-295","2022/04/29 5:00:00","7411","7412","74","2","200","0","0","7413"
"2816","1","0","751","2","-360","2022/04/30 5:00:00","7511","7512","75","2","200","0","0","7513"
"2816","0","0","761","1","344","2022/05/01 5:00:00","7611","7612","76","3","100","0","0","7613"
"2816","0","0","771","1","306","2022/05/02 5:00:00","7711","7712","77","3","100","0","0","7713"
"2816","0","0","781","1","390","2022/05/03 5:00:00","7811","7812","78","3","100","0","0","7813"
"2816","0","0","791","1","267","2022/05/04 5:00:00","7911","7912","79","3","100","0","0","7913"
"2816","0","104401","801","1","254","2022/05/05 5:00:00","8011","8012","80","3","100","9104403","0","8013"
"2816","0","0","811","1","230","2022/05/06 5:00:00","8111","8112","81","3","100","0","0","8113"
"2816","0","0","821","1","192","2022/05/07 5:00:00","8211","8212","82","3","100","0","0","8213"
"2816","0","0","831","1","284","2022/05/08 5:00:00","8311","8312","83","3","100","0","0","8313"
"2816","0","0","841","1","153","2022/05/09 5:00:00","8411","8412","84","3","100","0","0","8413"
"2816","0","102301","851","1","0","2022/05/10 5:00:00","8511","8512","85","3","100","9102303","0","8513"
"2816","0","105901","861","1","-207","2022/05/11 5:00:00","8611","8612","86","3","100","9105903","0","8613"
"2816","0","0","871","1","116","2022/05/12 5:00:00","8711","8712","87","3","100","0","0","8713"
"2816","0","0","881","1","78","2022/05/13 5:00:00","8811","8812","88","3","100","0","0","8813"
"2816","0","0","891","1","173","2022/05/14 5:00:00","8911","8912","89","3","100","0","0","8913"
"2816","0","0","901","1","145","2022/05/15 5:00:00","9011","9012","90","3","100","0","0","9013"
"2816","0","0","911","1","40","2022/05/16 5:00:00","9111","9112","91","3","100","0","0","9113"
"2816","0","0","921","1","0","2022/05/17 5:00:00","9211","9212","92","3","100","0","0","9213"
"2816","0","0","931","1","-36","2022/05/18 5:00:00","9311","9312","93","3","100","0","0","9313"
"2816","0","0","941","1","-75","2022/05/19 5:00:00","9411","9412","94","3","100","0","0","9413"
"2816","0","0","951","1","-111","2022/05/20 5:00:00","9511","9512","95","3","100","0","0","9513"
"2816","0","0","961","1","-113","2022/05/21 5:00:00","9611","9612","96","3","100","0","0","9613"
"2816","0","0","971","1","-150","2022/05/22 5:00:00","9711","9712","97","3","100","0","0","9713"
"2816","0","0","981","1","-226","2022/05/23 5:00:00","9811","9812","98","3","100","0","0","9813"
"2816","0","0","991","1","0","2022/05/24 5:00:00","9911","9912","99","3","100","0","0","9913"
"2816","0","0","1001","1","-70","2022/05/25 5:00:00","10011","10012","100","3","100","0","0","10013"
"2816","0","0","1011","1","-171","2022/05/26 5:00:00","10111","10112","101","3","100","0","0","10113"
"2816","0","0","1021","1","-263","2022/05/27 5:00:00","10211","10212","102","3","100","0","0","10213"
"2816","0","0","1031","1","-302","2022/05/28 5:00:00","10311","10312","103","3","100","0","0","10313"
"2816","0","0","1041","1","-245","2022/05/29 5:00:00","10411","10412","104","3","100","0","0","10413"
"2816","0","0","1051","1","-318","2022/05/30 5:00:00","10511","10512","105","3","100","0","0","10513"
"2816","1","0","1061","1","-348","2022/05/31 5:00:00","10611","10612","106","3","100","0","0","10613"
"2816","0","0","1071","0","328","2022/06/01 5:00:00","10711","10712","107","4","300","0","0","10713"
"2816","0","0","1081","0","287","2022/06/02 5:00:00","10811","10812","108","4","300","0","0","10813"
"2816","0","104201","1091","0","220","2022/06/03 5:00:00","10911","10912","109","4","300","9104203","0","10913"
"2816","0","0","1101","0","360","2022/06/04 5:00:00","11011","11012","110","4","300","0","0","11013"
"2816","0","0","1111","0","324","2022/06/05 5:00:00","11111","11112","111","4","300","0","0","11113"
"2816","0","104001","1121","0","110","2022/06/06 5:00:00","11211","11212","112","4","300","9104003","0","11213"
"2816","0","0","1131","0","246","2022/06/07 5:00:00","11311","11312","113","4","300","0","0","11313"
"2816","0","0","1141","0","205","2022/06/08 5:00:00","11411","11412","114","4","300","0","0","11413"
"2816","0","102101","1151","0","-70","2022/06/09 5:00:00","11511","11512","115","4","300","9102103","0","11513"
"2816","0","0","1161","0","334","2022/06/10 5:00:00","11611","11612","116","4","300","0","0","11613"
"2816","0","0","1171","0","280","2022/06/11 5:00:00","11711","11712","117","4","300","0","0","11713"
"2816","0","0","1181","0","164","2022/06/12 5:00:00","11811","11812","118","4","300","0","0","11813"
"2816","0","0","1191","0","123","2022/06/13 5:00:00","11911","11912","119","4","300","0","0","11913"
"2816","0","0","1201","0","82","2022/06/14 5:00:00","12011","12012","120","4","300","0","0","12013"
"2816","0","0","1211","0","122","2022/06/15 5:00:00","12111","12112","121","4","300","0","0","12113"
"2816","0","0","1221","0","92","2022/06/16 5:00:00","12211","12212","122","4","300","0","0","12213"
"2816","0","106301","1231","0","-100","2022/06/17 5:00:00","12311","12312","123","4","300","9106303","0","12313"
"2816","0","0","1241","0","41","2022/06/18 5:00:00","12411","12412","124","4","300","0","0","12413"
"2816","0","0","1251","0","0","2022/06/19 5:00:00","12511","12512","125","4","300","0","0","12513"
"2816","0","0","1261","0","70","2022/06/20 5:00:00","12611","12612","126","4","300","0","0","12613"
"2816","0","0","1271","0","31","2022/06/21 5:00:00","12711","12712","127","4","300","0","0","12713"
"2816","0","0","1281","0","-41","2022/06/22 5:00:00","12811","12812","128","4","300","0","0","12813"
"2816","0","0","1291","0","-82","2022/06/23 5:00:00","12911","12912","129","4","300","0","0","12913"
"2816","0","0","1301","0","-123","2022/06/24 5:00:00","13011","13012","130","4","300","0","0","13013"
"2816","0","106501","1311","0","-180","2022/06/25 5:00:00","13111","13112","131","4","300","9106503","0","13113"
"2816","0","0","1321","0","-164","2022/06/26 5:00:00","13211","13212","132","4","300","0","0","13213"
"2816","0","0","1331","0","-205","2022/06/27 5:00:00","13311","13312","133","4","300","0","0","13313"
"2816","0","0","1341","0","-246","2022/06/28 5:00:00","13411","13412","134","4","300","0","0","13413"
"2816","0","0","1351","0","-287","2022/06/29 5:00:00","13511","13512","135","4","300","0","0","13513"
"2816","1","0","1361","0","-370","2022/06/30 5:00:00","13611","13612","136","4","300","0","0","13613"
"2816","0","0","1371","3","357","2022/07/01 5:00:00","13711","13712","137","5","400","0","0","13713"
"2816","0","0","1381","3","319","2022/07/02 5:00:00","13811","13812","138","5","400","0","0","13813"
"2816","0","0","1391","3","330","2022/07/03 5:00:00","13911","13912","139","5","400","0","0","13913"
"2816","0","0","1401","3","305","2022/07/04 5:00:00","14011","14012","140","5","400","0","0","14013"
"2816","0","100901","1411","3","310","2022/07/05 5:00:00","14111","14112","141","5","400","9100903","0","14113"
"2816","0","0","1421","3","282","2022/07/06 5:00:00","14211","14212","142","5","400","0","0","14213"
"2816","0","101701","1431","3","133","2022/07/07 5:00:00","14311","14312","143","5","400","9101703","0","14313"
"2816","0","0","1441","3","246","2022/07/08 5:00:00","14411","14412","144","5","400","0","0","14413"
"2816","0","0","1451","3","209","2022/07/09 5:00:00","14511","14512","145","5","400","0","0","14513"
"2816","0","0","1461","3","172","2022/07/10 5:00:00","14611","14612","146","5","400","0","0","14613"
"2816","0","105601","1471","3","129","2022/07/11 5:00:00","14711","14712","147","5","400","9105603","0","14713"
"2816","0","0","1481","3","134","2022/07/12 5:00:00","14811","14812","148","5","400","0","0","14813"
"2816","0","0","1491","3","97","2022/07/13 5:00:00","14911","14912","149","5","400","0","0","14913"
"2816","0","0","1501","3","60","2022/07/14 5:00:00","15011","15012","150","5","400","0","0","15013"
"2816","0","0","1511","3","22","2022/07/15 5:00:00","15111","15112","151","5","400","0","0","15113"
"2816","0","0","1521","3","-12","2022/07/16 5:00:00","15211","15212","152","5","400","0","0","15213"
"2816","0","0","1531","3","-49","2022/07/17 5:00:00","15311","15312","153","5","400","0","0","15313"
"2816","0","0","1541","3","-86","2022/07/18 5:00:00","15411","15412","154","5","400","0","0","15413"
"2816","0","0","1551","3","-29","2022/07/19 5:00:00","15511","15512","155","5","400","0","0","15513"
"2816","0","0","1561","3","-55","2022/07/20 5:00:00","15611","15612","156","5","400","0","0","15613"
"2816","0","0","1571","3","-124","2022/07/21 5:00:00","15711","15712","157","5","400","0","0","15713"
"2816","0","0","1581","3","-161","2022/07/22 5:00:00","15811","15812","158","5","400","0","0","15813"
"2816","0","0","1591","3","-199","2022/07/23 5:00:00","15911","15912","159","5","400","0","0","15913"
"2816","0","0","1601","3","-235","2022/07/24 5:00:00","16011","16012","160","5","400","0","0","16013"
"2816","0","106801","1611","3","0","2022/07/25 5:00:00","16111","16112","161","5","400","9106803","0","16113"
"2816","0","0","1621","3","-272","2022/07/26 5:00:00","16211","16212","162","5","400","0","0","16213"
"2816","0","0","1631","3","-309","2022/07/27 5:00:00","16311","16312","163","5","400","0","0","16313"
"2816","0","105301","1641","3","-172","2022/07/28 5:00:00","16411","16412","164","5","400","9105303","0","16413"
"2816","0","0","1651","3","-299","2022/07/29 5:00:00","16511","16512","165","5","400","0","0","16513"
"2816","0","102701","1661","3","-233","2022/07/30 5:00:00","16611","16612","166","5","400","9102703","0","16613"
"2816","1","0","1671","3","-356","2022/07/31 5:00:00","16711","16712","167","5","400","0","0","16713"
"2816","0","0","1681","3","306","2022/08/01 5:00:00","16811","16812","168","6","400","0","0","16813"
"2816","0","0","1691","3","226","2022/08/02 5:00:00","16911","16912","169","6","400","0","0","16913"
"2816","0","0","1701","3","146","2022/08/03 5:00:00","17011","17012","170","6","400","0","0","17013"
"2816","0","0","1711","3","66","2022/08/04 5:00:00","17111","17112","171","6","400","0","0","17113"
"2816","0","0","1721","3","-14","2022/08/05 5:00:00","17211","17212","172","6","400","0","0","17213"
"2816","0","0","1731","3","-94","2022/08/06 5:00:00","17311","17312","173","6","400","0","0","17313"
"2816","0","110801","1741","3","270","2022/08/07 5:00:00","17411","17412","174","6","400","9110803","0","17413"
"2816","0","0","1751","3","-174","2022/08/08 5:00:00","17511","17512","175","6","400","0","0","17513"
"2816","0","104301","1761","3","55","2022/08/09 5:00:00","17611","17612","176","6","400","9104303","0","17613"
"2816","0","100401","1771","3","50","2022/08/10 5:00:00","17711","17712","177","6","400","9100403","0","17713"
"2816","0","103701","1781","3","-120","2022/08/11 5:00:00","17811","17812","178","6","400","9103703","0","17813"
"2816","0","106101","1782","3","-210","2022/08/11 5:00:00","17821","17822","179","6","400","9106103","0","17823"
"2816","0","0","1791","3","-254","2022/08/12 5:00:00","17911","17912","180","6","400","0","0","17913"
"2816","1","0","1801","3","-369","2022/08/13 5:00:00","18011","18012","181","6","400","0","0","18013"
"2816","0","101801","1811","3","295","2022/08/14 5:00:00","18111","18112","182","7","400","9101803","0","18113"
"2816","0","0","1821","3","326","2022/08/15 5:00:00","18211","18212","183","7","400","0","0","18213"
"2816","0","0","1831","3","271","2022/08/16 5:00:00","18311","18312","184","7","400","0","0","18313"
"2816","0","0","1841","3","216","2022/08/17 5:00:00","18411","18412","185","7","400","0","0","18413"
"2816","0","0","1851","3","161","2022/08/18 5:00:00","18511","18512","186","7","400","0","0","18513"
"2816","0","0","1861","3","106","2022/08/19 5:00:00","18611","18612","187","7","400","0","0","18613"
"2816","0","0","1871","3","51","2022/08/20 5:00:00","18711","18712","188","7","400","0","0","18713"
"2816","0","101301","1881","3","150","2022/08/21 5:00:00","18811","18812","189","7","400","9101303","0","18813"
"2816","0","0","1891","3","-4","2022/08/22 5:00:00","18911","18912","190","7","400","0","0","18913"
"2816","0","0","1901","3","-59","2022/08/23 5:00:00","19011","19012","191","7","400","0","0","19013"
"2816","0","0","1911","3","-114","2022/08/24 5:00:00","19111","19112","192","7","400","0","0","19113"
"2816","0","101101","1921","3","5","2022/08/25 5:00:00","19211","19212","193","7","400","9101103","0","19213"
"2816","0","0","1931","3","-169","2022/08/26 5:00:00","19311","19312","194","7","400","0","0","19313"
"2816","0","100101","1941","3","-130","2022/08/27 5:00:00","19411","19412","195","7","400","9100103","0","19413"
"2816","0","0","1951","3","-224","2022/08/28 5:00:00","19511","19512","196","7","400","0","0","19513"
"2816","0","0","1961","3","-279","2022/08/29 5:00:00","19611","19612","197","7","400","0","0","19613"
"2816","0","0","1971","3","-369","2022/08/30 5:00:00","19711","19712","198","7","400","0","0","19713"
"2816","1","103001","1981","3","-250","2022/08/31 5:00:00","19811","19812","199","7","400","9103003","0","19813"
"2816","0","0","1991","0","571","2022/09/01 5:00:00","19911","19912","200","8","500","0","0","19913"
"2816","0","106001","2001","0","480","2022/09/02 5:00:00","20011","20012","201","8","500","9106003","0","20013"
"2816","0","0","2011","0","516","2022/09/03 5:00:00","20111","20112","202","8","500","0","0","20113"
"2816","0","0","2021","0","461","2022/09/04 5:00:00","20211","20212","203","8","500","0","0","20213"
"2816","0","101501","2031","0","390","2022/09/05 5:00:00","20311","20312","204","8","500","9101503","0","20313"
"2816","0","0","2041","0","406","2022/09/06 5:00:00","20411","20412","205","8","500","0","0","20413"
"2816","0","105401","2051","0","340","2022/09/07 5:00:00","20511","20512","206","8","500","9105403","0","20513"
"2816","0","0","2061","0","351","2022/09/08 5:00:00","20611","20612","207","8","500","0","0","20613"
"2816","0","0","2071","0","296","2022/09/09 5:00:00","20711","20712","208","8","500","0","0","20713"
"2816","0","0","2081","0","241","2022/09/10 5:00:00","20811","20812","209","8","500","0","0","20813"
"2816","0","0","2091","0","186","2022/09/11 5:00:00","20911","20912","210","8","500","0","0","20913"
"2816","0","118501","2101","0","170","2022/09/12 5:00:00","21011","21012","211","8","500","9118503","0","21013"
"2816","0","0","2111","0","131","2022/09/13 5:00:00","21111","21112","212","8","500","0","0","21113"
"2816","0","0","2121","0","76","2022/09/14 5:00:00","21211","21212","213","8","500","0","0","21213"
"2816","0","110901","2131","0","50","2022/09/15 5:00:00","21311","21312","214","8","500","9110903","0","21313"
"2816","0","0","2141","0","21","2022/09/16 5:00:00","21411","21412","215","8","500","0","0","21413"
"2816","0","0","2151","0","-34","2022/09/17 5:00:00","21511","21512","216","8","500","0","0","21513"
"2816","0","0","2161","0","-89","2022/09/18 5:00:00","21611","21612","217","8","500","0","0","21613"
"2816","0","118001","2171","0","-120","2022/09/19 5:00:00","21711","21712","218","8","500","9118003","0","21713"
"2816","0","0","2181","0","-144","2022/09/20 5:00:00","21811","21812","219","8","500","0","0","21813"
"2816","0","0","2191","0","-199","2022/09/21 5:00:00","21911","21912","220","8","500","0","0","21913"
"2816","0","101001","2201","0","-270","2022/09/22 5:00:00","22011","22012","221","8","500","9101003","0","22013"
"2816","0","0","2211","0","-254","2022/09/23 5:00:00","22111","22112","222","8","500","0","0","22113"
"2816","0","0","2221","0","-309","2022/09/24 5:00:00","22211","22212","223","8","500","0","0","22213"
"2816","0","0","2231","0","-364","2022/09/25 5:00:00","22311","22312","224","8","500","0","0","22313"
"2816","0","0","2241","0","-419","2022/09/26 5:00:00","22411","22412","225","8","500","0","0","22413"
"2816","0","0","2251","0","-474","2022/09/27 5:00:00","22511","22512","226","8","500","0","0","22513"
"2816","0","0","2261","0","-529","2022/09/28 5:00:00","22611","22612","227","8","500","0","0","22613"
"2816","0","106601","2271","0","-370","2022/09/29 5:00:00","22711","22712","228","8","500","9106603","0","22713"
"2816","1","0","2281","0","-579","2022/09/30 5:00:00","22811","22812","229","8","500","0","0","22813"
"2816","0","0","2291","0","383","2022/10/01 5:00:00","22911","22912","230","9","500","0","0","22913"
"2816","0","0","2301","0","339","2022/10/02 5:00:00","23011","23012","231","9","500","0","0","23013"
"2816","0","0","2311","0","296","2022/10/03 5:00:00","23111","23112","232","9","500","0","0","23113"
"2816","0","102801","2321","0","290","2022/10/04 5:00:00","23211","23212","233","9","500","9102803","0","23213"
"2816","0","0","2331","0","253","2022/10/05 5:00:00","23311","23312","234","9","500","0","0","23313"
"2816","0","0","2341","0","210","2022/10/06 5:00:00","23411","23412","235","9","500","0","0","23413"
"2816","0","0","2351","0","167","2022/10/07 5:00:00","23511","23512","236","9","500","0","0","23513"
"2816","0","0","2361","0","200","2022/10/08 5:00:00","23611","23612","237","9","500","0","0","23613"
"2816","0","0","2371","0","180","2022/10/09 5:00:00","23711","23712","238","9","500","0","0","23713"
"2816","0","100801","2381","0","130","2022/10/10 5:00:00","23811","23812","239","9","500","9100803","0","23813"
"2816","0","0","2391","0","125","2022/10/11 5:00:00","23911","23912","240","9","500","0","0","23913"
"2816","0","0","2401","0","83","2022/10/12 5:00:00","24011","24012","241","9","500","0","0","24013"
"2816","0","0","2411","0","100","2022/10/13 5:00:00","24111","24112","242","9","500","0","0","24113"
"2816","0","0","2421","0","80","2022/10/14 5:00:00","24211","24212","243","9","500","0","0","24213"
"2816","0","0","2431","0","41","2022/10/15 5:00:00","24311","24312","244","9","500","0","0","24313"
"2816","0","0","2441","0","-1","2022/10/16 5:00:00","24411","24412","245","9","500","0","0","24413"
"2816","0","0","2451","0","-43","2022/10/17 5:00:00","24511","24512","246","9","500","0","0","24513"
"2816","0","0","2461","0","10","2022/10/18 5:00:00","24611","24612","247","9","500","0","0","24613"
"2816","0","0","2471","0","-10","2022/10/19 5:00:00","24711","24712","248","9","500","0","0","24713"
"2816","0","0","2481","0","-10","2022/10/20 5:00:00","24811","24812","249","9","500","0","0","24813"
"2816","0","0","2491","0","-40","2022/10/21 5:00:00","24911","24912","250","9","500","0","0","24913"
"2816","0","0","2501","0","-85","2022/10/22 5:00:00","25011","25012","251","9","500","0","0","25013"
"2816","0","0","2511","0","-127","2022/10/23 5:00:00","25111","25112","252","9","500","0","0","25113"
"2816","0","104901","2521","0","-130","2022/10/24 5:00:00","25211","25212","253","9","500","9104903","0","25213"
"2816","0","104701","2531","0","-270","2022/10/25 5:00:00","25311","25312","254","9","500","9104703","0","25313"
"2816","0","0","2541","0","-169","2022/10/26 5:00:00","25411","25412","255","9","500","0","0","25413"
"2816","0","0","2551","0","-211","2022/10/27 5:00:00","25511","25512","256","9","500","0","0","25513"
"2816","0","0","2561","0","-253","2022/10/28 5:00:00","25611","25612","257","9","500","0","0","25613"
"2816","0","0","2571","0","-295","2022/10/29 5:00:00","25711","25712","258","9","500","0","0","25713"
"2816","0","0","2581","0","-337","2022/10/30 5:00:00","25811","25812","259","9","500","0","0","25813"
"2816","1","0","2591","0","-379","2022/10/31 5:00:00","25911","25912","260","9","500","0","0","25913"
"2816","0","0","2601","0","600","2022/11/01 5:00:00","26011","26012","261","10","500","0","0","26013"
"2816","0","0","2611","0","560","2022/11/02 5:00:00","26111","26112","262","10","500","0","0","26113"
