dbee84cd3e256447b3c69e6a8b95708610289dd33fabf271c72bf3a1cd912908,067f98c3b3175947d8a665f1e37adca81348d93660fdfa56460941f8338169cc,b51afd35b12e93eba5c399fa7eb614483bc0ae77e08aed992c8492c811f1d903,9f3d9f53fb8e1785224414207b180e2dd23ebc95c6747244a4e9cbb7b654ee19,a6b06be2141cbdfd849acd7fe19ce5bd6c336cd0004ec3281ec957505a86a376,a03a29697ad82c2ee3269412f03617ea7606b0f3033cf2e54e097aadc357388d,78781e4529652b4c945c5cc730e968a297998724d9274d01871cdf56a9e59b4a,260aec586e5a006d4d6ed6decda816a65a83962aa293176f060c5b33ed01499a,e555fe00f374cbadc774d0e868a46e66310ec8e0fb1cfa2d75d5bd98b4d32217,cf1b7b359095b51e35b179babc5dbff75dcd8af5c0f7845ec11e7c86b4bad672,c42416f0bac7ec7bc6bb2567082d1f112d7c1a84141ce1ec4d7ce7229f542797,d6ebe8001fef2770f631c02ed19ab659a344971d44772abffb36e35a044c66f0,e78b41fa382f8098a60cce3595af0a8b60db9e45ffd4ccaf8ff88da78c7cbe38
"0","0","0","蛍光灯","段ボール","雑誌","1","0","0","1","1","新聞紙","3410003"
"0","0","0","青","緑","黄","0","0","0","1","1","オレンジ","3410004"
"0","0","0","練習","連絡","報告","0","0","0","1","1","放置","3410005"
"0","0","0","紫","青","赤","1","0","0","1","1","黄","3410006"
"0","0","0","リスタート","リユース","リデュース","1","0","0","1","1","リサイクル","3410007"
"0","0","0","親友","祖父","妻","1","0","0","1","1","孫","3410008"
"0","0","0","指切り","せん切り","みじん切り","1","0","0","1","1","輪切り","3410010"
"0","0","0","豆板醤","豆腐","納豆","1","0","0","1","1","豆乳","3410011"
"0","0","0","レッドペッパー","ホワイトペッパー","ブラックペッパー","1","0","0","1","1","ピンクペッパー","3410013"
"0","0","0","ブルーマウンテン","プーアル","ウーロン","1","0","0","1","1","ジャスミン","3410015"
"0","0","0","カオリ","レイ","ユイ","1","0","0","1","1","ヒヨリ","3411001"
"0","0","0","ユニ","ミソギ","ミミ","1","0","0","1","1","キョウカ","3411002"
"0","0","0","薪","石炭","石油","1","0","0","1","1","天然ガス","3420001"
"0","0","0","憲法","立法","司法","1","0","0","1","1","行政","3420002"
"0","0","0","新聞代","水道代","電気代","0","0","0","1","1","電車賃","3420003"
"0","0","0","惜春","賀正","謹賀新年","1","0","0","1","1","迎春","3420004"
"0","0","0","しばしば雨","一時雨","ときどき雨","1","0","0","1","1","のち雨","3420005"
"0","0","0","単7","単3","単1","1","0","0","1","1","単5","3420007"
"0","0","0","スライス","プラス","マイナス","1","0","0","1","1","ボックス","3420009"
"0","0","0","喉ごし豆腐","木綿豆腐","絹ごし豆腐","1","0","0","1","1","高野豆腐","3420010"
"0","0","0","マヨネーズ","バター","チーズ","1","0","0","1","1","ヨーグルト","3420011"
"0","0","0","カルパッチョ","スクランブルエッグ","オムレツ","1","0","0","1","1","エッグベネディクト","3420012"
"0","0","0","すだち米","もち米","うるち米","0","0","0","1","1","くち米","3420014"
"0","0","0","そば","スパゲッティ","うどん","1","0","0","1","1","ひやむぎ","3420015"
"0","0","0","エリコ","ニノン","キャル","0","0","0","1","1","リノ","3421001"
"0","0","0","おにぎりガチャ","レアガチャ","プレミアムガチャ","0","0","0","1","1","キャラバンガチャ","3421002"
"0","0","0","P","Z","E","0","0","0","1","1","G","3430001"
"0","0","0","とうちゃん","じいちゃん","かあちゃん","1","0","0","1","1","ばあちゃん","3430002"
"0","0","0","ベランダ","キッチン","居間","1","0","0","1","1","台所","3430004"
"0","0","0","達磨","大黒天","恵比寿","1","0","0","1","1","布袋","3430005"
"0","0","0","インフルエンザ","騒音","地盤沈下","1","0","0","1","1","振動","3430007"
"0","0","0","エスカレーター","歩行器","車椅子","1","0","0","1","1","スロープ","3430008"
"0","0","0","中学三年生","幼稚園児","生後半年","0","0","0","1","1","小学三年生","3430009"
"0","0","0","牛乳","油","酢","1","0","0","1","1","卵","3430010"
"0","0","0","ワイン","ウィスキー","焼酎","1","0","0","1","1","ビール","3430011"
"0","0","0","酒","酢","醤油","0","0","0","1","1","背脂","3430012"
"0","0","0","ゴボウ","ハコベラ","スズナ","1","0","0","1","1","ナズナ","3430013"
"0","0","0","サラミ","グラノーラ","コーンフレーク","1","0","0","1","1","オートミール","3430015"
"0","0","0","砂浜のプリンセス","サマーゲームの覇者","譲れないサマーゲーム","0","0","0","1","1","フラッグは譲れない","3431001"
"0","0","0","ぷうきちストライク","渚のスラッガー","渚の4番見習い","1","0","0","1","1","渚の不動の4番","3431002"
"0","0","0","将棋","囲碁","オセロ","1","0","0","1","1","チェス","3510001"
"0","0","0","バイオリン","フルート","尺八","1","0","0","1","1","リコーダー","3510002"
"0","0","0","インターネット","クラリネット","太鼓","1","0","0","1","1","尺八","3510003"
"0","0","0","ジェネラル","クイーン","ポーン","1","0","0","1","1","ビショップ","3510004"
"0","0","0","塔","歩","王将","0","0","0","1","1","騎士","3510005"
"0","0","0","トランプ","ツイスター","モノポリー","1","0","0","1","1","ダーツ","3510006"
"0","0","0","2","4","3","1","0","0","1","1","1","3510007"
"0","0","0","ツモ","チー","ポン","1","0","0","1","1","カン","3510008"
"0","0","0","ミ","ラ","ファ","0","0","0","1","1","シ","3510009"
"0","0","0","フルート","コントラバス","バイオリン","0","0","0","1","1","パイプオルガン","3510013"
"0","0","0","ベース","ティンパニー","タンバリン","1","0","0","1","1","トライアングル","3510014"
"0","0","0","チューバ","ファゴット","フルート","0","0","0","1","1","トランペット","3510015"
"4","3","1","","","","0","0","2","1","1","","3511001"
"0","0","0","プリンセスハート","ピュアメモリーピース","プリンセスオーブ","1","0","0","1","1","メモリーピース","3511002"
"0","0","0","ストレート","チェックメイト","スティルメイト","0","0","0","1","1","キャスト","3520001"
"0","0","0","花札","すごろく","チンチロリン","1","0","0","1","1","麻雀","3520002"
"0","0","0","ジントニック","レッドアイ","ブラッディマリー","0","0","0","1","1","スクリュードライバー","3520003"
"0","0","0","ギター","バイオリン","ビオラ","1","0","0","1","1","チェロ","3520004"
"0","0","0","伏せ箸","渡し箸","迷い箸","1","0","0","1","1","刺し箸","3520005"
"0","0","0","京劇","能","歌舞伎","1","0","0","1","1","狂言","3520006"
"0","0","0","歩","角","飛車","0","0","0","1","1","金","3520009"
"0","0","0","グレート","グランド","アップライト","1","0","0","1","1","エレクトリック","3520010"
"0","0","0","椿","梅","桜","0","0","0","1","1","桃","3520011"
"0","0","0","Q","D","C","0","0","0","1","1","K","3520012"
"0","0","0","赤","白","黒","1","0","0","1","1","灰色","3520015"
"0","0","0","E","U","S","1","0","0","1","1","V","3520016"
"0","0","0","イチゴ","ミント","バニラ","0","0","0","1","1","チョコ","3521001"
"0","0","0","メロン","ブドウ","イチゴ","1","0","0","1","1","キウイ","3521002"
"0","0","0","40","赤","奇数","1","0","0","1","1","1～12","3530001"
"0","0","0","犬間","腰板","水腰","1","0","0","1","1","猫間","3530002"
"0","0","0","ベース","バラライカ","三味線","0","0","0","1","1","ギター","3530003"
"0","0","0","2","A","J","0","0","0","1","1","9","3530005"
"0","0","0","Call","Copy","Carbon","0","0","0","1","1","Creative","3530006"
"0","0","0","一ツ目","二ツ目","前座","1","0","0","1","1","真打","3530007"
"0","0","0","カーボン","カラー","カット","1","0","0","1","1","カラット","3530008"
"0","0","0","2500","5000","10000","1","0","0","1","1","1000","3530010"
"0","0","0","クラリネット","ピッコロ","フルート","0","0","0","1","1","オーボエ","3530011"
"0","0","0","スリーペア","フラッシュ","ストレート","1","0","0","1","1","フルハウス","3530012"
"0","0","0","ヨット","ダウト","ポーカー","1","0","0","1","1","スピード","3530013"
"0","0","0","銀杏","蝶","猪","0","0","0","1","1","鯉","3530016"
"0","0","0","な～か、ぱっぱ","はじっめ、ちょろちょろ","うつっわに乗せて、ふーふーふー","1","1","0","0","1","あかっご泣いても、蓋とるな","3531001"
"0","0","0","プラチナたい焼き","贅沢たい焼き","ゼリー入りあんこたい焼き","0","0","0","1","1","レインボーたい焼き","3531002"
"0","0","0","吊り輪","鉄棒","ダンス","1","1","0","0","1","平均台","3610003"
"0","0","0","ミット","ラケット","ミトン","0","0","0","1","1","バット","3610004"
"0","0","0","バスケットボール","野球","テニス","0","0","0","1","1","サッカー","3610005"
"0","0","0","ラクロス","弓道","アーチェリー","0","0","0","1","1","剣道","3610006"
"0","0","0","柔道","スキー","水泳","0","0","0","1","1","レスリング","3610007"
"0","0","0","バスケットボール","バドミントン","バレーボール","1","0","0","1","1","テニス","3610008"
"0","0","0","サーフィン","スケート","スキー","0","0","0","1","1","テニス","3610010"
"0","0","0","ディフェンダー","フォワード","ゴールキーパー","1","1","0","0","1","ミッドフィルダー","3610011"
"0","0","0","野球","サッカー","アイスホッケー","0","0","0","1","1","テニス","3610012"
"0","0","0","スカイダイビング","フェンシング","剣道","0","0","0","1","1","レスリング","3610013"
"0","0","0","剣道","柔道","レスリング","1","0","0","1","1","ボクシング","3610014"
"0","0","0","ボクシング","シュノーケリング","サーフィン","0","0","0","1","1","スカイダイビング","3610015"
"0","0","0","ジャバウォック","黒月の守護像","ラースドラゴン","1","0","0","1","1","ポセイドン・嵐撃の槍","3611001"
"0","0","0","ミヤコ","クウカ","ノゾミ","0","0","0","1","1","リマ","3611002"
"0","0","0","15m","50m","25m","0","0","0","1","1","100m","3620001"
"0","0","0","場外に出る","突き","二刀流","0","0","0","1","1","足払い","3620002"
"0","0","0","すね","胴","面","1","0","0","1","1","小手","3620003"
"0","0","0","三段跳び","ベリーロール","背面跳び","1","0","0","1","1","はさみ跳び","3620006"
"0","0","0","カウントダウン","カウントアップ","クリケット","1","0","0","1","1","ゼロワン","3620007"
"0","0","0","正六角形","正四角形","正三角形","1","1","0","0","0","正五角形","3620008"
"0","0","0","青","白","赤","0","0","0","1","1","黒","3620009"
"0","0","0","砲丸投げ","自転車","水泳","1","0","0","1","1","長距離走","3620010"
"0","0","0","イレブンボール","セブンボール","ナインボール","0","0","0","1","1","ファイブボール","3620013"
"0","0","0","ベンチプレス","デッドリフト","ボディビル","1","1","0","0","1","スクワット","3620014"
"0","0","0","ライト","セカンド","ファースト","0","0","0","1","1","レフト","3620015"
"0","0","0","オールレンジ","フリースタイル","グレコローマン","0","0","0","1","1","タッグ","3620016"
"0","0","0","ガーゴイル","マグスガーゴイル","ガーゴイル・マギ","0","0","0","1","1","ガーゴイル・バースト","3621001"
"0","0","0","アメス","サレン（サマー）","モニカ","1","0","0","1","1","カリン","3621002"
"0","0","0","10番","5番","1番","1","1","0","0","0","7番","3630001"
"0","0","0","ロケット","アルティメット","クリケット","0","0","0","1","1","ブランケット","3630003"
"0","0","0","テニス","卓球","バレーボール","1","1","0","0","1","バドミントン","3630004"
"0","0","0","二丁投げ","二本背負い","一本背負い","0","1","0","1","0","一丁投げ","3630005"
"0","0","0","将軍","副将","大将","0","0","0","1","1","准将","3630006"
"0","0","0","サード","ファースト","キャッチャー","0","0","0","1","1","セカンド","3630007"
"0","0","0","横綱","関脇","大関","1","0","0","1","1","小結","3630008"
"0","0","0","平行棒","跳馬","床","0","0","0","1","1","鉄棒","3630010"
"0","0","0","つまみ持ち","ペンホルダー","シェークハンド","0","0","0","1","1","グラップ","3630012"
"0","0","0","ディフェンダー","パワーフォワード","ポイントガード","0","0","0","1","1","リベロ","3630013"
"0","0","0","シューティングガード","センター","ランニングバック","1","0","0","1","1","ラインバッカー","3630014"
"0","0","0","センターブロッカー","セッター","リベロ","0","0","0","1","1","スパイカー","3630016"
"0","0","0","ガイアバルディッシュ","アクアスラッシャー","ターコイズ・ノア","0","0","0","1","1","ブルーブラッド","3631001"
"0","0","0","覇海姫・竜征冥風裂波斬","タイフーン・ラブドリーム","スプレッドアフェクション","1","0","0","1","1","レヴィアタンランス","3631002"
