d2ee261f62e57b73d835c22c1bcd83e795a298d523c88b0949bf287492531318,c3e76e6ca97b7cb64b505be77e018415b31f01f61d797eeca36911811901655f,b2d23f0359fda0669d482b1b4bad5ddbda8ce1ccb6e911b10986ec0b5da604c8,3a4aadb9eb3e48b73c8b80219480c4135f4982aaed1dd92d1c1a294662383c1a,309bf0ca092ee5cadf3b93f5cb10e21f867616b24af1f23e589ad72e6a8feffd,b13f4e5c7a7ea116fe4fad6219ee5653cc7b19982a6f6dbaa8f03a15ce5f6f8b,98efa532bbcfb1226a9787dcaac3856e07cfe7a971db09ce460fae489917c18f,f1afee57f55147df57afa590291aa40c66453204646668fe9a30ec11f9a07a9f,fd90fb96859d9a8e8b9e9a3078bf98a003314999c1d225158904c09731ce5df3,9e09571e2ee93261cf06eb3105f8d8b6fa42caf27c799d86ff766f5940644fe5,9b83df7c7e02c98c3acbe0c56c7bbcb745341b53196469010be2d2bed80315ef
"112031","105","200","201006","nop_idle_normal","1.2","1","201","-20","1","1"
"108731","100","-60","202001","nop_idle_joy1","1.2","1","202","0","0","1"
"108831","101","60","202002","nop_idle_joy_normal","1.2","1","202","0","1","1"
"108931","102","-130","202003","nop_idle_normal","1.2","1","202","-5","0","1"
"102011","100","-60","203001","nop_idle_joy1","1.2","1","203","0","0","1"
"100411","101","-130","203002","nop_idle_normal","1.2","1","203","-5","0","1"
"103631","102","60","203003","nop_idle_wish","1.2","1","203","-5","1","1"
"101231","100","-60","204001","nop_idle_normal","1.2","1","204","0","0","1"
"104011","101","60","204002","nop_idle_normal","1.2","1","204","0","1","1"
"101511","102","-130","204003","nop_idle_normal","1.2","1","204","-5","0","1"
"103111","100","-80","205001","nop_idle_normal","1.2","1","205","0","0","1"
"102211","101","60","205002","nop_idle_sad","1.2","1","205","0","1","1"
"100711","104","-150","205003","nop_05_miyako_idle_normal","1.2","1","205","-5","0","1"
"100611","103","130","205004","nop_idle_joy1","1.2","1","205","-5","1","1"
"2051","102","-20","205005","nop_skull_idle","1.2","5","205","0","1","1"
"104731","102","-130","206001","nop_idle_arm_crossed","1.2","1","206","-5","0","1"
"107131","103","130","206002","nop_idle_arm_crossed","1.2","1","206","-5","1","1"
"103731","100","-60","206003","nop_idle_normal","1.2","1","206","0","0","1"
"100511","101","60","206004","nop_idle_joy1","1.2","1","206","0","1","1"
"102831","100","-60","207001","nop_idle_normal","1.2","1","207","0","0","1"
"102111","101","60","207002","nop_idle_normal","1.2","1","207","0","1","1"
"102511","102","-130","207003","nop_idle_normal","1.2","1","207","-5","0","1"
"102311","103","130","207004","nop_idle_normal","1.2","1","207","-5","1","1"
"101011","100","-60","208001","nop_idle_joy_normal","1.2","1","208","0","0","1"
"104331","101","60","208002","nop_idle_arm_crossed","1.2","1","208","0","1","1"
"101711","102","-130","208003","nop_idle_joy1","1.2","1","208","-5","0","1"
"101431","103","130","208004","nop_idle_normal","1.2","1","208","-5","1","1"
"103311","100","-60","209001","nop_idle_joy1","1.2","1","209","0","0","1"
"105211","102","-130","209002","nop_idle_joy_normal","1.2","1","209","-5","0","1"
"102611","101","60","209003","nop_idle_sad2","1.2","1","209","0","1","1"
"103811","103","130","209004","nop_idle_normal","1.2","1","209","-5","1","1"
"103231","100","-60","210001","nop_idle_joy1","1.2","1","210","0","0","1"
"103411","103","130","210002","nop_10_yukari_02","1.2","1","210","-5","1","1"
"11","104","130","210003","nop_10_yukari_02","1.2","5","210","-5","1","1"
"104811","101","60","210004","nop_idle_doya","1.2","1","210","0","1","1"
"104611","102","-130","210005","nop_idle_joy_normal","1.2","1","210","-5","0","1"
"100911","100","-60","211001","nop_11_anna_idle_arm_crossed","1.2","1","211","0","0","1"
"101311","101","60","211002","nop_idle_joy_normal","1.2","1","211","0","1","1"
"102711","102","-130","211003","nop_11_eriko_idle_wish","1.2","1","211","-5","0","1"
"105111","103","130","211004","nop_idle_normal","1.2","1","211","-5","1","1"
"101831","100","60","212001","nop_idle_joy1","1.2","1","212","0","1","1"
"101611","101","-60","212002","nop_idle_joy_normal","1.2","1","212","0","0","1"
"105011","102","-130","212003","nop_idle_joy_normal","1.2","1","212","-5","0","1"
"105331","100","60","213001","nop_idle_normal_joy","1.2","1","213","0","1","1"
"104511","101","-60","213002","nop_13_kuka_idle_memory2","1.2","1","213","0","0","1"
"103031","102","-130","213003","nop_idle_joy1","1.2","1","213","-5","0","1"
"100811","103","-200","213004","nop_idle_thinking","1.2","1","213","-20","0","1"
"105511","104","130","213005","nop_idle_sad","1.2","1","213","-20","1","1"
"106831","100","60","214001","nop_idle_normal","1.2","1","214","0","1","1"
"101131","101","-60","214002","nop_idle_normal","1.2","1","214","0","0","1"
"104931","103","-130","214003","nop_idle_normal","1.2","1","214","-5","0","1"
"102931","100","60","215001","nop_idle_joy1","1.2","1","215","0","1","1"
"104211","101","-60","215002","nop_idle_wish","1.2","1","215","0","0","1"
"105411","102","-130","215003","nop_idle_normal","1.2","1","215","-5","0","1"
"106731","100","60","216001","nop_idle_normal","1.2","1","216","0","1","1"
"106631","101","-60","216002","nop_idle_joy1","1.2","1","216","0","0","1"
"106531","103","-130","216003","nop_16_kaya_idle_normal2","1.2","1","216","-5","0","1"
"2","101","140","216004","nop_rago_idle","1.2","5","216","0","1","1"
"111031","100","60","217001","nop_idle_normal","1.2","1","217","0","1","1"
"110931","101","-60","217002","nop_idle_joy2","1.2","1","217","0","0","1"
"110831","103","-130","217003","nop_17_chloe_idle_normal2","1.2","1","217","-5","0","1"
"1","102","-60","217004","NoItem_idle","1.2","5","217","0","0","1"
"114711","100","-40","218001","nop_18_muimi_idle_joy_normal","1.2","1","218","0","1","1"
"118511","101","40","218002","nop_18_karin_idle_normal","1.2","1","218","0","0","1"
"115031","102","-130","218003","nop_idle_normal","1.2","1","218","-5","0","1"
"118031","103","130","218004","nop_idle_joy1","1.2","1","218","-5","1","1"
"nop_talk_joy1","1","","301001","","0.2","3","301","","","111831"
"次は何を食べましょうか。\nキャルちゃんは何がいいです？","8","0","301002","0.5","0","11","301","0","0","111831"
"","","","301003","","","91","301","","","301002"
"nop_idle_joy_normal","1","","301004","","0.2","3","301","","","111831"
"nop_18_neneka_humu","0","nop_idle_doya","301005","","0.2","3","301","1","0.3","112031"
"そうねー\n普段は食べられない珍しい物とかどう？","8","0","301006","0.5","0","11","301","0","0","112031"
"","","","301007","","","91","301","","","301006"
"nop_talk_arm_crossed","0","nop_talk_arm_crossed_loop","301008","","0.2","3","301","1","0","120831"
"ならこいつはどうだい？\nトーゴクでも\n滅多にお目にかかれない逸品だよ。","8","0","301009","0.5","0","11","301","0","0","120831"
"","","","301010","","","91","301","","","301009"
"nop_idle_arm_crossed","1","","301011","","0.2","3","301","","","120831"
"nop_11_anna_huhuStand_in","0","nop_11_anna_huhuStand_loop","301012","","0.2","3","301","1","0","120931"
"ふふふ、力が満ち溢れるぞ。\nこれがおせち料理の力か！","8","0","301013","0.5","0","11","301","0","0","120931"
"0","","","301014","","","93","301","","","1"
"nop_11_anna_ahahaStand_in","0","nop_11_anna_ahahaStand_loop","301015","","0.2","3","301","1","0","120931"
"","","","301016","","","91","301","","","301013"
"nop_11_anna_ahahaStand_loop","1","","301017","","0.2","3","301","1","","120931"
"nop_01_coccoro_an_in","0","nop_01_coccoro_an_loop","301018","","0.2","3","301","1","0","111931"
"シェフィさま。こちらをどうぞ。\nはい、あーん。","8","0","301019","0.5","0","11","301","0","0","111931"
"0","","","301020","","","93","301","","","0.2"
"0","","","301021","","","4","301","","","120731"
"0","","","301022","","","93","301","","","0.8"
"nop_surprise","0","nop_idle_shy","301023","","0.2","3","301","1","0.2","120731"
"","","","301024","","","91","301","","","301019"
"nop_talk_shy","1","","301025","","0.2","3","301","","","120731"
"コ、コッコロさん……\n恥ずかしいわ……","8","0","301026","0.5","0","11","301","0","0","120731"
"","","","301027","","","91","301","","","301026"
"nop_idle_shy","1","","301028","","0.2","3","301","","","120731"
"0","","","301029","","","93","301","","","0.5"
"nop_01_coccoro_an_out","0","nop_idle_normal","301030","","0.2","3","301","1","0","111931"
"0","","","301031","","","93","301","","","1"
"1","","","301032","","","4","301","","","120731"
"nop_idle_joy1","1","","301033","","0.2","3","301","","","120731"
"せっかく騎士クンが\n呼んでくれたんだもの。\n楽しまなくっちゃ！","8","0","302001","0.5","0","11","302","0","0","108831"
"nop_talk_joy3_blink","1","","302002","","0.2","3","302","","","108831"
"1","","","302003","","","93","302","","","2.75"
"nop_talk_joy1_normal","1","","302004","","0.2","3","302","","","108831"
"","","","302005","","","91","302","","","302001"
"nop_idle_joy_normal","1","","302006","","0.2","3","302","1","","108831"
"今年もいい年にしないとね。","8","0","302007","0.5","0","11","302","0","0","108931"
"nop_talk_joy1_normal","1","","302008","","0.2","3","302","","","108931"
"","","","302009","","","91","302","","","302007"
"nop_idle_normal","1","","302010","","0.2","3","302","","","108931"
"みんながいればきっと大丈夫だよ！","8","0","302011","0.5","0","11","302","0","0","108731"
"nop_talk_joy2","1","","302012","","0.2","3","302","","","108731"
"","","","302013","","","91","302","","","302011"
"nop_idle_joy1","1","","302014","","0.2","3","302","1","","108731"
"","","","302015","","","91","302","","","0"
"わあ！　おっきい会場だね！\nお料理もたくさん！","8","0","303001","0.5","0","11","303","0","0","102011"
"nop_talk_joy2","1","","303002","","0.2","3","303","","","102011"
"","","","303003","","","91","303","","","303001"
"nop_idle_joy1","1","","303004","","0.2","3","303","1","","102011"
"えっへっへ、これは\nイタズラしがいがあるねー","8","0","303005","0.5","0","11","303","0","0","100411"
"nop_talk_joy2","1","","303006","","0.2","3","303","","","100411"
"","","","303007","","","91","303","","","303005"
"nop_idle_normal","1","","303008","","0.2","3","303","1","","100411"
"へんたいふしんしゃさん……\nじゃなくて、あの人はどこかな？","8","0","303009","0.5","0","11","303","0","0","103631"
"nop_talk_wish","1","","303010","","0.2","3","303","","","103631"
"","","","303011","","","91","303","","","303009"
"nop_idle_wish","1","","303012","","0.2","3","303","","","103631"
"立派な新年会ね。\nみんな笑顔で素敵だわ。","8","0","304001","0.5","0","11","304","0","0","101511"
"nop_talk_normal","1","","304002","","0.2","3","304","","","101511"
"0","","","304003","","","93","304","","","1.5"
"nop_talk_joy3","1","","304004","","0.2","3","304","","","101511"
"","","","304005","","","91","304","","","304001"
"nop_idle_joy1","1","","304006","","0.2","3","304","","","101511"
"あのお料理美味しそう！\nシオリンにも教えてあげよっと。","8","0","304007","0.5","0","11","304","0","0","101231"
"nop_idle_surprise_kira","1","","304008","","0.2","3","304","","","101231"
"0","","","304009","","","93","304","","","1.5"
"nop_talk_joy2","1","","304010","","0.2","3","304","","","101231"
"","","","304011","","","91","304","","","304007"
"nop_idle_joy_normal","1","","304012","","0.2","3","304","","","101231"
"はわわ……キラキラした人が\nいっぱいいます～！","8","0","304013","0.5","0","11","304","0","0","104011"
"nop_idle_surprise2","1","","304014","","0.2","3","304","","","104011"
"","","","304015","","","91","304","","","304013"
"nop_idle_normal","1","","304016","","0.2","3","304","1","","104011"
"nop_idle_normal","1","","304017","","0.2","3","304","","","101511"
"nop_idle_normal","1","","304018","","0.2","3","304","","","101231"
"プリンプリン……プリンはどこなの？\nプリンをよこすのー！","8","0","305001","0.5","0","11","305","0","0","100711"
"nop_05_miyako_talk_anger","1","","305002","","0.2","3","305","","","100711"
"","","","305003","","","91","305","","","305001"
"nop_05_miyako_idle_anger","1","","305004","","0.2","3","305","1","","100711"
"お父さん。きれいな女性が多いからって\n他の人に迷惑かけないでね。","8","0","305005","0.5","0","11","305","0","0","103111"
"nop_talk_worry","1","","305006","","0.2","3","305","","","103111"
"","","","305007","","","91","305","","","305005"
"nop_idle_worry","1","","305008","","0.2","3","305","1","","103111"
"わあ、すごい量のおせち料理♪\nアカリ、お腹いっぱいになっちゃう～","8","0","305009","0.5","0","11","305","0","0","100611"
"nop_talk_surprise_kira","1","","305010","","0.2","3","305","","","100611"
"0","","","305011","","","93","305","","","2"
"nop_talk_memory","1","","305012","","0.2","3","305","","","100611"
"","","","305013","","","91","305","","","305009"
"nop_idle_memory2","1","","305014","","0.2","3","305","","","100611"
"アイツの作った料理って、どれだろ……\nべ、別に食べたいから探してるって\nわけじゃないからね？","8","0","305015","0.5","0","11","305","0","0","102211"
"nop_talk_sad","1","","305016","","0.2","3","305","","","102211"
"0","","","305017","","","93","305","","","2.8"
"nop_talk_anger2","1","","305018","","0.2","3","305","","","102211"
"","","","305019","","","91","305","","","305015"
"nop_idle_anger2","1","","305020","","0.2","3","305","1","","102211"
"はーっはっはっは！\nこういう華やかな場所こそ\nクリスティーナさんに相応しいな。","8","0","306001","0.5","0","11","306","0","0","107131"
"nop_06_cris_ahaha_in","0","nop_06_cris_ahaha_loop","306002","","0.2","3","306","1","0","107131"
"0","","","306003","","","93","306","","","1.5"
"nop_talk_arm_crossed","0","nop_talk_arm_crossed_loop","306004","","0.2","3","306","1","0.2","107131"
"","","","306005","","","91","306","","","306001"
"nop_idle_arm_crossed","1","","306006","","0.2","3","306","1","","107131"
"美味しそうな料理がいっぱいッス！\nトモねーちゃん、\n次はあれを食べるッスよ！","8","0","306007","0.5","0","11","306","0","0","100511"
"nop_talk_surprise_kira","1","","306008","","0.2","3","306","","","100511"
"0","","","306009","","","93","306","","","4.5"
"nop_talk_joy2","1","","306010","","0.2","3","306","","","100511"
"","","","306011","","","91","306","","","306007"
"nop_idle_normal","1","","306012","","0.2","3","306","","","100511"
"マツリちゃん、少し落ち着こう？\n料理は逃げないからね。","8","0","306013","0.5","0","11","306","0","0","103731"
"nop_talk_worry","1","","306014","","0.2","3","306","","","103731"
"","","","306015","","","91","306","","","306013"
"nop_idle_worry","1","","306016","","0.2","3","306","1","","103731"
"みんな楽しんでいるようだね。\nやっぱり平和が何よりだよ。","8","0","306017","0.5","0","11","306","0","0","104731"
"nop_talk_arm_crossed_loop","1","","306018","","0.2","3","306","","","104731"
"","","","306019","","","91","306","","","306017"
"nop_idle_arm_crossed","1","","306020","","0.2","3","306","1","","104731"
"すごい人数ね。\n会場は広いから、みんな\n迷子にならないようにね？","8","0","307001","0.5","0","11","307","0","0","102831"
"nop_talk_surprise1","1","","307002","","0.2","3","307","","","102831"
"0","","","307003","","","93","307","","","1.2"
"nop_talk_joy1_normal","1","","307004","","0.2","3","307","","","102831"
"","","","307005","","","91","307","","","307001"
"nop_idle_normal","1","","307006","","0.2","3","307","1","","102831"
"はーい、ママ・サレン！\nみんないい子にしてるよ。","8","0","307007","0.5","0","11","307","0","0","102111"
"nop_talk_joy3_dere","1","","307008","","0.2","3","307","","","102111"
"0","","","307009","","","93","307","","","1.7"
"nop_talk_wish","1","","307010","","0.2","3","307","","","102111"
"","","","307011","","","91","307","","","307007"
"お嬢様！\nわ、私も一緒ですから\n大丈夫です！","8","0","307012","0.5","0","11","307","0","0","102511"
"nop_talk_guts3_NoBlink","0","nop_talk_guts3_loop","307013","","0.2","3","307","1","0","102511"
"","","","307014","","","91","307","","","307012"
"そう言いながら、\nスズメが一番迷子に\nなりそうなんだけど……","8","0","307015","0.5","0","11","307","0","0","102311"
"nop_talk_worry","1","","307016","","0.2","3","307","","","102311"
"","","","307017","","","91","307","","","307015"
"nop_idle_normal","1","","307018","","0.2","3","307","","","102311"
"nop_idle_normal","1","","307019","","0.2","3","307","1","","102111"
"nop_idle_normal","1","","307020","","0.2","3","307","1","","102511"
"立派な新年会ですなあ。\n美味しそうなお料理ばかりで\n目移りしそうやわ～","8","0","308001","0.5","0","11","308","0","0","101011"
"nop_talk_joy3_blink2","1","","308002","","0.2","3","308","","","101011"
"1","1","","308003","","","93","308","","","1.5"
"nop_talk_joy1","1","","308004","","0.2","3","308","","","101011"
"","","","308005","","","91","308","","","308001"
"nop_idle_joy_normal","1","","308006","","0.2","3","308","1","","101011"
"お、あの料理、\nうちの店でも出せないかな？\nもうちょっと食べてみるか……","8","0","308007","0.5","0","11","308","0","0","104331"
"nop_talk_arm_crossed2","0","nop_talk_arm_crossed_loop2","308008","","0.2","3","308","1","0.2","104331"
"1","1","","308009","","","93","308","","","3"
"nop_talk_thinking","1","","308010","","0.2","3","308","","","104331"
"","","","308011","","","91","308","","","308007"
"nop_idle_thinking","1","","308012","","0.2","3","308","1","","104331"
"賑やかで楽しい雰囲気の新年会だね～\nなんだか踊りたくなってきたさ～","8","0","308013","0.5","0","11","308","0","0","101711"
"nop_talk_joy1_wink","1","","308014","","0.2","3","308","","","101711"
"1","1","","308015","","","93","308","","","2.5"
"nop_talk_joy2","1","","308016","","0.2","3","308","","","101711"
"","","","308017","","","91","308","","","308013"
"nop_idle_joy1","1","","308018","","0.2","3","308","1","","101711"
"事件の匂い……はしないようだね。\nふうむ、少しだけ残念だよ。","8","0","308019","0.5","0","11","308","0","0","101431"
"nop_talk_joy3_blink2","1","","308020","","0.2","3","308","","","101431"
"1","1","","308021","","","93","308","","","3"
"nop_talk_arm_crossed","0","nop_talk_arm_crossed_loop","308022","","0.2","3","308","1","0.2","101431"
"","","","308023","","","91","308","","","308019"
"nop_idle_arm_crossed","1","","308024","","0.2","3","308","","","101431"
"","1","","308025","","","91","308","","","0"
"新春初笑いのネタをつくってきたべ！\n誰か聞いていかねえか？","8","0","309001","0.5","0","11","309","0","0","103311"
"nop_talk_guts2","0","nop_talk_guts2_loop","309002","","0.2","3","309","1","0.2","103311"
"1","","","309003","","","93","309","","","2.5"
"nop_talk_joy2","1","","309004","","0.2","3","309","","","103311"
"","","","309005","","","91","309","","","309001"
"nop_idle_joy1","1","","309006","","0.2","3","309","1","","103311"
"舞踏会が開けそうな会場ね。\n素敵だわ。","8","0","309007","0.5","0","11","309","0","0","105211"
"nop_talk_joy1_normal","1","","309008","","0.2","3","309","","","105211"
"1","","","309009","","","93","309","","","2"
"nop_talk_memory","1","","309010","","0.2","3","309","","","105211"
"","","","309011","","","91","309","","","309007"
"nop_idle_memory","1","","309012","","0.2","3","309","1","","105211"
"人が多くて疲れたよ～\nリマ～、おんぶしてよ～","8","0","309013","0.5","0","11","309","0","0","102611"
"nop_talk_sad2","1","","309014","","0.2","3","309","","","102611"
"1","","","309015","","","93","309","","","1.5"
"nop_talk_worry","1","","309016","","0.2","3","309","","","102611"
"","","","309017","","","91","309","","","309013"
"nop_idle_worry","1","","309018","","0.2","3","309","1","","102611"
"あのお料理美味しそう……\nお姉ちゃんにも教えてあげなくちゃ。","8","0","309019","0.5","0","11","309","0","0","103811"
"nop_talk_joy3_blink","1","","309020","","0.2","3","309","","","103811"
"","","","309021","","","91","309","","","309019"
"nop_idle_normal_joy","1","","309022","","0.2","3","309","","","103811"
"","","","309023","","","91","309","","","0"
"こうして大勢のみなさまと過ごすお正月\n賑やかで最高ですわね！","8","0","310001","0.5","0","11","310","0","0","103231"
"nop_talk_joy1","1","","310002","","0.2","3","310","","","103231"
"","","","310003","","","91","310","","","310001"
"nop_idle_joy1","1","","310004","","0.2","3","310","1","","103231"
"珍しいおせち料理がいっぱいにゃ。\nたいやきの新メニューのヒントに\nなるかにゃ？","8","0","310005","0.5","0","11","310","0","0","104611"
"nop_talk_joy2","1","","310006","","0.2","3","310","","","104611"
"1","","","310007","","","93","310","","","2.5"
"nop_talk_thinking","1","","310008","","0.2","3","310","","","104611"
"","","","310009","","","91","310","","","310005"
"nop_idle_thinking","1","","310010","","0.2","3","310","","","104611"
"みんな～、あけおめ～！\nなんちゃって。ヒック。","8","0","310011","0.5","0","11","310","0","0","103411"
"nop_10_yukari_04","1","","310012","","0.2","3","310","","","103411"
"nop_10_yukari_04","1","","310013","","0.2","3","310","","","11"
"1","","","310014","","","93","310","","","2.5"
"nop_10_yukari_06","0","nop_10_yukari_02","310015","","0.2","3","310","1","0.5","103411"
"nop_10_yukari_06","0","nop_10_yukari_02","310016","","0.2","3","310","1","0.5","11"
"","","","310017","","","91","310","","","310011"
"え？　ユカリさん？\nもう酔っぱらっちゃってる……","8","0","310018","0.5","0","11","310","0","0","104811"
"nop_talk_surprise1","1","","310019","","0.2","3","310","","","104811"
"0","","","310020","","","4","310","","","104811"
"1","","","310021","","","93","310","","","1"
"nop_talk_worry","1","","310022","","0.2","3","310","","","104811"
"","","","310023","","","91","310","","","310018"
"nop_idle_worry","1","","310024","","0.2","3","310","1","","104811"
"","","","310025","","","91","310","","","0"
"nop_talk_wish","1","","311001","","0.2","3","311","","","102711"
"この広い会場のどこかに\nあのおかたの存在を感じますわ……","8","0","311002","0.5","0","11","311","0","0","102711"
"","","","311003","","","91","311","","","311002"
"nop_idle_wish","1","","311004","","0.2","3","311","","","102711"
"nop_11_anna_huhuStand_in","0","nop_11_anna_huhuStand_loop","311005","","0.2","3","311","1","0","100911"
"疼く……疼くぞ！\n我が魔眼が新たなる年を祝えと……！","8","0","311006","0.5","0","11","311","0","0","100911"
"","","","311007","","","91","311","","","311006"
"nop_11_anna_huhuStand_loop","1","","311008","","0.2","3","311","","","100911"
"nop_talk_joy2","1","","311009","","0.2","3","311","","","101311"
"アンナたそアンナたそ！\nおせち料理、美味しそうですぞ！\nさあ、おあがりよ！！","8","0","311010","0.5","0","11","311","0","0","101311"
