e6578a0be0eb5ed261106c19db8c9c16b4037674752cb14a83e94f1665bc39ce,d18f73db47f1dde2b295edac219badd503c90168b1bfc82b63016c52cfed30c4,de014882680288c265602608c7e94cbf14d2652ae13ae6cef76db06ec3d94a62,e0223501a26f9a37855b5ee27324b810bde4b4f16997f31baeff2c97dce362b7,629f3cebdb6c2bfe0ccd3d2d0ae0fcaa58b75fe806f083570446a378d07cc0e5,41404783931ff52b434911f2296363a3d36304f133f9ad416765c7dc95ab1fac,fa6fcf94aea68033a0bdbe76eb3a2701f77286c620e658e50bfd2d113262b3a8,2318025373536ac992befac776db2fb40ca3fd30cc406c6939f32d7f80b5b648,2cb26d2534380ed7dfa5761a1221889e94b830fb33a6768032936b6689c24ba2,68741bda16a98d6d20607fe65c1fce4fd7bcff958b2ae350fff4b18e76350a64
"10152","0","2022/01/31 12:00:00","1","1","302","0","0","0","2022/02/08 11:59:59"
"10153","0","2022/02/08 12:00:00","1","1","302","0","0","0","2022/02/15 14:59:59"
"10154","0","2022/02/15 15:00:00","1","1","302","0","40007","0","2022/02/24 11:59:59"
"10155","0","2022/02/15 15:00:00","1","1","302","0","30180","0","2022/02/24 11:59:59"
"10156","0","2022/02/24 12:00:00","1","1","302","0","0","0","2022/02/28 11:59:59"
"10157","0","2022/03/03 19:00:00","1","1","302","0","30184","0","2022/03/11 11:59:59"
"10158","90037","2022/03/08 12:00:00","1","1","302","0","30185","0","2022/03/11 11:59:59"
"10159","90038","2022/03/11 12:00:00","1","1","302","0","0","0","2022/03/15 14:59:59"
"10160","0","2022/03/15 15:00:00","1","1","302","0","0","0","2022/03/24 11:59:59"
"10161","0","2022/03/24 12:00:00","1","1","302","0","0","0","2022/03/28 11:59:59"
"10162","0","2022/03/28 12:00:00","1","1","302","0","0","0","2022/03/31 11:59:59"
"10163","0","2022/04/03 19:00:00","1","1","302","0","0","0","2022/04/11 11:59:59"
"10164","90040","2022/04/11 12:00:00","1","1","302","0","0","0","2022/04/15 14:59:59"
"10165","0","2022/04/15 15:00:00","1","1","302","0","0","0","2022/04/22 11:59:59"
"10166","0","2022/04/22 12:00:00","1","1","302","0","0","0","2022/04/30 11:59:59"
"10167","0","2022/05/03 19:00:00","1","1","302","0","0","0","2022/05/11 11:59:59"
"10168","90041","2022/05/11 12:00:00","1","1","302","0","0","0","2022/05/15 14:59:59"
"10169","0","2022/05/15 15:00:00","1","1","302","0","0","0","2022/05/24 11:59:59"
"10170","0","2022/05/24 12:00:00","1","1","302","0","0","0","2022/05/28 11:59:59"
"10171","0","2022/05/31 12:00:00","1","1","302","0","0","0","2022/06/09 11:59:59"
"10172","90043","2022/06/09 12:00:00","1","1","302","0","0","0","2022/06/15 14:59:59"
"10173","0","2022/06/15 15:00:00","1","1","302","0","0","0","2022/06/24 11:59:59"
"10174","0","2022/06/24 12:00:00","1","1","302","0","0","0","2022/06/30 11:59:59"
"10175","0","2022/06/30 12:00:00","1","1","302","0","0","0","2022/07/08 11:59:59"
"10176","0","2022/07/08 12:00:00","1","1","302","0","0","0","2022/07/11 11:59:59"
"10177","90044","2022/07/11 12:00:00","1","1","302","0","0","0","2022/07/15 14:59:59"
"10178","0","2022/07/15 15:00:00","1","1","302","0","0","0","2022/07/25 11:59:59"
"10179","90045","2022/07/25 12:00:00","1","1","302","0","0","0","2022/07/28 11:59:59"
"10180","90046","2022/07/28 12:00:00","1","1","302","0","0","0","2022/07/31 11:59:59"
"10181","0","2022/07/31 12:00:00","1","1","302","0","0","0","2022/08/09 11:59:59"
"10182","0","2022/08/09 12:00:00","1","1","302","0","0","0","2022/08/12 11:59:59"
"10183","90047","2022/08/12 12:00:00","1","1","302","0","0","0","2022/08/15 14:59:59"
"10184","0","2022/08/15 15:00:00","1","1","302","0","40008","0","2022/08/23 11:59:59"
"10185","90048","2022/08/23 12:00:00","1","1","302","0","0","0","2022/08/26 11:59:59"
"10186","90049","2022/08/26 12:00:00","1","1","302","0","0","0","2022/08/31 11:59:59"
"10187","0","2022/09/03 19:00:00","1","1","302","0","0","0","2022/09/12 11:59:59"
"10188","0","2022/09/12 12:00:00","1","1","302","0","0","0","2022/09/15 14:59:59"
"10189","0","2022/09/15 15:00:00","1","1","302","0","0","0","2022/09/22 11:59:59"
"10190","0","2022/09/22 12:00:00","1","1","302","0","0","0","2022/09/30 11:59:59"
"10191","0","2022/09/30 12:00:00","1","1","302","0","0","0","2022/10/11 11:59:59"
"10192","0","2022/10/11 12:00:00","1","1","302","0","0","0","2022/10/15 14:59:59"
"10193","0","2022/10/15 15:00:00","1","1","302","0","0","0","2022/10/25 11:59:59"
"10194","90050","2022/10/25 12:00:00","1","1","302","0","0","0","2022/10/28 11:59:59"
"10195","90051","2022/10/28 12:00:00","1","1","302","0","0","0","2022/10/31 11:59:59"
"10196","0","2022/10/31 12:00:00","1","1","302","0","0","0","2022/11/08 11:59:59"
"10197","0","2022/11/08 12:00:00","1","1","302","0","0","0","2022/11/11 11:59:59"
"10198","90052","2022/11/11 12:00:00","1","1","302","0","0","0","2022/11/15 14:59:59"
"10199","0","2022/11/15 15:00:00","1","1","302","0","0","0","2022/11/24 11:59:59"
"10200","90054","2022/11/27 12:00:00","1","1","302","0","0","0","2022/11/30 11:59:59"
"10201","0","2022/11/30 12:00:00","1","1","302","0","0","0","2022/12/09 11:59:59"
"10202","0","2022/12/09 12:00:00","1","1","302","0","0","0","2022/12/16 11:59:59"
"10203","90055","2022/12/16 12:00:00","1","1","302","0","0","0","2022/12/23 11:59:59"
"10204","0","2022/12/23 12:00:00","1","1","302","0","0","0","2022/12/31 11:59:59"
"10205","0","2023/01/03 19:00:00","1","1","302","0","0","0","2023/01/10 11:59:59"
"10206","90056","2023/01/10 12:00:00","1","1","302","0","0","0","2023/01/15 14:59:59"
"10207","0","2023/01/15 15:00:00","1","1","302","0","0","0","2023/01/24 11:59:59"
"10208","0","2023/01/24 12:00:00","1","1","302","0","0","0","2023/01/31 11:59:59"
"10209","0","2023/01/31 12:00:00","1","1","302","0","0","0","2023/02/09 11:59:59"
"10210","0","2023/02/09 12:00:00","1","1","302","0","0","0","2023/02/12 11:59:59"
"10211","0","2023/02/12 12:00:00","1","1","302","0","0","0","2023/02/15 14:59:59"
"10212","0","2023/02/15 15:00:00","1","1","302","0","40009","0","2023/02/24 11:59:59"
"10213","0","2023/02/15 15:00:00","1","1","302","0","30245","0","2023/02/22 14:59:59"
"10214","0","2023/02/24 12:00:00","1","1","302","0","0","0","2023/02/28 11:59:59"
"10215","0","2023/03/03 19:00:00","1","1","302","0","0","0","2023/03/10 11:59:59"
"10216","0","2023/03/10 12:00:00","1","1","302","0","0","0","2023/03/17 11:59:59"
"10217","0","2023/03/17 12:00:00","1","1","302","0","0","0","2023/03/27 11:59:59"
"10218","0","2023/03/27 12:00:00","1","1","302","0","0","0","2023/03/31 11:59:59"
"10219","0","2023/03/31 12:00:00","1","1","302","0","0","0","2023/04/07 11:59:59"
"10220","0","2023/04/07 12:00:00","1","1","302","0","0","0","2023/04/10 11:59:59"
"10221","0","2023/04/10 12:00:00","1","1","302","0","0","0","2023/04/17 11:59:59"
"10222","0","2023/04/17 12:00:00","1","1","302","0","0","0","2023/04/25 11:59:59"
"10223","0","2023/04/25 12:00:00","1","1","302","0","0","0","2023/04/30 11:59:59"
"10224","0","2023/04/30 12:00:00","1","1","302","0","0","0","2023/05/10 11:59:59"
"10225","0","2023/05/10 12:00:00","1","1","302","0","0","0","2023/05/15 14:59:59"
"10226","0","2023/05/15 15:00:00","1","1","302","0","0","0","2023/05/24 11:59:59"
"10227","0","2023/05/27 12:00:00","1","1","302","0","0","0","2023/05/31 11:59:59"
"10228","0","2023/05/31 12:00:00","1","1","302","0","0","0","2023/06/09 11:59:59"
"10229","0","2023/06/09 12:00:00","1","1","302","0","0","0","2023/06/15 14:59:59"
"10230","0","2023/06/15 15:00:00","1","1","302","0","0","0","2023/06/23 11:59:59"
"10231","90057","2023/06/23 12:00:00","1","1","302","0","0","0","2023/06/30 11:59:59"
"10232","0","2023/07/03 19:00:00","1","1","302","0","0","0","2023/07/12 11:59:59"
"10233","0","2023/07/12 12:00:00","1","1","302","0","0","0","2023/07/15 14:59:59"
"10234","0","2023/07/15 15:00:00","1","1","302","0","0","0","2023/07/25 11:59:59"
"10235","0","2023/07/25 12:00:00","1","1","302","0","0","0","2023/07/31 11:59:59"
"10236","0","2023/07/31 12:00:00","1","1","302","0","0","0","2023/08/09 11:59:59"
"10237","0","2023/08/09 12:00:00","1","1","302","0","0","0","2023/08/12 11:59:59"
"10238","90058","2023/08/12 12:00:00","1","1","302","0","0","0","2023/08/15 14:59:59"
"10239","0","2023/08/15 15:00:00","1","1","302","0","40010","0","2023/08/22 11:59:59"
"10240","0","2023/08/22 12:00:00","1","1","302","0","0","0","2023/08/26 11:59:59"
"10241","0","2023/08/26 12:00:00","1","1","302","0","0","0","2023/08/31 11:59:59"
"10242","0","2023/09/03 19:00:00","1","1","302","0","0","0","2023/09/12 11:59:59"
"10243","90059","2023/09/12 12:00:00","1","1","302","0","0","0","2023/09/15 14:59:59"
"10244","0","2023/09/15 15:00:00","1","1","302","0","0","0","2023/09/25 11:59:59"
"10245","0","2023/09/25 12:00:00","1","1","302","0","0","0","2023/09/30 11:59:59"
"10246","0","2023/09/30 12:00:00","1","1","302","0","0","0","2023/10/10 11:59:59"
"10247","0","2023/10/10 12:00:00","1","1","302","0","0","0","2023/10/15 14:59:59"
"10248","0","2023/10/15 15:00:00","1","1","302","0","0","0","2023/10/23 11:59:59"
"10249","0","2023/10/23 12:00:00","1","1","302","0","0","0","2023/10/26 11:59:59"
"10250","0","2023/10/26 12:00:00","1","1","302","0","0","0","2023/10/31 11:59:59"
"10251","0","2023/10/31 12:00:00","1","1","302","0","0","0","2023/11/10 11:59:59"
"10252","0","2023/11/10 12:00:00","1","1","302","0","0","0","2023/11/15 14:59:59"
"10253","0","2023/11/15 15:00:00","1","1","302","0","0","0","2023/11/24 11:59:59"
"10254","90060","2023/11/27 12:00:00","1","1","302","0","0","0","2023/11/30 11:59:59"
"10255","0","2023/11/30 12:00:00","1","1","302","0","0","0","2023/12/11 11:59:59"
"10256","0","2023/12/11 12:00:00","1","1","302","0","0","0","2023/12/15 14:59:59"
"10257","0","2023/12/15 15:00:00","1","1","302","0","0","0","2023/12/22 11:59:59"
"10258","0","2023/12/22 12:00:00","1","1","302","0","0","0","2023/12/27 11:59:59"
"10259","0","2023/12/27 12:00:00","1","1","302","0","0","0","2023/12/31 11:59:59"
"10260","0","2024/01/03 19:00:00","1","1","302","0","0","0","2024/01/12 11:59:59"
"10261","90061","2024/01/12 12:00:00","1","1","302","0","0","0","2024/01/15 14:59:59"
"10262","0","2024/01/15 15:00:00","1","1","302","0","0","0","2024/01/22 11:59:59"
"10263","90062","2024/01/22 12:00:00","1","1","302","0","0","0","2024/01/26 11:59:59"
"10264","0","2024/01/26 12:00:00","1","1","302","0","0","0","2024/01/31 11:59:59"
"10265","0","2024/01/31 12:00:00","1","1","302","0","0","0","2024/02/12 11:59:59"
"10266","0","2024/02/12 12:00:00","1","1","302","0","30306","0","2024/02/14 23:59:59"
"10267","90063","2024/02/12 12:00:00","1","1","302","0","30305","0","2024/02/14 23:59:59"
"10268","0","2024/02/15 0:00:00","1","1","302","0","0","0","2024/02/22 11:59:59"
"10269","90064","2024/02/22 12:00:00","1","1","302","0","0","0","2024/02/29 11:59:59"
"10270","0","2024/03/03 19:00:00","1","1","302","0","0","0","2024/03/11 11:59:59"
"10271","0","2024/03/11 12:00:00","1","1","302","0","0","0","2024/03/18 11:59:59"
"10272","0","2024/03/18 12:00:00","1","1","302","0","30313","0","2024/03/28 11:59:59"
"10273","90065","2024/03/18 12:00:00","1","1","302","0","30312","0","2024/03/22 11:59:59"
"10274","0","2024/03/22 12:00:00","1","1","302","0","30314","0","2024/03/28 11:59:59"
"10275","0","2024/03/28 12:00:00","1","1","302","0","0","0","2024/03/31 11:59:59"
"10276","0","2024/03/31 12:00:00","1","1","302","0","0","0","2024/04/12 11:59:59"
"10277","0","2024/04/12 12:00:00","1","1","302","0","30318","0","2024/04/15 14:59:59"
"10278","0","2024/04/12 12:00:00","1","1","302","0","30317","0","2024/04/15 14:59:59"
"10279","0","2024/04/15 15:00:00","1","1","302","0","0","0","2024/04/26 11:59:59"
"10280","0","2024/04/26 12:00:00","1","1","302","0","0","0","2024/04/30 11:59:59"
"10281","0","2024/05/03 19:00:00","1","1","302","0","30322","0","2024/05/15 14:59:59"
"10282","90066","2024/05/10 12:00:00","1","1","302","0","30323","0","2024/05/15 14:59:59"
"10283","0","2024/05/15 15:00:00","1","1","302","0","0","0","2024/05/27 11:59:59"
"10284","0","2024/05/27 12:00:00","1","1","302","0","0","0","2024/05/31 11:59:59"
"10285","0","2024/05/31 12:00:00","1","1","302","0","0","0","2024/06/10 11:59:59"
"10286","0","2024/06/10 12:00:00","1","1","302","0","0","0","2024/06/15 14:59:59"
"10287","0","2024/06/15 15:00:00","1","1","302","0","0","0","2024/06/26 11:59:59"
"10288","0","2024/06/21 12:00:00","1","1","302","0","0","0","2024/06/26 11:59:59"
"10289","90067","2024/06/26 12:00:00","1","1","302","0","0","0","2024/06/30 11:59:59"
