3d200aefd87b6b70b0fa1ae55dd3e368ef16fa8f2e92d9f8a047d53d918fec29,c40f3851f755e5041a74d75b1c861f1e0e3a7700ca5f4f6291de93467c9d99f3,243888616cc1e98bdf813c98b14e8e3870551f8da61c0e880d187b78b73e4c9a,36e639f24866b6032ee2981bd78963cce1439f4e937cfc10cb8b3d30ceee25e6,26696dee56a0e2ad28f68703e50a98283ef45f29b5d6e1eb0d1fc836a9ff79fe,3ed845b6d1b28234f7c702943b2ac9cd89403667cff5e42e97c2d0bcbd5b92e0,89611fec64b12e298ad8e3f528c22a2063b35a8bef7663291475e2e91a539611,22f45f213f74423ab41a644132e58fdad7fd1276b2abdba746e0d835575bc45d
"0","24","3","0","109701","2019/06/15 11:59:59","2019/05/31 12:00:00","37"
"0","25","3","0","104401","2019/06/18 14:59:59","2019/06/15 12:00:00","38"
"0","26","3","0","101001","2019/06/18 14:59:59","2019/06/15 12:00:00","38"
"0","27","2","0","101701","2019/06/18 14:59:59","2019/06/15 12:00:00","38"
"0","28","3","0","109901","2019/06/30 11:59:59","2019/06/18 15:00:00","39"
"0","29","3","0","110001","2019/07/13 11:59:59","2019/06/30 12:00:00","40"
"0","30","3","0","107501","2019/07/18 14:59:59","2019/07/13 12:00:00","41"
"0","31","3","0","107801","2019/07/18 14:59:59","2019/07/13 12:00:00","41"
"0","32","3","0","110301","2019/07/31 11:59:59","2019/07/18 15:00:00","42"
"0","33","3","0","110401","2019/08/10 11:59:59","2019/07/31 12:00:00","43"
"0","34","3","0","107701","2019/08/15 14:59:59","2019/08/10 12:00:00","44"
"0","35","3","0","107901","2019/08/15 14:59:59","2019/08/10 12:00:00","44"
"0","36","3","0","110601","2019/08/26 11:59:59","2019/08/15 15:00:00","45"
"0","37","3","0","104401","2019/08/31 11:59:59","2019/08/26 12:00:00","46"
"0","38","2","0","100601","2019/08/31 11:59:59","2019/08/26 12:00:00","46"
"0","39","2","0","100701","2019/08/31 11:59:59","2019/08/26 12:00:00","46"
"0","40","2","0","103101","2019/08/31 11:59:59","2019/08/26 12:00:00","46"
"0","41","1","0","102201","2019/08/31 11:59:59","2019/08/26 12:00:00","46"
"0","42","3","0","107001","2019/09/03 20:59:59","2019/08/31 12:00:00","47"
"0","43","3","0","106101","2019/09/03 20:59:59","2019/08/31 12:00:00","47"
"0","44","3","0","107101","2019/09/03 20:59:59","2019/08/31 12:00:00","47"
"0","45","3","0","110701","2019/09/12 11:59:59","2019/09/03 21:00:00","48"
"0","46","3","0","105701","2019/09/16 14:59:59","2019/09/12 12:00:00","49"
"0","47","3","0","106301","2019/09/16 14:59:59","2019/09/12 12:00:00","49"
"0","48","3","0","110801","2019/09/29 11:59:59","2019/09/16 15:00:00","50"
"0","49","3","0","107001","2019/09/30 11:59:59","2019/09/29 12:00:00","51"
"0","50","3","0","106101","2019/09/30 11:59:59","2019/09/29 12:00:00","51"
"0","51","3","0","107101","2019/09/30 11:59:59","2019/09/29 12:00:00","51"
"0","52","3","1001","111101","2019/10/11 11:59:59","2019/09/30 12:00:00","52"
"0","53","3","0","108101","2019/10/16 14:59:59","2019/10/11 12:00:00","53"
"0","54","3","0","108301","2019/10/16 14:59:59","2019/10/11 12:00:00","53"
"0","55","3","1002","111301","2019/10/31 11:59:59","2019/10/16 15:00:00","54"
"0","56","3","1003","111401","2019/11/11 11:59:59","2019/10/31 12:00:00","55"
"0","57","3","0","105601","2019/11/15 14:59:59","2019/11/11 12:00:00","56"
"0","58","2","0","101301","2019/11/15 14:59:59","2019/11/11 12:00:00","56"
"0","59","2","0","102701","2019/11/15 14:59:59","2019/11/11 12:00:00","56"
"0","60","3","1004","106501","2019/11/30 11:59:59","2019/11/15 15:00:00","57"
"0","61","3","1005","111501","2019/12/11 11:59:59","2019/11/30 12:00:00","58"
"0","62","3","0","108401","2019/12/20 14:59:59","2019/12/11 12:00:00","59"
"0","63","3","0","108601","2019/12/20 14:59:59","2019/12/11 12:00:00","59"
"0","64","3","1006","111701","2019/12/31 11:59:59","2019/12/20 15:00:00","60"
"0","65","3","1007","112001","2020/01/03 18:59:59","2019/12/31 12:00:00","61"
"0","66","3","0","106101","2020/01/03 18:59:59","2019/12/31 12:00:00","61"
"0","67","3","0","107101","2020/01/03 18:59:59","2019/12/31 12:00:00","61"
"0","68","3","0","107001","2020/01/03 18:59:59","2019/12/31 12:00:00","61"
"0","69","3","1007","112001","2020/01/10 11:59:59","2020/01/03 19:00:00","62"
"0","70","3","0","108801","2020/01/16 14:59:59","2020/01/10 12:00:00","63"
"0","71","3","0","108701","2020/01/16 14:59:59","2020/01/10 12:00:00","63"
"0","72","3","1008","111901","2020/01/31 11:59:59","2020/01/16 15:00:00","64"
"0","73","3","1009","112201","2020/02/10 11:59:59","2020/01/31 12:00:00","65"
"0","74","3","0","109101","2020/02/15 14:59:59","2020/02/10 12:00:00","66"
"0","75","3","1010","180401","2020/02/25 11:59:59","2020/02/15 15:00:00","67"
"0","76","3","0","107001","2020/02/25 11:59:59","2020/02/15 15:00:00","67"
"0","77","3","0","106101","2020/02/25 11:59:59","2020/02/15 15:00:00","67"
"0","78","3","0","107101","2020/02/25 11:59:59","2020/02/15 15:00:00","67"
"0","79","3","0","110001","2020/02/29 11:59:59","2020/02/25 12:00:00","68"
"0","80","3","0","110301","2020/02/29 11:59:59","2020/02/25 12:00:00","68"
"0","81","3","1011","112401","2020/03/13 14:59:59","2020/02/29 12:00:00","69"
"0","82","3","1012","112501","2020/03/26 11:59:59","2020/03/13 15:00:00","70"
"0","83","3","0","110401","2020/03/31 11:59:59","2020/03/26 12:00:00","71"
"0","84","3","0","110601","2020/03/31 11:59:59","2020/03/26 12:00:00","71"
"0","85","3","1013","111001","2020/04/10 11:59:59","2020/03/31 12:00:00","72"
"0","86","3","0","109201","2020/04/15 14:59:59","2020/04/10 12:00:00","73"
"0","87","3","0","109401","2020/04/15 14:59:59","2020/04/10 12:00:00","73"
"0","88","3","1014","110901","2020/04/24 11:59:59","2020/04/15 15:00:00","74"
"0","89","3","0","111101","2020/04/30 11:59:59","2020/04/24 12:00:00","75"
"0","90","3","1015","112701","2020/05/10 11:59:59","2020/04/30 12:00:00","76"
"0","91","3","0","109501","2020/05/15 14:59:59","2020/05/10 12:00:00","77"
"0","92","3","0","109601","2020/05/15 14:59:59","2020/05/10 12:00:00","77"
"0","93","3","1016","112801","2020/05/31 11:59:59","2020/05/15 15:00:00","78"
"0","94","3","1017","180501","2020/06/03 18:59:59","2020/05/31 12:00:00","79"
"0","95","3","0","180401","2020/06/03 18:59:59","2020/05/31 12:00:00","79"
"0","96","3","0","107001","2020/06/03 18:59:59","2020/05/31 12:00:00","79"
"0","97","3","0","106101","2020/06/03 18:59:59","2020/05/31 12:00:00","79"
"0","98","3","0","107101","2020/06/03 18:59:59","2020/05/31 12:00:00","79"
"0","99","3","1018","112901","2020/06/10 11:59:59","2020/06/03 19:00:00","80"
"0","100","3","0","110001","2020/06/17 14:59:59","2020/06/10 12:00:00","81"
"0","101","3","0","110301","2020/06/17 14:59:59","2020/06/10 12:00:00","81"
"0","102","3","1019","106601","2020/06/24 11:59:59","2020/06/17 15:00:00","82"
"0","103","3","0","111501","2020/06/30 11:59:59","2020/06/24 12:00:00","83"
"0","104","3","1020","180201","2020/07/03 18:59:59","2020/06/30 12:00:00","84"
"0","105","3","0","180501","2020/07/03 18:59:59","2020/06/30 12:00:00","84"
"0","106","3","0","180401","2020/07/03 18:59:59","2020/06/30 12:00:00","84"
"0","107","3","0","107001","2020/07/03 18:59:59","2020/06/30 12:00:00","84"
"0","108","3","0","106101","2020/07/03 18:59:59","2020/06/30 12:00:00","84"
"0","109","3","0","107101","2020/07/03 18:59:59","2020/06/30 12:00:00","84"
"0","110","3","1021","113101","2020/07/10 11:59:59","2020/07/03 19:00:00","85"
"0","111","3","0","110401","2020/07/15 14:59:59","2020/07/10 12:00:00","86"
"0","112","3","0","110601","2020/07/15 14:59:59","2020/07/10 12:00:00","86"
"0","113","3","1022","113301","2020/07/22 11:59:59","2020/07/15 15:00:00","87"
"0","114","3","0","112001","2020/07/27 11:59:59","2020/07/22 12:00:00","88"
"0","115","3","0","111901","2020/07/27 11:59:59","2020/07/22 12:00:00","88"
"0","116","3","0","107501","2020/07/31 11:59:59","2020/07/27 12:00:00","89"
"0","117","3","0","107801","2020/07/31 11:59:59","2020/07/27 12:00:00","89"
"0","118","3","1023","113401","2020/08/10 11:59:59","2020/07/31 12:00:00","90"
"0","119","3","0","110701","2020/08/15 14:59:59","2020/08/10 12:00:00","91"
"0","120","3","0","110801","2020/08/15 14:59:59","2020/08/10 12:00:00","91"
"0","121","3","1024","113601","2020/08/26 11:59:59","2020/08/15 15:00:00","92"
"0","122","3","0","107701","2020/08/31 11:59:59","2020/08/26 12:00:00","93"
"0","123","3","0","107901","2020/08/31 11:59:59","2020/08/26 12:00:00","93"
"0","124","3","1025","106801","2020/09/03 18:59:59","2020/08/31 12:00:00","94"
"0","125","3","0","180201","2020/09/03 18:59:59","2020/08/31 12:00:00","94"
"0","126","3","0","180501","2020/09/03 18:59:59","2020/08/31 12:00:00","94"
"0","127","3","0","180401","2020/09/03 18:59:59","2020/08/31 12:00:00","94"
"0","128","3","0","107001","2020/09/03 18:59:59","2020/08/31 12:00:00","94"
"0","129","3","0","106101","2020/09/03 18:59:59","2020/08/31 12:00:00","94"
"0","130","3","0","107101","2020/09/03 18:59:59","2020/08/31 12:00:00","94"
"0","131","3","1026","113701","2020/09/14 11:59:59","2020/09/03 19:00:00","95"
"0","132","3","0","111101","2020/09/19 14:59:59","2020/09/14 12:00:00","96"
"0","133","3","0","111301","2020/09/19 14:59:59","2020/09/14 12:00:00","96"
"0","134","3","1027","113801","2020/09/30 11:59:59","2020/09/19 15:00:00","97"
"0","135","3","1028","113901","2020/10/10 11:59:59","2020/09/30 12:00:00","98"
"0","136","3","0","111401","2020/10/15 14:59:59","2020/10/10 12:00:00","99"
"0","137","3","0","106501","2020/10/15 14:59:59","2020/10/10 12:00:00","99"
"0","138","3","1029","114001","2020/10/26 14:59:59","2020/10/15 15:00:00","100"
"0","139","3","0","108101","2020/10/31 11:59:59","2020/10/26 15:00:00","101"
"0","140","3","0","108301","2020/10/31 11:59:59","2020/10/26 15:00:00","101"
"0","141","3","1030","114201","2020/11/10 11:59:59","2020/10/31 12:00:00","102"
"0","142","3","0","109701","2020/11/21 14:59:59","2020/11/10 12:00:00","103"
"0","143","3","0","109901","2020/11/21 14:59:59","2020/11/10 12:00:00","103"
"0","144","3","1031","114301","2020/11/30 11:59:59","2020/11/16 15:00:00","104"
"0","145","3","1032","114401","2020/12/10 11:59:59","2020/11/30 12:00:00","105"
"0","146","3","0","111501","2020/12/21 14:59:59","2020/12/10 12:00:00","106"
"0","147","3","0","111701","2020/12/21 14:59:59","2020/12/10 12:00:00","106"
"0","148","3","0","108401","2020/12/21 14:59:59","2020/12/10 12:00:00","106"
"0","149","3","0","108601","2020/12/21 14:59:59","2020/12/10 12:00:00","106"
"0","150","3","1033","114501","2020/12/31 11:59:59","2020/12/21 15:00:00","107"
"0","151","3","1034","180101","2021/01/03 18:59:59","2020/12/31 12:00:00","108"
"0","152","3","0","106801","2021/01/03 18:59:59","2020/12/31 12:00:00","108"
"0","153","3","0","180201","2021/01/03 18:59:59","2020/12/31 12:00:00","108"
"0","154","3","0","180501","2021/01/03 18:59:59","2020/12/31 12:00:00","108"
"0","155","3","0","180401","2021/01/03 18:59:59","2020/12/31 12:00:00","108"
"0","156","3","0","107001","2021/01/03 18:59:59","2020/12/31 12:00:00","108"
"0","157","3","0","106101","2021/01/03 18:59:59","2020/12/31 12:00:00","108"
"0","158","3","0","107101","2021/01/03 18:59:59","2020/12/31 12:00:00","108"
"0","159","3","1035","111801","2021/01/12 11:59:59","2021/01/03 19:00:00","109"
"0","160","3","0","112001","2021/01/17 11:59:59","2021/01/12 12:00:00","110"
"0","161","3","0","111901","2021/01/17 11:59:59","2021/01/12 12:00:00","110"
"0","162","3","0","108801","2021/01/22 14:59:59","2021/01/17 12:00:00","111"
"0","163","3","0","108701","2021/01/22 14:59:59","2021/01/17 12:00:00","111"
"0","164","3","1036","115001","2021/01/31 11:59:59","2021/01/22 15:00:00","112"
"0","165","3","1037","115501","2021/02/10 11:59:59","2021/01/31 12:00:00","113"
"0","166","3","0","112201","2021/02/15 22:59:59","2021/02/10 12:00:00","114"
"0","167","3","0","109101","2021/02/15 22:59:59","2021/02/10 12:00:00","114"
"0","168","3","1038","106401","2021/02/23 14:59:59","2021/02/15 23:00:00","115"
"0","169","3","0","113101","2021/02/28 11:59:59","2021/02/23 15:00:00","117"
"0","170","3","1039","115701","2021/02/28 11:59:59","2021/02/23 15:00:00","118"
"0","171","3","1040","180601","2021/03/03 18:59:59","2021/02/28 12:00:00","119"
"0","172","3","0","180101","2021/03/03 18:59:59","2021/02/28 12:00:00","119"
"0","173","3","0","106801","2021/03/03 18:59:59","2021/02/28 12:00:00","119"
"0","174","3","0","180201","2021/03/03 18:59:59","2021/02/28 12:00:00","119"
"0","175","3","0","180501","2021/03/03 18:59:59","2021/02/28 12:00:00","119"
"0","176","3","0","180401","2021/03/03 18:59:59","2021/02/28 12:00:00","119"
"0","177","3","0","107001","2021/03/03 18:59:59","2021/02/28 12:00:00","119"
"0","178","3","0","106101","2021/03/03 18:59:59","2021/02/28 12:00:00","119"
"0","179","3","0","107101","2021/03/03 18:59:59","2021/02/28 12:00:00","119"
"0","180","3","1041","115901","2021/03/12 11:59:59","2021/03/03 19:00:00","120"
"0","181","3","0","112401","2021/03/24 11:59:59","2021/03/08 12:00:00","121"
"0","182","3","0","112501","2021/03/24 11:59:59","2021/03/08 12:00:00","121"
"0","183","3","0","113401","2021/03/22 14:59:59","2021/03/12 12:00:00","122"
"0","184","3","1042","116001","2021/03/31 11:59:59","2021/03/22 15:00:00","123"
"0","185","3","1043","116301","2021/04/08 11:59:59","2021/03/31 12:00:00","125"
"0","186","3","0","111001","2021/04/15 14:59:59","2021/04/08 12:00:00","126"
"0","187","3","0","110901","2021/04/15 14:59:59","2021/04/08 12:00:00","126"
"0","188","3","1044","116201","2021/04/22 11:59:59","2021/04/15 15:00:00","127"
"0","189","3","0","113901","2021/04/28 11:59:59","2021/04/22 12:00:00","128"
"0","190","3","1045","107101","2021/04/30 11:59:59","2021/04/28 12:00:00","129"
"0","191","3","0","180601","2021/04/30 11:59:59","2021/04/28 12:00:00","129"
"0","192","3","0","180101","2021/04/30 11:59:59","2021/04/28 12:00:00","129"
"0","193","3","0","106801","2021/04/30 11:59:59","2021/04/28 12:00:00","129"
"0","194","3","0","180201","2021/04/30 11:59:59","2021/04/28 12:00:00","129"
"0","195","3","0","180501","2021/04/30 11:59:59","2021/04/28 12:00:00","129"
"0","196","3","0","180401","2021/04/30 11:59:59","2021/04/28 12:00:00","129"
"0","197","3","0","107001","2021/04/30 11:59:59","2021/04/28 12:00:00","129"
"0","198","3","0","106101","2021/04/30 11:59:59","2021/04/28 12:00:00","129"
"0","199","3","1046","116501","2021/05/11 11:59:59","2021/04/30 12:00:00","130"
"0","200","3","0","112701","2021/05/21 14:59:59","2021/05/11 12:00:00","131"
"0","201","3","0","112801","2021/05/21 14:59:59","2021/05/11 12:00:00","131"
"0","202","3","1047","116601","2021/05/31 11:59:59","2021/05/21 15:00:00","133"
"0","203","3","1048","116701","2021/06/09 11:59:59","2021/05/31 12:00:00","134"
"0","204","3","0","112901","2021/06/16 14:59:59","2021/06/09 12:00:00","135"
"0","205","3","0","106601","2021/06/16 14:59:59","2021/06/09 12:00:00","135"
"0","206","3","0","110301","2021/06/20 14:59:59","2021/06/16 15:00:00","136"
"0","207","3","0","110001","2021/06/20 14:59:59","2021/06/16 15:00:00","136"
"0","208","3","1049","116901","2021/06/24 14:59:59","2021/06/16 15:00:00","137"
"0","209","3","0","107801","2021/06/24 14:59:59","2021/06/20 15:00:00","138"
"0","210","3","0","107501","2021/06/24 14:59:59","2021/06/20 15:00:00","138"
"0","211","3","0","114401","2021/06/30 11:59:59","2021/06/24 15:00:00","139"
"0","212","3","1050","180301","2021/07/03 18:59:59","2021/06/30 12:00:00","140"
"0","213","3","0","180601","2021/07/03 18:59:59","2021/06/30 12:00:00","140"
"0","214","3","0","180101","2021/07/03 18:59:59","2021/06/30 12:00:00","140"
"0","215","3","0","106801","2021/07/03 18:59:59","2021/06/30 12:00:00","140"
"0","216","3","0","180201","2021/07/03 18:59:59","2021/06/30 12:00:00","140"
"0","217","3","0","180501","2021/07/03 18:59:59","2021/06/30 12:00:00","140"
"0","218","3","0","180401","2021/07/03 18:59:59","2021/06/30 12:00:00","140"
"0","219","3","0","107001","2021/07/03 18:59:59","2021/06/30 12:00:00","140"
"0","220","3","0","106101","2021/07/03 18:59:59","2021/06/30 12:00:00","140"
"0","221","3","0","107101","2021/07/03 18:59:59","2021/06/30 12:00:00","140"
"0","222","3","1051","117001","2021/07/12 11:59:59","2021/07/03 19:00:00","141"
"0","223","3","0","113101","2021/07/15 14:59:59","2021/07/08 12:00:00","142"
"0","224","3","0","107701","2021/07/19 14:59:59","2021/07/15 12:00:00","143"
"0","225","3","0","107901","2021/07/19 14:59:59","2021/07/15 12:00:00","143"
"0","226","3","1052","117101","2021/07/24 14:59:59","2021/07/15 15:00:00","144"
"0","227","3","0","110401","2021/07/24 14:59:59","2021/07/19 15:00:00","145"
"0","228","3","0","111801","2021/07/31 11:59:59","2021/07/24 15:00:00","146"
"0","229","3","0","115001","2021/07/31 11:59:59","2021/07/24 15:00:00","146"
"0","230","3","1053","117201","2021/08/09 11:59:59","2021/07/31 12:00:00","147"
"0","231","3","0","113401","2021/08/15 14:59:59","2021/08/09 12:00:00","148"
"0","232","3","1054","117301","2021/08/23 11:59:59","2021/08/15 15:00:00","149"
"0","233","3","0","115501","2021/08/31 11:59:59","2021/08/23 12:00:00","150"
"0","234","3","1055","180701","2021/09/03 18:59:59","2021/08/31 12:00:00","151"
"0","235","3","0","180301","2021/09/03 18:59:59","2021/08/31 12:00:00","151"
"0","236","3","0","180601","2021/09/03 18:59:59","2021/08/31 12:00:00","151"
"0","237","3","0","180101","2021/09/03 18:59:59","2021/08/31 12:00:00","151"
"0","238","3","0","106801","2021/09/03 18:59:59","2021/08/31 12:00:00","151"
"0","239","3","0","180201","2021/09/03 18:59:59","2021/08/31 12:00:00","151"
"0","240","3","0","180501","2021/09/03 18:59:59","2021/08/31 12:00:00","151"
"0","241","3","0","180401","2021/09/03 18:59:59","2021/08/31 12:00:00","151"
"0","242","3","0","107001","2021/09/03 18:59:59","2021/08/31 12:00:00","151"
"0","243","3","0","106101","2021/09/03 18:59:59","2021/08/31 12:00:00","151"
"0","244","3","0","107101","2021/09/03 18:59:59","2021/08/31 12:00:00","151"
"0","245","3","1056","117501","2021/09/08 11:59:59","2021/09/03 19:00:00","152"
"0","246","3","0","113701","2021/09/13 11:59:59","2021/09/08 12:00:00","153"
"0","247","3","0","113801","2021/09/13 11:59:59","2021/09/08 12:00:00","153"
"0","248","3","1057","117601","2021/09/18 11:59:59","2021/09/13 12:00:00","154"
"0","249","3","1058","118001","2021/09/24 11:59:59","2021/09/18 12:00:00","155"
"0","250","3","0","108101","2021/09/30 11:59:59","2021/09/24 12:00:00","156"
"0","251","3","0","108301","2021/09/30 11:59:59","2021/09/24 12:00:00","156"
"0","252","3","0","110601","2021/09/30 11:59:59","2021/09/24 12:00:00","157"
"0","253","3","1059","117701","2021/10/08 11:59:59","2021/09/30 12:00:00","158"
"0","254","3","0","113901","2021/10/15 14:59:59","2021/10/08 12:00:00","159"
"0","255","3","1060","117901","2021/10/22 11:59:59","2021/10/15 15:00:00","160"
"0","256","3","0","111101","2021/10/31 11:59:59","2021/10/22 12:00:00","161"
"0","257","3","1061","106701","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","258","3","0","180701","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","259","3","0","180301","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","260","3","0","180601","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","261","3","0","180101","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","262","3","0","106801","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","263","3","0","180201","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","264","3","0","180501","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","265","3","0","180401","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","266","3","0","107001","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","267","3","0","106101","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","268","3","0","107101","2021/11/03 18:59:59","2021/10/31 12:00:00","162"
"0","269","3","1062","119001","2021/11/11 11:59:59","2021/11/03 19:00:00","163"
"0","270","3","0","114201","2021/11/16 11:59:59","2021/11/11 12:00:00","164"
"0","271","3","0","114301","2021/11/16 11:59:59","2021/11/11 12:00:00","164"
"0","272","3","1063","119101","2021/11/24 11:59:59","2021/11/16 12:00:00","166"
"0","273","3","0","108401","2021/11/30 11:59:59","2021/11/24 12:00:00","167"
"0","274","3","0","108601","2021/11/30 11:59:59","2021/11/24 12:00:00","167"
"0","275","3","1064","119901","2021/12/08 11:59:59","2021/11/30 12:00:00","168"
"0","276","3","0","114401","2021/12/15 14:59:59","2021/12/08 12:00:00","169"
"0","277","3","0","111501","2021/12/22 11:59:59","2021/12/15 15:00:00","170"
"0","278","3","1065","119301","2021/12/31 11:59:59","2021/12/22 12:00:00","171"
"0","279","3","1066","180801","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","280","3","0","106701","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","281","3","0","180701","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","282","3","0","180301","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","283","3","0","180601","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","284","3","0","180101","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","285","3","0","106801","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","286","3","0","180201","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","287","3","0","180501","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","288","3","0","180401","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","289","3","0","107001","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","290","3","0","106101","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","291","3","0","107101","2022/01/03 18:59:59","2021/12/31 12:00:00","172"
"0","292","3","1067","120701","2022/01/11 11:59:59","2022/01/03 19:00:00","173"
"0","293","3","0","111801","2022/01/15 14:59:59","2022/01/11 12:00:00","174"
"0","294","3","0","115001","2022/01/15 14:59:59","2022/01/11 12:00:00","174"
"0","295","3","1068","120901","2022/01/24 11:59:59","2022/01/15 15:00:00","175"
"0","296","3","0","108801","2022/01/27 11:59:59","2022/01/24 12:00:00","176"
"0","297","3","0","108701","2022/01/27 11:59:59","2022/01/24 12:00:00","176"
"0","298","3","0","112001","2022/01/31 11:59:59","2022/01/27 12:00:00","177"
"0","299","3","0","111901","2022/01/31 11:59:59","2022/01/27 12:00:00","177"
"0","300","3","1069","121001","2022/02/08 11:59:59","2022/01/31 12:00:00","178"
"0","301","3","1070","116401","2022/02/15 14:59:59","2022/02/08 12:00:00","179"
"0","302","3","0","115501","2022/02/24 11:59:59","2022/02/15 15:00:00","180"
"0","303","3","1071","121101","2022/02/24 11:59:59","2022/02/15 15:00:00","181"
"0","304","3","0","117001","2022/02/28 11:59:59","2022/02/24 12:00:00","182"
"0","305","3","1072","118101","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","306","3","0","180801","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","307","3","0","106701","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","308","3","0","180701","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","309","3","0","180301","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","310","3","0","180601","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","311","3","0","180101","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","312","3","0","106801","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","313","3","0","180201","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","314","3","0","180501","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","315","3","0","180401","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","316","3","0","107001","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","317","3","0","106101","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","318","3","0","107101","2022/03/03 18:59:59","2022/02/28 12:00:00","183"
"0","319","3","1073","121301","2022/03/11 11:59:59","2022/03/03 19:00:00","184"
"0","320","3","0","107801","2022/03/11 11:59:59","2022/03/08 12:00:00","185"
"0","321","3","0","107501","2022/03/11 11:59:59","2022/03/08 12:00:00","185"
"0","322","3","0","115901","2022/03/15 14:59:59","2022/03/11 12:00:00","186"
