d730bf4c1b2db471bab6e2b428b7acad72ab67e5e4ba7189758c2f6a6328421f,0340ef6c66090eb478f3b6c3f4537b38318b7d40fe16d0e5eb0f60eae76304b4,3d0d842e05a8d68fe7251f89ab1931677ec6d1523c0ac55f6813ad961a9ca843,5f30ddfb50f80929960d77e13ba1177247323ee84efab8d159cfd36702855ebd,dd87c2b48a3b4dc565e8c41d23e761e867ba6849da3a3bab50c46f590756545c,af27afd69e96761d5794966b73d456661d2df47df4a45bb8ea9f766cc16037a4,ac38663547f45a9426d7c83eb0f021fc14f9c383a7f20e6f114ab8754ebb07af,87d882104459c4ad450923be20fa15e8735987b21c7d0ca0642d5c3312608b05,20b9a2a0df360b2eebd4ed9a9d63e462e6993a3f2ab1beecaffc3e678af649a3,a0c7883afb77f3441d72e17505d797cfb5bff3c162bd456681be0a26c4d76ec2,eb6f1d3dd80e7e7db12cf6d21b97d988e45d15d00fcd43ace1da3bb14fcbf0ba,9f2af414e03def6d6de688b7edbad7223b759bb7ebf9a86ad0a96d40c478db88,d026f75b0d3978168d06f41ed20b89e04afc144c35bc36a65253568462c85be8,65470f405a2b2fb8661b036f34c0bef9f456d3adc7b882672353178dc0c59dea,342d5cef78e39699ef2a76a5e49392c9d3d4390a4accb27c5b0021592af1bf34
"0","1","0","0","1004110","80001","32006","3200604","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32006","3200605","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
"0","1","0","0","1004110","80001","32007","3200701","2030/04/01 14:59:59","スペシャルダンジョンを1回登頂しよう","1","603","2015/04/01 15:00:00","1st Round Clear！","32001001"
"0","1","0","0","1004110","80001","32007","3200702","2030/04/01 14:59:59","スペシャルダンジョンを2回登頂しよう","2","603","2015/04/01 15:00:00","2nd Round Clear！","32001002"
"0","1","0","0","1004110","80001","32007","3200703","2030/04/01 14:59:59","スペシャルダンジョンを3回登頂しよう","3","603","2015/04/01 15:00:00","3rd Round Clear！","32001003"
"0","1","0","0","1004110","80001","32007","3200704","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32007","3200705","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
"0","1","0","0","1004110","80001","32008","3200801","2030/04/01 14:59:59","スペシャルダンジョンを1回登頂しよう","1","603","2015/04/01 15:00:00","1st Round Clear！","32001001"
"0","1","0","0","1004110","80001","32008","3200802","2030/04/01 14:59:59","スペシャルダンジョンを2回登頂しよう","2","603","2015/04/01 15:00:00","2nd Round Clear！","32001002"
"0","1","0","0","1004110","80001","32008","3200803","2030/04/01 14:59:59","スペシャルダンジョンを3回登頂しよう","3","603","2015/04/01 15:00:00","3rd Round Clear！","32001003"
"0","1","0","0","1004110","80001","32008","3200804","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32008","3200805","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
"0","1","0","0","1004110","80001","32009","3200901","2030/04/01 14:59:59","スペシャルダンジョンを1回登頂しよう","1","603","2015/04/01 15:00:00","1st Round Clear！","32001001"
"0","1","0","0","1004110","80001","32009","3200902","2030/04/01 14:59:59","スペシャルダンジョンを2回登頂しよう","2","603","2015/04/01 15:00:00","2nd Round Clear！","32001002"
"0","1","0","0","1004110","80001","32009","3200903","2030/04/01 14:59:59","スペシャルダンジョンを3回登頂しよう","3","603","2015/04/01 15:00:00","3rd Round Clear！","32001003"
"0","1","0","0","1004110","80001","32009","3200904","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32009","3200905","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
"0","1","0","0","1004110","80001","32010","3201001","2030/04/01 14:59:59","スペシャルダンジョンを1回登頂しよう","1","603","2015/04/01 15:00:00","1st Round Clear！","32001001"
"0","1","0","0","1004110","80001","32010","3201002","2030/04/01 14:59:59","スペシャルダンジョンを2回登頂しよう","2","603","2015/04/01 15:00:00","2nd Round Clear！","32001002"
"0","1","0","0","1004110","80001","32010","3201003","2030/04/01 14:59:59","スペシャルダンジョンを3回登頂しよう","3","603","2015/04/01 15:00:00","3rd Round Clear！","32001003"
"0","1","0","0","1004110","80001","32010","3201004","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32010","3201005","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
"0","1","0","0","1004110","80001","32011","3201101","2030/04/01 14:59:59","スペシャルダンジョンを1回登頂しよう","1","603","2015/04/01 15:00:00","1st Round Clear！","32001001"
"0","1","0","0","1004110","80001","32011","3201102","2030/04/01 14:59:59","スペシャルダンジョンを2回登頂しよう","2","603","2015/04/01 15:00:00","2nd Round Clear！","32001002"
"0","1","0","0","1004110","80001","32011","3201103","2030/04/01 14:59:59","スペシャルダンジョンを3回登頂しよう","3","603","2015/04/01 15:00:00","3rd Round Clear！","32001003"
"0","1","0","0","1004110","80001","32011","3201104","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32011","3201105","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
"0","1","0","0","1004110","80001","32012","3201201","2030/04/01 14:59:59","スペシャルダンジョンを1回登頂しよう","1","603","2015/04/01 15:00:00","1st Round Clear！","32001001"
"0","1","0","0","1004110","80001","32012","3201202","2030/04/01 14:59:59","スペシャルダンジョンを2回登頂しよう","2","603","2015/04/01 15:00:00","2nd Round Clear！","32001002"
"0","1","0","0","1004110","80001","32012","3201203","2030/04/01 14:59:59","スペシャルダンジョンを3回登頂しよう","3","603","2015/04/01 15:00:00","3rd Round Clear！","32001003"
"0","1","0","0","1004110","80001","32012","3201204","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32012","3201205","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
"0","1","0","0","1004110","80001","32013","3201301","2030/04/01 14:59:59","スペシャルダンジョンを1回登頂しよう","1","603","2015/04/01 15:00:00","1st Round Clear！","32001001"
"0","1","0","0","1004110","80001","32013","3201302","2030/04/01 14:59:59","スペシャルダンジョンを2回登頂しよう","2","603","2015/04/01 15:00:00","2nd Round Clear！","32001002"
"0","1","0","0","1004110","80001","32013","3201303","2030/04/01 14:59:59","スペシャルダンジョンを3回登頂しよう","3","603","2015/04/01 15:00:00","3rd Round Clear！","32001003"
"0","1","0","0","1004110","80001","32013","3201304","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32013","3201305","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
"0","1","0","0","1004110","80001","32014","3201401","2030/04/01 14:59:59","スペシャルダンジョンを1回登頂しよう","1","603","2015/04/01 15:00:00","1st Round Clear！","32001001"
"0","1","0","0","1004110","80001","32014","3201402","2030/04/01 14:59:59","スペシャルダンジョンを2回登頂しよう","2","603","2015/04/01 15:00:00","2nd Round Clear！","32001002"
"0","1","0","0","1004110","80001","32014","3201403","2030/04/01 14:59:59","スペシャルダンジョンを3回登頂しよう","3","603","2015/04/01 15:00:00","3rd Round Clear！","32001003"
"0","1","0","0","1004110","80001","32014","3201404","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32014","3201405","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
"0","1","0","0","1004110","80001","32015","3201501","2030/04/01 14:59:59","スペシャルダンジョンを1回登頂しよう","1","603","2015/04/01 15:00:00","1st Round Clear！","32001001"
"0","1","0","0","1004110","80001","32015","3201502","2030/04/01 14:59:59","スペシャルダンジョンを2回登頂しよう","2","603","2015/04/01 15:00:00","2nd Round Clear！","32001002"
"0","1","0","0","1004110","80001","32015","3201503","2030/04/01 14:59:59","スペシャルダンジョンを3回登頂しよう","3","603","2015/04/01 15:00:00","3rd Round Clear！","32001003"
"0","1","0","0","1004110","80001","32015","3201504","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32015","3201505","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
"0","1","0","0","1004110","80001","32016","3201601","2030/04/01 14:59:59","スペシャルダンジョンを1回登頂しよう","1","603","2015/04/01 15:00:00","1st Round Clear！","32001001"
"0","1","0","0","1004110","80001","32016","3201602","2030/04/01 14:59:59","スペシャルダンジョンを2回登頂しよう","2","603","2015/04/01 15:00:00","2nd Round Clear！","32001002"
"0","1","0","0","1004110","80001","32016","3201603","2030/04/01 14:59:59","スペシャルダンジョンを3回登頂しよう","3","603","2015/04/01 15:00:00","3rd Round Clear！","32001003"
"0","1","0","0","1004110","80001","32016","3201604","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32016","3201605","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
"0","1","0","0","1004110","80001","32017","3201701","2030/04/01 14:59:59","スペシャルダンジョンを1回登頂しよう","1","603","2015/04/01 15:00:00","1st Round Clear！","32001001"
"0","1","0","0","1004110","80001","32017","3201702","2030/04/01 14:59:59","スペシャルダンジョンを2回登頂しよう","2","603","2015/04/01 15:00:00","2nd Round Clear！","32001002"
"0","1","0","0","1004110","80001","32017","3201703","2030/04/01 14:59:59","スペシャルダンジョンを3回登頂しよう","3","603","2015/04/01 15:00:00","3rd Round Clear！","32001003"
"0","1","0","0","1004110","80001","32017","3201704","2030/04/01 14:59:59","スペシャルダンジョンを4回登頂しよう","4","603","2015/04/01 15:00:00","4th Round Clear！","32001004"
"0","1","0","0","1004110","80001","32017","3201705","2030/04/01 14:59:59","スペシャルダンジョンを5回登頂しよう","5","603","2015/04/01 15:00:00","CONQUEST！","32001005"
