96b3c501e6bd3faae883113c377569c587d3de7b83a1829e7ca4040c472a4377,30c8d355cf5d2bb5a341fe2dd76a6f1d1d65fbe32c40e264518e192e4407951e,f40c011bf4166919aef1a4500a221fab0355866ccef6603be19779826ce44251,b724dc96518d0b117b7cba4d30d3caba41ca7d940dc707869af60b089e2be03c
"0","21004","1003","179"
"0","21005","1003","180"
"0","22001","1003","181"
"0","22002","1003","182"
"0","22003","1003","183"
"0","22004","1003","184"
"0","22005","1003","185"
"0","23001","1003","186"
"0","23002","1003","187"
"0","23003","1003","188"
"0","23004","1003","189"
"0","23005","1003","190"
"0","24001","1003","191"
"0","24002","1003","192"
"0","24003","1003","193"
"0","24004","1003","194"
"0","24005","1003","195"
"0","25001","1003","196"
"0","25002","1003","197"
"0","25003","1003","198"
"0","25004","1003","199"
"0","25005","1003","200"
"0","31001","1003","201"
"0","31002","1003","202"
"0","31003","1003","203"
"0","31004","1003","204"
"0","31005","1003","205"
"0","32001","1003","206"
"0","32002","1003","207"
"0","32003","1003","208"
"0","32004","1003","209"
"0","32005","1003","210"
"0","33001","1003","211"
"0","33002","1003","212"
"0","33003","1003","213"
"0","33004","1003","214"
"0","33005","1003","215"
"0","34001","1003","216"
"0","34002","1003","217"
"0","34003","1003","218"
"0","34004","1003","219"
"0","34005","1003","220"
"0","35001","1003","221"
"0","35002","1003","222"
"0","35003","1003","223"
"0","35004","1003","224"
"0","35005","1003","225"
"0","11001","1004","226"
"0","11002","1004","227"
"0","11003","1004","228"
"0","11004","1004","229"
"0","11005","1004","230"
"0","12001","1004","231"
"0","12002","1004","232"
"0","12003","1004","233"
"0","12004","1004","234"
"0","12005","1004","235"
"0","13001","1004","236"
"0","13002","1004","237"
"0","13003","1004","238"
"0","13004","1004","239"
"0","13005","1004","240"
"0","14001","1004","241"
"0","14002","1004","242"
"0","14003","1004","243"
"0","14004","1004","244"
"0","14005","1004","245"
"0","15001","1004","246"
"0","15002","1004","247"
"0","15003","1004","248"
"0","15004","1004","249"
"0","15005","1004","250"
"0","21001","1004","251"
"0","21002","1004","252"
"0","21003","1004","253"
"0","21004","1004","254"
"0","21005","1004","255"
"0","22001","1004","256"
"0","22002","1004","257"
"0","22003","1004","258"
"0","22004","1004","259"
"0","22005","1004","260"
"0","23001","1004","261"
"0","23002","1004","262"
"0","23003","1004","263"
"0","23004","1004","264"
"0","23005","1004","265"
"0","24001","1004","266"
"0","24002","1004","267"
"0","24003","1004","268"
"0","24004","1004","269"
"0","24005","1004","270"
"0","25001","1004","271"
"0","25002","1004","272"
"0","25003","1004","273"
"0","25004","1004","274"
"0","25005","1004","275"
"1","30001","1004","276"
"0","31001","1004","277"
"0","31002","1004","278"
"0","31003","1004","279"
"0","31004","1004","280"
"0","31005","1004","281"
"0","32001","1004","282"
"0","32002","1004","283"
"0","32003","1004","284"
"0","32004","1004","285"
"0","32005","1004","286"
"0","33001","1004","287"
"0","33002","1004","288"
"0","33003","1004","289"
"0","33004","1004","290"
"0","33005","1004","291"
"0","34001","1004","292"
"0","34002","1004","293"
"0","34003","1004","294"
"0","34004","1004","295"
"0","34005","1004","296"
"0","35001","1004","297"
"0","35002","1004","298"
"0","35003","1004","299"
"0","35004","1004","300"
"0","35005","1004","301"
"0","11001","1005","302"
"0","11002","1005","303"
"0","11003","1005","304"
"0","11004","1005","305"
"0","11005","1005","306"
"0","12001","1005","307"
"0","12002","1005","308"
"0","12003","1005","309"
"0","12004","1005","310"
"0","12005","1005","311"
"0","13001","1005","312"
"0","13002","1005","313"
"0","13003","1005","314"
"0","13004","1005","315"
"0","13005","1005","316"
"0","14001","1005","317"
"0","14002","1005","318"
"0","14003","1005","319"
"0","14004","1005","320"
"0","14005","1005","321"
"0","15001","1005","322"
"0","15002","1005","323"
"0","15003","1005","324"
"0","15004","1005","325"
"0","15005","1005","326"
"0","21001","1005","327"
"0","21002","1005","328"
"0","21003","1005","329"
"0","21004","1005","330"
"0","21005","1005","331"
"0","22001","1005","332"
"0","22002","1005","333"
"0","22003","1005","334"
"0","22004","1005","335"
"0","22005","1005","336"
"0","23001","1005","337"
"0","23002","1005","338"
"0","23003","1005","339"
"0","23004","1005","340"
"0","23005","1005","341"
"0","24001","1005","342"
"0","24002","1005","343"
"0","24003","1005","344"
"0","24004","1005","345"
"0","24005","1005","346"
"0","25001","1005","347"
"0","25002","1005","348"
"0","25003","1005","349"
"0","25004","1005","350"
"0","25005","1005","351"
"1","30001","1005","352"
"0","31001","1005","353"
"0","31002","1005","354"
"0","31003","1005","355"
"0","31004","1005","356"
"0","31005","1005","357"
"0","32001","1005","358"
"0","32002","1005","359"
"0","32003","1005","360"
"0","32004","1005","361"
"0","32005","1005","362"
"0","33001","1005","363"
"0","33002","1005","364"
"0","33003","1005","365"
"0","33004","1005","366"
"0","33005","1005","367"
"0","34001","1005","368"
"0","34002","1005","369"
"0","34003","1005","370"
"0","34004","1005","371"
"0","34005","1005","372"
"0","35001","1005","373"
"0","35002","1005","374"
"0","35003","1005","375"
"0","35004","1005","376"
"0","35005","1005","377"
"0","11001","1006","378"
"0","11002","1006","379"
"0","11003","1006","380"
"0","11004","1006","381"
"0","11005","1006","382"
"0","12001","1006","383"
"0","12002","1006","384"
"0","12003","1006","385"
"0","12004","1006","386"
"0","12005","1006","387"
"0","13001","1006","388"
"0","13002","1006","389"
"0","13003","1006","390"
"0","13004","1006","391"
"0","13005","1006","392"
"0","14001","1006","393"
"0","14002","1006","394"
"0","14003","1006","395"
"0","14004","1006","396"
"0","14005","1006","397"
"0","15001","1006","398"
"0","15002","1006","399"
"0","15003","1006","400"
"0","15004","1006","401"
"0","15005","1006","402"
"0","21001","1006","403"
"0","21002","1006","404"
"0","21003","1006","405"
"0","21004","1006","406"
"0","21005","1006","407"
"0","22001","1006","408"
"0","22002","1006","409"
"0","22003","1006","410"
"0","22004","1006","411"
"0","22005","1006","412"
"0","23001","1006","413"
"0","23002","1006","414"
"0","23003","1006","415"
"0","23004","1006","416"
"0","23005","1006","417"
"0","24001","1006","418"
"0","24002","1006","419"
"0","24003","1006","420"
"0","24004","1006","421"
"0","24005","1006","422"
"0","25001","1006","423"
"0","25002","1006","424"
"0","25003","1006","425"
"0","25004","1006","426"
"0","25005","1006","427"
"1","30001","1006","428"
"0","31001","1006","429"
"0","31002","1006","430"
"0","31003","1006","431"
"0","31004","1006","432"
"0","31005","1006","433"
"0","32001","1006","434"
"0","32002","1006","435"
"0","32003","1006","436"
"0","32004","1006","437"
"0","32005","1006","438"
"0","33001","1006","439"
"0","33002","1006","440"
"0","33003","1006","441"
"0","33004","1006","442"
"0","33005","1006","443"
"0","34001","1006","444"
"0","34002","1006","445"
"0","34003","1006","446"
"0","34004","1006","447"
"0","34005","1006","448"
"0","35001","1006","449"
"0","35002","1006","450"
"0","35003","1006","451"
"0","35004","1006","452"
"0","35005","1006","453"
