15cc3f174185a41641fd147b71d1c3fbcccc1c860a88899362a2df0d1db3d897,028f744523ee3bf12f64edc111eb69114ae77e7cca94a29d3fd863f06844c53f,722becd3feab9fdee80a02044ec45babceefa9daa293500780727bdcacf7f19a,fac34741860e5615d39e17c660815aa1f4ff870c2cedef36699cc9ea2e3c2144,27d52d5541f9b8e85c59980a1ba3410f8789d9538ce5dc9de197b15f27960bd9,08f5f75233c7ce6c07886784ab4b5d9eb6cf09eb6e51893f834c83f9784d29ae,4a3a5c5292416d75b9f609b69a79ad208ec405c67cbb0d225798452e3532ba92,da5e768b691320283642374b5a73daea50139cc9cf1197b52908595f170930a7,81c6421dad74798534c08fbedb56bcd45df7fd5261c28fa7e7c385d99d3420f1,8930bc19eec88e64702eefa1c1fb730497e7cc1c2cdbb3e7ffb30cf5fe96d286,779ad338f9e7fc1c9f7b93c3855e55396c4bf679e2a94252820c02d97cfabae8,e5207923fa74dc84dc86a2514b71728429f922a240b051f629095a4933d2a57a,7f651cf2141179dc8b6bd6d091f43266a8686615c4ff271c654a7bf6e57a2493,310f850f8d008267043cdab444aabeb48140139274428a3d4d7240b8a81d9eca,383a61a7084e76a677e62ba333202285882edb0f0af9bf86a5ffa930080d6ca0,4579c22748b615c13eca8d9bb0b88c082405f25236207458875828231579ccc2,9635eed03efef96328870ee52dd50f30b0bd7fb6135ae5f3de4f81ccd588168a,87740c71016e771873bda1ceeaa766184bf7172c418882f35ee9fe01e0ec6f9c,b369a1f1c19206050a6babb45d0141647fa131d7c29e17bdaa164584ed699b81
"0","1","1","10017","0","","3","0","0","0","1","610017006","84","0","0","1.5","5","0","90"
"0","4","1.25","10019","5019322","","1","610019401","200","0","1","610019004","-50","5019321","0","1.5","5","0","90"
"0","1","1.25","10019","5019323","","2","0","0","0","1","610019005","-50","0","0","1.5","5","50","90"
"0","1","1.25","10019","0","","3","0","0","0","1","610019006","-50","0","0","1.5","5","0","90"
"0","1","1","10021","5021322","","1","0","0","0","1","610021004","0","5021321","0","1.5","5","60","90"
"0","3","1","10021","5021323","","2","0","30","0","1","610021005","0","0","0","1.5","5","0","90"
"0","1","1","10021","0","","3","0","0","0","1","610021006","0","0","0","1.5","5","0","90"
"0","1","1.25","10023","5023322","","1","0","0","0","1","610023004","-50","5023321","0","1.5","5","75","135"
"0","1","1.25","10023","5023323","","2","0","0","0","1","610023005","-50","0","0","1.5","5","25","135"
"0","1","1.25","10023","0","","3","0","0","0","1","610023006","-50","0","0","1.5","5","0","135"
"0","2","1.25","10025","5025322","","1","610025401","0","3","1","610025004","-50","5025321","600","5.5","5","0","140"
"0","1","1.25","10025","5025323","","2","0","0","0","1","610025005","-50","0","0","1.5","5","50","140"
"0","1","1.25","10025","0","","3","0","0","0","1","610025006","-50","0","0","1.5","5","0","140"
"0","1","1.25","10027","5027322","","1","0","0","3","1","610027004","-50","5027321","600","5.5","5","60","145"
"0","2","1.25","10027","5027323","","2","610027501","0","0","1","610027005","-50","0","600","1.5","5","0","145"
"0","1","1.25","10027","0","","3","0","0","0","1","610027006","-50","0","0","1.5","5","0","145"
"0","2","1.5","10029","5029322","","1","610029401","0","3","1","610029004","0","5029321","600","5.5","5","0","145"
"0","1","1.5","10029","5029323","","2","0","0","0","1","610029005","0","0","0","1.5","5","60","145"
"0","1","1.5","10029","0","","3","0","0","0","1","610029006","0","0","0","1.5","5","0","145"
"0","2","1.25","10031","5031322","","1","610031401","0","3","1","610031004","-50","5031321","600","5.5","5","0","150"
"0","1","1.25","10031","5031323","","2","0","0","0","1","610031005","-50","0","0","1.5","5","50","150"
"0","1","1.25","10031","0","","3","0","0","0","1","610031006","-50","0","0","1.5","5","0","150"
"0","1","1.25","10033","5033322","","1","0","0","3","1","610033004","-50","5033321","600","5.5","5","50","150"
"0","2","1.25","10033","5033323","","2","610033402","0","0","1","610033005","-50","0","600","1.5","5","0","150"
"0","1","1.25","10033","0","","3","0","0","0","1","610033006","-50","0","0","1.5","5","0","150"
"0","1","1.4","10034","5011322","","1","0","0","0","1","610034004","0","5011321","0","1.5","5","70","90"
"0","1","1.4","10034","5011323","","2","0","0","0","1","610034005","0","0","0","1.5","5","40","90"
"0","1","1.4","10034","0","","3","0","0","0","1","610034006","0","0","0","1.5","5","0","90"
"0","2","2.5","10035","5035322","","1","610035401","0","3","1","610035004","5","5035321","600","5.5","5","0","155"
"0","2","2.5","10035","5035323","","2","610035402","0","0","1","610035005","5","0","600","1.5","5","0","155"
"0","1","2.5","10035","0","","3","0","0","0","1","610035006","5","0","0","1.5","5","0","155"
"0","1","0.4","10036","5036322","","1","0","0","3","1","610036004","-50","5036321","600","5.5","5","75","155"
"0","1","0.4","10036","5036323","","2","0","0","0","1","610036005","-50","0","600","1.5","5","20","155"
"0","1","0.4","10036","0","","3","0","0","0","1","610036006","-50","0","0","1.5","5","0","155"
"0","2","1.5","10037","5012321","","1","610037401","0","3","1","610037004","-50","0","600","1.5","5","0","90"
"0","1","1.5","10037","5012322","","2","0","0","0","1","610037005","-50","0","0","1.5","5","53","90"
"0","1","1.5","10037","0","","3","0","0","0","1","610037006","-50","0","0","1.5","5","0","90"
"0","2","1.8","10038","5038322","","1","610038401","0","3","1","610038004","-20","5038321","600","5.5","5","0","155"
"0","1","2","10038","5038323","310700_detail_idle","2","0","0","0","1","610038005","-20","0","0","1.5","5","55","155"
"0","1","1.8","10038","0","","3","0","0","0","1","610038006","-20","0","0","1.5","5","0","155"
"0","2","0.9","10039","5013321","","1","610039401","0","3","1","610039004","50","0","600","1.5","5","0","90"
"0","1","1","10039","5013322","","2","0","0","0","1","610039005","84","0","0","1.5","5","50","90"
"0","1","1","10039","0","","3","0","0","0","1","610039006","84","0","0","1.5","5","0","90"
"0","2","1.5","10040","5040322","","1","610040401","0","3","1","610040004","-20","5040321","600","5.5","5","0","160"
"0","1","1.7","10040","5040323","","2","0","0","0","1","610040005","-35","0","0","1.5","5","60","160"
"0","1","1.7","10040","0","","3","0","0","0","1","610040006","-35","0","0","1.5","5","0","160"
"0","2","0.9","10041","5015321","","1","610041401","0","3","1","610041004","1","0","600","1.5","5","0","90"
"0","1","1.3","10041","5015322","","2","0","0","0","1","610041005","-50","0","0","1.5","5","42","90"
"0","1","1.3","10041","0","","3","0","0","0","1","610041006","-50","0","0","1.5","5","0","90"
"0","5","1.7","10042","5042322","","1","0","6500000","0","1","610042004","-20","5042321","0","5.5","5","60","160"
"0","2","1.61","10042","5042323","311100_detail_idle","2","610042402","0","3","1","610042005","-20","0","600","1.5","5","0","160"
"0","1","1.7","10042","0","","3","0","0","0","1","610042006","-20","0","0","1.5","5","0","160"
"0","4","1.25","10043","5019322","","1","610043401","200","0","1","610043004","-50","5019321","0","1.5","5","0","90"
"0","1","1.25","10043","5019323","","2","0","0","0","1","610043005","-50","0","0","1.5","5","67","90"
"0","1","1.25","10043","0","","3","0","0","0","1","610043006","-50","0","0","1.5","5","0","90"
"0","1","1.8","10044","5044322","","1","0","0","3","1","610044004","-54","5044321","600","1.5","5","70","166"
"0","1","1.8","10044","5044323","","2","0","0","0","1","610044005","-54","0","0","1.5","5","30","166"
"0","1","1.8","10044","0","","3","0","0","0","1","610044006","-54","0","0","1.5","5","0","166"
"0","1","1","10045","5021322","","1","0","0","0","1","610045004","0","5021321","0","1.5","5","65","90"
"0","3","1","10045","5021323","","2","0","30","0","1","610045005","0","0","0","1.5","5","0","90"
"0","1","1","10045","0","","3","0","0","0","1","610045006","0","0","0","1.5","5","0","90"
"0","1","1.7","10046","5046322","","1","0","0","0","1","610046004","-35","5046321","0","5.5","5","30","169"
"0","2","1.7","10046","5046323","","2","610046402","0","3","1","610046005","-15","0","600","1.5","5","0","169"
"0","1","1.7","10046","0","","3","0","0","0","1","610046006","-35","0","0","1.5","5","0","169"
"0","1","1.25","10047","5023322","","1","0","0","0","1","610047004","-50","5023321","0","1.5","5","75","90"
"0","1","1.25","10047","5023323","","2","0","0","0","1","610047005","-50","0","0","1.5","5","40","90"
"0","1","1.25","10047","0","","3","0","0","0","1","610047006","-50","0","0","1.5","5","0","90"
"0","1","1.25","10048","5048322","","1","0","0","0","1","610048004","-35","5048321","0","5.5","5","35","172"
"0","2","1.25","10048","5048323","","2","610048402","0","3","1","610048005","-35","0","600","1.5","5","0","172"
"0","1","1.25","10048","0","","3","0","0","0","1","610048006","-35","0","0","1.5","5","0","172"
"0","2","1.25","10049","5025322","","1","610049401","0","3","1","610049004","-50","5025321","600","5.5","5","0","90"
"0","1","1.25","10049","5025323","","2","0","0","0","1","610049005","-50","0","0","1.5","5","63","90"
"0","1","1.25","10049","0","","3","0","0","0","1","610049006","-50","0","0","1.5","5","0","90"
"0","3","1.25","10050","5050322","","1","610050401","35","0","1","610050004","-35","5050321","0","5.5","5","0","175"
"0","1","1.25","10050","5050323","","2","0","0","0","1","610050005","-35","0","0","1.5","5","75","175"
"0","1","1.25","10050","0","","3","0","0","0","1","610050006","-35","0","0","1.5","5","0","175"
"0","1","1.25","10051","5027322","","1","0","0","3","1","610051004","-50","5027321","600","5.5","5","80","130"
"0","2","1.25","10051","5027323","","2","610051501","0","0","1","610051005","-50","0","600","1.5","5","0","130"
"0","1","1.25","10051","0","","3","0","0","0","1","610051006","-50","0","0","1.5","5","0","130"
"0","1","1.7","10052","5052322","","1","0","0","0","1","610052004","-75","5052321","0","5.5","5","79","178"
"0","1","1.7","10052","5052323","","2","0","0","0","1","610052005","-75","0","0","1.5","5","36","178"
"0","1","1.7","10052","0","","3","0","0","0","1","610052006","-75","0","0","1.5","5","0","178"
"0","2","0.9","10053","5017321","","1","610053401","0","3","1","610053004","50","0","600","1.5","5","0","133"
"0","1","1","10053","5017322","","2","0","0","0","1","610053005","84","0","0","1.5","5","69","133"
"0","1","1","10053","0","","3","0","0","0","1","610053006","84","0","0","1.5","5","0","133"
"0","1","1.7","10054","5054322","","1","0","0","0","1","610054004","-75","5054321","0","5.5","5","28","181"
"0","2","1.3","10054","5054323","","2","610054402","0","0","1","610054005","-40","0","600","1.5","5","0","181"
"0","1","1.7","10054","0","","3","0","0","0","1","610054006","-75","0","0","1.5","5","0","181"
"0","2","1.5","10055","5029322","","1","610055401","0","3","1","610055004","0","5029321","600","5.5","5","0","136"
"0","1","1.5","10055","5029323","","2","0","0","0","1","610055005","0","0","0","1.5","5","73","136"
"0","1","1.5","10055","0","","3","0","0","0","1","610055006","0","0","0","1.5","5","0","136"
"0","1","2","10056","5056322","","1","0","0","3","1","610056004","-20","5056321","600","5.5","5","80","175"
"0","1","2","10056","5056323","","2","0","0","0","1","610056005","-20","0","0","1.5","5","55","175"
"0","1","2","10056","0","","3","0","0","0","1","610056006","-20","0","0","1.5","5","0","175"
"0","2","1.25","10057","5031322","","1","610057401","0","3","1","610057004","-50","5031321","600","5.5","5","0","139"
"0","1","1.25","10057","5031323","","2","0","0","0","1","610057005","-50","0","0","1.5","5","60","139"
"0","1","1.25","10057","0","","3","0","0","0","1","610057006","-50","0","0","1.5","5","0","139"
"0","3","1.75","10058","5058322","","1","610058401","35","3","1","610058004","5","5058321","600","5.5","5","0","178"
"0","1","1.75","10058","5058323","","2","0","0","0","1","610058005","5","0","600","1.5","5","68","178"
"0","1","1.75","10058","0","","3","0","0","0","1","610058006","5","0","0","1.5","5","0","178"
"0","1","1.55","10059","5059322","","1","0","0","3","1","610059004","-20","5059321","600","5.5","5","75","178"
"0","2","1.15","10059","5059323","","2","610059402","0","0","1","610059005","0","0","600","1.5","5","0","178"
"0","1","1.55","10059","0","","3","0","0","0","1","610059006","-20","0","0","1.5","5","0","178"
"0","1","1.25","10060","5033322","","1","0","0","3","1","610060004","-50","5033321","600","5.5","5","56","142"
"0","2","1.25","10060","5033323","","2","610060402","0","0","1","610060005","-50","0","600","1.5","5","0","142"
"0","1","1.25","10060","0","","3","0","0","0","1","610060006","-50","0","0","1.5","5","0","142"
"0","2","0.83","10061","5061322","","1","610061401","0","3","1","610061004","-47","5061321","600","5.5","5","0","181"
"0","1","0.83","10061","5061323","","2","0","0","0","1","610061005","-47","0","600","1.5","5","80","181"
"0","1","0.83","10061","0","","3","0","0","0","1","610061006","-47","0","0","1.5","5","0","181"
"0","2","2.5","10062","5035322","","1","610062401","0","3","1","610062004","5","5035321","600","5.5","5","0","145"
"0","2","2.5","10062","5035323","","2","610062402","0","0","1","610062005","5","0","600","1.5","5","0","145"
"0","1","2.5","10062","0","","3","0","0","0","1","610062006","5","0","0","1.5","5","0","145"
"0","1","0.4","10063","5036322","","1","0","0","3","1","610063004","-50","5036321","600","5.5","5","73","145"
"0","1","0.4","10063","5036323","","2","0","0","0","1","610063005","-50","0","600","1.5","5","37","145"
"0","1","0.4","10063","0","","3","0","0","0","1","610063006","-50","0","0","1.5","5","0","145"
"0","1","1.25","10064","5064322","","1","0","0","3","1","610064004","-50","5064321","600","5.5","5","67","184"
"0","1","1.25","10064","5064323","","2","0","0","0","1","610064005","-50","0","600","1.5","5","40","184"
"0","1","1.25","10064","0","","3","0","0","0","1","610064006","-50","0","0","1.5","5","0","184"
"0","2","1.5","10065","5038322","","1","610065401","0","3","1","610065004","-20","5038321","600","5.5","5","0","148"
"0","1","2","10065","5038323","310700_detail_idle","2","0","0","0","1","610065005","-20","0","0","1.5","5","67","148"
"0","1","1.8","10065","0","","3","0","0","0","1","610065006","-20","0","0","1.5","5","0","148"
"0","5","1","10066","5066322","","1","610066401","9000000","3","1","610066004","-50","5066321","600","5.5","5","94","186"
"0","2","1","10066","5066323","","2","610066402","0","0","1","610066005","-50","0","600","1.5","5","0","186"
"0","1","1","10066","0","","3","0","0","0","1","610066006","-50","0","0","1.5","5","0","186"
"0","2","1.5","10067","5040322","","1","610067401","0","3","1","610067004","-20","5040321","600","5.5","5","0","151"
"0","1","1.7","10067","5040323","","2","0","0","0","1","610067005","-35","0","0","1.5","5","68","151"
"0","1","1.7","10067","0","","3","0","0","0","1","610067006","-35","0","0","1.5","5","0","151"
"0","1","1.7","10068","5068322","","1","0","0","3","1","610068004","-47","5068321","600","5.5","5","56","189"
"0","2","1.5","10068","5068323","","2","610068402","0","0","1","610068005","-47","0","600","1.5","5","0","189"
"0","1","1.7","10068","0","","3","0","0","0","1","610068006","-47","0","0","1.5","5","0","189"
"0","5","1.7","10069","5042322","","1","0","2400000","0","1","610069004","-20","5042321","0","5.5","5","72","154"
"0","2","1.7","10069","5042323","311100_detail_idle","2","610069402","0","3","1","610069005","-20","0","600","1.5","5","0","154"
"0","1","1.7","10069","0","","3","0","0","0","1","610069006","-20","0","0","1.5","5","0","154"
"1","2","2","10070","5070322","","1","610070401","0","3","1","610070004","-50","5070321","600","5.5","5","0","192"
"1","2","2","10070","5070323","","2","610070402","0","0","1","610070005","-50","0","600","1.5","5","0","192"
"0","1","2","10070","0","","3","0","0","0","1","610070006","-50","0","0","1.5","0","0","192"
"0","1","1.8","10071","5044322","","1","0","0","3","1","610071004","-54","5044321","600","1.5","5","72","157"
"0","1","1.8","10071","5044323","","2","0","0","0","1","610071005","-54","0","0","1.5","5","44","157"
"0","1","1.8","10071","0","","3","0","0","0","1","610071006","-54","0","0","1.5","5","0","157"
"0","3","1.3","10072","5072322","","1","610072401","30","3","1","610072004","-120","5072321","600","5.5","5","0","195"
"0","2","1","10072","5072323","","2","610072402","0","0","1","610072005","-80","0","600","1.5","5","0","195"
"0","1","1.3","10072","0","","3","0","0","0","1","610072006","-120","0","0","1.5","5","0","195"
"0","1","1.7","10073","5046322","","1","0","0","0","1","610073004","-35","5046321","0","5.5","5","60","160"
"0","2","1.7","10073","5046323","","2","610073402","0","3","1","610073005","-15","0","600","1.5","5","0","160"
"0","1","1.7","10073","0","","3","0","0","0","1","610073006","-35","0","0","1.5","5","0","160"
"0","2","1.18","10074","5074322","","1","610074401","0","3","1","610074004","-30","5074321","600","5.5","5","0","198"
"0","3","1.55","10074","5074323","","2","610074402","40","0","1","610074005","-30","0","600","1.5","5","0","198"
"0","1","1.55","10074","0","","3","0","0","0","1","610074006","-45","0","0","1.5","5","0","198"
"0","1","1.25","10075","5048322","","1","0","0","0","1","610075004","-35","5048321","0","5.5","5","71","163"
"0","2","1.25","10075","5048323","","2","610075402","0","3","1","610075005","-35","0","600","1.5","5","0","163"
"0","1","1.25","10075","0","","3","0","0","0","1","610075006","-35","0","0","1.5","5","0","163"
"0","2","2.2","10076","5076322","","1","610076401","0","3","1","610076004","-40","5076321","600","5.5","5","0","200"
"0","1","2.4","10076","5076323","","2","610076402","0","0","1","610076005","-40","0","0","1.5","5","97","200"
"0","1","2.4","10076","0","","3","0","0","0","1","610076006","-55","0","0","1.5","5","0","200"
"0","3","1.25","10077","5050322","","1","610077401","35","0","1","610077004","-35","5050321","0","5.5","5","0","166"
"0","1","1.25","10077","5050323","","2","0","0","0","1","610077005","-35","0","0","1.5","5","49","166"
"0","1","1.25","10077","0","","3","0","0","0","1","610077006","-35","0","0","1.5","5","0","166"
"0","1","1.55","10078","5078322","","1","0","0","0","1","610078004","-45","5078321","0","1.5","5","79","203"
"0","4","1.55","10078","5078323","","2","0","490","0","1","610078005","-45","0","0","1.5","5","0","203"
"0","1","1.55","10078","0","","3","0","0","0","1","610078006","-45","0","0","1.5","5","0","203"
"0","1","1.7","10079","5052322","","1","0","0","0","1","610079004","-75","5052321","0","5.5","5","77","169"
"0","1","1.7","10079","5052323","","2","0","0","0","1","610079005","-75","0","0","1.5","5","47","169"
"0","1","1.7","10079","0","","3","0","0","0","1","610079006","-75","0","0","1.5","5","0","169"
"0","2","1.4","10080","5080322","","1","610080401","0","3","1","610080004","-70","5080321","600","5.5","5","0","206"
"0","1","1.5","10080","5080323","","2","610080402","0","0","1","610080005","-70","0","0","1.5","5","67","206"
"0","1","1.5","10080","0","","3","0","0","0","1","610080006","-70","0","0","1.5","5","0","206"
"0","1","1.7","10081","5054322","","1","0","0","0","1","610081004","-75","5054321","0","5.5","5","48","172"
"0","2","1.3","10081","5054323","","2","610081402","0","0","1","610081005","-40","0","600","1.5","5","0","172"
"0","1","1.7","10081","0","","3","0","0","0","1","610081006","-75","0","0","1.5","5","0","172"
"0","3","2","10082","5082322","","1","610082401","20","3","1","610082004","-20","5082321","600","5.5","5","0","209"
"0","1","2","10082","5082323","","2","0","0","0","1","610082005","-20","0","0","1.5","5","49","209"
"0","1","2","10082","0","","3","0","0","0","1","610082006","-20","0","0","1.5","5","0","209"
"0","1","2","10083","5056322","","1","0","0","3","1","610083004","-20","5056321","600","5.5","5","77","172"
"0","1","2","10083","5056323","","2","0","0","0","1","610083005","-20","0","0","1.5","5","45","172"
"0","1","2","10083","0","","3","0","0","0","1","610083006","-20","0","0","1.5","5","0","172"
"0","2","1.35","10084","5084322","","1","610084401","0","3","1","610084004","5","5084321","600","5.5","5","0","212"
"0","3","1.35","10084","5084323","","2","0","10","0","1","610084005","5","0","600","1.5","5","0","212"
"0","1","1.35","10084","0","","3","0","0","0","1","610084006","5","0","0","1.5","5","0","212"
"0","2","0.95","10085","5085322","","1","610085401","0","3","1","610085004","-20","5085321","600","5.5","5","0","212"
"0","1","1.2","10085","5085323","","2","0","0","0","1","610085005","-20","0","600","1.5","5","75","212"
"0","1","1.2","10085","0","","3","0","0","0","1","610085006","-20","0","0","1.5","5","0","212"
"0","3","1.75","10086","5058322","","1","610086401","20","3","1","610086004","5","5058321","600","5.5","5","0","172"
"0","1","1.75","10086","5058323","","2","0","0","0","1","610086005","5","0","600","1.5","5","70","172"
"0","1","1.75","10086","0","","3","0","0","0","1","610086006","5","0","0","1.5","5","0","172"
"0","1","1.55","10087","5059322","","1","0","0","3","1","610087004","-20","5059321","600","5.5","5","71","172"
"0","2","1.15","10087","5059323","","2","610087402","0","0","1","610087005","0","0","600","1.5","5","0","172"
"0","1","1.55","10087","0","","3","0","0","0","1","610087006","-20","0","0","1.5","5","0","172"
"0","3","1.4","10088","5088322","","1","610088401","15","3","1","610088004","-70","5088321","600","5.5","5","0","215"
"0","1","1.5","10088","5088323","","2","610088402","0","0","1","610088005","-70","0","0","1.5","5","75","215"
"0","1","1.5","10088","0","","3","0","0","0","1","610088006","-70","0","0","1.5","5","0","215"
"0","2","0.83","10089","5061322","","1","610089401","0","3","1","610089004","-47","5061321","600","5.5","5","0","172"
"0","1","0.83","10089","5061323","","2","0","0","0","1","610089005","-47","0","600","1.5","5","60","172"
"0","1","0.83","10089","0","","3","0","0","0","1","610089006","-47","0","0","1.5","5","0","172"
"0","1","1.18","10090","5090322","","1","0","0","3","1","610090004","-45","5090321","600","5.5","5","78","218"
"0","4","1.18","10090","5090323","","2","0","550","0","1","610090005","-45","0","0","1.5","5","0","218"
"0","1","1.18","10090","0","","3","0","0","0","1","610090006","-45","0","0","1.5","5","0","218"
"0","1","1.25","10091","5064322","","1","0","0","3","1","610091004","-50","5064321","600","5.5","5","76","172"
"0","1","1.25","10091","5064323","","2","0","0","0","1","610091005","-50","0","600","1.5","5","50","172"
"0","1","1.25","10091","0","","3","0","0","0","1","610091006","-50","0","0","1.5","5","0","172"
"0","1","1.4","10092","5092322","","1","0","0","3","1","610092004","-50","5092321","600","5.5","5","60","220"
"0","2","1.15","10092","5092323","","2","610092402","0","0","1","610092005","-20","0","600","1.5","5","0","220"
"0","1","1.4","10092","0","","3","0","0","0","1","610092006","-50","0","0","1.5","5","0","220"
"0","5","1","10093","5066322","","1","610093401","2500000","3","1","610093004","-50","5066321","600","5.5","5","75","172"
"0","2","1","10093","5066323","","2","610093402","0","0","1","610093005","-50","0","600","1.5","5","0","172"
"0","1","1","10093","0","","3","0","0","0","1","610093006","-50","0","0","1.5","5","0","172"
"0","3","2.2","10094","5094322","","1","610094401","10","3","1","610094004","-50","5094321","600","5.5","5","0","223"
"0","1","2.2","10094","5094323","","2","0","0","0","1","610094005","-50","0","0","1.5","5","84","223"
"0","1","2.2","10094","0","","3","0","0","0","1","610094006","-50","0","0","1.5","5","0","223"
"0","1","1.7","10095","5068322","","1","0","0","3","1","610095004","-47","5068321","600","5.5","5","66","172"
"0","2","1.5","10095","5068323","","2","610095402","0","0","1","610095005","-47","0","600","1.5","5","0","172"
"0","1","1.7","10095","0","","3","0","0","0","1","610095006","-47","0","0","1.5","5","0","172"
"0","1","1.3","10096","5096322","","1","0","0","3","1","610096004","-120","5096321","600","5.5","5","76","226"
"0","2","1","10096","5096323","","2","610096402","0","0","1","610096005","-80","0","600","1.5","5","0","226"
"0","1","1.3","10096","0","","3","0","0","0","1","610096006","-120","0","0","1.5","5","0","226"
"1","2","2","10097","5070322","","1","610097401","0","3","1","610097004","-50","5070321","600","5.5","5","0","172"
"1","2","2","10097","5070323","","2","610097402","0","0","1","610097005","-50","0","600","1.5","5","0","172"
"0","1","2","10097","0","","3","0","0","0","1","610097006","-50","0","0","1.5","0","0","172"
"0","2","1.3","10098","5098322","","1","610098401","0","3","1","610098004","-120","5098321","600","5.5","5","0","229"
"0","2","1.1","10098","5098323","","2","610098402","0","0","1","610098005","-80","0","600","1.5","5","0","229"
"0","1","1.3","10098","0","","3","0","0","0","1","610098006","-85","0","0","1.5","5","0","229"
"0","3","1.3","10099","5072322","","1","610099401","25","3","1","610099004","-100","5072321","600","5.5","5","0","172"
"0","2","1","10099","5072323","","2","610099402","0","0","1","610099005","-80","0","600","1.5","5","0","172"
"0","1","1.3","10099","0","","3","0","0","0","1","610099006","-120","0","0","1.5","5","0","172"
"0","2","1.1","10100","5100322","","1","610100401","0","3","1","610100004","-50","5100321","600","5.5","5","0","232"
"0","1","1.5","10100","5100323","","2","0","0","0","1","610100005","-70","0","600","1.5","5","70","232"
"0","1","1.5","10100","0","","3","610100110","0","0","1","610100006","-70","0","0","1.5","5","0","232"
"0","2","1.18","10101","5074322","","1","610101401","0","3","1","610101004","-30","5074321","600","5.5","5","0","175"
"0","3","1.55","10101","5074323","","2","610101402","25","0","1","610101005","-30","0","600","1.5","5","0","175"
"0","1","1.55","10101","0","","3","0","0","0","1","610101006","-45","0","0","1.5","5","0","175"
"0","1","1.25","10102","5102322","","1","0","0","3","1","610102004","-85","5102321","600","5.5","5","32","235"
"0","2","1.1","10102","5102323","","2","610102402","0","0","1","610102005","-80","0","600","1.5","5","0","235"
"0","1","1.25","10102","0","","3","0","0","0","1","610102006","-85","0","0","1.5","5","0","235"
"0","2","2.2","10103","5076322","","1","610103401","0","3","1","610103004","-40","5076321","600","5.5","5","0","178"
"0","1","2.4","10103","5076323","","2","610103402","0","0","1","610103005","-40","0","0","1.5","5","97","178"
"0","1","2.4","10103","0","","3","0","0","0","1","610103006","-55","0","0","1.5","5","0","178"
