42f11d17e8e4a8ad7e669ec2a003d76c4f93d1bbdea3cad97a7a49e48058f75b,3da48788fdbe12a9d07f22e8359616855795bc4d1a4352afeb1e14049b51e0b5,d27432bf26f66dc74ef9c387248cf420c3d468246f835837771ceefd04d01895,76c8695cdfc2be0b7f1853f17a61c92dc2a2af043a55f7c0ef09c28ab02987c5,89cd28dce0285d3fbbe9eb6908bb4c26cbe0b8230ba4d013b47ea594245e0827,da0f440ed3f331af5a96221dda2c0b86ce42ad9c3223560cbaf87b1bb9a80f96,4a6ff9d0ffde43a09000b68306f269618613ac157e7d506fd0c4f5e99444f880
"106701001","0","0","106601001","0","20102","イノリ&ホマレ"
"112601001","0","0","112401001","0","20103","ウヅキ＆ミオ"
"112501001","0","0","112401001","0","20104","ウヅキ＆リン"
"112501001","0","0","112601001","0","20105","ミオ＆リン"
"101101001","0","0","106801001","0","20106","ラビリスタ＆リノ"
"104901001","0","0","106801001","0","20107","ラビリスタ＆シズル"
"107001001","0","0","106801001","0","20108","ラビリスタ＆ネネカ"
"106101001","0","0","106801001","0","20109","ラビリスタ＆ムイミ"
"105801001","0","0","106401001","0","20110","シェフィ＆ぺコリーヌ"
"105901001","0","0","106401001","0","20111","シェフィ＆コッコロ"
"106001001","0","0","106401001","0","20112","シェフィ＆キャル"
"101801001","0","0","106401001","0","20113","シェフィ＆イオ"
"104001001","0","0","180701001","0","20114","ハツネシオリ＆アオイ"
"101501001","0","0","180701001","0","20115","ハツネシオリ＆ミサト"
"103301001","0","0","180701001","0","20116","ハツネシオリ＆マヒル"
"102601001","0","0","180701001","0","20117","ハツネシオリ＆リン"
"105201001","0","0","180701001","0","20118","ハツネシオリ＆リマ"
"105801001","0","0","118001001","0","20119","クレジッタ＆ペコリーヌ"
"106401001","0","0","106701001","0","20121","ホマレ&シェフィ"
"106801001","0","0","106701001","0","20122","ホマレ&ラビリスタ"
"105801001","0","0","180801001","0","20123","ミソギミミキョウカ＆ペコリーヌ"
"105901001","0","0","180801001","0","20124","ミソギミミキョウカ＆コッコロ"
"106001001","0","0","180801001","0","20125","ミソギミミキョウカ＆キャル"
"106401001","0","0","180801001","0","20126","ミソギミミキョウカ＆シェフィ"
"102101001","0","0","180801001","0","20127","ミソギミミキョウカ＆クルミ"
"102301001","0","0","180801001","0","20128","ミソギミミキョウカ＆アヤネ"
"102501001","0","0","180901001","0","20129","アキノサレン＆スズメ"
"102301001","0","0","180901001","0","20130","アキノサレン＆アヤネ"
"102101001","0","0","180901001","0","20131","アキノサレン＆クルミ"
"104701001","0","0","180901001","0","20132","アキノサレン＆ジュン"
"104801001","0","0","180901001","0","20133","アキノサレン＆ミフユ"
"103401001","0","0","180901001","0","20134","アキノサレン＆ユカリ"
"104601001","0","0","180901001","0","20135","アキノサレン＆タマキ"
"105901001","0","0","118101001","0","20136","ランファ＆コッコロ"
"104201001","0","0","118101001","0","20137","ランファ＆チカ"
"104401001","0","0","122301001","0","20138","ヴァンピィ＆イリヤ"
"118101001","0","0","123301001","0","20139","ネア＆ランファ"
"103601001","0","0","123301001","0","20140","ネア＆キョウカ"
"118201001","0","0","123301001","0","20141","ネア＆ミソラ"
"106001001","0","0","123301001","0","20142","ネア＆キャル"
"105901001","0","0","123001001","0","20143","アメス＆コッコロ"
"100201001","0","0","123001001","0","20144","アメス＆ユイ"
"100301001","0","0","123001001","0","20145","アメス＆レイ"
"100101001","0","0","123001001","0","20146","アメス＆ヒヨリ"
"106801001","0","0","123001001","0","20147","アメス＆ラビリスタ"
"105801001","0","0","181001001","0","20148","アングレア＆ぺコリーヌ"
"105901001","0","0","181001001","0","20149","アングレア＆コッコロ"
"106001001","0","0","181001001","0","20150","アングレア＆キャル"
"109301001","0","0","181001001","0","20151","アングレア＆ルゥ"
"106001001","0","0","106901001","0","20152","覇瞳皇帝＆キャル"
"106801001","0","0","106901001","0","20153","覇瞳皇帝＆ラビリスタ"
"107101001","0","0","106901001","0","20154","覇瞳皇帝＆クリス"
"107001001","0","0","106901001","0","20155","覇瞳皇帝＆ネネカ"
"118101001","0","0","118201001","0","20156","ミソラ＆ランファ"
"106101001","0","0","118201001","0","20157","ミソラ＆ムイミ"
"126001001","0","0","125801001","0","20158","リリ＆クリア"
"126101001","0","0","125801001","0","20159","リリ＆プレシア"
"105901001","0","0","125801001","0","20160","リリ＆コッコロ"
"105701001","0","0","125601001","0","20161","ビカラ＆ジータ"
"118501001","0","0","125601001","0","20162","ビカラ＆カリン"
"105601001","0","0","125601001","0","20163","ビカラ＆ルカ"
"126501001","0","0","126401001","0","20164","クローチェ＆ライラエル"
"101301001","0","0","126401001","0","20165","クローチェ&ナナカ"
"105901001","0","0","126401001","0","20166","クローチェ＆コッコロ"
"106801001","0","0","181101001","0","20167","シズルリノ＆ラビリスタ"
"125801001","0","0","181101001","0","20168","シズルリノ＆リリ"
"101201001","0","0","181101001","0","20169","シズルリノ＆ハツネ"
"103801001","0","0","181101001","0","20170","シズルリノ＆シオリ"
"102201001","0","0","181101001","0","20171","シズルリノ＆ヨリ"
"100601001","0","0","181101001","0","20172","シズルリノ＆アカリ"
"126101001","0","0","126001001","0","20173","クリア＆プレシア"
"106001001","0","0","126001001","0","20174","クリア＆キャル"
"102701001","0","0","181101001","0","20175","シズルリノ＆エリコ"
"105801001","0","0","126101001","0","20176","プレシア＆ペコリーヌ"
"105801001","0","0","126501001","0","20177","ライラエル&ぺコリーヌ"
"100401001","0","0","126501001","0","20178","ライラエル&ミソギ"
"129701001","0","0","129601001","0","20179","アネモネ＆ネフィ＝ネラ"
"123301001","0","0","129601001","0","20180","アネモネ＆ネア"
"126001001","0","0","129601001","0","20181","アネモネ＆クリア"
"105101001","0","0","129601001","0","20182","アネモネ＆ミツキ"
"100201001","0","0","129001001","0","20183","エリス＆ユイ"
"123001001","0","0","129001001","0","20184","エリス＆アメス"
"118201001","0","0","129001001","0","20185","エリス＆ミソラ"
"123301001","0","0","129701001","0","20186","ネフィ＝ネラ＆ネア"
"105801001","0","0","129701001","0","20187","ネフィ＝ネラ＆ペコリーヌ"
"126501001","0","0","129701001","0","20188","ネフィ＝ネラ＆ライラエル"
"126501001","0","0","130901001","0","20189","クルル＆ライラエル"
"126401001","0","0","130901001","0","20190","クルル＆クローチェ"
"101001001","0","0","130901001","0","20191","クルル＆マホ"
"123001001","0","0","132001001","0","20192","エキドナ＆アメス"
"105901001","0","0","118601001","0","20193","ネビア＆コッコロ"
"106001001","0","0","118601001","0","20194","ネビア＆キャル"
"105801001","0","0","118601001","0","20195","ネビア＆ペコリーヌ"
"106401001","0","0","118601001","0","20196","ネビア＆シェフィ"
"123001001","0","0","118601001","0","20197","ネビア＆アメス"
"102601001","0","0","127801001","0","20198","ヴルム＆リン"
"126401001","0","0","127801001","0","20199","ヴルム＆クローチェ"
"126501001","0","0","127801001","0","20200","ヴルム＆ライラエル"
"127701001","0","0","127801001","0","20201","ヴルム＆リンド"
"100701001","0","0","133001001","0","20202","グレイス＆ミヤコ"
"129601001","0","0","133001001","0","20203","グレイス＆アネモネ"
"133101001","0","0","133001001","0","20204","グレイス＆ヴァイオレット"
"126401001","0","0","133001001","0","20205","グレイス＆クローチェ"
"126501001","0","0","127701001","0","20206","リンド＆ライラエル"
"126401001","0","0","127701001","0","20207","リンド＆クローチェ"
"102901001","0","0","127701001","0","20208","リンド＆ノゾミ"
"130101001","0","0","130001001","0","20209","ワカナ＆ヤマト"
"130101001","0","0","130201001","0","20210","ワカナ＆フブキ"
"103801001","0","0","130101001","0","20211","ワカナ＆シオリ"
"130001001","0","0","130201001","0","20212","ヤマト＆フブキ"
"126101001","0","0","130201001","0","20214","フブキ＆プレシア"
"105001001","0","0","130201001","0","20215","フブキ＆ミサキ"
"101801001","0","0","126501001","0","20216","ライラエル＆イオ"
"105301001","0","0","133601001","0","20217","メドゥーサ＆モニカ"
"102801001","0","0","133601001","0","20218","メドゥーサ＆サレン"
"122301001","0","0","133601001","0","20219","メドゥーサ＆ヴァンピィ"
"129701001","0","0","133601001","0","20220","メドゥーサ＆ネフィ＝ネラ"
"103301001","0","0","134701001","0","20221","ホウオウ＆マヒル"
"118601001","0","0","134001001","0","20222","フィオ＆ネビア"
"100101001","0","0","134001001","0","20223","フィオ＆ヒヨリ"
"100201001","0","0","134001001","0","20224","フィオ＆ユイ"
"100301001","0","0","134001001","0","20225","フィオ＆レイ"
"126401001","0","0","104001001","0","20226","アオイ＆クローチェ"
"100101001","0","0","134701001","0","20227","ホウオウ＆ヒヨリ"
"126101001","0","0","134701001","0","20228","ホウオウ＆プレシア"
"126401001","0","0","134701001","0","20229","ホウオウ＆クローチェ"
"134901001","0","0","134701001","0","20231","ホウオウ＆カノン"
"100901001","0","0","133101001","0","20235","ヴァイオレット＆アンナ"
"135901001","0","0","133101001","0","20236","ヴァイオレット＆サツキ"
"135801001","0","0","133101001","0","20237","ヴァイオレット＆ユキノ"
"132401001","0","0","132301001","0","20238","ルイズマリー＆イロハ"
"132501001","0","0","132301001","0","20239","ルイズマリー＆ソノ"
"105101001","0","0","132301001","0","20240","ルイズマリー＆ミツキ"
"132501001","0","0","132401001","0","20242","イロハ＆ソノ"
"105601001","0","0","132401001","0","20243","イロハ＆ルカ"
"118501001","0","0","132501001","0","20245","ソノ＆カリン"
"129701001","0","0","134901001","0","20247","カノン＆ネフィ＝ネラ"
"105401001","0","0","134901001","0","20249","カノン＆ツムギ"
"126101001","0","0","106401001","0","20251","シェフィ＆プレシア"
"135501001","0","0","135601001","0","20252","アイラ＆シナツ"
"129001001","0","0","135501001","0","20253","アイラ＆エリス"
"100101001","0","0","135501001","0","20254","アイラ＆ヒヨリ"
"106101001","0","0","135501001","0","20255","アイラ＆ムイミ"
"129001001","0","0","135601001","0","20256","シナツ＆エリス"
"100301001","0","0","135601001","0","20257","シナツ＆レイ"
"105401001","0","0","135601001","0","20258","シナツ＆ツムギ"
"135901001","0","0","135801001","0","20262","ユキノ＆サツキ"
"133001001","0","0","135801001","0","20263","ユキノ＆グレイス"
"133001001","0","0","135901001","0","20265","サツキ＆グレイス"
"129701001","0","0","135901001","0","20266","サツキ＆ネフィ＝ネラ"
"101401001","0","0","136001001","0","20267","アラクネ＆カスミ"
"105401001","0","0","136001001","0","20268","アラクネ＆ツムギ"
"133101001","0","0","136101001","0","20269","サクラ＆ヴァイオレット"
"105801001","0","0","136101001","0","20270","サクラ＆ペコリーヌ"
"106001001","0","0","136101001","0","20271","サクラ＆キャル"
"126101001","0","0","136101001","0","20272","サクラ＆プレシア"
"300101001","0","0","118501001","0","30001","ヒヨリ（カリン掛け合い用）"
"300201001","0","0","118501001","0","30002","ユイ（カリン掛け合い用）"
"300301001","0","0","118501001","0","30003","レイ（カリン掛け合い用）"
"300401001","0","0","118501001","0","30004","ミソギ（カリン掛け合い用）"
"300501001","0","0","118501001","0","30005","マツリ（カリン掛け合い用）"
"300601001","0","0","118501001","0","30006","アカリ（カリン掛け合い用）"
"300701001","0","0","118501001","0","30007","ミヤコ（カリン掛け合い用）"
"300801001","0","0","118501001","0","30008","ユキ（カリン掛け合い用）"
"300901001","0","0","118501001","0","30009","アンナ（カリン掛け合い用）"
"301001001","0","0","118501001","0","30010","マホ（カリン掛け合い用）"
"301101001","0","0","118501001","0","30011","リノ（カリン掛け合い用）"
"301201001","0","0","118501001","0","30012","ハツネ（カリン掛け合い用）"
"301301001","0","0","118501001","0","30013","ナナカ（カリン掛け合い用）"
"301401001","0","0","118501001","0","30014","カスミ（カリン掛け合い用）"
"301501001","0","0","118501001","0","30015","ミサト（カリン掛け合い用）"
"301601001","0","0","118501001","0","30016","スズナ（カリン掛け合い用）"
"301701001","0","0","118501001","0","30017","カオリ（カリン掛け合い用）"
"301801001","0","0","118501001","0","30018","イオ（カリン掛け合い用）"
"302001001","0","0","118501001","0","30019","ミミ（カリン掛け合い用）"
"302101001","0","0","118501001","0","30020","クルミ（カリン掛け合い用）"
"302201001","0","0","118501001","0","30021","ヨリ（カリン掛け合い用）"
"302301001","0","0","118501001","0","30022","アヤネ（カリン掛け合い用）"
"302501001","0","0","118501001","0","30023","スズメ（カリン掛け合い用）"
"302601001","0","0","118501001","0","30024","リン（カリン掛け合い用）"
"302701001","0","0","118501001","0","30025","エリコ（カリン掛け合い用）"
"302801001","0","0","118501001","0","30026","サレン（カリン掛け合い用）"
"302901001","0","0","118501001","0","30027","ノゾミ（カリン掛け合い用）"
"303001001","0","0","118501001","0","30028","ニノン（カリン掛け合い用）"
"303101001","0","0","118501001","0","30029","シノブ（カリン掛け合い用）"
"303201001","0","0","118501001","0","30030","アキノ（カリン掛け合い用）"
"303301001","0","0","118501001","0","30031","マヒル（カリン掛け合い用）"
"303401001","0","0","118501001","0","30032","ユカリ（カリン掛け合い用）"
"303601001","0","0","118501001","0","30033","キョウカ（カリン掛け合い用）"
"303701001","0","0","118501001","0","30034","トモ（カリン掛け合い用）"
"303801001","0","0","118501001","0","30035","シオリ（カリン掛け合い用）"
"304001001","0","0","118501001","0","30036","アオイ（カリン掛け合い用）"
"304201001","0","0","118501001","0","30037","チカ（カリン掛け合い用）"
"304301001","0","0","118501001","0","30038","マコト（カリン掛け合い用）"
"304401001","0","0","118501001","0","30039","イリヤ（カリン掛け合い用）"
"304501001","0","0","118501001","0","30040","クウカ（カリン掛け合い用）"
"304601001","0","0","118501001","0","30041","タマキ（カリン掛け合い用）"
"304701001","0","0","118501001","0","30042","ジュン（カリン掛け合い用）"
"304801001","0","0","118501001","0","30043","ミフユ（カリン掛け合い用）"
"304901001","0","0","118501001","0","30044","シズル（カリン掛け合い用）"
"305001001","0","0","118501001","0","30045","ミサキ（カリン掛け合い用）"
"305101001","0","0","118501001","0","30046","ミツキ（カリン掛け合い用）"
"305201001","0","0","118501001","0","30047","リマ（カリン掛け合い用）"
"305301001","0","0","118501001","0","30048","モニカ（カリン掛け合い用）"
"305401001","0","0","118501001","0","30049","ツムギ（カリン掛け合い用）"
"305501001","0","0","118501001","0","30050","アユミ（カリン掛け合い用）"
"305601001","0","0","118501001","0","30051","ルカ（カリン掛け合い用）"
"305801001","0","0","118501001","0","30052","ペコリーヌ（カリン掛け合い用）"
"305901001","0","0","118501001","0","30053","コッコロ（カリン掛け合い用）"
"306001001","0","0","118501001","0","30054","キャル（カリン掛け合い用）"
"306401001","0","0","118501001","0","30055","シェフィ（カリン掛け合い用）"
"306501001","0","0","118501001","0","30056","カヤ（カリン掛け合い用）"
"306601001","0","0","118501001","0","30057","イノリ（カリン掛け合い用）"
"306801001","0","0","118501001","0","30058","ラビリスタ（カリン掛け合い用）"
"307101001","0","0","118501001","0","30059","クリスティーナ（カリン掛け合い用）"
"307501001","0","0","118501001","0","30060","ペコリーヌ（サマー）（カリン掛け合い用）"
"307601001","0","0","118501001","0","30061","コッコロ（サマー）（カリン掛け合い用）"
"307701001","0","0","118501001","0","30062","スズメ（サマー）（カリン掛け合い用）"
"307801001","0","0","118501001","0","30063","キャル（サマー）（カリン掛け合い用）"
"307901001","0","0","118501001","0","30064","タマキ（サマー）（カリン掛け合い用）"
"308001001","0","0","118501001","0","30065","ミフユ（サマー）（カリン掛け合い用）"
"308101001","0","0","118501001","0","30066","シノブ（ハロウィン）（カリン掛け合い用）"
"308201001","0","0","118501001","0","30067","ミヤコ（ハロウィン）（カリン掛け合い用）"
"308301001","0","0","118501001","0","30068","ミサキ（ハロウィン）（カリン掛け合い用）"
"308401001","0","0","118501001","0","30069","チカ（クリスマス）（カリン掛け合い用）"
"308501001","0","0","118501001","0","30070","クルミ（クリスマス）（カリン掛け合い用）"
"308601001","0","0","118501001","0","30071","アヤネ（クリスマス）（カリン掛け合い用）"
"308701001","0","0","118501001","0","30072","ヒヨリ（ニューイヤー）（カリン掛け合い用）"
"308801001","0","0","118501001","0","30073","ユイ（ニューイヤー）（カリン掛け合い用）"
"308901001","0","0","118501001","0","30074","レイ（ニューイヤー）（カリン掛け合い用）"
"309001001","0","0","118501001","0","30075","エリコ（バレンタイン）（カリン掛け合い用）"
"309101001","0","0","118501001","0","30076","シズル（バレンタイン）（カリン掛け合い用）"
"309501001","0","0","118501001","0","30077","クウカ（オーエド）（カリン掛け合い用）"
"309601001","0","0","118501001","0","30078","ニノン（オーエド）（カリン掛け合い用）"
"310001001","0","0","118501001","0","30079","スズナ（サマー）（カリン掛け合い用）"
"310101001","0","0","118501001","0","30080","イオ（サマー）（カリン掛け合い用）"
"310301001","0","0","118501001","0","30081","サレン（サマー）（カリン掛け合い用）"
"310401001","0","0","118501001","0","30082","マコト（サマー）（カリン掛け合い用）"
"310501001","0","0","118501001","0","30083","カオリ（サマー）（カリン掛け合い用）"
"310601001","0","0","118501001","0","30084","マホ（サマー）（カリン掛け合い用）"
"310701001","0","0","118501001","0","30085","アオイ（編入生）（カリン掛け合い用）"
"310801001","0","0","118501001","0","30086","クロエ（カリン掛け合い用）"
"310901001","0","0","118501001","0","30087","チエル（カリン掛け合い用）"
"311001001","0","0","118501001","0","30088","ユニ（カリン掛け合い用）"
"311101001","0","0","118501001","0","30089","キョウカ（ハロウィン）（カリン掛け合い用）"
"311201001","0","0","118501001","0","30090","ミソギ（ハロウィン）（カリン掛け合い用）"
"311301001","0","0","118501001","0","30091","ミミ（ハロウィン）（カリン掛け合い用）"
"311501001","0","0","118501001","0","30092","クリスティーナ（クリスマス）（カリン掛け合い用）"
"311601001","0","0","118501001","0","30093","ノゾミ（クリスマス）（カリン掛け合い用）"
"311701001","0","0","118501001","0","30094","イリヤ（クリスマス）（カリン掛け合い用）"
"311801001","0","0","118501001","0","30095","ペコリーヌ（ニューイヤー）（カリン掛け合い用）"
"311901001","0","0","118501001","0","30096","コッコロ（ニューイヤー）（カリン掛け合い用）"
"312001001","0","0","118501001","0","30097","キャル（ニューイヤー）（カリン掛け合い用）"
"312101001","0","0","118501001","0","30098","スズメ（ニューイヤー）（カリン掛け合い用）"
"312201001","0","0","118501001","0","30099","カスミ（マジカル）（カリン掛け合い用）"
"312301001","0","0","118501001","0","30100","シオリ（マジカル）（カリン掛け合い用）"
"312701001","0","0","118501001","0","30101","リン（レンジャー）（カリン掛け合い用）"
"312801001","0","0","118501001","0","30102","マヒル（レンジャー）（カリン掛け合い用）"
"312901001","0","0","118501001","0","30103","リノ（ワンダー）（カリン掛け合い用）"
"313001001","0","0","118501001","0","30104","アユミ（ワンダー）（カリン掛け合い用）"
"313101001","0","0","118501001","0","30105","ルカ（サマー）（カリン掛け合い用）"
"313201001","0","0","118501001","0","30106","アンナ（サマー）（カリン掛け合い用）"
"313301001","0","0","118501001","0","30107","ナナカ（サマー）（カリン掛け合い用）"
"313401001","0","0","118501001","0","30108","ハツネ（サマー）（カリン掛け合い用）"
"313501001","0","0","118501001","0","30109","ミサト（サマー）（カリン掛け合い用）"
"313601001","0","0","118501001","0","30110","ジュン（サマー）（カリン掛け合い用）"
"313701001","0","0","118501001","0","30111","アカリ（エンジェル）（カリン掛け合い用）"
"313801001","0","0","118501001","0","30112","ヨリ（エンジェル）（カリン掛け合い用）"
"313901001","0","0","118501001","0","30113","ツムギ（ハロウィン）（カリン掛け合い用）"
"314001001","0","0","118501001","0","30114","レイ（ハロウィン）（カリン掛け合い用）"
"314101001","0","0","118501001","0","30115","マツリ（ハロウィン）（カリン掛け合い用）"
"314201001","0","0","118501001","0","30116","モニカ（マジカル）（カリン掛け合い用）"
"314301001","0","0","118501001","0","30117","トモ（マジカル）（カリン掛け合い用）"
"314401001","0","0","118501001","0","30118","アキノ（クリスマス）（カリン掛け合い用）"
"314501001","0","0","118501001","0","30119","サレン（クリスマス）（カリン掛け合い用）"
"314601001","0","0","118501001","0","30120","ユカリ（クリスマス）（カリン掛け合い用）"
"315501001","0","0","118501001","0","30121","コッコロ（儀装束）（カリン掛け合い用）"
"315601001","0","0","118501001","0","30122","ユイ（儀装束）（カリン掛け合い用）"
"315701001","0","0","118501001","0","30123","カスミ（サマー）（カリン掛け合い用）"
"315801001","0","0","118501001","0","30124","リマ（シンデレラ）（カリン掛け合い用）"
"315901001","0","0","118501001","0","30125","マコト（シンデレラ）（カリン掛け合い用）"
"316001001","0","0","118501001","0","30126","マホ（シンデレラ）（カリン掛け合い用）"
"316201001","0","0","118501001","0","30127","クロエ（聖学祭）（カリン掛け合い用）"
"316301001","0","0","118501001","0","30128","チエル（聖学祭）（カリン掛け合い用）"
"316501001","0","0","118501001","0","30129","イノリ（タイムトラベル）（カリン掛け合い用）"
"316601001","0","0","118501001","0","30130","カヤ（タイムトラベル）（カリン掛け合い用）"
"316701001","0","0","118501001","0","30131","アオイ（作業服）（カリン掛け合い用）"
"316801001","0","0","118501001","0","30132","タマキ（作業服）（カリン掛け合い用）"
"316901001","0","0","118501001","0","30133","ミフユ（作業服）（カリン掛け合い用）"
"317001001","0","0","118501001","0","30134","エリコ（サマー）（カリン掛け合い用）"
"317101001","0","0","118501001","0","30135","シズル（サマー）（カリン掛け合い用）"
"317201001","0","0","118501001","0","30136","ノゾミ（サマー）（カリン掛け合い用）"
"317301001","0","0","118501001","0","30137","チカ（サマー）（カリン掛け合い用）"
"317401001","0","0","118501001","0","30138","ツムギ（サマー）（カリン掛け合い用）"
"317501001","0","0","118501001","0","30139","ミツキ（オーエド）（カリン掛け合い用）"
"317601001","0","0","118501001","0","30140","ユキ（オーエド）（カリン掛け合い用）"
