a30fcdebe4082b386679a10a10c1268998172b62762543a0061e4f96e18e4e1d,454df8d0007f0a4914b20fad35a233b63401a5ff947102faf5913e59f7e65d9a,bb62f392aeb8f9ea41055b7fb42e73cfdb2160cd74a18cd009a60aa67157c5dc,44aee94a1d2007caf84b32de27378bb80324c0d54d5eebbefa477733c0832350,3af05f63bfa3db0f24cf59ac7c3e52302c74223fec2f137f18e9a0d542cdb09c,0960f0945f16447f77e07d205d43d89dd25c643716b8f6baf4a47bd5aa5ff0b5,f7ef2942bae75f4b520e9805c2f1e9cbb144c09e5ce6444a4a4fce8b51dc6972,056c1915b223a42ce72eee30cd7c8dee01928ceb0bd71c6e044533260822e57b,62e60a7be8d0871e9e02c1e3a71bb64b5a9a3a20d8d1e79ed3cf97e4406ea535,62af4b82364c9b63abf8e3d0ef3ec6a15a9f8ed6071f4ada04daff2a1405f7e4,1d49adc1d87b2819a958fe34ee28602481fdc8c6484924b0b6a9c3574d806170,e09628d798c4dc9d42ae3064c7008baed40b6d18af5a67f3afeb954571893a4d,ebf9ce5a5d31ec771788c98026b11295823cdf527b8fa2e7f13099d0044fb03d,479729fa2b3a7de6b9745ec6734ad16dac0d86380645725f830349770d4e81da,398bb790998c5d7f42d2d74235343413ee45e03e6b6e939caf4850a04f55ac5d,4cb820d5139d0780734261ebda29645395fe8a2582382f9ef50116160b9c9b81,2426d43f7ce15968e8d79cd155c822ea76b632cd1bcf690927f33ac344002e63,7076d2e6f2674baff5b227eefa0918d2a302a923a65389368883306216275bff,172174b6ea0381a232714beb882d4d4a27e9080ce7b4dfd309d6e574cf720d15,32ed6d6444ca0ddb7bb2fb72b8694603ad5114e7cd2acde3348abe89e5a983f0,a0b181001e46f54d62783c9a604fd75ba95b3a894a45c5d480276cdc2d7ac1ad,672bf38019fec39ec6cd1de9a336bdd7940daa71664992077ecca346419e0789,090456f3e6b209c4e49fe1b0a9e4d7eff09cb93d6d596e07ea85d8c18606c2bc,fad88de2964e0a36e6d7e1991b2eee93f00ee8929a85f44dd58182c8002fe91a,d8b203ffb837fca01dc298b1df7a83279289a76b583b5928e4506032e3da2076,4553657c26b958cbc3aaa32c1fb76141a7fdd1420622278458c1ae4b08f56324,b78977a7cb2c8c98eefbbdd5b75b29b8c038196b4a56fbb5fba5bb8b2ccb6ccd,93873ba09d9c9bc4f9fa6b77a4dc873a338acf146671e7a6f6c0a1ebb6ac5dc9,5a3d28ac7fde5f29acb2ed9627b1db455096f312b844537e168a8780a6652d5b,4fab3d667180217b2ffd407359973a7036cd645ac0be9ebcdbfcdc61bf7cd20c,07d664465735615c5f83882ce47adf475f0bcd043a99f345aece86d1c775735f,2101ae7a2a21e1242a0b117bb5b869037d2d17853752f304514bb69898ee200f,d63f2ba483f1bada6eeb2e9dad530132a0a6848add475807889f9690edd96d8c,15ad4a9092a7ba4934ad81947f7f61f4d54288a9821a96e8c1bd04c7ff40df04,d5380b9c728e73c46c0d01cf1354cad3afc754125a148aae67419dfc0e2d9d48,77a0b39645b9f6cb81071c171282fa85a375509f93fa066aead73dd020454a0e,14c67a89e49b615ef6ff7ca7cd60b1ab618b987f5d57d4b6f93cb5856c587dfc,4e28c9553bbf1bc62618e1c9e00e685dc59d7876d9c44716c1be13a059cdd31b,51fe1f76236ea4661189e435312ad89f982665c0a9c7b520f63afdb27b08c4d6,ba2f0aa7ad7607671a9cc690969e941160ebb09d3ecea53a7ad3d7f25283b09a,2b465c64c0c5a9287b70dc8e4edd9530e79e21a4ad5c533068c6c5761dad56b9,4ae4fd6dbf4f2d4ff9d844f099776f9b276bc7f5db7a531a6a6c73cbe04cbdce,37e9842b7f8530908c5dc98054a2f5accbf013485fc95be06f294116815088d6,422989da22dbcd6e3f55376ae412628a052bf4569f6ff9b2b0102826e93efc08,47f48d831a9bed8bd6087c2bcf752b0a7dc01405d86c4bbce2abe63729eec50f,784dcede316836c7c0e37eb050ccab635f327590b6016a4f8e62d26d10a0a71f,ea20361b79e9beaebbdd68d2fcd34b094d6fffcc7c02903d88f5e9884d11dd5e
"100021","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31113","0","0","5","0","0","1","0","0","0","0","31111","0","0","0","0"
"100022","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31065","0","0","5","0","0","1","0","0","0","0","31114","0","0","0","0"
"100023","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31083","0","0","5","0","0","1","0","0","0","0","31081","0","0","0","0"
"100024","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31099","0","0","5","0","0","1","0","0","0","0","31097","0","0","0","0"
"100025","0","0","0","0","0","0","5","31086","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31117","0","0","5","0","0","1","31084","0","0","0","31115","0","0","0","0"
"100026","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31119","0","0","5","0","0","1","0","0","0","0","31120","0","0","0","0"
"100027","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31087","0","0","5","0","0","1","0","0","0","0","31088","0","0","0","0"
"100028","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31091","0","0","5","0","0","1","0","0","0","0","31122","0","0","0","0"
"100029","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31131","0","0","0","0"
"100030","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31125","0","0","5","0","0","1","0","0","0","0","31124","0","0","0","0"
"100031","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31134","0","0","0","0"
"100032","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31109","0","0","5","0","0","1","0","0","0","0","31110","0","0","0","0"
"100033","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31139","0","0","0","0"
"100034","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31128","0","0","5","0","0","1","0","0","0","0","31127","0","0","0","0"
"100035","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31066","0","0","5","0","0","1","0","0","0","0","31129","0","0","0","0"
"100036","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31100","0","0","5","0","0","1","0","0","0","0","31103","0","0","0","0"
"100037","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31075","0","0","5","0","0","1","0","0","0","0","31078","0","0","0","0"
"100038","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31144","0","0","0","0"
"100039","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31131","0","0","0","0"
"100040","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31077","0","0","5","0","0","1","0","0","0","0","31079","0","0","0","0"
"100041","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31104","0","0","0","0"
"100042","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31150","0","0","5","0","0","1","0","0","0","0","31118","0","0","0","0"
"100043","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31134","0","0","0","0"
"100044","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31155","0","0","0","0"
"100045","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31138","0","0","5","0","0","1","0","0","0","0","31137","0","0","0","0"
"100046","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31083","0","0","5","0","0","1","0","0","0","0","31081","0","0","0","0"
"100047","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31106","0","0","0","0"
"100048","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31139","0","0","0","0"
"100049","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31111","0","0","0","0"
"100050","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31143","0","0","5","0","0","1","0","0","0","0","31142","0","0","0","0"
"100051","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31086","0","0","5","0","0","1","0","0","0","0","31084","0","0","0","0"
"100052","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31144","0","0","0","0"
"100053","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31115","0","0","0","0"
"100054","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31150","0","0","5","0","0","1","0","0","0","0","31118","0","0","0","0"
"100055","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31087","0","0","5","0","0","1","0","0","0","0","31088","0","0","0","0"
"100056","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31119","0","0","5","0","0","1","0","0","0","0","31120","0","0","0","0"
"100057","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31155","0","0","0","0"
"100058","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31170","0","0","0","0"
"100059","0","31801","0","31806","0","0","5","31807","10","0","31804","0","0","31802","1","0","200000","0","0","31071","31068","0","0","0","0","31803","0","0","0","0","31808","0","31070","9","0","0","1","31067","0","0","31805","31181","0","31061","0","0"
"100060","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31075","0","0","5","0","0","1","0","0","0","0","31078","0","0","0","0"
"100061","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31160","0","0","5","0","0","1","0","0","0","0","31159","0","0","0","0"
"100062","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31172","0","0","0","0"
"100063","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31091","0","0","0","0"
"100064","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31163","0","0","5","0","0","1","0","0","0","0","31162","0","0","0","0"
"100065","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31180","0","0","0","0"
"100066","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31166","0","0","5","0","0","1","0","0","0","0","31165","0","0","0","0"
"100067","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31177","0","0","0","0"
"100068","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31169","0","0","5","0","0","1","0","0","0","0","31167","0","0","0","0"
"100069","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31199","0","0","0","0"
"100070","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31170","0","0","0","0"
"100071","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31209","0","0","5","0","0","1","0","0","0","0","31207","0","0","0","0"
"100072","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31077","0","0","5","0","0","1","0","0","0","0","31079","0","0","0","0"
"100073","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31100","0","0","5","0","0","1","0","0","0","0","31103","0","0","0","0"
"100074","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31172","0","0","0","0"
"100075","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31211","0","0","5","0","0","1","0","0","0","0","31210","0","0","0","0"
"100076","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31134","0","0","5","0","0","1","0","0","0","0","31131","0","0","0","0"
"100077","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31104","0","0","5","0","0","1","0","0","0","0","31106","0","0","0","0"
"100078","0","31803","0","31807","0","0","5","31808","10","0","31802","0","0","31801","1","0","200001","0","0","31070","31806","0","0","0","0","31067","0","31071","0","0","31809","0","31805","10","0","0","1","31181","0","0","31068","31230","31061","31804","0","0"
"100079","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31180","0","0","0","0"
"100080","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31177","0","0","0","0"
"100081","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31083","0","0","5","0","0","1","0","0","0","0","31081","0","0","0","0"
"100082","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31139","0","0","5","0","0","1","0","0","0","0","31111","0","0","0","0"
"100083","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31215","0","0","0","0"
"100084","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31075","0","0","5","0","0","1","0","0","0","0","31078","0","0","0","0"
"100085","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31086","0","0","5","0","0","1","0","0","0","0","31084","0","0","0","0"
"100086","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31199","0","0","0","0"
"100087","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31144","0","0","5","0","0","1","0","0","0","0","31115","0","0","0","0"
"100088","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31209","0","0","5","0","0","1","0","0","0","0","31207","0","0","0","0"
"100089","0","0","0","31087","0","0","5","31150","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","31088","0","0","0","0","31118","0","0","5","0","0","1","31119","0","0","0","31120","0","0","0","0"
"100090","0","31222","0","31219","0","0","5","31216","10","0","0","0","0","0","1","0","100000","0","0","0","31223","0","0","0","0","31220","0","0","0","0","31213","0","0","5","0","0","1","31214","0","0","0","31164","0","0","0","0"
"100091","0","31242","0","31239","0","0","5","31232","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","31237","0","0","0","0","31227","0","0","5","0","0","1","31231","0","0","0","31226","0","0","0","0"
"100092","0","0","0","0","0","0","5","31091","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31211","0","0","5","0","0","1","31155","0","0","0","31210","0","0","0","0"
"100093","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31225","0","0","0","0"
"100094","0","31067","0","31808","0","0","5","31809","10","31061","31801","0","0","31803","1","0","200001","31071","0","31805","31807","0","0","0","0","31181","0","31070","0","0","31810","0","31068","10","0","0","1","31230","0","0","31806","31182","31804","31802","0","0"
"100095","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31229","0","0","0","0"
"100096","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31215","0","0","0","0"
"100097","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31233","0","0","0","0"
"100098","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31236","0","0","0","0"
