edf166c1109440395328579bb624f80f5276a0cee6c76ae1cc983864399b1d84,f13437ff73219daaf61d3b3457910bae193544d303679fca50eaae2475c14940,a759b28509928ba6d5442979b6d6be872dc85a78e3543d8da5bf47feaeb189d5,1f11a175f52c85c5749bd505b9a2e14fb901ebe35ef3895c259cf18e9b7479a4,9e74cb77cab4c85bcb05f1be087803a502014ecea0c1e006fc134890e780b008,f44404067d3c8d676ef0024a80444fc3dc6fcf6e40b75442e733a498a824be34,83c0dc0ea918876aa6ca5f37b370c9befe982d391776b29b1a7d6ab793cf0cbc,e645082338a620b7cee322378e1877b27c4a4e2a10532e8810f41968b1fbe2b6,f5c7636bd1b094a4c9e147a278aa8cbb8f1af44ef3bbdddabfbc684deed70ee2,72e577b58b9a1c5c7c15f9895b58c4062fb61d37f9ef1c16097655d4adfbab46,b9b6fd02d3519c7c5fcf3b79686e290ed0b25cbc3cb8f3b9d4e5cdf68fecd44d,1eddefae1378e9a683b237fab1bc87e33c4f50d8824b88a14386adcf7b9d9a55,3f8ab0083965122902fec78ceff3f9c8f98dec4b757da22938f94e31099ceb29
"0","bgm_M375","1","10042","380000","2020/05/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M375","42"
"0","bgm_M237","1","10043","380000","2020/06/08 18:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M237","43"
"0","bgm_M380A","1","10044","380000","2020/06/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M380A","44"
"0","bgm_M393","1","10046","380000","2020/07/25 12:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M393","45"
"0","bgm_M245","1","10045","380000","2020/07/09 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M245","46"
"0","bgm_M254","1","10047","380000","2020/08/09 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M254","47"
"0","bgm_M403","1","10048","380000","2020/08/24 12:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M403","48"
"0","bgm_M265_Top","1","10049","380000","2020/09/14 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M265","49"
"0","bgm_M413","1","10050","380000","2020/09/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M413","50"
"0","bgm_M421","1","10052","380000","2020/10/26 12:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M421","52"
"0","0","1","10053","380000","2020/11/06","0","0","380000","2030/03/26 14:59:00","0","0","53"
"0","bgm_M426","1","10054","380000","2020/11/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M426","54"
"0","bgm_M435","1","10056","380000","2020/12/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M435","56"
"0","bgm_M442A","1","10058","380000","2021/01/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M442A","58"
"0","bgm_M442B","1","10059","380000","2021/01/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M442B","59"
"0","bgm_M451","1","10061","380000","2021/02/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M451","61"
"0","bgm_M457","1","10064","380000","2021/03/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M457","64"
"0","bgm_M467","1","10066","380000","2021/04/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M467","66"
"0","bgm_M478_Lofi","1","10068","380000","2021/05/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M478","68"
"0","bgm_M486","1","10070","380000","2021/06/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M486","70"
"0","bgm_M496","1","10072","380000","2021/07/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M496","72"
"0","bgm_M508","1","10074","380000","2021/08/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M508","74"
"0","bgm_M520","1","10076","380000","2021/09/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M520","76"
"0","bgm_M527","1","10078","380000","2021/10/25 18:30:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M527","78"
"0","bgm_M536","1","10080","380000","2021/11/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M536","80"
"0","bgm_M543","1","10082","380000","2021/12/27 18:30:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M543","82"
"0","bgm_M552","1","10084","380000","2022/01/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M552","84"
"0","bgm_M553","1","10085","380000","2022/01/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M553","85"
"0","bgm_M565","1","10088","380000","2022/02/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M565","88"
"0","bgm_M574","1","10090","380000","2022/03/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M574","90"
"0","bgm_M582","1","10092","380000","2022/04/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M582","92"
"0","bgm_M595","1","10094","380000","2022/05/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M595","94"
"0","bgm_M601","1","10096","380000","2022/06/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M601","96"
"0","bgm_M608","1","10098","380000","2022/07/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M608","98"
"0","bgm_M618","1","10100","380000","2022/08/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M618","100"
"0","bgm_M623","1","10102","380000","2022/09/22 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M623","102"
"0","bgm_M630","1","10104","380000","2022/10/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M630","104"
"0","bgm_M638","1","10106","380000","2022/11/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M638","106"
"0","bgm_M647","1","10108","380000","2022/12/27 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M647","108"
"0","bgm_M659","1","10110","380000","2023/01/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M659","110"
"0","bgm_M660","1","10111","380000","2023/01/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M660","111"
"0","bgm_M668","1","10114","380000","2023/02/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M668","114"
"0","bgm_MC017","1","10116","380000","2023/03/23 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC017","116"
"0","bgm_MC026","1","10118","380000","2023/04/24 19:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC026","118"
"0","bgm_MC036","1","10120","380000","2023/05/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC036","120"
"0","bgm_MC046","1","10122","380000","2023/06/23 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC046","122"
"0","bgm_MC056","1","10124","380000","2023/07/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC056","124"
"0","bgm_MC063","1","10126","380000","2023/08/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC063","126"
"0","bgm_MC075","1","10128","380000","2023/09/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC075","128"
"0","bgm_MC082","1","10130","380000","2023/10/23 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC082","130"
"0","bgm_MC091","1","10132","380000","2023/11/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC091","132"
"0","bgm_MC099","1","10134","380000","2023/12/27 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC099","134"
"0","bgm_MC110","1","10136","380000","2024/01/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC110","136"
"0","bgm_MC111","1","10137","380000","2024/01/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC111","137"
"0","bgm_MC124","1","10140","380000","2024/02/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC124","140"
"0","bgm_MC136","1","10142","380000","2024/03/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC136","142"
"0","bgm_MC143","1","10144","380000","2024/04/27 21:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC143","144"
"0","bgm_MC147","1","10146","380000","2024/05/23 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC147","146"
"0","bgm_MC156","1","10148","380000","2024/06/30 12:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC156","148"
"0","bgm_MC162","1","10150","380000","2024/07/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC162","150"
"0","bgm_MC172_TitleCall","1","10152","380000","2024/08/26 18:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC172","152"
"0","bgm_MC186","1","10154","380000","2024/09/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC186","154"
"0","bgm_MC194","1","10156","380000","2024/10/25 17:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC194","156"
"0","bgm_MC213","1","10158","380000","2024/11/30 12:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC213","158"
"0","bgm_MC215B","1","10160","380000","2024/12/26 21:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_MC215B","160"
