1eccd0d5e61d4f0b51f2754a00131ded608472f39f454f4b0aeb2a9db8005d02,1c51cc747f35d23ac3b056f688ecc9a057a02e4cb60f113b401138ae6b6e86fe,61f4049de02df5721f741b4a2fbc2d5cc8a26784063253bb78318f5b622a9c95,cdce7dfe70510e3cc85458de2b7333896fed2bf10e5fc35da6e6243563b00992,5c316c364c4bf30926ed79b4b457b752618bd12945f9ab1920ed466e80868851,261e4a85d3a89a0aca13d9d20b9c4414c7ae0532bfd14d7150350bf968ec2a04,abbc7b07023b5683278ffe4adac98166bfcadd5a5fd62fdd7fa8bd5a5d11c2cd,714e5e3659bff0f0dc4d083ac298eebf4836c09655096123de47cec0db648bf8,4f713657241eb44874601ac842e2785dd1b558d4296f8a41b4e7b71dea24e3fe,7f73182533da179f95f76db9517e8350e8d31474548f55b2fd07a0ff7b9d0d23,6400313a195bdc309ee482a2eef7669f66ace23219359952b3ecbb00267ff05a,6deebc94776d55d03c0a2e59a6410282304f143b59fde999a9c6b48aa9e57819,5e57a628b7907b48d40e67119392b06b181368a3937e5ae7e5f8c56d6f39f0e0,c31518bfc984a31093d731efbc3f6c704f1f0e2b6b55a9da287f42686fd8b623,c3208cdf33650cf9213e1c951e1a5e999e5662fc970aecbe4c1f1a84ec97e42c,d2c2b121b9088bdf6461ff5971b17c6e5b75fbd71e3cc95a155c4ce6a876e1d1,fd0b16a71c4de722af546bcddec2dbb0f76b347c8acfdeee58f738f848121ef7,0145e11e12164a9af2400ed5fe3c5fd63eb1fb201334b5b5eff2ff43a4c34930,9efa43d94f3e284a6ece43d4d20d3d1c0615fd63d78e0cf1f4834cefd46139b0
"0","11","0","0","0","0","176","100301","0","0","0","0","10","155","4","685","0","0","4"
"0","20","0","0","0","0","289","100301","0","0","0","5","20","155","5","1435","0","0","11"
"0","31","0","0","0","0","499","100301","0","0","0","5","35","245","6","2300","0","0","13"
"0","43","0","0","0","0","746","100301","0","0","0","5","35","715","7","3270","0","0","15"
"0","57","0","0","0","0","1040","100301","3","0","0","5","50","715","8","4025","0","0","23"
"0","71","0","9","20","0","1353","100301","7","0","0","5","65","1115","9","4630","0","0","31"
"0","80","5","18","50","0","1729","100301","12","0","0","30","65","1115","10","4990","0","0","40"
"0","88","7","18","88","0","2147","100301","17","13","0","40","65","1115","11","5410","0","0","49"
"0","98","7","21","130","0","2581","100301","17","29","0","40","65","1115","12","6180","0","0","56"
"0","112","7","24","163","0","3026","100301","17","42","0","40","98","1115","13","6670","0","0","66"
"0","123","7","24","214","0","3571","100301","17","42","0","40","131","1115","14","7050","0","0","76"
"0","142","7","24","280","0","4098","100301","17","42","0","40","131","1115","15","7420","0","0","91"
"0","156","7","24","370","0","4716","100301","17","45","0","40","143","1115","16","7560","0","0","99"
"0","170","7","24","467","0","5390","100301","17","48","0","40","143","1115","17","7750","0","0","105"
"0","179","7","24","591","0","6136","100301","17","48","0","40","143","1115","18","8015","0","0","114"
"0","191","7","24","730","0","6947","100301","17","48","0","40","143","1115","19","8340","0","0","126"
"0","213","7","24","849","0","7816","100301","17","48","0","40","143","1115","20","8665","0","0","138"
"0","233","7","24","980","0","8795","100301","17","48","0","40","143","1115","21","8950","0","0","149"
"0","249","7","24","1098","0","9978","100301","17","48","0","40","143","1115","22","9165","0","0","162"
"0","273","7","24","1169","0","11268","100301","17","48","0","40","143","1115","23","9510","0","0","181"
"0","296","7","24","1230","0","12629","100301","17","48","0","40","143","1115","24","10190","0","0","203"
"0","310","7","24","1293","0","14227","100301","17","48","0","40","143","1115","25","10710","0","0","222"
"0","316","7","24","1332","0","16038","100301","17","48","0","40","143","1115","26","11535","0","0","231"
"0","321","7","24","1356","0","17934","100301","17","48","0","40","143","1115","27","12780","0","0","238"
"0","326","7","24","1380","0","19958","100301","17","48","0","40","143","1115","28","14025","0","0","245"
"0","341","7","24","1405","0","22063","100301","17","48","0","40","143","1115","29","15210","0","0","260"
"0","371","7","24","1431","0","24192","100301","17","48","0","40","143","1115","30","16130","0","0","290"
"0","386","7","24","1457","0","26550","100301","17","48","0","40","143","1115","31","17315","0","0","305"
"0","386","7","24","1483","0","29128","100301","17","48","0","40","143","1115","32","18865","0","0","305"
"0","386","7","24","1508","0","31789","100301","17","48","0","40","143","1115","33","20515","0","0","305"
"0","401","7","24","1532","0","34482","100301","17","48","0","40","143","1115","34","22000","0","0","320"
"0","416","7","24","1556","0","37354","100301","17","48","0","40","143","1115","35","23485","0","0","335"
"0","432","7","24","1580","0","40325","100301","17","48","0","40","143","1115","36","24970","0","0","351"
"0","464","7","24","1604","0","43265","100301","17","48","0","40","143","1115","37","26290","0","0","383"
"0","480","7","24","1628","0","46437","100301","17","48","0","40","143","1115","38","27800","0","0","399"
"0","480","7","24","1652","0","49834","100301","17","48","0","40","143","1115","39","29500","0","0","399"
"0","2","1","0","0","0","10","100401","0","0","0","0","10","100","2","65","0","0","0"
"0","5","2","0","0","0","58","100401","0","0","0","0","25","200","3","185","0","0","0"
"0","10","4","0","0","0","135","100401","0","0","0","0","50","360","4","475","0","0","4"
"0","17","7","0","0","0","243","100401","0","0","0","0","80","520","5","985","0","0","10"
"0","25","11","0","0","0","429","100401","3","0","0","0","95","820","6","1515","0","0","14"
"0","34","15","0","0","0","674","100401","6","0","0","0","120","1425","7","1835","0","0","20"
"0","48","15","9","10","0","912","100401","6","0","0","0","145","1985","8","2735","0","0","32"
"0","67","22","23","30","10","1157","100401","6","0","0","0","145","1985","9","3480","0","5","48"
"0","87","27","28","60","20","1392","100401","6","0","0","15","145","1985","10","4330","0","10","68"
"0","105","32","28","86","20","1695","100401","6","3","0","35","145","1985","11","5030","0","10","88"
"0","126","39","28","108","20","2037","100401","6","6","0","55","145","2085","12","5430","0","10","106"
"0","155","41","28","151","20","2425","100401","6","6","0","55","170","2285","13","5630","0","10","125"
"0","189","41","28","215","20","2845","100401","6","6","0","57","170","2285","14","5830","0","10","144"
"0","212","43","28","289","20","3314","100401","6","9","0","57","170","2285","15","5830","0","12","167"
"0","232","45","28","378","20","3815","100401","6","17","0","57","170","2385","16","5830","0","12","190"
"0","263","45","28","465","20","4337","100401","6","22","0","57","170","2535","17","5930","0","12","209"
"0","291","50","28","573","20","4884","100401","6","22","0","57","170","2685","18","5990","0","12","237"
"0","323","52","28","655","20","5553","100401","6","22","0","57","170","2685","19","6085","0","12","266"
"0","368","52","28","696","20","6292","100401","6","22","0","57","170","2780","20","6185","0","12","293"
"0","419","52","28","740","20","7020","100401","6","22","0","57","170","2780","21","6430","0","12","333"
"0","468","52","28","788","20","7888","100401","6","22","0","57","170","2780","22","6660","0","12","383"
"0","519","52","28","817","20","8928","100401","6","22","0","57","170","2780","23","7065","0","12","428"
"0","566","52","28","835","20","10110","100401","6","22","0","57","170","2780","24","7385","0","12","474"
"0","611","52","28","867","20","11440","100401","6","22","0","57","170","2780","25","7705","0","12","523"
"0","656","52","28","902","20","12898","100401","6","22","0","57","170","2780","26","8000","0","12","576"
"0","697","52","28","929","20","14495","100401","6","22","0","57","170","2780","27","8455","0","12","624"
"0","740","52","28","963","20","16211","100401","6","22","0","57","170","2780","28","9000","0","12","669"
"0","822","52","28","986","20","17592","100401","6","22","0","57","170","2780","29","10655","0","12","751"
"0","913","52","28","1000","20","18978","100401","6","22","0","57","170","2780","30","12805","0","12","842"
"0","996","52","28","1014","20","20529","100401","6","22","0","57","170","2780","31","15175","0","12","925"
"0","1066","52","28","1027","20","22273","100401","6","22","0","57","170","2780","32","17965","0","12","995"
"0","1132","52","28","1039","20","24101","100401","6","22","0","57","170","2780","33","21205","0","12","1061"
"0","1214","52","28","1051","20","25905","100401","6","22","0","57","170","2780","34","24690","0","12","1143"
"0","1297","52","28","1063","20","27832","100401","6","22","0","57","170","2780","35","28585","0","12","1226"
"0","1381","52","28","1075","20","29820","100401","6","22","0","57","170","2780","36","32820","0","12","1310"
"0","1482","52","28","1087","20","31739","100401","6","22","0","57","170","2780","37","37135","0","12","1411"
"0","1568","52","28","1099","20","33853","100401","6","22","0","57","170","2780","38","41880","0","12","1497"
"0","1638","52","28","1111","20","36155","100401","6","22","0","57","170","2780","39","47145","0","12","1567"
"0","4","0","0","0","0","12","100501","0","0","0","0","0","125","2","80","0","0","0"
"0","8","1","0","0","0","49","100501","0","0","0","0","0","225","3","350","0","0","0"
"0","17","1","0","0","0","110","100501","0","0","0","0","15","275","4","880","0","0","3"
"0","28","7","0","0","0","173","100501","0","0","0","0","15","275","5","1660","0","0","11"
"0","48","7","0","0","0","265","100501","3","0","0","0","15","275","6","2925","0","0","19"
"0","66","7","0","0","0","476","100501","6","0","0","0","40","275","7","3595","0","0","29"
"0","87","7","0","0","0","615","100501","10","0","0","0","40","575","8","4800","0","0","49"
"0","104","12","5","0","10","788","100501","14","0","0","15","40","1025","9","5635","0","0","72"
"0","125","12","10","0","20","1027","100501","17","5","0","15","65","1325","10","6415","0","0","94"
"0","148","12","10","30","20","1305","100501","20","10","0","25","65","1625","11","7295","0","0","112"
"0","178","12","12","80","20","1564","100501","20","10","0","35","65","1875","12","8135","0","0","136"
"0","214","12","17","126","20","1861","100501","20","10","0","37","65","2095","13","8655","0","0","160"
"0","249","12","17","162","20","2191","100501","20","10","0","39","71","2215","14","9045","0","2","189"
"0","280","14","17","202","20","2575","100501","20","10","0","39","77","2315","15","9235","0","4","219"
"0","319","14","17","236","20","2930","100501","20","10","0","39","89","2415","16","9365","0","4","260"
"0","357","17","17","280","20","3244","100501","20","14","0","39","89","2415","17","9655","0","4","312"
"0","394","20","17","352","20","3595","100501","20","18","0","39","89","2415","18","9935","0","4","371"
"0","443","20","17","409","20","4029","100501","20","18","0","39","89","2510","19","10305","0","4","428"
"0","498","25","17","436","20","4501","100501","20","18","0","39","89","2605","20","10590","0","4","489"
"0","554","30","17","488","20","5022","100501","20","18","0","39","89","2605","21","10800","0","4","559"
"0","612","30","17","587","20","5725","100501","20","18","0","39","89","2605","22","11290","0","4","622"
"0","681","30","17","681","20","6562","100501","20","18","0","39","89","2605","23","11605","0","4","685"
"0","754","30","17","746","20","7465","100501","20","18","0","39","89","2605","24","11925","0","4","756"
"0","825","30","17","813","20","8484","100501","20","18","0","39","89","2605","25","12540","0","4","831"
"0","896","30","17","864","20","9621","100501","20","18","0","39","89","2605","26","13290","0","4","910"
"0","964","30","17","892","20","10886","100501","20","18","0","39","89","2605","27","14290","0","4","985"
"0","1041","30","17","911","20","11991","100501","20","18","0","39","89","2605","28","17330","0","4","1064"
"0","1130","30","17","921","20","12893","100501","20","18","0","39","89","2605","29","22690","0","4","1153"
"0","1224","30","17","931","20","13832","100501","20","18","0","39","89","2605","30","28565","0","4","1247"
"0","1322","30","17","941","20","14808","100501","20","18","0","39","89","2605","31","34730","0","4","1345"
"0","1423","30","17","951","20","15821","100501","20","18","0","39","89","2605","32","41265","0","4","1446"
"0","1526","30","17","961","20","16891","100501","20","18","0","39","89","2605","33","48415","0","4","1549"
"0","1631","30","17","971","20","18018","100501","20","18","0","39","89","2605","34","56345","0","4","1654"
"0","1737","30","17","981","20","19183","100501","20","18","0","39","89","2605","35","64985","0","4","1760"
"0","1844","30","17","991","20","20385","100501","20","18","0","39","89","2605","36","74185","0","4","1867"
"0","1953","30","17","1001","20","21624","100501","20","18","0","39","89","2605","37","83850","0","4","1976"
"0","2063","30","17","1011","20","22900","100501","20","18","0","39","89","2605","38","94005","0","4","2086"
"0","2173","30","17","1021","20","24213","100501","20","18","0","39","89","2605","39","104695","0","4","2196"
"0","1","0","0","0","23","0","100601","0","0","0","0","0","75","2","55","0","0","2"
"0","2","0","0","0","78","0","100601","0","0","0","0","0","150","3","150","0","0","7"
"0","5","0","0","0","169","0","100601","0","0","0","10","5","200","4","325","0","0","16"
"0","7","0","0","0","322","0","100601","0","0","0","10","15","200","5","625","0","0","32"
"0","15","0","0","0","495","0","100601","0","0","0","25","15","200","6","1155","0","0","51"
"0","22","0","0","0","724","26","100601","0","0","0","30","50","200","7","1515","0","0","69"
"0","29","0","4","0","960","26","100601","0","0","0","60","85","200","8","2115","0","0","93"
"0","40","0","9","0","1224","26","100601","0","0","0","95","85","200","9","2650","0","5","120"
"0","50","0","14","0","1549","26","100601","0","0","13","105","85","420","10","3240","0","10","143"
"0","66","0","14","0","1880","26","100601","0","0","28","119","101","640","11","3840","0","10","167"
"0","79","0","17","0","2215","26","100601","0","0","43","135","111","760","12","4200","0","17","192"
"0","102","0","17","0","2582","26","100601","0","0","69","135","121","980","13","4640","0","19","217"
"0","130","0","17","0","2954","26","100601","0","0","93","137","133","1220","14","4760","0","19","250"
"0","157","0","17","0","3356","26","100601","0","0","109","146","133","1220","15","4990","0","21","282"
"0","183","0","17","0","3805","26","100601","0","0","129","152","133","1320","16","5140","0","21","316"
"0","216","0","17","0","4258","26","100601","0","0","144","153","158","1320","17","5260","0","21","353"
"0","248","3","17","0","4708","26","100601","0","0","169","153","173","1320","18","5665","0","21","397"
"0","287","3","17","0","5206","26","100601","0","0","193","153","173","1320","19","6310","0","21","447"
"0","327","3","17","0","5797","26","100601","0","0","240","153","173","1415","20","6860","0","21","493"
"0","370","3","17","0","6452","26","100601","0","0","288","153","173","1515","21","7370","0","21","543"
"0","420","3","17","0","7171","26","100601","0","0","318","153","173","1515","22","8370","0","21","603"
"0","474","3","17","0","7937","26","100601","0","0","318","153","173","1515","23","10145","0","21","672"
"0","533","3","17","0","8818","26","100601","0","0","333","153","173","1515","24","11670","0","21","738"
"0","587","3","17","0","9964","26","100601","0","0","355","153","173","1515","25","12670","0","21","798"
"0","630","3","17","0","11385","26","100601","0","0","377","153","173","1515","26","13505","0","21","847"
"0","670","3","17","0","12944","26","100601","0","0","394","153","173","1515","27","14530","0","21","890"
"0","712","3","17","0","14609","26","100601","0","0","411","153","173","1515","28","15675","0","21","933"
"0","758","3","17","0","16394","26","100601","0","0","429","153","173","1515","29","16895","0","21","979"
"0","808","3","17","0","18267","26","100601","0","0","447","153","173","1515","30","18270","0","21","1029"
"0","859","3","17","0","20231","26","100601","0","0","465","153","173","1515","31","19725","0","21","1080"
"0","911","3","17","0","22285","26","100601","0","0","483","153","173","1515","32","21260","0","21","1132"
"0","965","3","17","0","24455","26","100601","0","0","500","153","173","1515","33","22870","0","21","1186"
"0","1020","3","17","0","26760","26","100601","0","0","517","153","173","1515","34","24650","0","21","1241"
"0","1076","3","17","0","29157","26","100601","0","0","534","153","173","1515","35","26670","0","21","1297"
"0","1133","3","17","0","31636","26","100601","0","0","551","153","173","1515","36","28860","0","21","1354"
"0","1191","3","17","0","34195","26","100601","0","0","568","153","173","1515","37","31220","0","21","1412"
"0","1250","3","17","0","36844","26","100601","0","0","585","153","173","1515","38","33655","0","21","1471"
"0","1309","3","17","0","39578","26","100601","0","0","602","153","173","1515","39","36255","0","21","1530"
"0","3","2","0","0","0","6","100701","0","0","0","0","0","100","2","80","0","0","0"
"0","10","3","0","0","0","46","100701","0","0","0","0","0","200","3","200","0","0","0"
"0","20","7","0","0","0","94","100701","0","0","0","0","0","360","4","550","0","0","5"
"0","35","10","0","0","0","190","100701","0","0","0","0","0","520","5","1060","0","0","11"
"0","53","14","0","0","0","323","100701","0","0","0","0","0","890","6","1740","0","0","19"
"0","76","18","0","0","0","480","100701","0","0","0","0","0","1260","7","2330","0","0","34"
"0","97","28","0","0","0","593","100701","0","0","0","0","0","1585","8","3510","0","0","50"
"0","124","35","5","5","10","790","100701","0","0","0","0","0","1585","9","4255","0","0","70"
"0","152","36","13","20","20","1035","100701","0","0","0","0","0","1585","10","5065","0","0","90"
"0","177","41","16","40","20","1296","100701","0","0","0","20","0","1585","11","5765","0","0","110"
"0","205","48","16","50","20","1558","100701","0","10","0","40","0","1685","12","6265","0","0","132"
"0","245","52","16","50","20","1786","100701","0","20","0","42","0","1785","13","6785","0","0","165"
"0","285","54","16","60","20","2066","100701","2","20","0","44","0","1785","14","7005","0","2","204"
"0","317","56","16","70","20","2455","100701","4","20","0","44","0","1885","15","7005","0","4","239"
"0","357","56","16","82","20","2857","100701","4","25","0","44","0","1985","16","7205","0","4","269"
"0","401","59","16","82","20","3253","100701","4","30","0","44","0","2135","17","7715","0","4","296"
"0","439","64","16","94","20","3721","100701","4","30","0","44","0","2285","18","8025","0","4","334"
"0","484","66","16","116","20","4301","100701","4","30","0","44","0","2380","19","8025","0","4","375"
"0","536","66","16","136","20","4938","100701","4","30","0","44","0","2475","20","8060","0","4","419"
"0","590","71","16","148","20","5511","100701","4","30","0","44","0","2475","21","8205","0","4","486"
"0","656","71","16","188","20","6189","100701","4","30","0","44","0","2475","22","8695","0","4","552"
"0","742","71","16","188","20","6953","100701","4","30","0","44","0","2475","23","9010","0","4","622"
"0","830","71","16","188","20","7793","100701","4","30","0","44","0","2475","24","9330","0","4","697"
"0","912","71","16","205","20","8782","100701","4","30","0","44","0","2475","25","9945","0","4","772"
"0","990","71","16","231","20","9897","100701","4","30","0","44","0","2475","26","10695","0","4","851"
"0","1062","71","16","249","20","11147","100701","4","30","0","44","0","2475","27","11695","0","4","926"
"0","1143","71","16","258","20","12226","100701","4","30","0","44","0","2475","28","14735","0","4","1007"
"0","1230","71","16","267","20","13384","100701","4","30","0","44","0","2475","29","18005","0","4","1094"
"0","1322","71","16","276","20","14579","100701","4","30","0","44","0","2475","30","21790","0","4","1186"
"0","1424","71","16","276","20","15520","100701","4","30","0","44","0","2475","31","27955","0","4","1288"
"0","1529","71","16","276","20","16499","100701","4","30","0","44","0","2475","32","34490","0","4","1393"
"0","1636","71","16","276","20","17534","100701","4","30","0","44","0","2475","33","41640","0","4","1500"
"0","1745","71","16","276","20","18625","100701","4","30","0","44","0","2475","34","49570","0","4","1609"
"0","1855","71","16","276","20","19754","100701","4","30","0","44","0","2475","35","58210","0","4","1719"
"0","1966","71","16","276","20","20920","100701","4","30","0","44","0","2475","36","67410","0","4","1830"
"0","2079","71","16","276","20","22123","100701","4","30","0","44","0","2475","37","77075","0","4","1943"
"0","2193","71","16","276","20","23364","100701","4","30","0","44","0","2475","38","87230","0","4","2057"
"0","2307","71","16","276","20","24643","100701","4","30","0","44","0","2475","39","97920","0","4","2171"
"0","1","0","0","0","23","0","100801","0","0","0","0","0","75","2","55","0","0","2"
"0","2","0","0","0","78","0","100801","0","0","0","0","0","150","3","150","0","0","7"
"0","5","0","0","0","169","0","100801","0","0","0","10","5","200","4","325","0","0","16"
"0","7","0","0","0","322","0","100801","0","0","0","10","15","200","5","625","0","0","32"
"0","15","0","0","0","495","0","100801","0","0","0","25","15","200","6","1155","0","0","51"
"0","22","0","0","0","724","26","100801","0","0","0","30","50","200","7","1515","0","0","69"
"0","29","0","4","0","1003","52","100801","0","0","0","75","50","200","8","1680","0","0","91"
"0","40","0","9","0","1267","52","100801","0","0","0","110","50","200","9","2215","0","5","118"
"0","52","0","14","0","1566","52","100801","0","0","16","115","85","300","10","2755","0","10","140"
"0","57","0","14","0","1937","52","100801","0","0","34","129","101","840","11","3175","0","10","166"
"0","64","0","17","0","2352","52","100801","0","0","59","135","127","960","12","3335","0","17","185"
"0","77","0","17","0","2797","52","100801","0","0","93","135","137","1080","13","3575","0","22","204"
"0","93","0","17","0","3253","52","100801","0","0","127","135","149","1320","14","3775","0","22","229"
"0","110","0","17","0","3747","52","100801","0","0","157","144","149","1440","15","4005","0","22","251"
