bfd75ce74e0b9c449ac8e96f5c8926c55ad1ca08f28698d9561c86644b28da69,ffe234d055af50aa2669a5c27f69c21ed156fee01d2d3fc9213da5f08ecf3ff0,bd6fcb69d23ff7d81d899e505e936df0e3b7194a3546f5f84f7e74663022d6ca,0db659fc627b4a528eb4f22cfa047811f31c1d1ce601b20fe5690a2b80c594de,63b6329d716b822c5208908299363bf0f8440cb4ed1e0ec100c1aae86a02a649,a99981674e4dc9b48aa8781744129bfcd4ae7439ab203a3ebe454ad0a85081fe,91529198d282657bc572b3772f31628a610fed213d3328020879a9ef67528c0f,793816d7d544990e2fa3f21b24e9445d9b81a112906ea709da53ab1910015170,cf113b9ebcbcfc62dfe4f2ed593d37be4204404ce575c1f6e1a038a31df04fb9,5df53efd4428f1531b17b4f57759eb0a1649795e12a07632cde5795b66c0dd98,d6650bdd55ea0fe2ec9d234af90bb203e8ff76627b071e6e8fa1ce9b2421a761,154713d6c6c1c0c09a8b8d3b60056bb4eadb775d3da7ef5aeae507fc23677f86,4f749c45bb68347c63e66d7b8da63aa3b8fda5d9a1853ca52a98e1705d5b6ec1,c70a2800e884ab9d283cd94d16535eba259245766a932d20c3d763e174ff6aa4,236136eeaf8695f456a1c7f50a264425da339ffee3e6be3f6b4ba4de4b57bc95
"4","0","1201","12011","12012","12013","0","0","2816","0","2022/06/14 5:00:00","120","0","82","300"
"4","0","1211","12111","12112","12113","0","0","2816","0","2022/06/15 5:00:00","121","0","122","300"
"4","0","1221","12211","12212","12213","0","0","2816","0","2022/06/16 5:00:00","122","0","92","300"
"4","0","1231","12311","12312","12313","0","106301","2816","9106303","2022/06/17 5:00:00","123","0","-100","300"
"4","0","1241","12411","12412","12413","0","0","2816","0","2022/06/18 5:00:00","124","0","41","300"
"4","0","1251","12511","12512","12513","0","0","2816","0","2022/06/19 5:00:00","125","0","0","300"
"4","0","1261","12611","12612","12613","0","0","2816","0","2022/06/20 5:00:00","126","0","70","300"
"4","0","1271","12711","12712","12713","0","0","2816","0","2022/06/21 5:00:00","127","0","31","300"
"4","0","1281","12811","12812","12813","0","0","2816","0","2022/06/22 5:00:00","128","0","-41","300"
"4","0","1291","12911","12912","12913","0","0","2816","0","2022/06/23 5:00:00","129","0","-82","300"
"4","0","1301","13011","13012","13013","0","0","2816","0","2022/06/24 5:00:00","130","0","-123","300"
"4","0","1311","13111","13112","13113","0","106501","2816","9106503","2022/06/25 5:00:00","131","0","-180","300"
"4","0","1321","13211","13212","13213","0","0","2816","0","2022/06/26 5:00:00","132","0","-164","300"
"4","0","1331","13311","13312","13313","0","0","2816","0","2022/06/27 5:00:00","133","0","-205","300"
"4","0","1341","13411","13412","13413","0","0","2816","0","2022/06/28 5:00:00","134","0","-246","300"
"4","0","1351","13511","13512","13513","0","0","2816","0","2022/06/29 5:00:00","135","0","-287","300"
"4","1","1361","13611","13612","13613","0","0","2816","0","2022/06/30 5:00:00","136","0","-370","300"
"5","0","1371","13711","13712","13713","0","0","2816","0","2022/07/01 5:00:00","137","3","357","400"
"5","0","1381","13811","13812","13813","0","0","2816","0","2022/07/02 5:00:00","138","3","319","400"
"5","0","1391","13911","13912","13913","0","0","2816","0","2022/07/03 5:00:00","139","3","330","400"
"5","0","1401","14011","14012","14013","0","0","2816","0","2022/07/04 5:00:00","140","3","305","400"
"5","0","1411","14111","14112","14113","0","100901","2816","9100903","2022/07/05 5:00:00","141","3","310","400"
"5","0","1421","14211","14212","14213","0","0","2816","0","2022/07/06 5:00:00","142","3","282","400"
"5","0","1431","14311","14312","14313","0","101701","2816","9101703","2022/07/07 5:00:00","143","3","133","400"
"5","0","1441","14411","14412","14413","0","0","2816","0","2022/07/08 5:00:00","144","3","246","400"
"5","0","1451","14511","14512","14513","0","0","2816","0","2022/07/09 5:00:00","145","3","209","400"
"5","0","1461","14611","14612","14613","0","0","2816","0","2022/07/10 5:00:00","146","3","172","400"
"5","0","1471","14711","14712","14713","0","105601","2816","9105603","2022/07/11 5:00:00","147","3","129","400"
"5","0","1481","14811","14812","14813","0","0","2816","0","2022/07/12 5:00:00","148","3","134","400"
"5","0","1491","14911","14912","14913","0","0","2816","0","2022/07/13 5:00:00","149","3","97","400"
"5","0","1501","15011","15012","15013","0","0","2816","0","2022/07/14 5:00:00","150","3","60","400"
"5","0","1511","15111","15112","15113","0","0","2816","0","2022/07/15 5:00:00","151","3","22","400"
"5","0","1521","15211","15212","15213","0","0","2816","0","2022/07/16 5:00:00","152","3","-12","400"
"5","0","1531","15311","15312","15313","0","0","2816","0","2022/07/17 5:00:00","153","3","-49","400"
"5","0","1541","15411","15412","15413","0","0","2816","0","2022/07/18 5:00:00","154","3","-86","400"
"5","0","1551","15511","15512","15513","0","0","2816","0","2022/07/19 5:00:00","155","3","-29","400"
"5","0","1561","15611","15612","15613","0","0","2816","0","2022/07/20 5:00:00","156","3","-55","400"
"5","0","1571","15711","15712","15713","0","0","2816","0","2022/07/21 5:00:00","157","3","-124","400"
"5","0","1581","15811","15812","15813","0","0","2816","0","2022/07/22 5:00:00","158","3","-161","400"
"5","0","1591","15911","15912","15913","0","0","2816","0","2022/07/23 5:00:00","159","3","-199","400"
"5","0","1601","16011","16012","16013","0","0","2816","0","2022/07/24 5:00:00","160","3","-235","400"
"5","0","1611","16111","16112","16113","0","106801","2816","9106803","2022/07/25 5:00:00","161","3","0","400"
"5","0","1621","16211","16212","16213","0","0","2816","0","2022/07/26 5:00:00","162","3","-272","400"
"5","0","1631","16311","16312","16313","0","0","2816","0","2022/07/27 5:00:00","163","3","-309","400"
"5","0","1641","16411","16412","16413","0","105301","2816","9105303","2022/07/28 5:00:00","164","3","-172","400"
"5","0","1651","16511","16512","16513","0","0","2816","0","2022/07/29 5:00:00","165","3","-299","400"
"5","0","1661","16611","16612","16613","0","102701","2816","9102703","2022/07/30 5:00:00","166","3","-233","400"
"5","1","1671","16711","16712","16713","0","0","2816","0","2022/07/31 5:00:00","167","3","-356","400"
"6","0","1681","16811","16812","16813","0","0","2816","0","2022/08/01 5:00:00","168","3","306","400"
"6","0","1691","16911","16912","16913","0","0","2816","0","2022/08/02 5:00:00","169","3","226","400"
"6","0","1701","17011","17012","17013","0","0","2816","0","2022/08/03 5:00:00","170","3","146","400"
"6","0","1711","17111","17112","17113","0","0","2816","0","2022/08/04 5:00:00","171","3","66","400"
"6","0","1721","17211","17212","17213","0","0","2816","0","2022/08/05 5:00:00","172","3","-14","400"
"6","0","1731","17311","17312","17313","0","0","2816","0","2022/08/06 5:00:00","173","3","-94","400"
"6","0","1741","17411","17412","17413","0","110801","2816","9110803","2022/08/07 5:00:00","174","3","270","400"
"6","0","1751","17511","17512","17513","0","0","2816","0","2022/08/08 5:00:00","175","3","-174","400"
"6","0","1761","17611","17612","17613","0","104301","2816","9104303","2022/08/09 5:00:00","176","3","55","400"
"6","0","1771","17711","17712","17713","0","100401","2816","9100403","2022/08/10 5:00:00","177","3","50","400"
"6","0","1781","17811","17812","17813","0","103701","2816","9103703","2022/08/11 5:00:00","178","3","-120","400"
"6","0","1782","17821","17822","17823","0","106101","2816","9106103","2022/08/11 5:00:00","179","3","-210","400"
"6","0","1791","17911","17912","17913","0","0","2816","0","2022/08/12 5:00:00","180","3","-254","400"
"6","1","1801","18011","18012","18013","0","0","2816","0","2022/08/13 5:00:00","181","3","-369","400"
"7","0","1811","18111","18112","18113","0","101801","2816","9101803","2022/08/14 5:00:00","182","3","295","400"
"7","0","1821","18211","18212","18213","0","0","2816","0","2022/08/15 5:00:00","183","3","326","400"
"7","0","1831","18311","18312","18313","0","0","2816","0","2022/08/16 5:00:00","184","3","271","400"
"7","0","1841","18411","18412","18413","0","0","2816","0","2022/08/17 5:00:00","185","3","216","400"
"7","0","1851","18511","18512","18513","0","0","2816","0","2022/08/18 5:00:00","186","3","161","400"
"7","0","1861","18611","18612","18613","0","0","2816","0","2022/08/19 5:00:00","187","3","106","400"
"7","0","1871","18711","18712","18713","0","0","2816","0","2022/08/20 5:00:00","188","3","51","400"
"7","0","1881","18811","18812","18813","0","101301","2816","9101303","2022/08/21 5:00:00","189","3","150","400"
"7","0","1891","18911","18912","18913","0","0","2816","0","2022/08/22 5:00:00","190","3","-4","400"
"7","0","1901","19011","19012","19013","0","0","2816","0","2022/08/23 5:00:00","191","3","-59","400"
"7","0","1911","19111","19112","19113","0","0","2816","0","2022/08/24 5:00:00","192","3","-114","400"
"7","0","1921","19211","19212","19213","0","101101","2816","9101103","2022/08/25 5:00:00","193","3","5","400"
"7","0","1931","19311","19312","19313","0","0","2816","0","2022/08/26 5:00:00","194","3","-169","400"
"7","0","1941","19411","19412","19413","0","100101","2816","9100103","2022/08/27 5:00:00","195","3","-130","400"
"7","0","1951","19511","19512","19513","0","0","2816","0","2022/08/28 5:00:00","196","3","-224","400"
"7","0","1961","19611","19612","19613","0","0","2816","0","2022/08/29 5:00:00","197","3","-279","400"
"7","0","1971","19711","19712","19713","0","0","2816","0","2022/08/30 5:00:00","198","3","-369","400"
"7","1","1981","19811","19812","19813","0","103001","2816","9103003","2022/08/31 5:00:00","199","3","-250","400"
"8","0","1991","19911","19912","19913","0","0","2816","0","2022/09/01 5:00:00","200","0","571","500"
"8","0","2001","20011","20012","20013","0","106001","2816","9106003","2022/09/02 5:00:00","201","0","480","500"
"8","0","2011","20111","20112","20113","0","0","2816","0","2022/09/03 5:00:00","202","0","516","500"
"8","0","2021","20211","20212","20213","0","0","2816","0","2022/09/04 5:00:00","203","0","461","500"
"8","0","2031","20311","20312","20313","0","101501","2816","9101503","2022/09/05 5:00:00","204","0","390","500"
"8","0","2041","20411","20412","20413","0","0","2816","0","2022/09/06 5:00:00","205","0","406","500"
"8","0","2051","20511","20512","20513","0","105401","2816","9105403","2022/09/07 5:00:00","206","0","340","500"
"8","0","2061","20611","20612","20613","0","0","2816","0","2022/09/08 5:00:00","207","0","351","500"
"8","0","2071","20711","20712","20713","0","0","2816","0","2022/09/09 5:00:00","208","0","296","500"
"8","0","2081","20811","20812","20813","0","0","2816","0","2022/09/10 5:00:00","209","0","241","500"
"8","0","2091","20911","20912","20913","0","0","2816","0","2022/09/11 5:00:00","210","0","186","500"
"8","0","2101","21011","21012","21013","0","118501","2816","9118503","2022/09/12 5:00:00","211","0","170","500"
"8","0","2111","21111","21112","21113","0","0","2816","0","2022/09/13 5:00:00","212","0","131","500"
"8","0","2121","21211","21212","21213","0","0","2816","0","2022/09/14 5:00:00","213","0","76","500"
"8","0","2131","21311","21312","21313","0","110901","2816","9110903","2022/09/15 5:00:00","214","0","50","500"
"8","0","2141","21411","21412","21413","0","0","2816","0","2022/09/16 5:00:00","215","0","21","500"
"8","0","2151","21511","21512","21513","0","0","2816","0","2022/09/17 5:00:00","216","0","-34","500"
"8","0","2161","21611","21612","21613","0","0","2816","0","2022/09/18 5:00:00","217","0","-89","500"
"8","0","2171","21711","21712","21713","0","118001","2816","9118003","2022/09/19 5:00:00","218","0","-120","500"
"8","0","2181","21811","21812","21813","0","0","2816","0","2022/09/20 5:00:00","219","0","-144","500"
"8","0","2191","21911","21912","21913","0","0","2816","0","2022/09/21 5:00:00","220","0","-199","500"
"8","0","2201","22011","22012","22013","0","101001","2816","9101003","2022/09/22 5:00:00","221","0","-270","500"
"8","0","2211","22111","22112","22113","0","0","2816","0","2022/09/23 5:00:00","222","0","-254","500"
"8","0","2221","22211","22212","22213","0","0","2816","0","2022/09/24 5:00:00","223","0","-309","500"
"8","0","2231","22311","22312","22313","0","0","2816","0","2022/09/25 5:00:00","224","0","-364","500"
"8","0","2241","22411","22412","22413","0","0","2816","0","2022/09/26 5:00:00","225","0","-419","500"
"8","0","2251","22511","22512","22513","0","0","2816","0","2022/09/27 5:00:00","226","0","-474","500"
"8","0","2261","22611","22612","22613","0","0","2816","0","2022/09/28 5:00:00","227","0","-529","500"
"8","0","2271","22711","22712","22713","0","106601","2816","9106603","2022/09/29 5:00:00","228","0","-370","500"
"8","1","2281","22811","22812","22813","0","0","2816","0","2022/09/30 5:00:00","229","0","-579","500"
"9","0","2291","22911","22912","22913","0","0","2816","0","2022/10/01 5:00:00","230","0","383","500"
"9","0","2301","23011","23012","23013","0","0","2816","0","2022/10/02 5:00:00","231","0","339","500"
"9","0","2311","23111","23112","23113","0","0","2816","0","2022/10/03 5:00:00","232","0","296","500"
"9","0","2321","23211","23212","23213","0","102801","2816","9102803","2022/10/04 5:00:00","233","0","290","500"
"9","0","2331","23311","23312","23313","0","0","2816","0","2022/10/05 5:00:00","234","0","253","500"
"9","0","2341","23411","23412","23413","0","0","2816","0","2022/10/06 5:00:00","235","0","210","500"
"9","0","2351","23511","23512","23513","0","0","2816","0","2022/10/07 5:00:00","236","0","167","500"
"9","0","2361","23611","23612","23613","0","0","2816","0","2022/10/08 5:00:00","237","0","200","500"
"9","0","2371","23711","23712","23713","0","0","2816","0","2022/10/09 5:00:00","238","0","180","500"
"9","0","2381","23811","23812","23813","0","100801","2816","9100803","2022/10/10 5:00:00","239","0","130","500"
"9","0","2391","23911","23912","23913","0","0","2816","0","2022/10/11 5:00:00","240","0","125","500"
"9","0","2401","24011","24012","24013","0","0","2816","0","2022/10/12 5:00:00","241","0","83","500"
"9","0","2411","24111","24112","24113","0","0","2816","0","2022/10/13 5:00:00","242","0","100","500"
"9","0","2421","24211","24212","24213","0","0","2816","0","2022/10/14 5:00:00","243","0","80","500"
"9","0","2431","24311","24312","24313","0","0","2816","0","2022/10/15 5:00:00","244","0","41","500"
"9","0","2441","24411","24412","24413","0","0","2816","0","2022/10/16 5:00:00","245","0","-1","500"
"9","0","2451","24511","24512","24513","0","0","2816","0","2022/10/17 5:00:00","246","0","-43","500"
"9","0","2461","24611","24612","24613","0","0","2816","0","2022/10/18 5:00:00","247","0","10","500"
"9","0","2471","24711","24712","24713","0","0","2816","0","2022/10/19 5:00:00","248","0","-10","500"
"9","0","2481","24811","24812","24813","0","0","2816","0","2022/10/20 5:00:00","249","0","-10","500"
"9","0","2491","24911","24912","24913","0","0","2816","0","2022/10/21 5:00:00","250","0","-40","500"
"9","0","2501","25011","25012","25013","0","0","2816","0","2022/10/22 5:00:00","251","0","-85","500"
"9","0","2511","25111","25112","25113","0","0","2816","0","2022/10/23 5:00:00","252","0","-127","500"
"9","0","2521","25211","25212","25213","0","104901","2816","9104903","2022/10/24 5:00:00","253","0","-130","500"
"9","0","2531","25311","25312","25313","0","104701","2816","9104703","2022/10/25 5:00:00","254","0","-270","500"
"9","0","2541","25411","25412","25413","0","0","2816","0","2022/10/26 5:00:00","255","0","-169","500"
"9","0","2551","25511","25512","25513","0","0","2816","0","2022/10/27 5:00:00","256","0","-211","500"
"9","0","2561","25611","25612","25613","0","0","2816","0","2022/10/28 5:00:00","257","0","-253","500"
"9","0","2571","25711","25712","25713","0","0","2816","0","2022/10/29 5:00:00","258","0","-295","500"
"9","0","2581","25811","25812","25813","0","0","2816","0","2022/10/30 5:00:00","259","0","-337","500"
"9","1","2591","25911","25912","25913","0","0","2816","0","2022/10/31 5:00:00","260","0","-379","500"
"10","0","2601","26011","26012","26013","0","0","2816","0","2022/11/01 5:00:00","261","0","600","500"
"10","0","2611","26111","26112","26113","0","0","2816","0","2022/11/02 5:00:00","262","0","560","500"
