6fe54abbe65e3142b305f0b7948524f56c9c90d4ed5dad46cd646c483378301a,5cb0ce150bfcc761725607945fb335b116fce60cc2dbdf1ffc0cd929cf9fc6f2,ab870d1aa1c4292c2305cd54c0a24376ada411c3355a5678c8ba7cd792fe2b69,fef8be9d99f2c6b6598bb72fedef562d78671e5af4a0b581aeb972ebfe3712bb,2e0db9913a0180b648ed5e30c93ea872924927287b7b74d1d4ee884d65b44a1e,3500dd323a097fe31441a27719b8799a7a28567b9997030ffd099135cfd45d5f,ed27b8c7a3d9acef48222d632d88a3c8c06cf03543c1dd7913aafbc088df0e06,bb06702fadfc273b9a9b20257381921c97ce491bf05e34b6618f25d1221275bb,52a95ab7b5d097619d64df9302224215a045d15faa69a5965cfd0ec1c254c0e9,ab8b599ea6c75add31ce6db30694f095afc3bd94816f6245273e18d6a3621235,fd57aa8469e218485767b146b92e97c74da24af3ce7372c4de1dc27273f696ed
"0","380000","0","2020/05/15 15:00:00","380000","1","30078","2020/05/31 11:59:59","0","0","76"
"380000","380000","380000","2020/05/31 12:00:00","0","2","50079","2020/06/03 18:59:59","0","0","77"
"0","380000","0","2020/06/03 19:00:00","380000","1","30080","2020/06/10 11:59:59","0","0","78"
"0","380000","0","2020/06/10 12:00:00","380000","1","30081","2020/06/17 14:59:59","0","0","79"
"0","380000","0","2020/06/17 15:00:00","380000","1","30082","2020/06/24 11:59:59","0","0","80"
"0","380000","0","2020/06/24 12:00:00","380000","1","30083","2020/06/30 11:59:59","0","0","81"
"380000","380000","380000","2020/06/30 12:00:00","0","2","50084","2020/07/03 18:59:59","0","0","82"
"0","380000","0","2020/07/03 19:00:00","380000","1","30085","2020/07/10 11:59:59","0","0","83"
"0","380000","0","2020/07/10 12:00:00","380000","1","30086","2020/07/15 14:59:59","0","0","84"
"0","380000","0","2020/07/15 15:00:00","380000","1","30087","2020/07/22 11:59:59","0","0","85"
"0","380000","0","2020/07/22 12:00:00","380000","1","30088","2020/07/27 11:59:59","0","0","86"
"0","380000","0","2020/07/27 12:00:00","380000","1","30089","2020/07/31 11:59:59","0","0","87"
"0","380000","0","2020/07/31 12:00:00","380000","1","30090","2020/08/10 11:59:59","0","0","88"
"0","380000","0","2020/08/10 12:00:00","380000","1","30091","2020/08/15 14:59:59","0","0","89"
"0","380000","0","2020/08/15 15:00:00","380000","1","40003","2020/08/26 11:59:59","0","0","90"
"0","380000","0","2020/08/26 12:00:00","380000","1","30093","2020/08/31 11:59:59","0","0","91"
"380000","380000","380000","2020/08/31 12:00:00","0","2","50094","2020/09/03 18:59:59","0","0","92"
"0","380000","0","2020/09/03 19:00:00","380000","1","30095","2020/09/14 11:59:59","0","0","93"
"0","380000","0","2020/09/14 12:00:00","380000","1","30096","2020/09/19 14:59:59","0","0","94"
"0","380000","0","2020/09/19 15:00:00","380000","1","30097","2020/09/30 11:59:59","0","0","95"
"0","380000","0","2020/09/30 12:00:00","380000","1","30098","2020/10/10 11:59:59","0","0","96"
"0","380000","0","2020/10/10 12:00:00","380000","1","30099","2020/10/15 14:59:59","0","0","97"
"0","380000","0","2020/10/15 15:00:00","380000","1","30100","2020/10/26 14:59:59","0","0","98"
"0","380000","0","2020/10/26 15:00:00","380000","1","30101","2020/10/31 11:59:59","0","0","99"
"0","380000","0","2020/10/31 12:00:00","380000","1","30102","2020/11/10 11:59:59","0","0","100"
"0","380000","0","2020/11/10 12:00:00","380000","1","30103","2020/11/21 14:59:59","0","0","101"
"0","380000","0","2020/11/21 15:00:00","380000","1","30104","2020/11/30 11:59:59","0","0","102"
"0","380000","0","2020/11/30 12:00:00","380000","1","30105","2020/12/10 11:59:59","0","0","103"
"0","380000","0","2020/12/10 12:00:00","380000","1","30106","2020/12/21 14:59:59","0","0","104"
"0","380000","0","2020/12/21 15:00:00","380000","1","30107","2020/12/31 11:59:59","0","0","105"
"380000","380000","380000","2020/12/31 12:00:00","0","2","50108","2021/01/03 18:59:59","0","0","106"
"0","380000","0","2021/01/03 19:00:00","380000","1","30109","2021/01/12 11:59:59","0","0","107"
"0","380000","0","2021/01/12 12:00:00","380000","1","30110","2021/01/17 11:59:59","0","0","108"
"0","380000","0","2021/01/17 12:00:00","380000","1","30111","2021/01/22 14:59:59","0","0","109"
"0","380000","0","2021/01/22 15:00:00","380000","1","30112","2021/01/31 11:59:59","0","0","110"
"0","380000","0","2021/01/31 12:00:00","380000","1","30113","2021/02/10 11:59:59","0","0","111"
"0","380000","0","2021/02/10 12:00:00","380000","1","30114","2021/02/15 22:59:59","0","0","112"
"0","380000","0","2021/02/15 23:00:00","380000","1","40004","2021/02/23 14:59:59","0","0","113"
"380000","380000","380000","2021/02/23 15:00:00","380000","2","30117","2021/02/28 11:59:59","0","0","114"
"380000","380000","380000","2021/02/28 12:00:00","0","2","50119","2021/03/03 18:59:59","0","0","115"
"0","380000","0","2021/03/03 19:00:00","380000","1","30120","2021/03/12 11:59:59","0","0","116"
"0","380000","0","2021/03/08 12:00:00","380000","1","30121","2021/03/24 11:59:59","0","0","117"
"0","380000","0","2021/03/12 12:00:00","380000","1","30122","2021/03/22 14:59:59","0","0","118"
"0","380000","0","2021/03/22 15:00:00","380000","1","30123","2021/03/31 11:59:59","0","0","119"
"0","380000","0","2021/03/31 14:00:00","380000","1","30125","2021/04/08 11:59:59","0","0","120"
"0","380000","0","2021/04/08 12:00:00","380000","1","30126","2021/04/15 14:59:59","0","0","121"
"0","380000","0","2021/04/15 15:00:00","380000","1","30127","2021/04/22 11:59:59","0","0","122"
"0","380000","0","2021/04/22 12:00:00","380000","1","30128","2021/04/28 11:59:59","0","0","123"
"380000","380000","380000","2021/04/28 12:00:00","0","2","50129","2021/04/30 11:59:59","0","0","124"
"0","380000","0","2021/04/30 12:00:00","380000","1","30130","2021/05/11 11:59:59","0","0","125"
"0","380000","0","2021/05/11 12:00:00","380000","1","30131","2021/05/21 14:59:59","0","0","126"
"0","380000","0","2021/05/21 15:00:00","380000","1","30133","2021/05/31 11:59:59","0","0","127"
"0","380000","0","2021/05/31 12:00:00","380000","1","30134","2021/06/09 11:59:59","0","0","128"
"0","380000","0","2021/06/09 12:00:00","380000","1","30135","2021/06/16 14:59:59","0","0","129"
"0","380000","0","2021/06/16 15:00:00","380000","1","30137","2021/06/24 14:59:59","0","0","130"
"0","380000","0","2021/06/16 15:00:00","380000","1","30136","2021/06/20 14:59:59","0","0","131"
"0","380000","0","2021/06/20 15:00:00","380000","1","30138","2021/06/24 14:59:59","0","0","132"
"0","380000","0","2021/06/24 15:00:00","380000","1","30139","2021/06/30 11:59:59","0","0","133"
"380000","380000","380000","2021/06/30 12:00:00","0","2","50140","2021/07/03 18:59:59","0","0","134"
"0","380000","0","2021/07/03 19:00:00","380000","1","30141","2021/07/12 11:59:59","0","0","135"
"0","380000","0","2021/07/08 12:00:00","380000","1","30142","2021/07/15 14:59:59","0","0","136"
"0","380000","0","2021/07/15 15:00:00","380000","1","30144","2021/07/24 14:59:59","0","0","137"
"0","380000","0","2021/07/15 15:00:00","380000","1","30143","2021/07/19 14:59:59","0","0","138"
"0","380000","0","2021/07/19 15:00:00","380000","1","30145","2021/07/24 14:59:59","0","0","139"
"0","380000","0","2021/07/24 15:00:00","380000","1","30146","2021/07/31 11:59:59","0","0","140"
"0","380000","0","2021/07/31 12:00:00","380000","1","30147","2021/08/09 11:59:59","0","0","141"
"0","380000","0","2021/08/09 12:00:00","380000","1","30148","2021/08/15 14:59:59","0","0","142"
"0","380000","0","2021/08/15 15:00:00","380000","1","40005","2021/08/23 11:59:59","0","0","143"
"0","380000","0","2021/08/23 12:00:00","380000","1","30150","2021/08/31 11:59:59","0","0","144"
"380000","380000","380000","2021/08/31 12:00:00","0","2","50151","2021/09/03 18:59:59","0","0","145"
"0","380000","0","2021/09/03 19:00:00","380000","1","30152","2021/09/08 11:59:59","0","0","146"
"0","380000","0","2021/09/08 12:00:00","380000","1","30153","2021/09/13 11:59:59","0","0","147"
"0","380000","0","2021/09/13 12:00:00","380000","1","30154","2021/09/18 11:59:59","0","0","148"
"0","380000","0","2021/09/18 12:00:00","380000","1","40006","2021/09/24 11:59:59","0","0","149"
"0","380000","0","2021/09/24 12:00:00","380000","1","30157","2021/09/30 11:59:59","0","0","150"
"0","380000","0","2021/09/24 12:00:00","380000","1","30156","2021/09/30 11:59:59","0","0","151"
"0","380000","0","2021/09/30 12:00:00","380000","1","30158","2021/10/08 11:59:59","0","0","152"
"0","380000","0","2021/10/08 12:00:00","380000","1","30159","2021/10/15 14:59:59","0","0","153"
"0","380000","0","2021/10/15 15:00:00","380000","1","30160","2021/10/22 11:59:59","0","0","154"
"0","380000","0","2021/10/22 12:00:00","380000","1","30161","2021/10/31 11:59:59","0","0","155"
"380000","380000","380000","2021/10/31 12:00:00","0","2","50162","2021/11/03 18:59:59","0","0","156"
"0","380000","0","2021/11/03 19:00:00","380000","1","30163","2021/11/11 11:59:59","0","0","157"
"0","380000","0","2021/11/11 12:00:00","380000","1","30164","2021/11/16 11:59:59","0","0","158"
"0","380000","0","2021/11/16 12:00:00","380000","1","30166","2021/11/24 11:59:59","0","0","159"
"0","380000","0","2021/11/24 12:00:00","380000","1","30167","2021/11/30 11:59:59","0","0","160"
"0","380000","0","2021/11/30 12:00:00","380000","1","30168","2021/12/08 11:59:59","0","0","161"
"0","380000","0","2021/12/08 12:00:00","380000","1","30169","2021/12/15 14:59:59","0","0","162"
"0","380000","0","2021/12/15 15:00:00","380000","1","30170","2021/12/22 11:59:59","0","0","163"
"0","380000","0","2021/12/22 12:00:00","380000","1","30171","2021/12/31 11:59:59","0","0","164"
"380000","380000","380000","2021/12/31 12:00:00","0","2","50172","2022/01/03 18:59:59","0","0","165"
"0","380000","0","2022/01/03 19:00:00","380000","1","30173","2022/01/11 11:59:59","0","0","166"
"0","380000","0","2022/01/11 12:00:00","380000","1","30174","2022/01/15 14:59:59","0","0","167"
"0","380000","0","2022/01/15 15:00:00","380000","1","30175","2022/01/24 11:59:59","0","0","168"
"0","380000","0","2022/01/24 12:00:00","380000","1","30176","2022/01/27 11:59:59","0","0","169"
"0","380000","0","2022/01/27 12:00:00","380000","1","30177","2022/01/31 11:59:59","0","0","170"
"0","380000","0","2022/01/31 12:00:00","380000","1","30178","2022/02/08 11:59:59","0","0","171"
"0","380000","0","2022/02/08 12:00:00","380000","1","30179","2022/02/15 14:59:59","0","0","172"
"0","380000","0","2022/02/15 15:00:00","380000","1","40007","2022/02/24 11:59:59","0","0","173"
"0","380000","0","2022/02/15 15:00:00","380000","1","30180","2022/02/24 11:59:59","0","0","174"
"0","380000","0","2022/02/24 12:00:00","380000","1","30182","2022/02/28 11:59:59","0","0","175"
"380000","380000","380000","2022/02/28 12:00:00","0","2","50183","2022/03/03 18:59:59","0","0","176"
"0","380000","0","2022/03/03 19:00:00","380000","1","30184","2022/03/11 11:59:59","0","0","177"
"0","380000","0","2022/03/08 12:00:00","380000","1","30185","2022/03/11 11:59:59","0","0","178"
"0","380000","0","2022/03/11 12:00:00","380000","1","30186","2022/03/15 14:59:59","0","0","179"
"0","380000","0","2022/03/15 15:00:00","380000","1","30187","2022/03/24 11:59:59","0","0","180"
"0","380000","0","2022/03/24 12:00:00","380000","1","30188","2022/03/28 11:59:59","0","0","181"
"0","380000","0","2022/03/28 12:00:00","380000","1","30189","2022/03/31 11:59:59","0","0","182"
"380000","380000","380000","2022/03/31 12:00:00","0","2","50190","2022/04/03 18:59:59","0","0","183"
"0","380000","0","2022/04/03 19:00:00","380000","1","30191","2022/04/11 11:59:59","0","0","184"
"0","380000","0","2022/04/11 12:00:00","380000","1","30192","2022/04/15 14:59:59","0","0","185"
"0","380000","0","2022/04/15 15:00:00","380000","1","30193","2022/04/22 11:59:59","0","0","186"
"0","380000","0","2022/04/22 12:00:00","380000","1","30194","2022/04/30 11:59:59","0","0","187"
"380000","380000","380000","2022/04/30 12:00:00","0","2","50195","2022/05/03 18:59:59","0","0","188"
"0","380000","0","2022/05/03 19:00:00","380000","1","30196","2022/05/11 11:59:59","0","0","189"
"0","380000","0","2022/05/11 12:00:00","380000","1","30197","2022/05/15 14:59:59","0","0","190"
"0","380000","0","2022/05/15 15:00:00","380000","1","30198","2022/05/24 11:59:59","0","0","191"
"0","380000","0","2022/05/24 12:00:00","380000","1","30199","2022/05/28 11:59:59","0","0","192"
"380000","380000","380000","2022/05/28 12:00:00","0","2","50200","2022/05/31 11:59:59","0","0","193"
"0","380000","0","2022/05/31 12:00:00","380000","1","30201","2022/06/09 11:59:59","0","0","194"
"0","380000","0","2022/06/09 12:00:00","380000","1","30202","2022/06/15 14:59:59","0","0","195"
"0","380000","0","2022/06/15 15:00:00","380000","1","30203","2022/06/24 11:59:59","0","0","196"
"0","380000","0","2022/06/24 12:00:00","380000","1","30204","2022/06/30 11:59:59","0","0","197"
"0","380000","0","2022/06/30 12:00:00","380000","1","30205","2022/07/08 11:59:59","0","0","198"
"0","380000","0","2022/07/08 12:00:00","380000","1","30206","2022/07/11 11:59:59","0","0","199"
"0","380000","0","2022/07/11 12:00:00","380000","1","30207","2022/07/15 14:59:59","0","0","200"
"0","380000","0","2022/07/15 15:00:00","380000","1","30208","2022/07/25 11:59:59","0","0","201"
"0","380000","0","2022/07/25 12:00:00","380000","1","30209","2022/07/28 11:59:59","0","0","202"
"0","380000","0","2022/07/28 12:00:00","380000","1","30210","2022/07/31 11:59:59","0","0","203"
"0","380000","0","2022/07/31 12:00:00","380000","1","30211","2022/08/09 11:59:59","0","0","204"
"0","380000","0","2022/08/09 12:00:00","380000","1","30212","2022/08/12 11:59:59","0","0","205"
"0","380000","0","2022/08/12 12:00:00","380000","1","30213","2022/08/15 14:59:59","0","0","206"
"0","380000","0","2022/08/15 15:00:00","380000","1","40008","2022/08/23 11:59:59","0","0","207"
"0","380000","0","2022/08/23 12:00:00","380000","1","30215","2022/08/26 11:59:59","0","0","208"
"0","380000","0","2022/08/26 12:00:00","380000","1","30216","2022/08/31 11:59:59","0","0","209"
"380000","380000","380000","2022/08/31 12:00:00","0","2","50217","2022/09/03 18:59:59","0","0","210"
"0","380000","0","2022/09/03 19:00:00","380000","1","30218","2022/09/12 11:59:59","0","0","211"
"0","380000","0","2022/09/12 12:00:00","380000","1","30219","2022/09/15 14:59:59","0","0","212"
"0","380000","0","2022/09/15 15:00:00","380000","1","30220","2022/09/22 11:59:59","0","0","213"
"0","380000","0","2022/09/22 12:00:00","380000","1","30221","2022/09/30 11:59:59","0","0","214"
"0","380000","0","2022/09/30 12:00:00","380000","1","30222","2022/10/11 11:59:59","0","0","215"
"0","380000","0","2022/10/11 12:00:00","380000","1","30223","2022/10/15 14:59:59","0","0","216"
"0","380000","0","2022/10/15 15:00:00","380000","1","30224","2022/10/25 11:59:59","0","0","217"
"0","380000","0","2022/10/25 12:00:00","380000","1","30225","2022/10/28 11:59:59","0","0","218"
"0","380000","0","2022/10/28 12:00:00","380000","1","30226","2022/10/31 11:59:59","0","0","219"
"0","380000","0","2022/10/31 12:00:00","380000","1","30227","2022/11/08 11:59:59","0","0","220"
"0","380000","0","2022/11/08 12:00:00","380000","1","30228","2022/11/11 11:59:59","0","0","221"
"0","380000","0","2022/11/11 12:00:00","380000","1","30229","2022/11/15 14:59:59","0","0","222"
"0","380000","0","2022/11/15 15:00:00","380000","1","30230","2022/11/24 11:59:59","0","0","223"
"380000","380000","380000","2022/11/24 12:00:00","0","2","50231","2022/11/27 11:59:59","0","0","224"
"0","380000","0","2022/11/27 12:00:00","380000","1","30232","2022/11/30 11:59:59","0","0","225"
"0","380000","0","2022/11/30 12:00:00","380000","1","30233","2022/12/09 11:59:59","0","0","226"
"0","380000","0","2022/12/09 12:00:00","380000","1","30234","2022/12/16 11:59:59","0","0","227"
"0","380000","0","2022/12/16 12:00:00","380000","1","30235","2022/12/23 11:59:59","0","0","228"
"0","380000","0","2022/12/23 12:00:00","380000","1","30236","2022/12/31 11:59:59","0","0","229"
"380000","380000","380000","2022/12/31 12:00:00","0","2","50237","2023/01/03 18:59:59","0","0","230"
"0","380000","0","2023/01/03 19:00:00","380000","1","30238","2023/01/10 11:59:59","0","0","231"
"0","380000","0","2023/01/10 12:00:00","380000","1","30239","2023/01/15 14:59:59","0","0","232"
"0","380000","0","2023/01/15 15:00:00","380000","1","30240","2023/01/24 11:59:59","0","0","233"
"0","380000","0","2023/01/24 12:00:00","380000","1","30241","2023/01/31 11:59:59","0","0","234"
"0","380000","0","2023/01/31 12:00:00","380000","1","30242","2023/02/09 11:59:59","0","0","235"
"0","380000","0","2023/02/09 12:00:00","380000","1","30243","2023/02/12 11:59:59","0","0","236"
"0","380000","0","2023/02/12 12:00:00","380000","1","30244","2023/02/15 14:59:59","0","0","237"
"0","380000","0","2023/02/15 15:00:00","380000","1","40009","2023/02/24 11:59:59","0","0","238"
"0","380000","0","2023/02/15 15:00:00","380000","1","30245","2023/02/22 14:59:59","0","0","239"
"0","380000","0","2023/02/24 12:00:00","380000","1","30247","2023/02/28 11:59:59","0","0","240"
"380000","380000","380000","2023/02/28 12:00:00","0","2","50248","2023/03/03 18:59:59","0","0","241"
"0","380000","0","2023/03/03 19:00:00","380000","1","30249","2023/03/10 11:59:59","0","0","242"
"0","380000","0","2023/03/10 12:00:00","380000","1","30250","2023/03/17 11:59:59","0","0","243"
"0","380000","0","2023/03/17 12:00:00","380000","1","30251","2023/03/27 11:59:59","0","0","244"
"0","380000","0","2023/03/27 12:00:00","380000","1","30252","2023/03/31 11:59:59","0","0","245"
"0","380000","0","2023/03/31 12:00:00","380000","1","30253","2023/04/07 11:59:59","0","0","246"
"0","380000","0","2023/04/07 12:00:00","380000","1","30254","2023/04/10 11:59:59","0","0","247"
"0","380000","0","2023/04/10 12:00:00","380000","1","30255","2023/04/17 11:59:59","0","0","248"
"0","380000","0","2023/04/17 12:00:00","380000","1","30256","2023/04/25 11:59:59","0","0","249"
"0","380000","0","2023/04/25 12:00:00","380000","1","30257","2023/04/30 11:59:59","0","0","250"
"0","380000","0","2023/04/30 12:00:00","380000","1","30258","2023/05/10 11:59:59","0","0","251"
"0","380000","0","2023/05/10 12:00:00","380000","1","30259","2023/05/15 14:59:59","0","0","252"
"0","380000","0","2023/05/15 15:00:00","380000","1","30260","2023/05/24 11:59:59","0","0","253"
"380000","380000","380000","2023/05/24 12:00:00","0","2","50261","2023/05/27 11:59:59","0","0","254"
"0","380000","0","2023/05/27 12:00:00","380000","1","30262","2023/05/31 11:59:59","0","0","255"
"0","380000","0","2023/05/31 12:00:00","380000","1","30263","2023/06/09 11:59:59","0","0","256"
"0","380000","0","2023/06/09 12:00:00","380000","1","30264","2023/06/15 14:59:59","0","0","257"
"0","380000","0","2023/06/15 15:00:00","380000","1","30265","2023/06/23 11:59:59","0","0","258"
"0","380000","0","2023/06/23 12:00:00","380000","1","30266","2023/06/30 11:59:59","0","0","259"
"380000","380000","380000","2023/06/30 12:00:00","0","2","50267","2023/07/03 18:59:59","0","0","260"
"0","380000","0","2023/07/03 19:00:00","380000","1","30268","2023/07/12 11:59:59","0","0","261"
"0","380000","0","2023/07/12 12:00:00","380000","1","30269","2023/07/15 14:59:59","0","0","262"
"0","380000","0","2023/07/15 15:00:00","380000","1","30270","2023/07/25 11:59:59","0","0","263"
"0","380000","0","2023/07/25 12:00:00","380000","1","30271","2023/07/31 11:59:59","0","0","264"
"0","380000","0","2023/07/31 12:00:00","380000","1","30272","2023/08/09 11:59:59","0","0","265"
"0","380000","0","2023/08/09 12:00:00","380000","1","30273","2023/08/12 11:59:59","0","0","266"
