6335f05ef2dbb2b00e5110c4c00fd9515d9e9d719c4a0904e61b75d6df982796,37d01cada48c6ef3b071aae049f3a9e873eafb96bd15a69cd2f6b2416bdc110c,2f567879260e21a92c635ca23b1b16bb3e2a7ba7d199cefaa68f0a47e74aadf1,f1f5c7d777dd08afe4bf7a623f9d7a5b7291542db63e2fbc8711c699f67ec90c,338e1e23653a4029743c2b37a9b7a923d68cac7d02f39c001df01b89c8829397,f5fe0d8272d82fa51f4ea9f8127203a09e6c8685c667109dffc1dace057bf2d0,cbb1d74e0f2a2d46ea8f98309e50c7720f1887b1828453f78939216be7883805,811c17216793026080d14c0910644300e5ebb06122570d5dee0541e3a234401e,22f59b8da37a691422b2a4feb6057bc21d742b6a57a3a8a187ea5e0daffabdd3,c343766338ceff1abbbc01cc7bff0427c36aa75802a099ea4a4e8d271744364c,b22569bf7af011b436c65a80a6a4a5284fe7afb87f32b3b4767ad9f841704bd4,3363af84cd6ae24f8963836e80baead53fc90b795933215a65011530464f3d02,59f2dba7720d6d2126090886f8a3c37b99988b865eb1bb2a85814605e0dafa57,a6ca4c947d5208eb5d0d02349bf5d5007ea307eff49fe4fe7a827b7dc8c538dc,217e495bf6d92593e42ded366929839d2e2f5c97d7b77c03f186a730c7d3aa2f,62a1700401593f016bad6046e46db23ad2dd7fa9c81c34ce84c2beca53d4212d,9244aadf4b1bd2c2abc9c37d0056c75092eb77ad1696cae5088a4a0bd3848c1b,d765e9412db1900769b293dec739c21e7d47497f7967ac4a7b7efc52685e2ad3,a2926760aebe7b1357f4f70baf68fc71db181ae18a4513ceff6a736fce80fe53,495a6be90e170e7e1fb773a98042957843f34bcab2ec3016fbdd75ad62010570,30d50f353a167c237d96c39f4098d7fab2db973bec45e8f20b927f1c4e4acb2a,f7c2e59f529a2e0be62fcd2a1a26abe3593ee98b02f2cd009a00d0622ebe5faf,3ec5e114a1d49eeb8399a5f0b7e80b1e9ba2c5c193848eb756e9de9f7432a1cf,c9da181bdd40fa708631e1aad0ae0307be73f8434a2dc9573a28ddcdd73036d6,c975fa2f555dd1ca9cbd85163d7cd9068e5eb1b4eaff5db1ed529a52471a6b41,c98424b524989b2afba1b443afa5b57a41e97c26be7ad734c00fd36b02aa92fb,db97eefd0f5f3c3fbfc35c0af01abd65bb6fa03c38367ec28f13341ccd70016a,3386981d2d0261020974d798c40cd82537fe1a0d738301b04bfe30fbb00471cd,413bd2b9baed2eba3dedfb5f3f5ea182d1c3efcdebe2e1f77b3e8d1919fa3d1a,95c5f7838f2630861fbf0c38d93b7b3db57a7b5385f791fcdf9eaced403c532e,a61197d21efa78aaf508fa55da2a421a862c0ee7f915d3dbc06fa0b760581f20,e0b0af6955c071ace2556fe740509875a1f6e62faadc4530a57045108679f724,a9b8989570354f62ba955cdd5955200fe2a3d268b914088a1acf65358762cb44,593b971f939ae57527a5a493c89b71852a98818c65c9fa96f2f0898495f8b970,a50081092564cfcad36eea0888a87b4e027a7808ff67976ee3ef8ec5207f2955,76e094b3e3e1d6f2f5d49e57bf265b02bd6ebd6e67f49bc0b2afab0c00c4d08f,fd1ef4b974b42f61e3694e7fda950a173422deecc59ed6f97992b42105597231,c744f4bbd55f585f2f1a668e498ee97c2ef3fa404da2adcf76da23c3fa25e6ff,9f86e4876dd22d35f24114a74158c61edeee41852529b763246e5462fb336479,d5d076b4265db7bbc1966b06c272b30423457d7a3b3d4fd61d14464c4f0fe4c9,3e723bfbc33247e0c06a6e62bc63cf32d7ee33d947ada19f6febd2b203181238,6295553f83b56a63295a7543dbc19421d8fb3d6088b89e84b82f27e0b9246955,da3c867b254db5f2f4eae548d9a8cffe95ee8bd72e721bb7e3bea574091653bf,e61b24c476adf97af4a0d14b9842084a60d6792f9a3ed2068f72dd3d1914574b
"0","0","0","0","0","0","4","26","0","0","0","200700","5","1","3","30","0","5","101010502","0","10","0","ウッドソウル","0","0","1","0","1","4","0","0","0","0","200000006","3","0","4","4","0","0","0","0","371","10"
"0","0","0","0","0","0","4","29","0","0","0","203000","7","1","3","30","0","4","101010503","0","10","0","ゼラチナ","0","0","1","0","1","4","0","0","0","0","200000001","3","0","4","4","0","0","0","0","428","10"
"0","0","0","0","0","0","4","0","0","0","0","201100","5","1","3","30","0","4","101010504","29","10","0","コボルト","0","0","1","0","1","4","0","0","0","0","200000001","3","0","4","4","0","0","0","0","463","10"
"0","0","0","0","0","0","0","0","0","0","0","204000","6","1","3","30","0","4","101010505","40","10","0","プチグリフォン","0","0","1","0","1","0","0","0","0","0","200000001","3","0","0","0","0","0","0","0","624","10"
"0","0","0","0","0","0","5","0","0","0","0","200100","5","1","3","30","0","4","101010601","32","10","0","ウキキー","0","0","1","0","1","5","0","0","0","0","200000006","3","0","5","5","0","0","0","0","347","10"
"0","0","0","0","0","0","5","26","0","0","0","200700","4","1","3","30","0","4","101010602","0","10","0","ウッドソウル","0","0","1","0","1","5","0","0","0","0","200000006","3","0","5","5","0","0","0","0","371","10"
"0","0","0","0","0","0","5","0","0","0","0","201200","98","1","3","30","0","6","101010603","63","10","0","ゴーレム","0","0","1","0","1","5","0","0","0","0","200000003","3","0","5","5","0","0","0","0","413","10"
"0","0","0","0","0","0","5","45","0","0","0","203000","6","1","3","30","0","4","101010604","0","10","0","ゼラチナ","0","0","1","0","1","5","0","0","0","0","200000001","3","0","5","5","0","0","0","0","392","10"
"0","0","0","0","0","0","5","24","0","0","0","203100","7","1","3","30","0","4","101010605","0","10","0","コドモオオトカゲ","0","0","1","0","1","5","0","0","0","0","200000006","3","0","5","5","0","0","0","0","428","10"
"0","0","0","0","0","0","5","0","0","0","0","204000","6","1","3","30","0","4","101010606","79","10","0","プチグリフォン","0","0","1","0","1","5","0","0","0","0","200000001","3","0","5","5","0","0","0","0","566","10"
"0","0","0","0","0","0","5","0","0","0","0","200100","5","1","4","30","0","4","101010701","32","10","0","ウキキー","0","0","1","0","1","5","0","0","0","0","200000006","4","0","5","5","0","0","0","0","347","10"
"0","0","0","0","0","0","5","0","0","0","0","200600","5","1","4","30","0","4","101010702","43","10","0","ラットン","0","0","1","0","1","5","0","0","0","0","200000001","4","0","5","5","0","0","0","0","288","10"
"0","0","0","0","0","0","5","26","0","0","0","200700","4","1","4","30","0","4","101010703","0","10","0","ウッドソウル","0","0","1","0","1","5","0","0","0","0","200000006","4","0","5","5","0","0","0","0","371","10"
"0","0","0","0","0","0","5","0","0","0","0","201100","5","1","4","30","0","4","101010704","29","10","0","コボルト","0","0","1","0","1","5","0","0","0","0","200000001","4","0","5","5","0","0","0","0","402","10"
"0","0","0","0","0","0","5","45","0","0","0","203000","6","1","4","30","0","4","101010705","0","10","0","ゼラチナ","0","0","1","0","1","5","0","0","0","0","200000001","4","0","5","5","0","0","0","0","372","10"
"0","0","0","0","0","0","5","52","0","0","0","203100","4","1","4","30","0","5","101010706","0","10","0","コドモオオトカゲ","0","0","1","0","1","5","0","0","0","0","200000006","4","0","5","5","0","0","0","0","476","10"
"0","0","0","0","0","0","5","0","0","0","0","200900","6","1","4","30","0","5","101010801","59","10","0","スタンプ","0","0","1","0","1","5","0","0","0","0","200000001","4","0","5","5","0","0","0","0","527","10"
"0","0","0","0","0","0","5","0","0","0","0","200600","5","1","4","30","0","4","101010802","49","10","0","ラットン","0","0","1","0","1","5","0","0","0","0","200000001","4","0","5","5","0","0","0","0","297","10"
"0","0","0","0","0","0","5","29","0","0","0","200700","5","1","4","30","0","5","101010803","0","10","0","ウッドソウル","0","0","1","0","1","5","0","0","0","0","200000006","4","0","5","5","0","0","0","0","407","10"
"0","0","0","0","0","0","5","0","0","0","0","201100","5","1","4","30","0","4","101010804","33","10","0","コボルト","0","0","1","0","1","5","0","0","0","0","200000001","4","0","5","5","0","0","0","0","409","10"
"0","0","0","0","0","0","5","66","0","0","0","203100","5","1","4","30","0","5","101010805","0","10","0","コドモオオトカゲ","0","0","1","0","1","5","0","0","0","0","200000006","4","0","5","5","0","0","0","0","477","10"
"0","0","0","0","0","0","6","0","0","0","0","200100","5","1","5","30","0","4","101010901","35","10","0","ウキキー","0","0","1","0","1","6","0","0","0","0","200000006","5","0","6","6","0","0","0","0","349","10"
"0","0","0","0","0","0","6","34","0","0","0","200700","5","1","5","30","0","5","101010902","0","10","0","ウッドソウル","0","0","1","0","1","6","0","0","0","0","200000006","5","0","6","6","0","0","0","0","407","10"
"0","0","0","0","0","0","6","0","0","0","0","200900","6","1","5","30","0","5","101010903","54","10","0","スタンプ","0","0","1","0","1","6","0","0","0","0","200000001","5","0","6","6","0","0","0","0","527","10"
"0","0","0","0","0","0","6","56","0","0","0","203000","7","1","5","30","0","4","101010904","0","10","0","ゼラチナ","0","0","1","0","1","6","0","0","0","0","200000001","5","0","6","6","0","0","0","0","394","10"
"0","0","0","0","0","0","6","71","0","0","0","203100","5","1","5","30","0","5","101010905","0","10","0","コドモオオトカゲ","0","0","1","0","1","6","0","0","0","0","200000006","5","0","6","6","0","0","0","0","477","10"
"0","0","0","0","0","0","6","0","0","0","0","204000","6","1","5","30","0","4","101010906","76","10","0","プチグリフォン","0","0","1","0","1","6","0","0","0","0","200000001","5","0","6","6","0","0","0","0","574","10"
"0","0","0","0","0","0","7","87","0","0","0","300500","10","1","5","50","0","2","101011001","92","10","0","リザードマン","0","0","1","0","1","7","0","0","0","0","300000003","5","0","7","7","0","0","0","0","4582","10"
"0","0","0","0","0","0","7","0","0","0","0","200100","7","1","5","30","0","6","101011002","53","10","0","ウキキー","0","0","1","0","1","7","0","0","0","0","200000006","5","0","7","7","0","0","0","0","505","10"
"0","0","0","0","0","0","7","36","0","0","0","200700","7","1","5","30","0","7","101011003","0","10","0","ウッドソウル","0","0","1","0","1","7","0","0","0","0","200000006","5","0","7","7","0","0","0","0","517","10"
"0","0","0","0","0","0","7","0","0","0","0","201100","7","1","5","30","0","6","101011004","67","10","0","コボルト","0","0","1","0","1","7","0","0","0","0","200000001","5","0","7","7","0","0","0","0","519","10"
"0","0","0","0","0","0","7","0","0","0","0","201200","105","1","5","30","0","9","101011005","126","10","0","ゴーレム","0","0","1","0","1","7","0","0","0","0","200000003","5","0","7","7","0","0","0","0","623","10"
"0","0","0","0","0","0","7","106","0","0","0","203000","10","1","5","30","0","6","101011006","0","10","0","ゼラチナ","0","0","1","0","1","7","0","0","0","0","200000001","5","0","7","7","0","0","0","0","410","10"
"0","0","0","0","0","0","7","99","0","0","0","203100","7","1","5","30","0","8","101011007","0","10","0","コドモオオトカゲ","0","0","1","0","1","7","0","0","0","0","200000006","5","0","7","7","0","0","0","0","597","10"
"0","0","0","0","0","0","7","0","0","0","0","204000","9","1","5","30","0","6","101011008","114","10","0","プチグリフォン","0","0","1","0","1","7","0","0","0","0","200000001","5","0","7","7","0","0","0","0","627","10"
"0","0","0","0","0","0","8","110","0","0","0","203000","10","1","6","30","0","7","101020101","0","10","0","ゼラチナ","0","0","1","0","1","8","0","0","0","0","200000001","6","0","8","8","0","0","0","0","405","10"
"0","0","0","0","0","0","9","80","0","0","0","200700","7","1","6","30","0","8","101020102","0","10","0","ウッドソウル","0","0","1","0","1","9","0","0","0","0","200000006","6","0","9","9","0","0","0","0","623","10"
"0","0","0","0","0","0","9","117","0","0","0","203200","7","1","6","30","0","8","101020103","0","10","0","インプ","0","0","1","0","1","9","0","0","0","0","200000001","6","0","9","9","0","0","0","0","573","10"
"0","0","0","0","0","0","9","0","0","0","0","201300","9","1","6","30","0","7","101020104","62","10","0","ロックフラワー","0","0","1","0","1","9","0","0","0","0","200000003","6","0","9","9","0","0","0","0","534","10"
"0","0","0","0","0","0","9","0","0","0","0","203300","194","1","6","30","0","7","101020105","96","10","0","ゴブリンガード","0","0","1","0","1","9","0","0","0","0","200000001","6","0","9","9","0","0","0","0","583","10"
"0","0","0","0","0","0","9","0","0","0","0","204000","9","1","6","30","0","6","101020106","136","10","0","プチグリフォン","0","0","1","0","1","9","0","0","0","0","200000001","6","0","9","9","0","0","0","0","651","10"
"0","0","0","0","0","0","8","0","0","0","0","200900","8","1","6","30","0","7","101020201","96","10","0","スタンプ","0","0","1","0","1","8","0","0","0","0","200000001","6","0","8","8","0","0","0","0","617","10"
"0","0","0","0","0","0","8","117","0","0","0","203200","7","1","6","30","0","8","101020202","0","10","0","インプ","0","0","1","0","1","8","0","0","0","0","200000001","6","0","8","8","0","0","0","0","573","10"
"0","0","0","0","0","0","8","0","0","0","0","200600","7","1","6","30","0","6","101020203","96","10","0","ラットン","0","0","1","0","1","8","0","0","0","0","200000001","6","0","8","8","0","0","0","0","362","10"
"0","0","0","0","0","0","8","94","0","0","0","203100","7","1","6","30","0","8","101020204","0","10","0","コドモオオトカゲ","0","0","1","0","1","8","0","0","0","0","200000006","6","0","8","8","0","0","0","0","520","10"
"0","0","0","0","0","0","8","65","0","0","0","201600","6","1","6","30","0","6","101020205","0","10","0","ドリアード","0","0","1","0","1","8","0","0","0","0","200000001","6","0","8","8","0","0","0","0","632","10"
"0","0","0","0","0","0","8","0","0","0","0","200100","7","1","6","30","0","6","101020206","48","10","0","ウキキー","0","0","1","0","1","8","0","0","0","0","200000006","6","0","8","8","0","0","0","0","367","10"
"0","0","0","0","0","0","10","0","0","0","0","201200","159","1","7","30","0","10","101020301","122","10","0","ゴーレム","0","0","1","0","1","10","0","0","0","0","200000003","7","0","10","10","0","0","0","0","626","10"
"0","0","0","0","0","0","10","117","0","0","0","203200","7","1","7","30","0","9","101020302","0","10","0","インプ","0","0","1","0","1","10","0","0","0","0","200000001","7","0","10","10","0","0","0","0","587","10"
"0","0","0","0","0","0","10","0","0","0","0","200900","8","1","7","30","0","8","101020303","122","10","0","スタンプ","0","0","1","0","1","10","0","0","0","0","200000001","7","0","10","10","0","0","0","0","578","10"
"0","0","0","0","0","0","10","0","0","0","0","201100","8","1","7","30","0","6","101020304","75","10","0","コボルト","0","0","1","0","1","10","0","0","0","0","200000001","7","0","10","10","0","0","0","0","487","10"
"0","0","0","0","0","0","10","0","0","0","0","200500","8","1","7","30","0","6","101020305","169","10","0","ワイルドホーン","0","0","1","0","1","10","0","0","0","0","200000001","7","0","10","10","0","0","0","0","926","10"
"0","0","0","0","0","0","10","0","0","0","0","201200","170","1","7","30","0","10","101020401","137","10","0","ゴーレム","0","0","1","0","1","10","0","0","0","0","200000003","7","0","10","10","0","0","0","0","903","10"
"0","0","0","0","0","0","10","0","0","0","0","200900","9","1","7","30","0","8","101020402","137","10","0","スタンプ","0","0","1","0","1","10","0","0","0","0","200000001","7","0","10","10","0","0","0","0","861","10"
"0","0","0","0","0","0","10","0","0","0","0","202101","8","1","7","30","0","6","101020403","121","10","0","ベニタケ","0","0","1","0","1","10","0","0","0","0","200000001","7","0","10","10","0","0","0","0","711","10"
"0","0","0","0","0","0","10","122","0","0","0","203200","7","1","7","30","0","9","101020404","0","10","0","インプ","0","0","1","0","1","10","0","0","0","0","200000001","7","0","10","10","0","0","0","0","875","10"
"0","0","0","0","0","0","10","0","0","0","0","201300","10","1","7","30","0","7","101020405","88","10","0","ロックフラワー","0","0","1","0","1","10","0","0","0","0","200000003","7","0","10","10","0","0","0","0","728","10"
"0","0","0","0","0","0","10","127","0","0","0","203200","8","1","8","30","0","10","101020501","0","10","0","インプ","0","0","1","0","1","10","0","0","0","0","200000001","8","0","10","10","0","0","0","0","1057","10"
"0","0","0","0","0","0","10","0","0","0","0","201300","10","1","8","30","0","8","101020502","102","10","0","ロックフラワー","0","0","1","0","1","10","0","0","0","0","200000003","8","0","10","10","0","0","0","0","904","10"
"0","0","0","0","0","0","10","0","0","0","0","204000","10","1","8","30","0","7","101020503","186","10","0","プチグリフォン","0","0","1","0","1","10","0","0","0","0","200000001","8","0","10","10","0","0","0","0","1059","10"
"0","0","0","0","0","0","10","0","0","0","0","203300","221","1","8","30","0","8","101020504","136","10","0","ゴブリンガード","0","0","1","0","1","10","0","0","0","0","200000001","8","0","10","10","0","0","0","0","934","10"
"0","0","0","0","0","0","10","0","0","0","0","202101","8","1","8","30","0","7","101020505","136","10","0","ベニタケ","0","0","1","0","1","10","0","0","0","0","200000001","8","0","10","10","0","0","0","0","885","10"
"0","0","0","0","0","0","10","0","0","0","0","200400","8","1","8","30","0","6","101020506","220","10","0","ウェアウルフ","0","0","1","0","1","10","0","0","0","0","200000001","8","0","10","10","0","0","0","0","1597","10"
"0","0","0","0","0","0","10","0","0","0","0","200900","9","1","8","30","0","9","101020507","152","10","0","スタンプ","0","0","1","0","1","10","0","0","0","0","200000001","8","0","10","10","0","0","0","0","1048","10"
"0","0","0","0","0","0","11","0","0","0","0","200900","9","1","8","30","0","9","101020601","157","10","0","スタンプ","0","0","1","0","1","11","0","0","0","0","200000001","8","0","11","11","0","0","0","0","1054","10"
"0","0","0","0","0","0","11","0","0","0","0","203500","10","1","8","30","0","7","101020602","80","10","0","ドリルモール","0","0","1","0","1","11","0","0","0","0","200000006","8","0","11","11","0","0","0","0","1063","10"
"0","0","0","0","0","0","11","0","0","0","0","200500","9","1","8","30","0","7","101020603","186","10","0","ワイルドホーン","0","0","1","0","1","11","0","0","0","0","200000001","8","0","11","11","0","0","0","0","1591","10"
"0","0","0","0","0","0","11","0","0","0","0","200600","9","1","8","30","0","8","101020604","142","10","0","ラットン","0","0","1","0","1","11","0","0","0","0","200000001","8","0","11","11","0","0","0","0","529","10"
"0","0","0","0","0","0","11","0","0","0","0","200400","8","1","8","30","0","6","101020605","234","10","0","ウェアウルフ","0","0","1","0","1","11","0","0","0","0","200000001","8","0","11","11","0","0","0","0","1608","10"
"0","0","0","0","0","0","11","128","0","0","0","203200","8","1","8","30","0","10","101020606","0","10","0","インプ","0","0","1","0","1","11","0","0","0","0","200000001","8","0","11","11","0","0","0","0","1064","10"
"0","0","0","0","0","0","12","0","0","0","0","203300","239","1","9","30","0","8","101020701","149","10","0","ゴブリンガード","0","0","1","0","1","12","0","0","0","0","200000001","9","0","12","12","0","0","0","0","948","10"
"0","0","0","0","0","0","12","0","0","0","0","203500","11","1","9","30","0","7","101020702","93","10","0","ドリルモール","0","0","1","0","1","12","0","0","0","0","200000006","9","0","12","12","0","0","0","0","1091","10"
"0","0","0","0","0","0","12","0","0","0","0","200900","10","1","9","30","0","9","101020703","168","10","0","スタンプ","0","0","1","0","1","12","0","0","0","0","200000001","9","0","12","12","0","0","0","0","1080","10"
"0","0","0","0","0","0","12","0","0","0","0","204000","11","1","9","30","0","7","101020704","205","10","0","プチグリフォン","0","0","1","0","1","12","0","0","0","0","200000001","9","0","12","12","0","0","0","0","1091","10"
"0","0","0","0","0","0","12","0","0","0","0","200400","8","1","9","30","0","6","101020705","242","10","0","ウェアウルフ","0","0","1","0","1","12","0","0","0","0","200000001","9","0","12","12","0","0","0","0","1657","10"
"0","0","0","0","0","0","12","0","0","0","0","201300","11","1","9","30","0","8","101020706","112","10","0","ロックフラワー","0","0","1","0","1","12","0","0","0","0","200000003","9","0","12","12","0","0","0","0","932","10"
"0","0","0","0","0","0","12","0","0","0","0","202101","9","1","10","30","0","8","101020801","154","10","0","ベニタケ","0","0","1","0","1","12","0","0","0","0","200000001","10","0","12","12","0","0","0","0","937","10"
"0","0","0","0","0","0","12","0","0","0","0","203500","11","1","10","30","0","8","101020802","97","10","0","ドリルモール","0","0","1","0","1","12","0","0","0","0","200000006","10","0","12","12","0","0","0","0","1121","10"
"0","0","0","0","0","0","12","0","0","0","0","200500","10","1","10","30","0","8","101020803","201","10","0","ワイルドホーン","0","0","1","0","1","12","0","0","0","0","200000001","10","0","12","12","0","0","0","0","1677","10"
"0","0","0","0","0","0","12","165","0","0","0","200700","8","1","10","30","0","9","101020804","0","10","0","ウッドソウル","0","0","1","0","1","12","0","0","0","0","200000006","10","0","12","12","0","0","0","0","810","10"
"0","0","0","0","0","0","12","148","0","0","0","203200","8","1","10","30","0","11","101020805","0","10","0","インプ","0","0","1","0","1","12","0","0","0","0","200000001","10","0","12","12","0","0","0","0","1128","10"
"0","0","0","0","0","0","12","0","0","0","0","204000","11","1","10","30","0","8","101020806","212","10","0","プチグリフォン","0","0","1","0","1","12","0","0","0","0","200000001","10","0","12","12","0","0","0","0","1121","10"
