unit_id,unit_name,bg_id,face_type
"106431","阿賀斗 紫布菜","510124","2"
"106531","鬼道 嘉夜","510352","4"
"106631","一ノ瀬 祈梨","510301","4"
"106731","遠野 帆稀","510290","4"
"106831","模索路 晶","510120","2"
"106931","千里 真那","510201","2"
"107031","現士実 似々花","510181","4"
"107131","クリスティーナ・モーガン","510120","4"
"107531","ユースティアナ・フォン・アストライア","510360","4"
"107631","棗 こころ","510190","4"
"107731","天野 すずめ","510190","4"
"107831","百地 希留耶","510280","2"
"107931","宮坂 たまき","510250","2"
"108031","大神 美冬","510250","4"
"108131","上喜 しのぶ","510300","4"
"108231","出雲 宮子","510030","4"
"108331","玉泉 美咲","510101","4"
"108431","三角 千歌","510150","2"
"108531","栗林 くるみ","510160","2"
"108631","北条 綾音","510280","1"
"108731","春咲 ひより","510360","9"
"108831","草野 優衣","510220","2"
"108931","士条 怜","510350","2"
"109031","倉石 恵理子","510300","4"
"109131","星野 静流","510090","2"
"109531","遠見 空花","510150","4"
"109631","ニノン・ジュベール","510350","9"
"110031","美波 鈴奈","510250","9"
"110131","支倉 伊緒","510190","2"
"110331","佐々木 咲恋","510170","4"
"110431","安芸 真琴","510360","1"
"110531","喜屋武 香織","510250","2"
"110631","姫宮 真歩","510240","4"
"110731","双葉 碧","510240","4"
"110831","黒江 花子","510150","2"
"110931","風間 ちえる","510301","4"
"111031","真行寺 由仁","510050","4"
"111131","氷川 鏡華","510301","4"
"111231","穂高 みそぎ","510100","4"
"111331","茜 ミミ","510100","4"
"111431","ルナ","510240","4"
"111531","クリスティーナ・モーガン","510280","4"
"111631","桜井 望","510150","9"
"111731","イリヤ・オーンスタイン","510282","4"
"111831","ユースティアナ・フォン・アストライア","510100","2"
"111931","棗 こころ","510140","2"
"112031","百地 希留耶","510350","2"
"112131","天野 すずめ","510390","4"
"112231","霧原 かすみ","510320","2"
"112331","柏崎 栞","510320","2"
"112431","島村 卯月","510100","2"
"112531","渋谷 凛","510290","2"
"112631","本田 未央","510120","4"
"112731","森近 鈴","510360","2"
"112831","野戸 まひる","510280","4"
"112931","衣之咲 璃乃","510160","9"
"113031","石橋 あゆみ","510150","2"
"113131","太刀洗 流夏","510292","2"
"113231","柊 杏奈","510250","4"
"113331","丹野 七々香","510350","4"
"113431","柏崎 初音","510250","4"
"113531","愛川 美里","510250","4"
"113631","白銀 純","510250","2"
"113731","風宮 あかり","510350","4"
"113831","風宮 より","510350","2"
"113931","繭宮 つむぎ","510124","4"
"114031","士条 怜","510280","2"
"114131","織原 茉莉","510290","4"
"114231","モニカ・ヴァイスヴィント","510124","4"
"114331","御久間 智","510030","3"
"114431","藤堂 秋乃","510300","4"
"114531","佐々木 咲恋","510100","4"
"114631","綾瀬 ゆかり","510352","2"
"114731","園上 矛依未","510290","4"
"115031","現士実 似々花","510080","4"
"115531","棗 こころ","510240","2"
"115631","草野 優衣","510040","4"
"115731","霧原 かすみ","510160","2"
"115831","リマ","510124","2"
"115931","安芸 真琴","510220","1"
"116031","姫宮 真歩","510124","4"
"116231","黒江 花子","510150","2"
"116331","風間 ちえる","510050","4"
"116431","真行寺 由仁","510124","4"
"116531","一ノ瀬 祈梨","510301","4"
"116631","鬼道 嘉夜","510300","4"
"116731","双葉 碧","510390","2"
"116831","宮坂 たまき","510120","2"
"116931","大神 美冬","510300","4"
"117031","倉石 恵理子","510250","2"
"117131","星野 静流","510250","4"
"117231","桜井 望","510240","9"
"117331","三角 千歌","510300","4"
"117431","繭宮 つむぎ","510250","4"
"117531","宵ヶ浜 深月","510400","4"
"117631","虹村 雪","510090","2"
"117731","喜屋武 香織","510124","4"
"117831","ニノン・ジュベール","510220","4"
"117931","美波 鈴奈","510300","2"
"118031","クレア・ボヤンシア","510100","4"
"118131","卯ノ花 蘭","510392","4"
"118231","流 魅空","510100","2"
"118531","観崎 佳凛","510100","2"
"119031","支倉 伊緒","510090","2"
"119131","遠見 空花","510150","4"
"119231","野戸 まひる","510303","4"
"119331","衣之咲 璃乃","510392","9"
"119931","出雲 宮子","510091","4"
"120031","星野 静流","510090","4"
"120731","阿賀斗 紫布菜","510130","2"
"120831","太刀洗 流夏","510303","2"
"120931","イリヤ・オーンスタイン","510202","4"
"121031","ユースティアナ・フォン・アストライア","510360","4"
"121131","百地 希留耶","510350","2"
"121231","模索路 晶","510121","2"
"121331","栗林 くるみ","510300","2"
"121431","玉泉 美咲","510290","4"
"121531","石橋 あゆみ","510221","2"
"121631","一ノ瀬 祈梨","510030","4"
"121931","柊 杏奈","510300","4"
"122031","上喜 しのぶ","510350","4"
"122131","双葉 碧","510390","2"
"122231","綾瀬 ゆかり","510070","2"
"122331","ヴァンピィ","510212","20"
"122431","春咲 ひより","510250","2"
"122531","士条 怜","510250","2"
"122631","草野 優衣","510250","4"
"122731","氷川 鏡華","510250","4"
"122831","穂高 みそぎ","510250","4"
"122931","茜 ミミ","510080","4"
"123131","姫宮 真歩","510280","4"
"123231","北条 綾音","510080","2"
"123331","志木場 寝亜","510350","2"
"123531","森近 鈴","510090","2"
"123631","御久間 智","510290","3"
"123731","丹野 七々香","510090","4"
"123831","クリスティーナ・モーガン","510350","4"
"123931","織原 茉莉","510360","4"
"124031","風宮 あかり","510330","4"
"124131","風宮 より","510150","2"
"124231","白銀 純","510280","2"
"124531","遠野 帆稀","510290","4"
"124631","愛川 美里","510130","4"
"124731","宵ヶ浜 深月","510301","4"
"124831","桜井 望","510352","9"
"124931","鬼道 嘉夜","510350","4"
"125031","園上 矛依未","510160","4"
"125131","宮坂 たまき","510360","7"
"125231","モニカ・ヴァイスヴィント","510210","4"
"125331","棗 こころ","510140","2"
"125431","柏崎 栞","510100","2"
"125531","ジータ","510220","2"
"125631","ビカラ","510350","2"
"125731","観崎 佳凛","510300","2"
"125831","徳川 莉々","510090","2"
"126231","イリヤ・オーンスタイン","510300","4"
"126331","虹村 雪","510090","2"
"126431","九朗 千恵","510124","4"
"126531","祓樹 える","510125","4"
"126631","現士実 似々花","510080","4"
"126731","藤堂 秋乃","510350","4"
"126831","綾瀬 ゆかり","510250","2"
"126931","卯ノ花 蘭","510390","4"
"127031","遠見 空花","510350","4"
"127131","上喜 しのぶ","510301","4"
"127231","百地 希留耶","510240","2"
"180131","春咲 ひより","510121","4"
"180231","草野 優衣","510350","2"
"180331","士条 怜","510100","2"
"180431","ユースティアナ・フォン・アストライア","510350","4"
"180531","棗 こころ","510100","2"
"180631","百地 希留耶","510351","2"
"180731","柏崎 初音＆柏崎 栞","510070","2"
"180831","穂高 みそぎ＆茜 ミミ＆氷川 鏡華","510400","2"
"180931","藤堂 秋乃＆佐々木 咲恋","510202","2"
