5b9f7e944b176e9c407466d37cc28b9d551bcfdf59262bd60a7361d2026eeda6,e7d3cd52011b5f908c675a82135648470189c43879876f93b86d1435d1e65565,27d99524d0c22c34fcd4f2bf9bbf25c2e842a1be4a3e1c3945ce382cd193c781,6032b9a801664566af7e1f04169d9e07568b300511c658769c7ea2170f9cb2ed,8f9740b4446ecec1c7d49a410e862748b8a224100425bb0b12a5195e61bfa4fe,1fc760a90bf21ac1ab6fa0c80b7bd0e1d94e650c0dc15b0b5b41f1cb28af27a8,dbb61cb2b55cc47b2e5e82f1f507b4882b8fbd4f615f3be34a887991557897dc,7bf7e091e2ce15c93d14883f1f59301c93f3fcb03e54530bade374a5744a22eb,f7f874d42ef851568b12b286dbeba583a28a17e1aa74f5ffed9c41696cffceaa,e1f47f5021124f57a6769955addcd13c77125a080774c0051ee811c39ff50f37,bc2ef7711a857ecb50ce376b35e2c7995e7247308b65753743d4d41da58e6748,72d3c73347afaa3ff3c515d2e4e8684d582a720909aac7105dad083a9b6388bb,1640cb9b138003dc13690e1575a173e4d237fa2fc7ecbabb4ea9cca3d7914197,c1c49e7f38e632a275c6685a3847c32d0d62e3bf4d497d26b854c8267dafae4d,8d3cb056ca80c8141b9d447040fa3e6a09f432b8e0ced63691288bbf2f2d6151,f6701ec99c2c29336eba4be565455a6225baf9db229bd71d5cb6717265a19d08,1ee68fbdf1dd7aa3789a75f9a61eda832d665db8edd5115f0554f4b97e49d765,a846473ba346b04569f495d3dddec360b9f9b5a44f8e4aa1577c859e1afb1efe,5784b8bd898bf85537f2afb0eb2257908bd0f9ba4b8a212ad0f3567519cf77f0,9687f62d64f667d20aeb65685ad3e88d8c2bc73e2093e27b863b473657f49b2e
"326","0","0","0","100","11999091","101000052","0","101020802","0","0","101020801","11002081","11002084","0","0","0","0","101020801","110020081"
"326","0","101020802","0","100","11999092","101000053","0","101020804","0","0","101020804","11002082","0","0","0","0","0","101020803","110020082"
"326","0","101020807","0","100","11999093","101000054","0","101020807","0","0","101020806","11002083","11999103","0","0","0","0","101020805","110020083"
"330","0","0","0","100","11999091","101000055","0","101020905","0","0","101020902","11002091","11002094","0","0","0","0","101020901","110020091"
"330","0","0","0","100","11999092","101000056","0","101020904","0","0","101020903","11002092","0","0","0","0","0","101020903","110020092"
"330","0","101020905","0","100","11999093","101000057","0","101020904","0","0","101020902","11002093","11999101","0","0","0","0","101020901","110020093"
"336","0","0","0","100","11999091","101000058","0","101021002","0","0","101021001","11002101","11002104","0","0","0","0","101021001","110020101"
"336","0","0","0","100","11999092","101000059","0","101021004","0","0","101021003","11002102","0","0","0","0","0","101021003","110020102"
"336","0","101021005","0","100","11999093","101000060","0","101021002","0","0","101021003","11002103","11999102","0","0","0","0","101021007","110020103"
"341","0","0","0","100","11999091","101000061","0","101021104","0","0","101021102","11002111","11002114","0","0","0","0","101021101","110020111"
"341","0","0","0","100","11999092","101000062","0","101021108","0","0","101021104","11002112","0","0","0","0","0","101021102","110020112"
"341","0","101021104","0","100","11999093","101000063","0","101021103","0","0","101021102","11002113","11999103","0","0","0","0","101021101","110020113"
"345","0","0","0","100","11999091","101000064","0","0","0","0","101021203","11002121","0","0","0","0","0","101021201","110020121"
"345","0","0","0","100","11990093","101000065","0","101021202","0","0","101021201","11002122","11999101","0","0","0","0","101021201","110020122"
"345","0","0","0","100","0","101000066","0","0","0","0","0","11002123","0","0","0","0","0","101021206","110020123"
"351","0","0","0","100","11999091","101000067","0","0","0","0","101030102","11003011","0","0","0","0","0","101030101","110030011"
"351","0","0","0","100","11999092","101000068","0","101030105","0","0","101030103","11003012","0","0","0","0","0","101030101","110030012"
"351","0","101030105","0","100","11999093","101000069","0","101030103","0","0","101030104","11003013","11999102","0","0","0","0","101030102","110030013"
"356","0","0","0","100","11999091","101000070","0","0","0","0","101030202","11003021","0","0","0","0","0","101030201","110030021"
"356","0","0","0","100","11999092","101000071","0","101030204","0","0","101030203","11003022","0","0","0","0","0","101030203","110030022"
"356","0","101030204","0","100","11999093","101000072","0","101030205","0","0","101030203","11003023","11999103","0","0","0","0","101030201","110030023"
"360","0","0","0","100","11999091","101000073","0","101030302","0","0","101030301","11003031","0","0","0","0","0","101030301","110030031"
"360","0","0","0","100","11999092","101000074","0","101030304","0","0","101030301","11003032","0","0","0","0","0","101030303","110030032"
"360","0","101030305","0","100","11999093","101000075","0","101030308","0","0","101030307","11003033","11999101","0","0","0","0","101030306","110030033"
"366","0","0","0","100","11999091","101000076","0","101030405","0","0","101030401","11003041","0","0","0","0","0","101030401","110030041"
"366","0","101030405","0","100","11999092","101000077","0","101030404","0","0","101030403","11003042","0","0","0","0","0","101030402","110030042"
"366","0","101030405","0","100","11999093","101000078","0","101030401","0","0","101030404","11003043","11999102","0","0","0","0","101030402","110030043"
"371","0","0","0","100","11999091","101000079","0","101030503","0","0","101030502","11003051","0","0","0","0","0","101030501","110030051"
"371","0","101030506","0","100","11999092","101000080","0","101030505","0","0","101030504","11003052","0","0","0","0","0","101030501","110030052"
"371","0","101030507","0","100","11999093","101000081","0","101030502","0","0","101030501","11003053","11999103","0","0","0","0","101030508","110030053"
"375","0","0","0","100","11999091","101000082","0","101030603","0","0","101030601","11003061","0","0","0","0","0","101030601","110030061"
"375","0","101030602","0","100","11999092","101000083","0","101030604","0","0","101030601","11003062","0","0","0","0","0","101030603","110030062"
"375","0","101030606","0","100","11999093","101000084","0","101030601","0","0","101030601","11003063","11999101","0","0","0","0","101030605","110030063"
"381","0","0","0","100","11999091","101000085","0","101030702","0","0","101030703","11003071","0","0","0","0","0","101030701","110030071"
"381","0","101030705","0","100","11999092","101000086","0","101030702","0","0","101030703","11003072","0","0","0","0","0","101030707","110030072"
"381","0","101030705","0","100","11999093","101000087","0","101030706","0","0","101030706","11003073","11999102","0","0","0","0","101030701","110030073"
"386","0","0","0","100","11999091","101000088","0","101030803","0","0","101030802","11003081","11003084","0","0","0","0","101030801","110030081"
"386","0","101030806","0","100","11999092","101000089","0","101030805","0","0","101030804","11003082","0","0","0","0","0","101030804","110030082"
"386","0","101030810","0","100","11999093","101000090","0","101030809","0","0","101030808","11003083","11999103","0","0","0","0","101030807","110030083"
"390","0","0","0","100","11999091","101000091","0","101030902","0","0","101030901","11003091","11003094","0","0","0","0","101030901","110030091"
"390","0","101030905","0","100","11999092","101000092","0","101030904","0","0","101030903","11003092","0","0","0","0","0","101030901","110030092"
"390","0","0","0","100","11999093","101000093","0","101030906","0","0","101030906","11003093","11999101","0","0","0","0","101030905","110030093"
"396","0","0","0","100","11999091","101000094","0","101031002","0","0","101031004","11003101","11003104","0","0","0","0","101031001","110030101"
"396","0","101031008","0","100","11999092","101000095","0","101031004","0","0","101031001","11003102","0","0","0","0","0","101031007","110030102"
"396","0","101031005","0","100","11999093","101000096","0","101031006","0","0","101031004","11003103","11999102","101031002","0","0","0","101031007","110030103"
"401","0","101031102","0","100","11999091","101000097","0","101031102","0","0","101031101","11003111","11003114","0","0","0","0","101031101","110030111"
"401","0","101031105","0","100","11999092","101000098","0","101031104","0","0","101031103","11003112","0","0","0","0","0","101031103","110030112"
"401","0","101031108","0","100","11999093","101000099","0","101031101","0","0","101031107","11003113","11999103","101031104","0","0","0","101031106","110030113"
"405","0","0","0","100","11999091","101000100","0","101031202","0","0","101031205","11003121","11999101","0","0","0","0","101031201","110030121"
"405","0","0","0","100","11999092","101000101","0","101031205","0","0","101031204","11003122","11990093","0","0","0","0","101031203","110030122"
"405","0","0","0","100","0","101000102","0","0","0","0","0","11003123","0","0","0","0","0","101031206","110030123"
"411","0","0","0","100","11999191","101000103","0","101040103","0","0","101040101","11004011","0","0","0","0","0","101040101","110040011"
"411","0","0","0","100","11999192","101000104","0","101040106","0","0","101040104","11004012","0","0","0","0","0","101040101","110040012"
"411","0","0","0","100","11999193","101000105","0","101040104","0","0","101040106","11004013","11999102","0","0","0","0","101040106","110040013"
"420","0","0","0","100","11999191","101000106","0","101040203","0","0","101040202","11004021","0","0","0","0","0","101040201","110040021"
"420","0","0","0","100","11999292","101000107","0","101040205","0","0","101040204","11004022","0","0","0","0","0","101040202","110040022"
"420","0","101040204","0","100","11999193","101000108","0","101040205","0","0","101040206","11004023","11999103","0","0","0","0","101040201","110040023"
"426","0","0","0","100","11999191","101000109","0","101040302","0","0","101040303","11004031","0","0","0","0","0","101040301","110040031"
"426","0","101040302","0","100","11999192","101000110","0","101040301","0","0","101040301","11004032","0","101040302","0","0","0","101040301","110040032"
"426","0","101040304","0","100","11999193","101000111","0","101040306","0","0","101040306","11004033","11999101","0","0","0","0","101040305","110040033"
"431","0","0","0","100","11999191","101000112","0","101040402","0","0","101040401","11004041","0","0","0","0","0","101040401","110040041"
"431","0","101040408","0","100","11999192","101000113","0","101040406","0","0","101040405","11004042","0","0","0","0","0","101040404","110040042"
"431","0","101040405","0","100","11999193","101000114","0","101040406","0","0","101040402","11004043","11999102","0","0","0","0","101040407","110040043"
"435","0","0","0","100","11999191","101000115","0","101040502","0","0","101040503","11004051","0","0","0","0","0","101040501","110040051"
"435","0","101040504","0","100","11999192","101000116","0","101040504","0","0","101040503","11004052","0","0","0","0","0","101040501","110040052"
"435","0","101040502","0","100","11999193","101000117","0","101040503","0","0","101040503","11004053","11999103","101040507","0","0","0","101040505","110040053"
"441","0","101040607","0","100","11999191","101000118","0","101040602","0","0","101040602","11004061","0","0","0","0","0","101040601","110040061"
"441","0","101040605","0","100","11999192","101000119","0","101040605","0","0","101040604","11004062","0","0","0","0","0","101040603","110040062"
"441","0","101040607","0","100","11999193","101000120","0","101040607","0","0","101040603","11004063","11999101","0","0","0","0","101040603","110040063"
"446","0","0","0","100","11999191","101000121","0","101040702","0","0","101040701","11004071","0","0","0","0","0","101040701","110040071"
"446","0","0","0","100","11999192","101000122","0","101040706","0","0","101040705","11004072","0","0","0","0","0","101040703","110040072"
"446","0","101040705","0","100","11999193","101000123","0","101040706","0","0","101040701","11004073","11999102","0","0","0","0","101040707","110040073"
"450","0","0","0","100","11999191","101000124","0","101040803","0","0","101040801","11004081","0","0","0","0","0","101040801","110040081"
"450","0","101040807","0","100","11999192","101000125","0","101040804","0","0","101040806","11004082","0","0","0","0","0","101040801","110040082"
"450","0","101040808","0","100","11999193","101000126","0","101040807","0","0","101040806","11004083","11999103","0","0","0","0","101040805","110040083"
"456","0","0","0","100","11999191","101000127","0","101040902","0","0","101040901","11004091","11004094","0","0","0","0","101040901","110040091"
"456","0","101040902","0","100","11999192","101000128","0","101040904","0","0","101040903","11004092","0","0","0","0","0","101040903","110040092"
"456","0","101040905","0","100","11999193","101000129","0","101040901","0","0","101040906","11004093","11999101","0","0","0","0","101040907","110040093"
"461","0","0","0","100","11999191","101000130","0","101041002","0","0","101041005","11004101","11004104","0","0","0","0","101041001","110040101"
"461","0","101041002","0","100","11999192","101000131","0","101041003","0","0","101041003","11004102","0","0","0","0","0","101041001","110040102"
"461","0","101041004","0","100","11999193","101000132","0","101041002","0","0","101041005","11004103","11999102","0","0","0","0","101041005","110040103"
"465","0","0","0","100","11999191","101000133","0","101041103","0","0","101041102","11004111","11004114","0","0","0","0","101041104","110040111"
"465","0","101041104","0","100","11999192","101000134","0","101041105","0","0","101041104","11004112","0","0","0","0","0","101041101","110040112"
"465","0","101041105","0","100","11999193","101000135","0","101041102","0","0","101041102","11004113","11999103","0","0","0","0","101041106","110040113"
"471","0","0","0","100","11999191","101000136","0","101041203","0","0","101041202","11004121","11004124","0","0","0","0","101041201","110040121"
"471","0","101041204","0","100","11999192","101000137","0","101041204","0","0","101041201","11004122","0","0","0","0","0","101041205","110040122"
"471","0","101041201","0","100","11999193","101000138","0","101041204","0","0","101041203","11004123","11999101","101041201","0","0","0","101041205","110040123"
"476","0","0","0","100","11999191","101000139","0","0","0","0","101041301","11004131","0","0","0","0","0","101041301","110040131"
"476","0","0","0","100","11999102","101000140","0","101041305","0","0","101041301","11004132","11990193","0","0","0","0","101041303","110040132"
"476","0","0","0","100","0","101000141","0","0","0","0","0","11004133","0","0","0","0","0","101041306","110040133"
"480","0","0","0","100","11999191","101000142","0","101050102","0","0","101050101","11005011","0","0","0","0","0","101050103","110050011"
"480","0","0","0","100","11999192","101000143","0","101050102","0","0","101050105","11005012","0","0","0","0","0","101050101","110050012"
"480","0","0","0","100","11999193","101000144","0","101050107","0","0","101050101","11005013","11999201","0","0","0","0","101050105","110050013"
"486","0","0","0","100","11999191","101000145","0","101050202","0","0","101050202","11005021","0","0","0","0","0","101050201","110050021"
"486","0","0","0","100","11999292","101000146","0","101050202","0","0","101050204","11005022","0","0","0","0","0","101050201","110050022"
"486","0","101050209","0","100","11999193","101000147","0","101050208","0","0","101050207","11005023","11999202","0","0","0","0","101050206","110050023"
"491","0","0","0","100","11999191","101000148","0","101050307","0","0","101050302","11005031","0","0","0","0","0","101050301","110050031"
"491","0","101050307","0","100","11999192","101000149","0","101050304","0","0","101050301","11005032","0","0","0","0","0","101050303","110050032"
"491","0","0","0","100","11999193","101000150","0","101050306","0","0","101050305","11005033","11999203","0","0","0","0","101050302","110050033"
"495","0","0","0","100","11999191","101000151","0","101050402","0","0","101050401","11005041","0","0","0","0","0","101050401","110050041"
"495","0","0","0","100","11999192","101000152","0","101050404","0","0","101050403","11005042","0","0","0","0","0","101050401","110050042"
"495","0","101050402","0","100","11999193","101000153","0","101050404","0","0","101050406","11005043","11999201","0","0","0","0","101050405","110050043"
"501","0","0","0","100","11999191","101000154","0","101050504","0","0","101050502","11005051","0","0","0","0","0","101050501","110050051"
"501","0","0","0","100","11999192","101000155","0","101050504","0","0","101050503","11005052","0","0","0","0","0","101050503","110050052"
"501","0","101050506","0","100","11999193","101000156","0","101050506","0","0","101050505","11005053","11999202","0","0","0","0","101050507","110050053"
"506","0","0","0","100","11999191","101000157","0","101050602","0","0","101050601","11005061","0","0","0","0","0","101050603","110050061"
"506","0","101050602","0","100","11999192","101000158","0","101050605","0","0","101050604","11005062","0","0","0","0","0","101050604","110050062"
"506","0","101050606","0","100","11999193","101000159","0","101050601","0","0","101050604","11005063","11999203","101050607","0","0","0","101050604","110050063"
"510","0","0","0","100","11999191","101000160","0","101050703","0","0","101050702","11005071","0","0","0","0","0","101050701","110050071"
"510","0","101050703","0","100","11999192","101000161","0","101050702","0","0","101050705","11005072","0","101050706","0","0","0","101050704","110050072"
"510","0","101050709","0","100","11999193","101000162","0","101050703","0","0","101050702","11005073","11999201","0","0","0","0","101050708","110050073"
"516","0","101050805","0","100","11999191","101000163","0","101050804","0","0","101050801","11005081","0","0","0","0","0","101050801","110050081"
"516","0","101050803","0","100","11999192","101000164","0","101050802","0","0","101050807","11005082","0","0","0","0","0","101050801","110050082"
"516","0","101050805","0","100","11999193","101000165","0","101050808","0","0","101050807","11005083","11999202","0","0","0","0","101050806","110050083"
"521","0","0","0","100","11999191","101000166","0","101050904","0","0","101050902","11005091","11005094","0","0","0","0","101050901","110050091"
"521","0","0","0","100","11999192","101000167","0","101050901","0","0","101050903","11005092","0","0","0","0","0","101050901","110050092"
"521","0","101050904","0","100","11999193","101000168","0","101050903","0","0","101050901","11005093","11999203","0","0","0","0","101050902","110050093"
"525","0","101051002","0","100","11999191","101000169","0","101051002","0","0","101051003","11005101","11005104","0","0","0","0","101051001","110050101"
"525","0","101051005","0","100","11999192","101000170","0","101051004","0","0","101051001","11005102","0","0","0","0","0","101051003","110050102"
"525","0","101051007","0","100","11999193","101000171","0","101051001","0","0","101051001","11005103","11999201","101051007","0","0","0","101051006","110050103"
"531","0","0","0","100","11999191","101000172","0","101051103","0","0","101051102","11005111","11005114","0","0","0","0","101051101","110050111"
"531","0","101051105","0","100","11999192","101000173","0","101051107","0","0","101051104","11005112","0","0","0","0","0","101051102","110050112"
"531","0","101051105","0","100","11999193","101000174","0","101051106","0","0","101051101","11005113","11999202","101051105","0","0","0","101051101","110050113"
"536","0","0","0","100","11999191","101000175","0","101051203","0","0","101051203","11005121","11005124","0","0","0","0","101051202","110050121"
"536","0","101051203","0","100","11999192","101000176","0","101051205","0","0","101051201","11005122","0","0","0","0","0","101051201","110050122"
"536","0","101051201","0","100","11999193","101000177","0","101051207","0","0","101051202","11005123","11999203","101051205","0","0","0","101051202","110050123"
"540","0","0","0","100","11999191","101000178","0","101051303","0","0","101051307","11005131","11990193","0","0","0","0","101051301","110050131"
"540","0","0","0","100","11999192","101000179","0","101051307","0","0","101051301","11005132","11999201","0","0","0","0","101051304","110050132"
"540","0","0","0","100","0","101000180","0","0","0","0","0","11005133","0","0","0","0","0","101051309","110050133"
"546","0","0","0","100","11999191","101000181","0","101060104","0","0","101060102","11006011","0","0","0","0","0","101060101","110060011"
"546","0","0","0","100","11999192","101000182","0","101060105","0","0","101060104","11006012","0","0","0","0","0","101060103","110060012"
"546","0","101060108","0","100","11999193","101000183","0","101060107","0","0","101060106","11006013","11999202","0","0","0","0","101060104","110060013"
"551","0","0","0","100","11999191","101000184","0","101060203","0","0","101060202","11006021","0","0","0","0","0","101060201","110060021"
"551","0","101060206","0","100","11999292","101000185","0","101060205","0","0","101060202","11006022","0","0","0","0","0","101060204","110060022"
"551","0","101060205","0","100","11999193","101000186","0","101060208","0","0","101060207","11006023","11999203","0","0","0","0","101060204","110060023"
"555","0","0","0","100","11999191","101000187","0","101060302","0","0","101060302","11006031","0","0","0","0","0","101060306","110060031"
"555","0","101060301","0","100","11999192","101000188","0","101060302","0","0","101060304","11006032","0","101060303","0","0","0","101060304","110060032"
"555","0","101060302","0","100","11999193","101000189","0","101060306","0","0","101060304","11006033","11999201","0","0","0","0","101060305","110060033"
"561","0","0","0","100","11999191","101000190","0","101060405","0","0","101060402","11006041","0","0","0","0","0","101060401","110060041"
"561","0","101060406","0","100","11999192","101000191","0","101060403","0","0","101060408","11006042","0","0","0","0","0","101060404","110060042"
"561","0","101060409","0","100","11999193","101000192","0","101060405","0","0","101060408","11006043","11999202","0","0","0","0","101060407","110060043"
"566","0","0","0","100","11999191","101000193","0","101060504","0","0","101060502","11006051","0","0","0","0","0","101060501","110060051"
"566","0","101060504","0","100","11999192","101000194","0","101060506","0","0","101060505","11006052","0","0","0","0","0","101060505","110060052"
"566","0","101060507","0","100","11999193","101000195","0","101060504","0","0","101060508","11006053","11999203","0","0","0","0","101060501","110060053"
"570","0","0","0","100","11999191","101000196","0","101060605","0","0","101060604","11006061","0","0","0","0","0","101060601","110060061"
"570","0","101060604","0","100","11999192","101000197","0","101060605","0","0","101060602","11006062","0","0","0","0","0","101060601","110060062"
"570","0","101060605","0","100","11999193","101000198","0","101060601","0","0","101060606","11006063","11999201","101060607","0","0","0","101060606","110060063"
"576","0","0","0","100","11999191","101000199","0","101060702","0","0","101060702","11006071","0","0","0","0","0","101060701","110060071"
"576","0","101060703","0","100","11999192","101000200","0","101060704","0","0","101060704","11006072","0","0","0","0","0","101060701","110060072"
"576","0","101060703","0","100","11999193","101000201","0","101060704","0","0","101060704","11006073","11999202","0","0","0","0","101060705","110060073"
"581","0","0","0","100","11999191","101000202","0","101060805","0","0","101060802","11006081","0","0","0","0","0","101060801","110060081"
"581","0","101060806","0","100","11999192","101000203","0","101060801","0","0","101060805","11006082","0","0","0","0","0","101060804","110060082"
"581","0","101060809","0","100","11999193","101000204","0","101060802","0","0","101060804","11006083","11999203","0","0","0","0","101060804","110060083"
"585","0","101060907","0","100","11999191","101000205","0","101060904","0","0","101060903","11006091","0","0","0","0","0","101060901","110060091"
"585","0","101060902","0","100","11999192","101000206","0","101060904","0","0","101060904","11006092","0","0","0","0","0","101060903","110060092"
"585","0","101060907","0","100","11999193","101000207","0","101060902","0","0","101060906","11006093","11999201","0","0","0","0","101060905","110060093"
"591","0","101061007","0","100","11999191","101000208","0","101061002","0","0","101061001","11006101","11006104","0","0","0","0","101061001","110060101"
"591","0","0","0","100","11999192","101000209","0","101061005","0","0","101061004","11006102","0","0","0","0","0","101061006","110060102"
"591","0","101061007","0","100","11999193","101000210","0","101061006","0","0","101061006","11006103","11999202","0","0","0","0","101061003","110060103"
"596","0","0","0","100","11999191","101000211","0","101061106","0","0","101061101","11006111","11006114","0","0","0","0","101061101","110060111"
