93cfe57793e67706de28585eed66914ad4c0280ed088579dcffb66da7716f7e4,58d39fc61ed1ac384f784ba27c770c6d8715bff88e8fc098726e273af0a4022e,ea0c1786c9b7d3a4e78badcb97f11f80dd82ac58ff0b973f3a1caa3693c8c771,031d39535c6673708f7484c8cbefbdc177f34f65e84a1aedcf7cd2142655b50d,078d58b9372633b273cc9ca8fca5d06bbad37ef1efd1d232c2777f268990a65f,c82ac07bb800ee1c8a7532130dbe8c60dc4a7ef656037c3935959c9e3737aaf0,75049dae1f8ae4f6aa7c85690cd097d33df2a9b5fd3d63df13839030a69b4d9a,52429df71674c4381a1fd897b68ee4b4d0311f75db9ff45117fbb30386d89d3b,8455e1257944e5c80d935815ca8865412e1137af82145645eeaa66bc7336dde1,2b5342fe077ae1eda637da3ab6ac4b93751a3728d5e117c0a05cb51b4f0cd5ff
"10051","0","1","0","2019/11/30 12:00:00","2019/12/11 11:59:59","302","0","4","0"
"10052","0","1","90005","2019/12/11 12:00:00","2019/12/20 14:59:59","302","0","4","0"
"10053","0","1","0","2019/12/20 15:00:00","2019/12/31 11:59:59","302","0","4","0"
"10054","0","1","0","2020/01/03 19:00:00","2020/01/10 11:59:59","302","0","4","0"
"10055","0","1","90006","2020/01/10 12:00:00","2020/01/16 14:59:59","302","0","4","0"
"10056","0","1","0","2020/01/16 15:00:00","2020/01/31 11:59:59","302","0","4","0"
"10057","0","1","0","2020/01/31 12:00:00","2020/02/10 11:59:59","302","0","4","0"
"10058","0","1","0","2020/02/10 12:00:00","2020/02/15 14:59:59","302","0","4","0"
"10059","0","1","90007","2020/02/25 12:00:00","2020/02/29 11:59:59","302","0","4","0"
"10060","0","1","0","2020/02/29 12:00:00","2020/03/13 14:59:59","302","0","4","0"
"10061","0","1","0","2020/03/13 15:00:00","2020/03/26 11:59:59","302","0","4","0"
"10062","0","1","90008","2020/07/10 12:00:00","2020/07/15 14:59:59","302","0","4","0"
"10063","0","1","0","2020/03/31 12:00:00","2020/04/10 11:59:59","302","0","4","0"
"10064","0","1","90009","2020/04/10 12:00:00","2020/04/15 14:59:59","302","0","4","0"
"10065","0","1","0","2020/04/15 15:00:00","2020/04/24 11:59:59","302","0","4","0"
"10066","0","1","0","2020/04/24 12:00:00","2020/04/30 11:59:59","302","0","4","0"
"10067","0","1","0","2020/04/30 12:00:00","2020/05/10 11:59:59","302","0","4","0"
"10068","0","1","90010","2020/05/10 12:00:00","2020/05/15 14:59:59","302","0","4","0"
"10069","0","1","0","2020/05/15 15:00:00","2020/05/31 11:59:59","302","0","4","0"
"10070","0","1","0","2020/06/03 19:00:00","2020/06/10 11:59:59","302","0","4","0"
"10071","0","1","90011","2020/06/10 12:00:00","2020/06/17 14:59:59","302","0","4","0"
"10072","0","1","0","2020/06/17 15:00:00","2020/06/24 11:59:59","302","0","4","0"
"10073","0","1","0","2020/06/24 12:00:00","2020/06/30 11:59:59","302","0","4","0"
"10074","0","1","0","2020/07/03 19:00:00","2020/07/10 11:59:59","302","0","4","0"
"10075","0","1","0","2020/07/15 15:00:00","2020/07/22 11:59:59","302","0","4","0"
"10076","0","1","90012","2020/07/22 12:00:00","2020/07/27 11:59:59","302","0","4","0"
"10077","0","1","0","2020/07/31 12:00:00","2020/08/10 11:59:59","302","0","4","0"
"10078","0","1","90013","2020/08/10 12:00:00","2020/08/15 14:59:59","302","0","4","0"
"10079","0","1","0","2020/08/15 15:00:00","2020/08/26 11:59:59","302","0","4","0"
"10080","0","1","0","2020/09/03 19:00:00","2020/09/14 11:59:59","302","0","4","0"
"10081","0","1","90014","2020/09/14 12:00:00","2020/09/19 14:59:59","302","0","4","0"
"10082","0","1","0","2020/09/19 15:00:00","2020/09/30 11:59:59","302","0","4","0"
"10083","0","1","0","2020/09/30 12:00:00","2020/10/10 11:59:59","302","0","4","0"
"10084","0","1","90015","2020/10/10 12:00:00","2020/10/15 14:59:59","302","0","4","0"
"10085","0","1","0","2020/10/15 15:00:00","2020/10/26 14:59:59","302","0","4","0"
"10086","0","1","90016","2020/10/26 15:00:00","2020/10/31 11:59:59","302","0","4","0"
"10087","0","1","0","2020/10/31 12:00:00","2020/11/10 11:59:59","302","0","4","0"
"10088","0","1","90017","2020/11/10 12:00:00","2020/11/21 14:59:59","302","0","4","0"
"10089","0","1","0","2020/11/21 15:00:00","2020/11/30 11:59:59","302","0","4","0"
"10090","0","1","0","2020/11/30 12:00:00","2020/12/10 11:59:59","302","0","4","0"
"10091","0","1","90018","2020/12/10 12:00:00","2020/12/21 14:59:59","302","0","4","0"
"10092","0","1","0","2020/12/21 15:00:00","2020/12/31 11:59:59","302","0","4","0"
"10093","0","1","0","2021/01/03 19:00:00","2021/01/12 11:59:59","302","0","4","0"
"10094","0","1","90019","2021/01/12 12:00:00","2021/01/17 11:59:59","302","0","4","0"
"10095","0","1","90020","2021/01/17 12:00:00","2021/01/22 14:59:59","302","0","4","0"
"10096","0","1","0","2021/01/22 15:00:00","2021/01/31 11:59:59","302","0","4","0"
"10097","0","1","0","2021/01/31 12:00:00","2021/02/10 11:59:59","302","0","4","0"
"10098","0","1","90021","2021/02/10 12:00:00","2021/02/15 22:59:59","302","0","4","0"
"10099","0","1","0","2021/02/15 23:00:00","2021/02/23 14:59:59","302","0","4","0"
"10100","30118","1","0","2021/02/23 15:00:00","2021/02/28 11:59:59","302","0","4","0"
"10101","30117","1","0","2021/02/23 15:00:00","2021/02/28 11:59:59","302","0","5","0"
"10102","30120","1","0","2021/03/03 19:00:00","2021/03/12 11:59:59","302","0","6","0"
"10103","30121","1","90022","2021/03/08 12:00:00","2021/03/24 11:59:59","302","0","5","0"
"10104","30122","1","0","2021/03/12 12:00:00","2021/03/22 14:59:59","302","0","4","0"
"10105","30123","1","0","2021/03/22 15:00:00","2021/03/31 11:59:59","302","0","4","0"
"10106","30125","1","0","2021/03/31 14:00:00","2021/04/08 11:59:59","302","0","4","0"
"10107","0","1","90023","2021/04/08 12:00:00","2021/04/15 14:59:59","302","0","4","0"
"10108","0","1","0","2021/04/15 15:00:00","2021/04/22 11:59:59","302","0","4","0"
"10109","0","1","0","2021/04/22 12:00:00","2021/04/28 11:59:59","302","0","4","0"
"10110","0","1","0","2021/04/30 12:00:00","2021/05/11 11:59:59","302","0","4","0"
"10111","0","1","90024","2021/05/11 12:00:00","2021/05/21 14:59:59","302","0","4","0"
"10112","0","1","0","2021/05/21 15:00:00","2021/05/31 11:59:59","302","0","4","0"
"10113","0","1","0","2021/05/31 12:00:00","2021/06/09 11:59:59","302","0","4","0"
"10114","0","1","90025","2021/06/09 12:00:00","2021/06/16 14:59:59","302","0","4","0"
"10115","30137","1","0","2021/06/16 15:00:00","2021/06/24 14:59:59","302","0","4","0"
"10116","30136","1","90026","2021/06/16 15:00:00","2021/06/20 14:59:59","302","0","4","0"
"10117","30138","1","90027","2021/06/20 15:00:00","2021/06/24 14:59:59","302","0","4","0"
"10118","0","1","0","2021/06/24 15:00:00","2021/06/30 11:59:59","302","0","4","0"
"10119","0","1","0","2021/07/03 19:00:00","2021/07/12 11:59:59","302","0","4","0"
"10120","0","1","0","2021/07/08 12:00:00","2021/07/15 14:59:59","302","0","4","0"
"10121","30144","1","0","2021/07/15 15:00:00","2021/07/24 14:59:59","302","0","4","0"
"10122","30143","1","90028","2021/07/15 15:00:00","2021/07/19 14:59:59","302","0","4","0"
"10123","30145","1","0","2021/07/19 15:00:00","2021/07/24 14:59:59","302","0","4","0"
"10124","30146","1","90029","2021/07/24 15:00:00","2021/07/31 11:59:59","302","0","4","0"
"10125","0","1","0","2021/07/31 12:00:00","2021/08/09 11:59:59","302","0","4","0"
"10126","0","1","0","2021/08/09 12:00:00","2021/08/15 14:59:59","302","0","4","0"
"10127","40005","1","0","2021/08/15 15:00:00","2021/08/23 11:59:59","302","0","4","0"
"10128","0","1","0","2021/08/23 12:00:00","2021/08/31 11:59:59","302","0","4","0"
"10129","0","1","0","2021/09/03 19:00:00","2021/09/08 11:59:59","302","0","4","0"
"10130","0","1","90030","2021/09/08 12:00:00","2021/09/13 11:59:59","302","0","4","0"
"10131","0","1","0","2021/09/13 12:00:00","2021/09/18 11:59:59","302","0","4","0"
"10132","0","1","0","2021/09/18 12:00:00","2021/09/24 11:59:59","302","0","4","0"
"10133","30157","1","0","2021/09/24 12:00:00","2021/09/30 11:59:59","302","0","4","0"
"10134","30156","1","90031","2021/09/24 12:00:00","2021/09/30 11:59:59","302","0","5","0"
"10135","0","1","0","2021/09/30 12:00:00","2021/10/08 11:59:59","302","0","4","0"
"10136","0","1","0","2021/10/08 12:00:00","2021/10/15 14:59:59","302","0","4","0"
"10137","0","1","0","2021/10/15 15:00:00","2021/10/22 11:59:59","302","0","4","0"
"10138","0","1","0","2021/10/22 12:00:00","2021/10/31 11:59:59","302","0","4","0"
"10139","0","1","0","2021/11/03 19:00:00","2021/11/11 11:59:59","302","0","4","0"
"10140","0","1","90032","2021/11/11 12:00:00","2021/11/16 11:59:59","302","0","4","0"
"10141","0","1","0","2021/11/16 12:00:00","2021/11/24 11:59:59","302","0","4","0"
"10142","0","1","90033","2021/11/24 12:00:00","2021/11/30 11:59:59","302","0","4","0"
"10143","0","1","0","2021/11/30 12:00:00","2021/12/08 11:59:59","302","0","4","0"
"10144","0","1","0","2021/12/08 12:00:00","2021/12/15 14:59:59","302","0","4","0"
"10145","0","1","0","2021/12/15 15:00:00","2021/12/22 11:59:59","302","0","4","0"
"10146","0","1","0","2021/12/22 12:00:00","2021/12/31 11:59:59","302","0","4","0"
"10147","0","1","0","2022/01/03 19:00:00","2022/01/11 11:59:59","302","0","4","0"
"10148","0","1","90034","2022/01/11 12:00:00","2022/01/15 14:59:59","302","0","4","0"
"10149","0","1","0","2022/01/15 15:00:00","2022/01/24 11:59:59","302","0","4","0"
"10150","0","1","90035","2022/01/24 12:00:00","2022/01/27 11:59:59","302","0","4","0"
"10151","0","1","90036","2022/01/27 12:00:00","2022/01/31 11:59:59","302","0","4","0"
"10152","0","1","0","2022/01/31 12:00:00","2022/02/08 11:59:59","302","0","4","0"
"10153","0","1","0","2022/02/08 12:00:00","2022/02/15 14:59:59","302","0","4","0"
"10154","40007","1","0","2022/02/15 15:00:00","2022/02/24 11:59:59","302","0","4","0"
"10155","30180","1","0","2022/02/15 15:00:00","2022/02/24 11:59:59","302","0","4","0"
"10156","0","1","0","2022/02/24 12:00:00","2022/02/28 11:59:59","302","0","4","0"
"10157","30184","1","0","2022/03/03 19:00:00","2022/03/11 11:59:59","302","0","4","0"
"10158","30185","1","90037","2022/03/08 12:00:00","2022/03/11 11:59:59","302","0","4","0"
"10159","0","1","90038","2022/03/11 12:00:00","2022/03/15 14:59:59","302","0","4","0"
"10160","0","1","0","2022/03/15 15:00:00","2022/03/24 11:59:59","302","0","4","0"
"10161","0","1","0","2022/03/24 12:00:00","2022/03/28 11:59:59","302","0","4","0"
"10162","0","1","0","2022/03/28 12:00:00","2022/03/31 11:59:59","302","0","4","0"
"10163","0","1","0","2022/04/03 19:00:00","2022/04/11 11:59:59","302","0","4","0"
"10164","0","1","90040","2022/04/11 12:00:00","2022/04/15 14:59:59","302","0","4","0"
"10165","0","1","0","2022/04/15 15:00:00","2022/04/22 11:59:59","302","0","4","0"
"10166","0","1","0","2022/04/22 12:00:00","2022/04/30 11:59:59","302","0","4","0"
"10167","0","1","0","2022/05/03 19:00:00","2022/05/11 11:59:59","302","0","4","0"
"10168","0","1","90041","2022/05/11 12:00:00","2022/05/15 14:59:59","302","0","4","0"
"10169","0","1","0","2022/05/15 15:00:00","2022/05/24 11:59:59","302","0","4","0"
"10170","0","1","0","2022/05/24 12:00:00","2022/05/28 11:59:59","302","0","4","0"
"10171","0","1","0","2022/05/31 12:00:00","2022/06/09 11:59:59","302","0","4","0"
"10172","0","1","90043","2022/06/09 12:00:00","2022/06/15 14:59:59","302","0","4","0"
"10173","0","1","0","2022/06/15 15:00:00","2022/06/24 11:59:59","302","0","4","0"
"10174","0","1","0","2022/06/24 12:00:00","2022/06/30 11:59:59","302","0","4","0"
"10175","0","1","0","2022/06/30 12:00:00","2022/07/08 11:59:59","302","0","4","0"
"10176","0","1","0","2022/07/08 12:00:00","2022/07/11 11:59:59","302","0","4","0"
"10177","0","1","90044","2022/07/11 12:00:00","2022/07/15 14:59:59","302","0","4","0"
"10178","0","1","0","2022/07/15 15:00:00","2022/07/25 11:59:59","302","0","9","0"
"10179","0","1","90045","2022/07/25 12:00:00","2022/07/28 11:59:59","302","0","9","0"
"10180","0","1","90046","2022/07/28 12:00:00","2022/07/31 11:59:59","302","0","9","0"
"10181","0","1","0","2022/07/31 12:00:00","2022/08/09 11:59:59","302","0","9","0"
"10182","0","1","0","2022/08/09 12:00:00","2022/08/12 11:59:59","302","0","9","0"
"10183","0","1","90047","2022/08/12 12:00:00","2022/08/15 14:59:59","302","0","9","0"
"10184","40008","1","0","2022/08/15 15:00:00","2022/08/23 11:59:59","302","0","9","0"
"10185","0","1","90048","2022/08/23 12:00:00","2022/08/26 11:59:59","302","0","9","0"
"10186","0","1","90049","2022/08/26 12:00:00","2022/08/31 11:59:59","302","0","9","0"
"10187","0","1","0","2022/09/03 19:00:00","2022/09/12 11:59:59","302","0","9","0"
"10188","0","1","0","2022/09/12 12:00:00","2022/09/15 14:59:59","302","0","9","0"
"10189","0","1","0","2022/09/15 15:00:00","2022/09/22 11:59:59","302","0","9","0"
"10190","0","1","0","2022/09/22 12:00:00","2022/09/30 11:59:59","302","0","9","0"
"10191","0","1","0","2022/09/30 12:00:00","2022/10/11 11:59:59","302","0","9","0"
"10192","0","1","0","2022/10/11 12:00:00","2022/10/15 14:59:59","302","0","9","0"
"10193","0","1","0","2022/10/15 15:00:00","2022/10/25 11:59:59","302","0","9","0"
"10194","0","1","90050","2022/10/25 12:00:00","2022/10/28 11:59:59","302","0","9","0"
"10195","0","1","90051","2022/10/28 12:00:00","2022/10/31 11:59:59","302","0","9","0"
"10196","0","1","0","2022/10/31 12:00:00","2022/11/08 11:59:59","302","0","9","0"
"10197","0","1","0","2022/11/08 12:00:00","2022/11/11 11:59:59","302","0","9","0"
"10198","0","1","90052","2022/11/11 12:00:00","2022/11/15 14:59:59","302","0","9","0"
"10199","0","1","0","2022/11/15 15:00:00","2022/11/24 11:59:59","302","0","9","0"
"10200","0","1","90054","2022/11/27 12:00:00","2022/11/30 11:59:59","302","0","9","0"
"10201","0","1","0","2022/11/30 12:00:00","2022/12/09 11:59:59","302","0","9","0"
"10202","0","1","0","2022/12/09 12:00:00","2022/12/16 11:59:59","302","0","9","0"
"10203","0","1","90055","2022/12/16 12:00:00","2022/12/23 11:59:59","302","0","9","0"
"10204","0","1","0","2022/12/23 12:00:00","2022/12/31 11:59:59","302","0","9","0"
"10205","0","1","0","2023/01/03 19:00:00","2023/01/10 11:59:59","302","0","9","0"
"10206","0","1","90056","2023/01/10 12:00:00","2023/01/15 14:59:59","302","0","9","0"
"10207","0","1","0","2023/01/15 15:00:00","2023/01/24 11:59:59","302","0","9","0"
"10208","0","1","0","2023/01/24 12:00:00","2023/01/31 11:59:59","302","0","9","0"
"10209","0","1","0","2023/01/31 12:00:00","2023/02/09 11:59:59","302","0","9","0"
"10210","0","1","0","2023/02/09 12:00:00","2023/02/12 11:59:59","302","0","9","0"
"10211","0","1","0","2023/02/12 12:00:00","2023/02/15 14:59:59","302","0","9","0"
"10212","40009","1","0","2023/02/15 15:00:00","2023/02/24 11:59:59","302","0","9","0"
"10213","30245","1","0","2023/02/15 15:00:00","2023/02/22 14:59:59","302","0","9","0"
"10214","0","1","0","2023/02/24 12:00:00","2023/02/28 11:59:59","302","0","9","0"
"10215","0","1","0","2023/03/03 19:00:00","2023/03/10 11:59:59","302","0","9","0"
"10216","0","1","0","2023/03/10 12:00:00","2023/03/17 11:59:59","302","0","9","0"
"10217","0","1","0","2023/03/17 12:00:00","2023/03/27 11:59:59","302","0","9","0"
"10218","0","1","0","2023/03/27 12:00:00","2023/03/31 11:59:59","302","0","9","0"
"10219","0","1","0","2023/03/31 12:00:00","2023/04/07 11:59:59","302","0","9","0"
"10220","0","1","0","2023/04/07 12:00:00","2023/04/10 11:59:59","302","0","9","0"
"10221","0","1","0","2023/04/10 12:00:00","2023/04/17 11:59:59","302","0","9","0"
"10222","0","1","0","2023/04/17 12:00:00","2023/04/25 11:59:59","302","0","9","0"
"10223","0","1","0","2023/04/25 12:00:00","2023/04/30 11:59:59","302","0","9","0"
"10224","0","1","0","2023/04/30 12:00:00","2023/05/10 11:59:59","302","0","9","0"
"10225","0","1","0","2023/05/10 12:00:00","2023/05/15 14:59:59","302","0","9","0"
"10226","0","1","0","2023/05/15 15:00:00","2023/05/24 11:59:59","302","0","9","0"
"10227","0","1","0","2023/05/27 12:00:00","2023/05/31 11:59:59","302","0","9","0"
"10228","0","1","0","2023/05/31 12:00:00","2023/06/09 11:59:59","302","0","9","0"
"10229","0","1","0","2023/06/09 12:00:00","2023/06/15 14:59:59","302","0","9","0"
"10230","0","1","0","2023/06/15 15:00:00","2023/06/23 11:59:59","302","0","9","0"
"10231","0","1","90057","2023/06/23 12:00:00","2023/06/30 11:59:59","302","0","9","0"
"10232","0","1","0","2023/07/03 19:00:00","2023/07/12 11:59:59","302","0","9","0"
"10233","0","1","0","2023/07/12 12:00:00","2023/07/15 14:59:59","302","0","9","0"
"10234","0","1","0","2023/07/15 15:00:00","2023/07/25 11:59:59","302","0","9","0"
"10235","0","1","0","2023/07/25 12:00:00","2023/07/31 11:59:59","302","0","9","0"
"10236","0","1","0","2023/07/31 12:00:00","2023/08/09 11:59:59","302","0","9","0"
"10237","0","1","0","2023/08/09 12:00:00","2023/08/12 11:59:59","302","0","9","0"
"10238","0","1","90058","2023/08/12 12:00:00","2023/08/15 14:59:59","302","0","9","0"
"10239","40010","1","0","2023/08/15 15:00:00","2023/08/22 11:59:59","302","0","9","0"
"10240","0","1","0","2023/08/22 12:00:00","2023/08/26 11:59:59","302","0","9","0"
"10241","0","1","0","2023/08/26 12:00:00","2023/08/31 11:59:59","302","0","9","0"
"10242","0","1","0","2023/09/03 19:00:00","2023/09/12 11:59:59","302","0","9","0"
"10243","0","1","90059","2023/09/12 12:00:00","2023/09/15 14:59:59","302","0","9","0"
"10244","0","1","0","2023/09/15 15:00:00","2023/09/25 11:59:59","302","0","9","0"
"10245","0","1","0","2023/09/25 12:00:00","2023/09/30 11:59:59","302","0","9","0"
"10246","0","1","0","2023/09/30 12:00:00","2023/10/10 11:59:59","302","0","9","0"
"10247","0","1","0","2023/10/10 12:00:00","2023/10/15 14:59:59","302","0","9","0"
"10248","0","1","0","2023/10/15 15:00:00","2023/10/23 11:59:59","302","0","9","0"
"10249","0","1","0","2023/10/23 12:00:00","2023/10/26 11:59:59","302","0","9","0"
"10250","0","1","0","2023/10/26 12:00:00","2023/10/31 11:59:59","302","0","9","0"
"10251","0","1","0","2023/10/31 12:00:00","2023/11/10 11:59:59","302","0","9","0"
"10252","0","1","0","2023/11/10 12:00:00","2023/11/15 14:59:59","302","0","9","0"
"10253","0","1","0","2023/11/15 15:00:00","2023/11/24 11:59:59","302","0","9","0"
"10254","0","1","90060","2023/11/27 12:00:00","2023/11/30 11:59:59","302","0","9","0"
"10255","0","1","0","2023/11/30 12:00:00","2023/12/11 11:59:59","302","0","9","0"
"10256","0","1","0","2023/12/11 12:00:00","2023/12/15 14:59:59","302","0","9","0"
"10257","0","1","0","2023/12/15 15:00:00","2023/12/22 11:59:59","302","0","9","0"
"10258","0","1","0","2023/12/22 12:00:00","2023/12/27 11:59:59","302","0","9","0"
"10259","0","1","0","2023/12/27 12:00:00","2023/12/31 11:59:59","302","0","9","0"
"10260","0","1","0","2024/01/03 19:00:00","2024/01/12 11:59:59","302","0","12","0"
"10261","0","1","90061","2024/01/12 12:00:00","2024/01/15 14:59:59","302","0","12","0"
"10262","0","1","0","2024/01/15 15:00:00","2024/01/22 11:59:59","302","0","12","0"
"10263","0","1","90062","2024/01/22 12:00:00","2024/01/26 11:59:59","302","0","12","0"
"10264","0","1","0","2024/01/26 12:00:00","2024/01/31 11:59:59","302","0","12","0"
"10265","0","1","0","2024/01/31 12:00:00","2024/02/12 11:59:59","302","0","12","0"
"10266","30306","1","0","2024/02/12 12:00:00","2024/02/14 23:59:59","302","0","12","0"
"10267","30305","1","90063","2024/02/12 12:00:00","2024/02/14 23:59:59","302","0","12","0"
"10268","0","1","0","2024/02/15 0:00:00","2024/02/22 11:59:59","302","0","12","0"
"10269","0","1","90064","2024/02/22 12:00:00","2024/02/29 11:59:59","302","0","12","0"
"10270","0","1","0","2024/03/03 19:00:00","2024/03/11 11:59:59","302","0","12","0"
"10271","0","1","0","2024/03/11 12:00:00","2024/03/18 11:59:59","302","0","12","0"
"10272","30313","1","0","2024/03/18 12:00:00","2024/03/28 11:59:59","302","0","12","0"
"10273","30312","1","90065","2024/03/18 12:00:00","2024/03/22 11:59:59","302","0","12","0"
"10274","30314","1","0","2024/03/22 12:00:00","2024/03/28 11:59:59","302","0","11","0"
"10275","0","1","0","2024/03/28 12:00:00","2024/03/31 11:59:59","302","0","12","0"
"10276","0","1","0","2024/03/31 12:00:00","2024/04/12 11:59:59","302","0","12","0"
"10277","30318","1","0","2024/04/12 12:00:00","2024/04/15 14:59:59","302","0","12","0"
"10278","30317","1","0","2024/04/12 12:00:00","2024/04/15 14:59:59","302","0","12","0"
"10279","0","1","0","2024/04/15 15:00:00","2024/04/26 11:59:59","302","0","12","0"
"10280","0","1","0","2024/04/26 12:00:00","2024/04/30 11:59:59","302","0","12","0"
"10281","30322","1","0","2024/05/03 19:00:00","2024/05/15 14:59:59","302","0","19","0"
"10282","30323","1","90066","2024/05/10 12:00:00","2024/05/15 14:59:59","302","0","18","0"
"10283","0","1","0","2024/05/15 15:00:00","2024/05/27 11:59:59","302","0","18","0"
"10284","0","1","0","2024/05/27 12:00:00","2024/05/31 11:59:59","302","0","18","0"
"10285","0","1","0","2024/05/31 12:00:00","2024/06/10 11:59:59","302","0","18","0"
"10286","0","1","0","2024/06/10 12:00:00","2024/06/15 14:59:59","302","0","18","0"
"10287","0","1","0","2024/06/15 15:00:00","2024/06/26 11:59:59","302","0","19","0"
"10288","0","1","0","2024/06/21 12:00:00","2024/06/26 11:59:59","302","0","18","0"
