ad51cbc7bdb6136340246c1d4a687713729c40c5261fb91bf18d054aef5900b3,ee431d396f0a8577641d5783ea0ea570f36cb87b20896b39060e1339c030cb3c,ae3ef4c09de32caae4aa8e29168ac22d200a98f37cf397e89149a0fbfd84f40d,efa7c5d7aa24ba0e4959721100c974777d1f57b85af30ec80b9920e2fe5e0dcc,161f3ed7a85420478a4755ea921e15691b4fe5642e171644261297b86cd63e94,5dbd121cfe9c14b1ddb1f82c2d2de5cc42de842f5815e5b2ab56fd4e76725bc4,31f0037830c481d2c87bd5fc8f69ac46c357aee8ab542d5627f92ed2ae2cf856
"103701001","0","0","クリスティーナ＆トモ","0","107101001","20034"
"100501001","0","0","クリスティーナ＆マツリ","0","107101001","20035"
"100501001","0","0","トモ＆マツリ","0","103701001","20036"
"102301001","0","0","サレン＆アヤネ","0","102801001","20037"
"102101001","0","0","サレン＆クルミ","0","102801001","20038"
"102301001","0","0","スズメ＆アヤネ","0","102501001","20039"
"102101001","0","0","スズメ＆クルミ","0","102501001","20040"
"102101001","0","0","アヤネ＆クルミ","0","102301001","20041"
"104301001","0","0","マホ＆マコト","0","101001001","20042"
"101401001","0","0","マホ＆カスミ","0","101001001","20043"
"101701001","0","0","マホ＆カオリ","0","101001001","20044"
"101401001","0","0","マコト＆カスミ","0","104301001","20045"
"101701001","0","0","マコト＆カオリ","0","104301001","20046"
"101701001","0","0","カスミ＆カオリ","0","101401001","20047"
"105201001","0","0","マヒル＆リマ","0","103301001","20048"
"103801001","0","0","マヒル＆シオリ","0","103301001","20049"
"102601001","0","0","マヒル＆リン","0","103301001","20050"
"103801001","0","0","リマ＆シオリ","0","105201001","20051"
"102601001","0","0","リマ＆リン","0","105201001","20052"
"102601001","0","0","シオリ＆リン","0","103801001","20053"
"104801001","0","0","アキノ＆ミフユ","0","103201001","20054"
"103401001","0","0","アキノ＆ユカリ","0","103201001","20055"
"104601001","0","0","アキノ＆タマキ","0","103201001","20056"
"103401001","0","0","ミフユ＆ユカリ","0","104801001","20057"
"104601001","0","0","ミフユ＆タマキ","0","104801001","20058"
"104601001","0","0","ユカリ＆タマキ","0","103401001","20059"
"105101001","0","0","ルカ&ミツキ","0","105601001","20060"
"102701001","0","0","ルカ&エリコ","0","105601001","20061"
"101301001","0","0","ルカ&ナナカ","0","105601001","20062"
"100901001","0","0","ルカ&アンナ","0","105601001","20063"
"102701001","0","0","ミツキ&エリコ","0","105101001","20064"
"101301001","0","0","ミツキ&ナナカ","0","105101001","20065"
"100901001","0","0","ミツキ&アンナ","0","105101001","20066"
"101301001","0","0","エリコ&ナナカ","0","102701001","20067"
"100901001","0","0","エリコ&アンナ","0","102701001","20068"
"100901001","0","0","ナナカ&アンナ","0","101301001","20069"
"105001001","0","0","イオ&ミサキ","0","101801001","20070"
"101601001","0","0","イオ&スズナ","0","101801001","20071"
"101601001","0","0","ミサキ&スズナ","0","105001001","20072"
"100801001","0","0","モニカ&ユキ","0","105301001","20073"
"103001001","0","0","モニカ&ニノン","0","105301001","20074"
"104501001","0","0","モニカ&クウカ","0","105301001","20075"
"105501001","0","0","モニカ&アユミ","0","105301001","20076"
"103001001","0","0","ユキ&ニノン","0","100801001","20077"
"104501001","0","0","ユキ&クウカ","0","100801001","20078"
"105501001","0","0","ユキ&アユミ","0","100801001","20079"
"104501001","0","0","ニノン&クウカ","0","103001001","20080"
"105501001","0","0","ニノン&アユミ","0","103001001","20081"
"105501001","0","0","クウカ&アユミ","0","104501001","20082"
"103201001","0","0","サレン&アキノ","0","102801001","20083"
"105401001","0","0","レイ&ツムギ","0","100301001","20084"
"104301001","0","0","マコト&ユイ","0","100201001","20085"
"110901001","0","0","クロエ&チエル","0","110801001","20086"
"111001001","0","0","クロエ&ユニ","0","110801001","20087"
"111001001","0","0","チエル&ユニ","0","110901001","20088"
"109301001","0","0","アン&ルゥ","0","109201001","20089"
"109401001","0","0","アン&グレア","0","109201001","20090"
"109401001","0","0","ルゥ&グレア","0","109301001","20091"
"109701001","0","0","エミリア&レム","0","109901001","20092"
"109801001","0","0","エミリア&ラム","0","109901001","20093"
"109801001","0","0","レム&ラム","0","109701001","20094"
"107101001","0","0","ネネカ&クリスティーナ","0","107001001","20095"
"105201001","0","0","ネネカ&リマ","0","107001001","20096"
"106101001","0","0","ネネカ&ムイミ","0","107001001","20097"
"107101001","0","0","ムイミ&クリスティーナ","0","106101001","20098"
"106601001","0","0","カヤ&イノリ","0","106501001","20100"
"106701001","0","0","カヤ&ホマレ","0","106501001","20101"
"106701001","0","0","イノリ&ホマレ","0","106601001","20102"
"112601001","0","0","ウヅキ＆ミオ","0","112401001","20103"
"112501001","0","0","ウヅキ＆リン","0","112401001","20104"
"112501001","0","0","ミオ＆リン","0","112601001","20105"
"101101001","0","0","ラビリスタ＆リノ","0","106801001","20106"
"104901001","0","0","ラビリスタ＆シズル","0","106801001","20107"
"107001001","0","0","ラビリスタ＆ネネカ","0","106801001","20108"
"106101001","0","0","ラビリスタ＆ムイミ","0","106801001","20109"
"105801001","0","0","シェフィ＆ぺコリーヌ","0","106401001","20110"
"105901001","0","0","シェフィ＆コッコロ","0","106401001","20111"
"106001001","0","0","シェフィ＆キャル","0","106401001","20112"
"101801001","0","0","シェフィ＆イオ","0","106401001","20113"
"104001001","0","0","ハツネシオリ＆アオイ","0","180701001","20114"
"101501001","0","0","ハツネシオリ＆ミサト","0","180701001","20115"
"103301001","0","0","ハツネシオリ＆マヒル","0","180701001","20116"
"102601001","0","0","ハツネシオリ＆リン","0","180701001","20117"
"105201001","0","0","ハツネシオリ＆リマ","0","180701001","20118"
"105801001","0","0","クレジッタ＆ペコリーヌ","0","118001001","20119"
"106401001","0","0","ホマレ&シェフィ","0","106701001","20121"
"106801001","0","0","ホマレ&ラビリスタ","0","106701001","20122"
"105801001","0","0","ミソギミミキョウカ＆ペコリーヌ","0","180801001","20123"
"105901001","0","0","ミソギミミキョウカ＆コッコロ","0","180801001","20124"
"106001001","0","0","ミソギミミキョウカ＆キャル","0","180801001","20125"
"106401001","0","0","ミソギミミキョウカ＆シェフィ","0","180801001","20126"
"102101001","0","0","ミソギミミキョウカ＆クルミ","0","180801001","20127"
"102301001","0","0","ミソギミミキョウカ＆アヤネ","0","180801001","20128"
"102501001","0","0","アキノサレン＆スズメ","0","180901001","20129"
"102301001","0","0","アキノサレン＆アヤネ","0","180901001","20130"
"102101001","0","0","アキノサレン＆クルミ","0","180901001","20131"
"104701001","0","0","アキノサレン＆ジュン","0","180901001","20132"
"104801001","0","0","アキノサレン＆ミフユ","0","180901001","20133"
"103401001","0","0","アキノサレン＆ユカリ","0","180901001","20134"
"104601001","0","0","アキノサレン＆タマキ","0","180901001","20135"
"105901001","0","0","ランファ＆コッコロ","0","118101001","20136"
"104201001","0","0","ランファ＆チカ","0","118101001","20137"
"104401001","0","0","ヴァンピィ＆イリヤ","0","122301001","20138"
"118101001","0","0","ネア＆ランファ","0","123301001","20139"
"103601001","0","0","ネア＆キョウカ","0","123301001","20140"
"118201001","0","0","ネア＆ミソラ","0","123301001","20141"
"106001001","0","0","ネア＆キャル","0","123301001","20142"
"105901001","0","0","アメス＆コッコロ","0","123001001","20143"
"100201001","0","0","アメス＆ユイ","0","123001001","20144"
"100301001","0","0","アメス＆レイ","0","123001001","20145"
"100101001","0","0","アメス＆ヒヨリ","0","123001001","20146"
"106801001","0","0","アメス＆ラビリスタ","0","123001001","20147"
"105801001","0","0","アングレア＆ぺコリーヌ","0","181001001","20148"
"105901001","0","0","アングレア＆コッコロ","0","181001001","20149"
"106001001","0","0","アングレア＆キャル","0","181001001","20150"
"109301001","0","0","アングレア＆ルゥ","0","181001001","20151"
"106001001","0","0","覇瞳皇帝＆キャル","0","106901001","20152"
"106801001","0","0","覇瞳皇帝＆ラビリスタ","0","106901001","20153"
"107101001","0","0","覇瞳皇帝＆クリス","0","106901001","20154"
"107001001","0","0","覇瞳皇帝＆ネネカ","0","106901001","20155"
"118101001","0","0","ミソラ＆ランファ","0","118201001","20156"
"106101001","0","0","ミソラ＆ムイミ","0","118201001","20157"
"126001001","0","0","リリ＆クリア","0","125801001","20158"
"126101001","0","0","リリ＆プレシア","0","125801001","20159"
"105901001","0","0","リリ＆コッコロ","0","125801001","20160"
"105701001","0","0","ビカラ＆ジータ","0","125601001","20161"
"118501001","0","0","ビカラ＆カリン","0","125601001","20162"
"105601001","0","0","ビカラ＆ルカ","0","125601001","20163"
"126501001","0","0","クローチェ＆ライラエル","0","126401001","20164"
"101301001","0","0","クローチェ&ナナカ","0","126401001","20165"
"105901001","0","0","クローチェ＆コッコロ","0","126401001","20166"
"106801001","0","0","シズルリノ＆ラビリスタ","0","181101001","20167"
"125801001","0","0","シズルリノ＆リリ","0","181101001","20168"
"101201001","0","0","シズルリノ＆ハツネ","0","181101001","20169"
"103801001","0","0","シズルリノ＆シオリ","0","181101001","20170"
"102201001","0","0","シズルリノ＆ヨリ","0","181101001","20171"
"100601001","0","0","シズルリノ＆アカリ","0","181101001","20172"
"126101001","0","0","クリア＆プレシア","0","126001001","20173"
"106001001","0","0","クリア＆キャル","0","126001001","20174"
"102701001","0","0","シズルリノ＆エリコ","0","181101001","20175"
"105801001","0","0","プレシア＆ペコリーヌ","0","126101001","20176"
"105801001","0","0","ライラエル&ぺコリーヌ","0","126501001","20177"
"100401001","0","0","ライラエル&ミソギ","0","126501001","20178"
"129701001","0","0","アネモネ＆ネフィ＝ネラ","0","129601001","20179"
"123301001","0","0","アネモネ＆ネア","0","129601001","20180"
"126001001","0","0","アネモネ＆クリア","0","129601001","20181"
"105101001","0","0","アネモネ＆ミツキ","0","129601001","20182"
"100201001","0","0","エリス＆ユイ","0","129001001","20183"
"123001001","0","0","エリス＆アメス","0","129001001","20184"
"118201001","0","0","エリス＆ミソラ","0","129001001","20185"
"123301001","0","0","ネフィ＝ネラ＆ネア","0","129701001","20186"
"105801001","0","0","ネフィ＝ネラ＆ペコリーヌ","0","129701001","20187"
"126501001","0","0","ネフィ＝ネラ＆ライラエル","0","129701001","20188"
"126501001","0","0","クルル＆ライラエル","0","130901001","20189"
"126401001","0","0","クルル＆クローチェ","0","130901001","20190"
"101001001","0","0","クルル＆マホ","0","130901001","20191"
"123001001","0","0","エキドナ＆アメス","0","132001001","20192"
"105901001","0","0","ネビア＆コッコロ","0","118601001","20193"
"106001001","0","0","ネビア＆キャル","0","118601001","20194"
"105801001","0","0","ネビア＆ペコリーヌ","0","118601001","20195"
"106401001","0","0","ネビア＆シェフィ","0","118601001","20196"
"123001001","0","0","ネビア＆アメス","0","118601001","20197"
"102601001","0","0","ヴルム＆リン","0","127801001","20198"
"126401001","0","0","ヴルム＆クローチェ","0","127801001","20199"
"126501001","0","0","ヴルム＆ライラエル","0","127801001","20200"
"127701001","0","0","ヴルム＆リンド","0","127801001","20201"
"100701001","0","0","グレイス＆ミヤコ","0","133001001","20202"
"129601001","0","0","グレイス＆アネモネ","0","133001001","20203"
"133101001","0","0","グレイス＆ヴァイオレット","0","133001001","20204"
"126401001","0","0","グレイス＆クローチェ","0","133001001","20205"
"126501001","0","0","リンド＆ライラエル","0","127701001","20206"
"126401001","0","0","リンド＆クローチェ","0","127701001","20207"
"102901001","0","0","リンド＆ノゾミ","0","127701001","20208"
"130101001","0","0","ワカナ＆ヤマト","0","130001001","20209"
"130101001","0","0","ワカナ＆フブキ","0","130201001","20210"
"103801001","0","0","ワカナ＆シオリ","0","130101001","20211"
"130001001","0","0","ヤマト＆フブキ","0","130201001","20212"
"126101001","0","0","フブキ＆プレシア","0","130201001","20214"
"105001001","0","0","フブキ＆ミサキ","0","130201001","20215"
"101801001","0","0","ライラエル＆イオ","0","126501001","20216"
"105301001","0","0","メドゥーサ＆モニカ","0","133601001","20217"
"102801001","0","0","メドゥーサ＆サレン","0","133601001","20218"
"122301001","0","0","メドゥーサ＆ヴァンピィ","0","133601001","20219"
"129701001","0","0","メドゥーサ＆ネフィ＝ネラ","0","133601001","20220"
"103301001","0","0","ホウオウ＆マヒル","0","134701001","20221"
"118601001","0","0","フィオ＆ネビア","0","134001001","20222"
"100101001","0","0","フィオ＆ヒヨリ","0","134001001","20223"
"100201001","0","0","フィオ＆ユイ","0","134001001","20224"
"100301001","0","0","フィオ＆レイ","0","134001001","20225"
"126401001","0","0","アオイ＆クローチェ","0","104001001","20226"
"100101001","0","0","ホウオウ＆ヒヨリ","0","134701001","20227"
"126101001","0","0","ホウオウ＆プレシア","0","134701001","20228"
"126401001","0","0","ホウオウ＆クローチェ","0","134701001","20229"
"136201001","0","0","ホウオウ＆ナーナ","0","134701001","20230"
"134901001","0","0","ホウオウ＆カノン","0","134701001","20231"
"126501001","0","0","ヴァイオレット＆ライラエル","0","133101001","20232"
"129701001","0","0","ヴァイオレット＆ネフィ＝ネラ","0","133101001","20233"
"105801001","0","0","ヴァイオレット＆ペコリーヌ","0","133101001","20234"
"100901001","0","0","ヴァイオレット＆アンナ","0","133101001","20235"
"135901001","0","0","ヴァイオレット＆サツキ","0","133101001","20236"
"135801001","0","0","ヴァイオレット＆ユキノ","0","133101001","20237"
"132401001","0","0","ルイズマリー＆イロハ","0","132301001","20238"
"132501001","0","0","ルイズマリー＆ソノ","0","132301001","20239"
"105101001","0","0","ルイズマリー＆ミツキ","0","132301001","20240"
"132501001","0","0","イロハ＆ソノ","0","132401001","20242"
"105601001","0","0","イロハ＆ルカ","0","132401001","20243"
"118501001","0","0","ソノ＆カリン","0","132501001","20245"
"129701001","0","0","カノン＆ネフィ＝ネラ","0","134901001","20247"
"105401001","0","0","カノン＆ツムギ","0","134901001","20249"
"136201001","0","0","カノン＆ナーナ","0","134901001","20250"
"126101001","0","0","シェフィ＆プレシア","0","106401001","20251"
"135501001","0","0","アイラ＆シナツ","0","135601001","20252"
"129001001","0","0","アイラ＆エリス","0","135501001","20253"
"100101001","0","0","アイラ＆ヒヨリ","0","135501001","20254"
"106101001","0","0","アイラ＆ムイミ","0","135501001","20255"
"129001001","0","0","シナツ＆エリス","0","135601001","20256"
"100301001","0","0","シナツ＆レイ","0","135601001","20257"
"105401001","0","0","シナツ＆ツムギ","0","135601001","20258"
"130901001","0","0","ナーナ＆クルル","0","136201001","20259"
"136001001","0","0","ナーナ＆アラクネ","0","136201001","20260"
"101401001","0","0","ナーナ＆カスミ","0","136201001","20261"
"135901001","0","0","ユキノ＆サツキ","0","135801001","20262"
"133001001","0","0","ユキノ＆グレイス","0","135801001","20263"
"133001001","0","0","サツキ＆グレイス","0","135901001","20265"
"129701001","0","0","サツキ＆ネフィ＝ネラ","0","135901001","20266"
"101401001","0","0","アラクネ＆カスミ","0","136001001","20267"
"105401001","0","0","アラクネ＆ツムギ","0","136001001","20268"
"133101001","0","0","サクラ＆ヴァイオレット","0","136101001","20269"
"105801001","0","0","サクラ＆ペコリーヌ","0","136101001","20270"
"106001001","0","0","サクラ＆キャル","0","136101001","20271"
"126101001","0","0","サクラ＆プレシア","0","136101001","20272"
"105801001","0","0","コッコロ（嚮導幼君）＆ペコリーヌ","0","137601001","20273"
"106001001","0","0","コッコロ（嚮導幼君）＆キャル","0","137601001","20274"
"106401001","0","0","コッコロ（嚮導幼君）＆シェフィ","0","137601001","20275"
"105801001","0","0","ミホ（ガルパン）＆ペコリーヌ","0","139201001","20276"
"105901001","0","0","ミホ（ガルパン）＆コッコロ","0","139201001","20277"
"106001001","0","0","ミホ（ガルパン）＆キャル","0","139201001","20278"
"106401001","0","0","ミホ（ガルパン）＆シェフィ","0","139201001","20279"
"105801001","0","0","マホ（ガルパン）＆ペコリーヌ","0","139301001","20280"
"105901001","0","0","マホ（ガルパン）＆コッコロ","0","139301001","20281"
"106001001","0","0","マホ（ガルパン）＆キャル","0","139301001","20282"
"106401001","0","0","マホ（ガルパン）＆シェフィ","0","139301001","20283"
"105801001","0","0","エリカ（ガルパン）＆ペコリーヌ","0","139401001","20284"
"105901001","0","0","エリカ（ガルパン）＆コッコロ","0","139401001","20285"
"106001001","0","0","エリカ（ガルパン）＆キャル","0","139401001","20286"
"106401001","0","0","エリカ（ガルパン）＆シェフィ","0","139401001","20287"
"139301001","0","0","ミホ（ガルパン）＆マホ（ガルパン）","0","139201001","20288"
"139401001","0","0","ミホ（ガルパン）＆エリカ（ガルパン）","0","139201001","20289"
"139401001","0","0","マホ（ガルパン）＆エリカ（ガルパン）","0","139301001","20290"
"133001001","0","0","キョウカ＆グレイス","0","103601001","20291"
"133101001","0","0","ルルィ＆ヴァイオレット","0","136901001","20296"
"133101001","0","0","リリ＆ヴァイオレット","0","125801001","20297"
"300101001","0","0","ヒヨリ（カリン掛け合い用）","0","118501001","30001"
"300201001","0","0","ユイ（カリン掛け合い用）","0","118501001","30002"
"300301001","0","0","レイ（カリン掛け合い用）","0","118501001","30003"
"300401001","0","0","ミソギ（カリン掛け合い用）","0","118501001","30004"
"300501001","0","0","マツリ（カリン掛け合い用）","0","118501001","30005"
"300601001","0","0","アカリ（カリン掛け合い用）","0","118501001","30006"
"300701001","0","0","ミヤコ（カリン掛け合い用）","0","118501001","30007"
"300801001","0","0","ユキ（カリン掛け合い用）","0","118501001","30008"
"300901001","0","0","アンナ（カリン掛け合い用）","0","118501001","30009"
"301001001","0","0","マホ（カリン掛け合い用）","0","118501001","30010"
"301101001","0","0","リノ（カリン掛け合い用）","0","118501001","30011"
"301201001","0","0","ハツネ（カリン掛け合い用）","0","118501001","30012"
"301301001","0","0","ナナカ（カリン掛け合い用）","0","118501001","30013"
"301401001","0","0","カスミ（カリン掛け合い用）","0","118501001","30014"
"301501001","0","0","ミサト（カリン掛け合い用）","0","118501001","30015"
"301601001","0","0","スズナ（カリン掛け合い用）","0","118501001","30016"
"301701001","0","0","カオリ（カリン掛け合い用）","0","118501001","30017"
"301801001","0","0","イオ（カリン掛け合い用）","0","118501001","30018"
"302001001","0","0","ミミ（カリン掛け合い用）","0","118501001","30019"
"302101001","0","0","クルミ（カリン掛け合い用）","0","118501001","30020"
"302201001","0","0","ヨリ（カリン掛け合い用）","0","118501001","30021"
"302301001","0","0","アヤネ（カリン掛け合い用）","0","118501001","30022"
"302501001","0","0","スズメ（カリン掛け合い用）","0","118501001","30023"
"302601001","0","0","リン（カリン掛け合い用）","0","118501001","30024"
"302701001","0","0","エリコ（カリン掛け合い用）","0","118501001","30025"
"302801001","0","0","サレン（カリン掛け合い用）","0","118501001","30026"
"302901001","0","0","ノゾミ（カリン掛け合い用）","0","118501001","30027"
"303001001","0","0","ニノン（カリン掛け合い用）","0","118501001","30028"
"303101001","0","0","シノブ（カリン掛け合い用）","0","118501001","30029"
"303201001","0","0","アキノ（カリン掛け合い用）","0","118501001","30030"
"303301001","0","0","マヒル（カリン掛け合い用）","0","118501001","30031"
"303401001","0","0","ユカリ（カリン掛け合い用）","0","118501001","30032"
"303601001","0","0","キョウカ（カリン掛け合い用）","0","118501001","30033"
"303701001","0","0","トモ（カリン掛け合い用）","0","118501001","30034"
"303801001","0","0","シオリ（カリン掛け合い用）","0","118501001","30035"
"304001001","0","0","アオイ（カリン掛け合い用）","0","118501001","30036"
"304201001","0","0","チカ（カリン掛け合い用）","0","118501001","30037"
"304301001","0","0","マコト（カリン掛け合い用）","0","118501001","30038"
"304401001","0","0","イリヤ（カリン掛け合い用）","0","118501001","30039"
"304501001","0","0","クウカ（カリン掛け合い用）","0","118501001","30040"
"304601001","0","0","タマキ（カリン掛け合い用）","0","118501001","30041"
"304701001","0","0","ジュン（カリン掛け合い用）","0","118501001","30042"
"304801001","0","0","ミフユ（カリン掛け合い用）","0","118501001","30043"
"304901001","0","0","シズル（カリン掛け合い用）","0","118501001","30044"
"305001001","0","0","ミサキ（カリン掛け合い用）","0","118501001","30045"
"305101001","0","0","ミツキ（カリン掛け合い用）","0","118501001","30046"
"305201001","0","0","リマ（カリン掛け合い用）","0","118501001","30047"
"305301001","0","0","モニカ（カリン掛け合い用）","0","118501001","30048"
"305401001","0","0","ツムギ（カリン掛け合い用）","0","118501001","30049"
"305501001","0","0","アユミ（カリン掛け合い用）","0","118501001","30050"
"305601001","0","0","ルカ（カリン掛け合い用）","0","118501001","30051"
"305801001","0","0","ペコリーヌ（カリン掛け合い用）","0","118501001","30052"
"305901001","0","0","コッコロ（カリン掛け合い用）","0","118501001","30053"
"306001001","0","0","キャル（カリン掛け合い用）","0","118501001","30054"
"306401001","0","0","シェフィ（カリン掛け合い用）","0","118501001","30055"
"306501001","0","0","カヤ（カリン掛け合い用）","0","118501001","30056"
"306601001","0","0","イノリ（カリン掛け合い用）","0","118501001","30057"
"306801001","0","0","ラビリスタ（カリン掛け合い用）","0","118501001","30058"
"307101001","0","0","クリスティーナ（カリン掛け合い用）","0","118501001","30059"
"307501001","0","0","ペコリーヌ（サマー）（カリン掛け合い用）","0","118501001","30060"
"307601001","0","0","コッコロ（サマー）（カリン掛け合い用）","0","118501001","30061"
"307701001","0","0","スズメ（サマー）（カリン掛け合い用）","0","118501001","30062"
"307801001","0","0","キャル（サマー）（カリン掛け合い用）","0","118501001","30063"
"307901001","0","0","タマキ（サマー）（カリン掛け合い用）","0","118501001","30064"
"308001001","0","0","ミフユ（サマー）（カリン掛け合い用）","0","118501001","30065"
"308101001","0","0","シノブ（ハロウィン）（カリン掛け合い用）","0","118501001","30066"
"308201001","0","0","ミヤコ（ハロウィン）（カリン掛け合い用）","0","118501001","30067"
"308301001","0","0","ミサキ（ハロウィン）（カリン掛け合い用）","0","118501001","30068"
"308401001","0","0","チカ（クリスマス）（カリン掛け合い用）","0","118501001","30069"
"308501001","0","0","クルミ（クリスマス）（カリン掛け合い用）","0","118501001","30070"
"308601001","0","0","アヤネ（クリスマス）（カリン掛け合い用）","0","118501001","30071"
"308701001","0","0","ヒヨリ（ニューイヤー）（カリン掛け合い用）","0","118501001","30072"
"308801001","0","0","ユイ（ニューイヤー）（カリン掛け合い用）","0","118501001","30073"
"308901001","0","0","レイ（ニューイヤー）（カリン掛け合い用）","0","118501001","30074"
"309001001","0","0","エリコ（バレンタイン）（カリン掛け合い用）","0","118501001","30075"
"309101001","0","0","シズル（バレンタイン）（カリン掛け合い用）","0","118501001","30076"
"309501001","0","0","クウカ（オーエド）（カリン掛け合い用）","0","118501001","30077"
"309601001","0","0","ニノン（オーエド）（カリン掛け合い用）","0","118501001","30078"
"310001001","0","0","スズナ（サマー）（カリン掛け合い用）","0","118501001","30079"
"310101001","0","0","イオ（サマー）（カリン掛け合い用）","0","118501001","30080"
"310301001","0","0","サレン（サマー）（カリン掛け合い用）","0","118501001","30081"
"310401001","0","0","マコト（サマー）（カリン掛け合い用）","0","118501001","30082"
"310501001","0","0","カオリ（サマー）（カリン掛け合い用）","0","118501001","30083"
"310601001","0","0","マホ（サマー）（カリン掛け合い用）","0","118501001","30084"
"310701001","0","0","アオイ（編入生）（カリン掛け合い用）","0","118501001","30085"
"310801001","0","0","クロエ（カリン掛け合い用）","0","118501001","30086"
"310901001","0","0","チエル（カリン掛け合い用）","0","118501001","30087"
"311001001","0","0","ユニ（カリン掛け合い用）","0","118501001","30088"
"311101001","0","0","キョウカ（ハロウィン）（カリン掛け合い用）","0","118501001","30089"
"311201001","0","0","ミソギ（ハロウィン）（カリン掛け合い用）","0","118501001","30090"
"311301001","0","0","ミミ（ハロウィン）（カリン掛け合い用）","0","118501001","30091"
"311501001","0","0","クリスティーナ（クリスマス）（カリン掛け合い用）","0","118501001","30092"
"311601001","0","0","ノゾミ（クリスマス）（カリン掛け合い用）","0","118501001","30093"
"311701001","0","0","イリヤ（クリスマス）（カリン掛け合い用）","0","118501001","30094"
"311801001","0","0","ペコリーヌ（ニューイヤー）（カリン掛け合い用）","0","118501001","30095"
"311901001","0","0","コッコロ（ニューイヤー）（カリン掛け合い用）","0","118501001","30096"
"312001001","0","0","キャル（ニューイヤー）（カリン掛け合い用）","0","118501001","30097"
"312101001","0","0","スズメ（ニューイヤー）（カリン掛け合い用）","0","118501001","30098"
"312201001","0","0","カスミ（マジカル）（カリン掛け合い用）","0","118501001","30099"
"312301001","0","0","シオリ（マジカル）（カリン掛け合い用）","0","118501001","30100"
"312701001","0","0","リン（レンジャー）（カリン掛け合い用）","0","118501001","30101"
"312801001","0","0","マヒル（レンジャー）（カリン掛け合い用）","0","118501001","30102"
"312901001","0","0","リノ（ワンダー）（カリン掛け合い用）","0","118501001","30103"
"313001001","0","0","アユミ（ワンダー）（カリン掛け合い用）","0","118501001","30104"
"313101001","0","0","ルカ（サマー）（カリン掛け合い用）","0","118501001","30105"
"313201001","0","0","アンナ（サマー）（カリン掛け合い用）","0","118501001","30106"
"313301001","0","0","ナナカ（サマー）（カリン掛け合い用）","0","118501001","30107"
"313401001","0","0","ハツネ（サマー）（カリン掛け合い用）","0","118501001","30108"
"313501001","0","0","ミサト（サマー）（カリン掛け合い用）","0","118501001","30109"
"313601001","0","0","ジュン（サマー）（カリン掛け合い用）","0","118501001","30110"
"313701001","0","0","アカリ（エンジェル）（カリン掛け合い用）","0","118501001","30111"
"313801001","0","0","ヨリ（エンジェル）（カリン掛け合い用）","0","118501001","30112"
"313901001","0","0","ツムギ（ハロウィン）（カリン掛け合い用）","0","118501001","30113"
"314001001","0","0","レイ（ハロウィン）（カリン掛け合い用）","0","118501001","30114"
