591cae24d8d936015f5fd4d9de40fcb8c38bf860a78dcc042dfcae0d531a6b3c,fcf8bc0cd64aed4345006241db7bc0d3c8d826f3b740cb151965474e01f211eb,718e6a9e94e48149d0d538b0e6df4f030ca82fd02cd98ca0962aba4bc331ec1d,80da045a0a24793cee4fcc5b345985dd3f0de17d0469dcddeaa81636c74bbe2e,f710432bd7d9de82c98f4ec3db9c6b772f06e72221e7e1151b170df5ae88cfa0,48fb8625485e254a04a27fbc1bb71355cc80d6b3eaf64a055ae673cf34f23c87,8e230ccac5ad4f74b90c8ca7dbcd1949ba4278293400c2e172d3229bffb14879
"100501001","107101001","0","クリスティーナ＆マツリ","0","0","20035"
"100501001","103701001","0","トモ＆マツリ","0","0","20036"
"102301001","102801001","0","サレン＆アヤネ","0","0","20037"
"102101001","102801001","0","サレン＆クルミ","0","0","20038"
"102301001","102501001","0","スズメ＆アヤネ","0","0","20039"
"102101001","102501001","0","スズメ＆クルミ","0","0","20040"
"102101001","102301001","0","アヤネ＆クルミ","0","0","20041"
"104301001","101001001","0","マホ＆マコト","0","0","20042"
"101401001","101001001","0","マホ＆カスミ","0","0","20043"
"101701001","101001001","0","マホ＆カオリ","0","0","20044"
"101401001","104301001","0","マコト＆カスミ","0","0","20045"
"101701001","104301001","0","マコト＆カオリ","0","0","20046"
"101701001","101401001","0","カスミ＆カオリ","0","0","20047"
"105201001","103301001","0","マヒル＆リマ","0","0","20048"
"103801001","103301001","0","マヒル＆シオリ","0","0","20049"
"102601001","103301001","0","マヒル＆リン","0","0","20050"
"103801001","105201001","0","リマ＆シオリ","0","0","20051"
"102601001","105201001","0","リマ＆リン","0","0","20052"
"102601001","103801001","0","シオリ＆リン","0","0","20053"
"104801001","103201001","0","アキノ＆ミフユ","0","0","20054"
"103401001","103201001","0","アキノ＆ユカリ","0","0","20055"
"104601001","103201001","0","アキノ＆タマキ","0","0","20056"
"103401001","104801001","0","ミフユ＆ユカリ","0","0","20057"
"104601001","104801001","0","ミフユ＆タマキ","0","0","20058"
"104601001","103401001","0","ユカリ＆タマキ","0","0","20059"
"105101001","105601001","0","ルカ&ミツキ","0","0","20060"
"102701001","105601001","0","ルカ&エリコ","0","0","20061"
"101301001","105601001","0","ルカ&ナナカ","0","0","20062"
"100901001","105601001","0","ルカ&アンナ","0","0","20063"
"102701001","105101001","0","ミツキ&エリコ","0","0","20064"
"101301001","105101001","0","ミツキ&ナナカ","0","0","20065"
"100901001","105101001","0","ミツキ&アンナ","0","0","20066"
"101301001","102701001","0","エリコ&ナナカ","0","0","20067"
"100901001","102701001","0","エリコ&アンナ","0","0","20068"
"100901001","101301001","0","ナナカ&アンナ","0","0","20069"
"105001001","101801001","0","イオ&ミサキ","0","0","20070"
"101601001","101801001","0","イオ&スズナ","0","0","20071"
"101601001","105001001","0","ミサキ&スズナ","0","0","20072"
"100801001","105301001","0","モニカ&ユキ","0","0","20073"
"103001001","105301001","0","モニカ&ニノン","0","0","20074"
"104501001","105301001","0","モニカ&クウカ","0","0","20075"
"105501001","105301001","0","モニカ&アユミ","0","0","20076"
"103001001","100801001","0","ユキ&ニノン","0","0","20077"
"104501001","100801001","0","ユキ&クウカ","0","0","20078"
"105501001","100801001","0","ユキ&アユミ","0","0","20079"
"104501001","103001001","0","ニノン&クウカ","0","0","20080"
"105501001","103001001","0","ニノン&アユミ","0","0","20081"
"105501001","104501001","0","クウカ&アユミ","0","0","20082"
"103201001","102801001","0","サレン&アキノ","0","0","20083"
"105401001","100301001","0","レイ&ツムギ","0","0","20084"
"104301001","100201001","0","マコト&ユイ","0","0","20085"
"110901001","110801001","0","クロエ&チエル","0","0","20086"
"111001001","110801001","0","クロエ&ユニ","0","0","20087"
"111001001","110901001","0","チエル&ユニ","0","0","20088"
"109301001","109201001","0","アン&ルゥ","0","0","20089"
"109401001","109201001","0","アン&グレア","0","0","20090"
"109401001","109301001","0","ルゥ&グレア","0","0","20091"
"109701001","109901001","0","エミリア&レム","0","0","20092"
"109801001","109901001","0","エミリア&ラム","0","0","20093"
"109801001","109701001","0","レム&ラム","0","0","20094"
"107101001","107001001","0","ネネカ&クリスティーナ","0","0","20095"
"105201001","107001001","0","ネネカ&リマ","0","0","20096"
"106101001","107001001","0","ネネカ&ムイミ","0","0","20097"
"107101001","106101001","0","ムイミ&クリスティーナ","0","0","20098"
"106601001","106501001","0","カヤ&イノリ","0","0","20100"
"106701001","106501001","0","カヤ&ホマレ","0","0","20101"
"106701001","106601001","0","イノリ&ホマレ","0","0","20102"
"112601001","112401001","0","ウヅキ＆ミオ","0","0","20103"
"112501001","112401001","0","ウヅキ＆リン","0","0","20104"
"112501001","112601001","0","ミオ＆リン","0","0","20105"
"101101001","106801001","0","ラビリスタ＆リノ","0","0","20106"
"104901001","106801001","0","ラビリスタ＆シズル","0","0","20107"
"107001001","106801001","0","ラビリスタ＆ネネカ","0","0","20108"
"106101001","106801001","0","ラビリスタ＆ムイミ","0","0","20109"
"105801001","106401001","0","シェフィ＆ぺコリーヌ","0","0","20110"
"105901001","106401001","0","シェフィ＆コッコロ","0","0","20111"
"106001001","106401001","0","シェフィ＆キャル","0","0","20112"
"101801001","106401001","0","シェフィ＆イオ","0","0","20113"
"104001001","180701001","0","ハツネシオリ＆アオイ","0","0","20114"
"101501001","180701001","0","ハツネシオリ＆ミサト","0","0","20115"
"103301001","180701001","0","ハツネシオリ＆マヒル","0","0","20116"
"102601001","180701001","0","ハツネシオリ＆リン","0","0","20117"
"105201001","180701001","0","ハツネシオリ＆リマ","0","0","20118"
"105801001","118001001","0","クレジッタ＆ペコリーヌ","0","0","20119"
"106401001","106701001","0","ホマレ&シェフィ","0","0","20121"
"106801001","106701001","0","ホマレ&ラビリスタ","0","0","20122"
"105801001","180801001","0","ミソギミミキョウカ＆ペコリーヌ","0","0","20123"
"105901001","180801001","0","ミソギミミキョウカ＆コッコロ","0","0","20124"
"106001001","180801001","0","ミソギミミキョウカ＆キャル","0","0","20125"
"106401001","180801001","0","ミソギミミキョウカ＆シェフィ","0","0","20126"
"102101001","180801001","0","ミソギミミキョウカ＆クルミ","0","0","20127"
"102301001","180801001","0","ミソギミミキョウカ＆アヤネ","0","0","20128"
"102501001","180901001","0","アキノサレン＆スズメ","0","0","20129"
"102301001","180901001","0","アキノサレン＆アヤネ","0","0","20130"
"102101001","180901001","0","アキノサレン＆クルミ","0","0","20131"
"104701001","180901001","0","アキノサレン＆ジュン","0","0","20132"
"104801001","180901001","0","アキノサレン＆ミフユ","0","0","20133"
"103401001","180901001","0","アキノサレン＆ユカリ","0","0","20134"
"104601001","180901001","0","アキノサレン＆タマキ","0","0","20135"
"105901001","118101001","0","ランファ＆コッコロ","0","0","20136"
"104201001","118101001","0","ランファ＆チカ","0","0","20137"
"104401001","122301001","0","ヴァンピィ＆イリヤ","0","0","20138"
"118101001","123301001","0","ネア＆ランファ","0","0","20139"
"103601001","123301001","0","ネア＆キョウカ","0","0","20140"
"118201001","123301001","0","ネア＆ミソラ","0","0","20141"
"106001001","123301001","0","ネア＆キャル","0","0","20142"
"105901001","123001001","0","アメス＆コッコロ","0","0","20143"
"100201001","123001001","0","アメス＆ユイ","0","0","20144"
"100301001","123001001","0","アメス＆レイ","0","0","20145"
"100101001","123001001","0","アメス＆ヒヨリ","0","0","20146"
"106801001","123001001","0","アメス＆ラビリスタ","0","0","20147"
"105801001","181001001","0","アングレア＆ぺコリーヌ","0","0","20148"
"105901001","181001001","0","アングレア＆コッコロ","0","0","20149"
"106001001","181001001","0","アングレア＆キャル","0","0","20150"
"109301001","181001001","0","アングレア＆ルゥ","0","0","20151"
"106001001","106901001","0","覇瞳皇帝＆キャル","0","0","20152"
"106801001","106901001","0","覇瞳皇帝＆ラビリスタ","0","0","20153"
"107101001","106901001","0","覇瞳皇帝＆クリス","0","0","20154"
"107001001","106901001","0","覇瞳皇帝＆ネネカ","0","0","20155"
"118101001","118201001","0","ミソラ＆ランファ","0","0","20156"
"106101001","118201001","0","ミソラ＆ムイミ","0","0","20157"
"126001001","125801001","0","リリ＆クリア","0","0","20158"
"126101001","125801001","0","リリ＆プレシア","0","0","20159"
"105901001","125801001","0","リリ＆コッコロ","0","0","20160"
"105701001","125601001","0","ビカラ＆ジータ","0","0","20161"
"118501001","125601001","0","ビカラ＆カリン","0","0","20162"
"105601001","125601001","0","ビカラ＆ルカ","0","0","20163"
"126501001","126401001","0","クローチェ＆ライラエル","0","0","20164"
"101301001","126401001","0","クローチェ&ナナカ","0","0","20165"
"105901001","126401001","0","クローチェ＆コッコロ","0","0","20166"
"106801001","181101001","0","シズルリノ＆ラビリスタ","0","0","20167"
"125801001","181101001","0","シズルリノ＆リリ","0","0","20168"
"101201001","181101001","0","シズルリノ＆ハツネ","0","0","20169"
"103801001","181101001","0","シズルリノ＆シオリ","0","0","20170"
"102201001","181101001","0","シズルリノ＆ヨリ","0","0","20171"
"100601001","181101001","0","シズルリノ＆アカリ","0","0","20172"
"126101001","126001001","0","クリア＆プレシア","0","0","20173"
"106001001","126001001","0","クリア＆キャル","0","0","20174"
"102701001","181101001","0","シズルリノ＆エリコ","0","0","20175"
"105801001","126101001","0","プレシア＆ペコリーヌ","0","0","20176"
"105801001","126501001","0","ライラエル&ぺコリーヌ","0","0","20177"
"100401001","126501001","0","ライラエル&ミソギ","0","0","20178"
"129701001","129601001","0","アネモネ＆ネフィ＝ネラ","0","0","20179"
"123301001","129601001","0","アネモネ＆ネア","0","0","20180"
"126001001","129601001","0","アネモネ＆クリア","0","0","20181"
"105101001","129601001","0","アネモネ＆ミツキ","0","0","20182"
"100201001","129001001","0","エリス＆ユイ","0","0","20183"
"123001001","129001001","0","エリス＆アメス","0","0","20184"
"118201001","129001001","0","エリス＆ミソラ","0","0","20185"
"123301001","129701001","0","ネフィ＝ネラ＆ネア","0","0","20186"
"105801001","129701001","0","ネフィ＝ネラ＆ペコリーヌ","0","0","20187"
"126501001","129701001","0","ネフィ＝ネラ＆ライラエル","0","0","20188"
"126501001","130901001","0","クルル＆ライラエル","0","0","20189"
"126401001","130901001","0","クルル＆クローチェ","0","0","20190"
"101001001","130901001","0","クルル＆マホ","0","0","20191"
"123001001","132001001","0","エキドナ＆アメス","0","0","20192"
"105901001","118601001","0","ネビア＆コッコロ","0","0","20193"
"106001001","118601001","0","ネビア＆キャル","0","0","20194"
"105801001","118601001","0","ネビア＆ペコリーヌ","0","0","20195"
"106401001","118601001","0","ネビア＆シェフィ","0","0","20196"
"123001001","118601001","0","ネビア＆アメス","0","0","20197"
"102601001","127801001","0","ヴルム＆リン","0","0","20198"
"126401001","127801001","0","ヴルム＆クローチェ","0","0","20199"
"126501001","127801001","0","ヴルム＆ライラエル","0","0","20200"
"127701001","127801001","0","ヴルム＆リンド","0","0","20201"
"100701001","133001001","0","グレイス＆ミヤコ","0","0","20202"
"129601001","133001001","0","グレイス＆アネモネ","0","0","20203"
"133101001","133001001","0","グレイス＆ヴァイオレット","0","0","20204"
"126401001","133001001","0","グレイス＆クローチェ","0","0","20205"
"126501001","127701001","0","リンド＆ライラエル","0","0","20206"
"126401001","127701001","0","リンド＆クローチェ","0","0","20207"
"102901001","127701001","0","リンド＆ノゾミ","0","0","20208"
"130101001","130001001","0","ワカナ＆ヤマト","0","0","20209"
"130101001","130201001","0","ワカナ＆フブキ","0","0","20210"
"103801001","130101001","0","ワカナ＆シオリ","0","0","20211"
"130001001","130201001","0","ヤマト＆フブキ","0","0","20212"
"126101001","130201001","0","フブキ＆プレシア","0","0","20214"
"105001001","130201001","0","フブキ＆ミサキ","0","0","20215"
"101801001","126501001","0","ライラエル＆イオ","0","0","20216"
"105301001","133601001","0","メドゥーサ＆モニカ","0","0","20217"
"102801001","133601001","0","メドゥーサ＆サレン","0","0","20218"
"122301001","133601001","0","メドゥーサ＆ヴァンピィ","0","0","20219"
"129701001","133601001","0","メドゥーサ＆ネフィ＝ネラ","0","0","20220"
"103301001","134701001","0","ホウオウ＆マヒル","0","0","20221"
"118601001","134001001","0","フィオ＆ネビア","0","0","20222"
"100101001","134001001","0","フィオ＆ヒヨリ","0","0","20223"
"100201001","134001001","0","フィオ＆ユイ","0","0","20224"
"100301001","134001001","0","フィオ＆レイ","0","0","20225"
"126401001","104001001","0","アオイ＆クローチェ","0","0","20226"
"100101001","134701001","0","ホウオウ＆ヒヨリ","0","0","20227"
"126101001","134701001","0","ホウオウ＆プレシア","0","0","20228"
"126401001","134701001","0","ホウオウ＆クローチェ","0","0","20229"
"136201001","134701001","0","ホウオウ＆ナーナ","0","0","20230"
"134901001","134701001","0","ホウオウ＆カノン","0","0","20231"
"126501001","133101001","0","ヴァイオレット＆ライラエル","0","0","20232"
"129701001","133101001","0","ヴァイオレット＆ネフィ＝ネラ","0","0","20233"
"105801001","133101001","0","ヴァイオレット＆ペコリーヌ","0","0","20234"
"100901001","133101001","0","ヴァイオレット＆アンナ","0","0","20235"
"135901001","133101001","0","ヴァイオレット＆サツキ","0","0","20236"
"135801001","133101001","0","ヴァイオレット＆ユキノ","0","0","20237"
"132401001","132301001","0","ルイズマリー＆イロハ","0","0","20238"
"132501001","132301001","0","ルイズマリー＆ソノ","0","0","20239"
"105101001","132301001","0","ルイズマリー＆ミツキ","0","0","20240"
"132501001","132401001","0","イロハ＆ソノ","0","0","20242"
"105601001","132401001","0","イロハ＆ルカ","0","0","20243"
"118501001","132501001","0","ソノ＆カリン","0","0","20245"
"129701001","134901001","0","カノン＆ネフィ＝ネラ","0","0","20247"
"105401001","134901001","0","カノン＆ツムギ","0","0","20249"
"136201001","134901001","0","カノン＆ナーナ","0","0","20250"
"126101001","106401001","0","シェフィ＆プレシア","0","0","20251"
"135501001","135601001","0","アイラ＆シナツ","0","0","20252"
"129001001","135501001","0","アイラ＆エリス","0","0","20253"
"100101001","135501001","0","アイラ＆ヒヨリ","0","0","20254"
"106101001","135501001","0","アイラ＆ムイミ","0","0","20255"
"129001001","135601001","0","シナツ＆エリス","0","0","20256"
"100301001","135601001","0","シナツ＆レイ","0","0","20257"
"105401001","135601001","0","シナツ＆ツムギ","0","0","20258"
"130901001","136201001","0","ナーナ＆クルル","0","0","20259"
"136001001","136201001","0","ナーナ＆アラクネ","0","0","20260"
"101401001","136201001","0","ナーナ＆カスミ","0","0","20261"
"135901001","135801001","0","ユキノ＆サツキ","0","0","20262"
"133001001","135801001","0","ユキノ＆グレイス","0","0","20263"
"133001001","135901001","0","サツキ＆グレイス","0","0","20265"
"129701001","135901001","0","サツキ＆ネフィ＝ネラ","0","0","20266"
"101401001","136001001","0","アラクネ＆カスミ","0","0","20267"
"105401001","136001001","0","アラクネ＆ツムギ","0","0","20268"
"133101001","136101001","0","サクラ＆ヴァイオレット","0","0","20269"
"105801001","136101001","0","サクラ＆ペコリーヌ","0","0","20270"
"106001001","136101001","0","サクラ＆キャル","0","0","20271"
"126101001","136101001","0","サクラ＆プレシア","0","0","20272"
"105801001","137601001","0","コッコロ（嚮導幼君）＆ペコリーヌ","0","0","20273"
"106001001","137601001","0","コッコロ（嚮導幼君）＆キャル","0","0","20274"
"106401001","137601001","0","コッコロ（嚮導幼君）＆シェフィ","0","0","20275"
"300101001","118501001","0","ヒヨリ（カリン掛け合い用）","0","0","30001"
"300201001","118501001","0","ユイ（カリン掛け合い用）","0","0","30002"
"300301001","118501001","0","レイ（カリン掛け合い用）","0","0","30003"
"300401001","118501001","0","ミソギ（カリン掛け合い用）","0","0","30004"
"300501001","118501001","0","マツリ（カリン掛け合い用）","0","0","30005"
"300601001","118501001","0","アカリ（カリン掛け合い用）","0","0","30006"
"300701001","118501001","0","ミヤコ（カリン掛け合い用）","0","0","30007"
"300801001","118501001","0","ユキ（カリン掛け合い用）","0","0","30008"
"300901001","118501001","0","アンナ（カリン掛け合い用）","0","0","30009"
"301001001","118501001","0","マホ（カリン掛け合い用）","0","0","30010"
"301101001","118501001","0","リノ（カリン掛け合い用）","0","0","30011"
"301201001","118501001","0","ハツネ（カリン掛け合い用）","0","0","30012"
"301301001","118501001","0","ナナカ（カリン掛け合い用）","0","0","30013"
"301401001","118501001","0","カスミ（カリン掛け合い用）","0","0","30014"
"301501001","118501001","0","ミサト（カリン掛け合い用）","0","0","30015"
"301601001","118501001","0","スズナ（カリン掛け合い用）","0","0","30016"
"301701001","118501001","0","カオリ（カリン掛け合い用）","0","0","30017"
"301801001","118501001","0","イオ（カリン掛け合い用）","0","0","30018"
"302001001","118501001","0","ミミ（カリン掛け合い用）","0","0","30019"
"302101001","118501001","0","クルミ（カリン掛け合い用）","0","0","30020"
"302201001","118501001","0","ヨリ（カリン掛け合い用）","0","0","30021"
"302301001","118501001","0","アヤネ（カリン掛け合い用）","0","0","30022"
"302501001","118501001","0","スズメ（カリン掛け合い用）","0","0","30023"
"302601001","118501001","0","リン（カリン掛け合い用）","0","0","30024"
"302701001","118501001","0","エリコ（カリン掛け合い用）","0","0","30025"
"302801001","118501001","0","サレン（カリン掛け合い用）","0","0","30026"
"302901001","118501001","0","ノゾミ（カリン掛け合い用）","0","0","30027"
"303001001","118501001","0","ニノン（カリン掛け合い用）","0","0","30028"
"303101001","118501001","0","シノブ（カリン掛け合い用）","0","0","30029"
"303201001","118501001","0","アキノ（カリン掛け合い用）","0","0","30030"
"303301001","118501001","0","マヒル（カリン掛け合い用）","0","0","30031"
"303401001","118501001","0","ユカリ（カリン掛け合い用）","0","0","30032"
"303601001","118501001","0","キョウカ（カリン掛け合い用）","0","0","30033"
"303701001","118501001","0","トモ（カリン掛け合い用）","0","0","30034"
"303801001","118501001","0","シオリ（カリン掛け合い用）","0","0","30035"
"304001001","118501001","0","アオイ（カリン掛け合い用）","0","0","30036"
"304201001","118501001","0","チカ（カリン掛け合い用）","0","0","30037"
"304301001","118501001","0","マコト（カリン掛け合い用）","0","0","30038"
"304401001","118501001","0","イリヤ（カリン掛け合い用）","0","0","30039"
"304501001","118501001","0","クウカ（カリン掛け合い用）","0","0","30040"
"304601001","118501001","0","タマキ（カリン掛け合い用）","0","0","30041"
"304701001","118501001","0","ジュン（カリン掛け合い用）","0","0","30042"
"304801001","118501001","0","ミフユ（カリン掛け合い用）","0","0","30043"
"304901001","118501001","0","シズル（カリン掛け合い用）","0","0","30044"
"305001001","118501001","0","ミサキ（カリン掛け合い用）","0","0","30045"
"305101001","118501001","0","ミツキ（カリン掛け合い用）","0","0","30046"
"305201001","118501001","0","リマ（カリン掛け合い用）","0","0","30047"
"305301001","118501001","0","モニカ（カリン掛け合い用）","0","0","30048"
"305401001","118501001","0","ツムギ（カリン掛け合い用）","0","0","30049"
"305501001","118501001","0","アユミ（カリン掛け合い用）","0","0","30050"
"305601001","118501001","0","ルカ（カリン掛け合い用）","0","0","30051"
"305801001","118501001","0","ペコリーヌ（カリン掛け合い用）","0","0","30052"
"305901001","118501001","0","コッコロ（カリン掛け合い用）","0","0","30053"
"306001001","118501001","0","キャル（カリン掛け合い用）","0","0","30054"
"306401001","118501001","0","シェフィ（カリン掛け合い用）","0","0","30055"
"306501001","118501001","0","カヤ（カリン掛け合い用）","0","0","30056"
"306601001","118501001","0","イノリ（カリン掛け合い用）","0","0","30057"
"306801001","118501001","0","ラビリスタ（カリン掛け合い用）","0","0","30058"
"307101001","118501001","0","クリスティーナ（カリン掛け合い用）","0","0","30059"
"307501001","118501001","0","ペコリーヌ（サマー）（カリン掛け合い用）","0","0","30060"
"307601001","118501001","0","コッコロ（サマー）（カリン掛け合い用）","0","0","30061"
"307701001","118501001","0","スズメ（サマー）（カリン掛け合い用）","0","0","30062"
"307801001","118501001","0","キャル（サマー）（カリン掛け合い用）","0","0","30063"
"307901001","118501001","0","タマキ（サマー）（カリン掛け合い用）","0","0","30064"
"308001001","118501001","0","ミフユ（サマー）（カリン掛け合い用）","0","0","30065"
"308101001","118501001","0","シノブ（ハロウィン）（カリン掛け合い用）","0","0","30066"
"308201001","118501001","0","ミヤコ（ハロウィン）（カリン掛け合い用）","0","0","30067"
"308301001","118501001","0","ミサキ（ハロウィン）（カリン掛け合い用）","0","0","30068"
"308401001","118501001","0","チカ（クリスマス）（カリン掛け合い用）","0","0","30069"
"308501001","118501001","0","クルミ（クリスマス）（カリン掛け合い用）","0","0","30070"
"308601001","118501001","0","アヤネ（クリスマス）（カリン掛け合い用）","0","0","30071"
"308701001","118501001","0","ヒヨリ（ニューイヤー）（カリン掛け合い用）","0","0","30072"
"308801001","118501001","0","ユイ（ニューイヤー）（カリン掛け合い用）","0","0","30073"
"308901001","118501001","0","レイ（ニューイヤー）（カリン掛け合い用）","0","0","30074"
"309001001","118501001","0","エリコ（バレンタイン）（カリン掛け合い用）","0","0","30075"
"309101001","118501001","0","シズル（バレンタイン）（カリン掛け合い用）","0","0","30076"
"309501001","118501001","0","クウカ（オーエド）（カリン掛け合い用）","0","0","30077"
"309601001","118501001","0","ニノン（オーエド）（カリン掛け合い用）","0","0","30078"
"310001001","118501001","0","スズナ（サマー）（カリン掛け合い用）","0","0","30079"
"310101001","118501001","0","イオ（サマー）（カリン掛け合い用）","0","0","30080"
"310301001","118501001","0","サレン（サマー）（カリン掛け合い用）","0","0","30081"
"310401001","118501001","0","マコト（サマー）（カリン掛け合い用）","0","0","30082"
"310501001","118501001","0","カオリ（サマー）（カリン掛け合い用）","0","0","30083"
"310601001","118501001","0","マホ（サマー）（カリン掛け合い用）","0","0","30084"
"310701001","118501001","0","アオイ（編入生）（カリン掛け合い用）","0","0","30085"
"310801001","118501001","0","クロエ（カリン掛け合い用）","0","0","30086"
"310901001","118501001","0","チエル（カリン掛け合い用）","0","0","30087"
"311001001","118501001","0","ユニ（カリン掛け合い用）","0","0","30088"
"311101001","118501001","0","キョウカ（ハロウィン）（カリン掛け合い用）","0","0","30089"
"311201001","118501001","0","ミソギ（ハロウィン）（カリン掛け合い用）","0","0","30090"
"311301001","118501001","0","ミミ（ハロウィン）（カリン掛け合い用）","0","0","30091"
"311501001","118501001","0","クリスティーナ（クリスマス）（カリン掛け合い用）","0","0","30092"
"311601001","118501001","0","ノゾミ（クリスマス）（カリン掛け合い用）","0","0","30093"
"311701001","118501001","0","イリヤ（クリスマス）（カリン掛け合い用）","0","0","30094"
"311801001","118501001","0","ペコリーヌ（ニューイヤー）（カリン掛け合い用）","0","0","30095"
"311901001","118501001","0","コッコロ（ニューイヤー）（カリン掛け合い用）","0","0","30096"
"312001001","118501001","0","キャル（ニューイヤー）（カリン掛け合い用）","0","0","30097"
"312101001","118501001","0","スズメ（ニューイヤー）（カリン掛け合い用）","0","0","30098"
"312201001","118501001","0","カスミ（マジカル）（カリン掛け合い用）","0","0","30099"
"312301001","118501001","0","シオリ（マジカル）（カリン掛け合い用）","0","0","30100"
"312701001","118501001","0","リン（レンジャー）（カリン掛け合い用）","0","0","30101"
"312801001","118501001","0","マヒル（レンジャー）（カリン掛け合い用）","0","0","30102"
"312901001","118501001","0","リノ（ワンダー）（カリン掛け合い用）","0","0","30103"
"313001001","118501001","0","アユミ（ワンダー）（カリン掛け合い用）","0","0","30104"
"313101001","118501001","0","ルカ（サマー）（カリン掛け合い用）","0","0","30105"
"313201001","118501001","0","アンナ（サマー）（カリン掛け合い用）","0","0","30106"
"313301001","118501001","0","ナナカ（サマー）（カリン掛け合い用）","0","0","30107"
"313401001","118501001","0","ハツネ（サマー）（カリン掛け合い用）","0","0","30108"
"313501001","118501001","0","ミサト（サマー）（カリン掛け合い用）","0","0","30109"
"313601001","118501001","0","ジュン（サマー）（カリン掛け合い用）","0","0","30110"
"313701001","118501001","0","アカリ（エンジェル）（カリン掛け合い用）","0","0","30111"
"313801001","118501001","0","ヨリ（エンジェル）（カリン掛け合い用）","0","0","30112"
"313901001","118501001","0","ツムギ（ハロウィン）（カリン掛け合い用）","0","0","30113"
"314001001","118501001","0","レイ（ハロウィン）（カリン掛け合い用）","0","0","30114"
"314101001","118501001","0","マツリ（ハロウィン）（カリン掛け合い用）","0","0","30115"
"314201001","118501001","0","モニカ（マジカル）（カリン掛け合い用）","0","0","30116"
"314301001","118501001","0","トモ（マジカル）（カリン掛け合い用）","0","0","30117"
"314401001","118501001","0","アキノ（クリスマス）（カリン掛け合い用）","0","0","30118"
"314501001","118501001","0","サレン（クリスマス）（カリン掛け合い用）","0","0","30119"
"314601001","118501001","0","ユカリ（クリスマス）（カリン掛け合い用）","0","0","30120"
"315501001","118501001","0","コッコロ（儀装束）（カリン掛け合い用）","0","0","30121"
"315601001","118501001","0","ユイ（儀装束）（カリン掛け合い用）","0","0","30122"
"315701001","118501001","0","カスミ（サマー）（カリン掛け合い用）","0","0","30123"
"315801001","118501001","0","リマ（シンデレラ）（カリン掛け合い用）","0","0","30124"
"315901001","118501001","0","マコト（シンデレラ）（カリン掛け合い用）","0","0","30125"
"316001001","118501001","0","マホ（シンデレラ）（カリン掛け合い用）","0","0","30126"
"316201001","118501001","0","クロエ（聖学祭）（カリン掛け合い用）","0","0","30127"
"316301001","118501001","0","チエル（聖学祭）（カリン掛け合い用）","0","0","30128"
"316501001","118501001","0","イノリ（タイムトラベル）（カリン掛け合い用）","0","0","30129"
"316601001","118501001","0","カヤ（タイムトラベル）（カリン掛け合い用）","0","0","30130"
