23b99314c66ef3cec8e7ed5af73040cb8227aeecd1d75e0581c2b09e8c042b35,a9d8535650c45785d8cbffa9c21f4b2f07b23109e9884d7cc19f7aa7edafbbba,e9af902af162eba1fb6d9d47a8c0e29158819c0c974d3c97aa107eca266b1c42,c03dfecb07157ea38f821fae557e8d157c449a0f65197b64ee25c08ae6eec117,547ab5334c1679f46bd5f346ec2ab4754deb6c63723136fb7e2bfa99cff90170,b444c80c713f13606ad37aefa712f376235a1352ed62f396c8aa874550e6b7e6,589c4ebe906a6ad3b204b81b8652948430d6eb5b20e8a9cd5cf8857ab3cafd9a,6e2febc1372b796e169eaddeb3a352e51e53c60b1c92ed5e66f0928c61cb25f3,30fae98cc724147737e49631ba1b86c8f1aca2dab12c7c0d06023c05ad410428,457ac8060176ed7671295e45eab933b71e455cc9bb369818ec1979dd9e0a100a,4e78fc3c0a9341cf8225abaffae5d7c13ffc4013ff1dddc69f64737d6fbbbf2c
"2018/12/19 14:59:59","380000","22","0","1","380000","30021","0","0","2018/11/30 12:00:00","0"
"2018/12/31 11:59:59","380000","23","0","1","380000","30022","0","0","2018/12/19 15:00:00","0"
"2019/01/03 18:59:59","0","24","380000","2","380000","50023","0","0","2018/12/31 12:00:00","380000"
"2019/01/31 11:59:59","380000","25","0","1","380000","30025","0","0","2019/01/18 15:00:00","0"
"2019/02/15 22:59:59","380000","26","0","1","380000","30026","0","0","2019/01/31 12:00:00","0"
"2019/02/28 11:59:59","0","27","380000","2","380000","50027","0","0","2019/02/15 23:00:00","380000"
"2019/03/19 14:59:59","380000","28","0","1","380000","30028","0","0","2019/02/28 12:00:00","0"
"2019/03/26 14:59:59","380000","29","0","1","380000","30029","0","0","2019/03/19 15:00:00","0"
"2019/03/31 11:59:59","380000","30","0","1","380000","30030","0","0","2019/03/26 15:00:00","0"
"2019/04/19 14:59:59","380000","31","0","1","380000","30031","0","0","2019/03/31 12:00:00","0"
"2019/04/30 11:59:59","380000","32","0","1","380000","30032","0","0","2019/04/19 15:00:00","0"
"2019/05/07 14:59:59","0","33","380000","2","380000","50033","0","0","2019/04/30 12:00:00","380000"
"2019/05/17 14:59:59","380000","34","0","1","380000","30035","0","0","2019/05/14 15:00:00","0"
"2019/05/31 11:59:59","380000","35","0","1","380000","30036","0","0","2019/05/17 15:00:00","0"
"2019/06/15 11:59:59","380000","36","0","1","380000","30037","0","0","2019/05/31 12:00:00","0"
"2019/06/18 14:59:59","380000","37","0","1","380000","30038","0","0","2019/06/15 12:00:00","0"
"2019/06/30 11:59:59","380000","38","0","1","380000","30039","0","0","2019/06/18 15:00:00","0"
"2019/07/13 11:59:59","380000","39","0","1","380000","30040","0","0","2019/06/30 12:00:00","0"
"2019/07/18 14:59:59","380000","40","0","1","380000","30041","0","0","2019/07/13 12:00:00","0"
"2019/07/31 11:59:59","380000","41","0","1","380000","30042","0","0","2019/07/18 15:00:00","0"
"2019/08/10 11:59:59","380000","42","0","1","380000","30043","0","0","2019/07/31 12:00:00","0"
"2019/08/15 14:59:59","380000","43","0","1","380000","30044","0","0","2019/08/10 12:00:00","0"
"2019/08/26 11:59:59","380000","44","0","1","380000","40002","0","0","2019/08/15 15:00:00","0"
"2019/08/31 11:59:59","380000","45","0","1","380000","30046","0","0","2019/08/26 12:00:00","0"
"2019/09/03 20:59:59","0","46","380000","2","380000","50047","0","0","2019/08/31 12:00:00","380000"
"2019/09/12 11:59:59","380000","47","0","1","380000","30048","0","0","2019/09/03 21:00:00","0"
"2019/09/16 14:59:59","380000","48","0","1","380000","30049","0","0","2019/09/12 12:00:00","0"
"2019/09/29 11:59:59","380000","49","0","1","380000","30050","0","0","2019/09/16 15:00:00","0"
"2019/09/30 11:59:59","0","50","380000","2","380000","50051","0","0","2019/09/29 12:00:00","380000"
"2019/10/11 11:59:59","380000","51","0","1","380000","30052","0","0","2019/09/30 12:00:00","0"
"2019/10/16 14:59:59","380000","52","0","1","380000","30053","0","0","2019/10/11 12:00:00","0"
"2019/10/31 11:59:59","380000","53","0","1","380000","30054","0","0","2019/10/16 15:00:00","0"
"2019/11/11 11:59:59","380000","54","0","1","380000","30055","0","0","2019/10/31 12:00:00","0"
"2019/11/15 14:59:59","380000","55","0","1","380000","30056","0","0","2019/11/11 12:00:00","0"
"2019/11/30 11:59:59","380000","56","0","1","380000","30057","0","0","2019/11/15 15:00:00","0"
"2019/12/11 11:59:59","380000","57","0","1","380000","30058","0","0","2019/11/30 12:00:00","0"
"2019/12/20 14:59:59","380000","58","0","1","380000","30059","0","0","2019/12/11 12:00:00","0"
"2019/12/31 11:59:59","380000","59","0","1","380000","30060","0","0","2019/12/20 15:00:00","0"
"2020/01/03 18:59:59","0","60","380000","2","380000","50061","0","0","2019/12/31 12:00:00","380000"
"2020/01/16 14:59:59","380000","61","0","1","380000","30063","0","0","2020/01/10 12:00:00","0"
"2020/01/31 11:59:59","380000","62","0","1","380000","30064","0","0","2020/01/16 15:00:00","0"
"2020/02/10 11:59:59","380000","63","0","1","380000","30065","0","0","2020/01/31 12:00:00","0"
"2020/02/15 14:59:59","380000","64","0","1","380000","30066","0","0","2020/02/10 12:00:00","0"
"2020/02/25 11:59:59","0","65","380000","2","380000","50067","0","0","2020/02/15 15:00:00","380000"
"2020/02/29 11:59:59","380000","66","0","1","380000","30068","0","0","2020/02/25 12:00:00","0"
"2020/03/13 14:59:59","380000","67","0","1","380000","30069","0","0","2020/02/29 12:00:00","0"
"2020/03/26 11:59:59","380000","68","0","1","380000","30070","0","0","2020/03/13 15:00:00","0"
"2020/03/31 11:59:59","380000","69","0","1","380000","30071","0","0","2020/03/26 12:00:00","0"
"2020/04/10 11:59:59","380000","70","0","1","380000","30072","0","0","2020/03/31 12:00:00","0"
"2020/04/15 14:59:59","380000","71","0","1","380000","30073","0","0","2020/04/10 12:00:00","0"
"2020/04/24 11:59:59","380000","72","0","1","380000","30074","0","0","2020/04/15 15:00:00","0"
"2020/04/30 11:59:59","380000","73","0","1","380000","30075","0","0","2020/04/24 12:00:00","0"
"2020/05/10 11:59:59","380000","74","0","1","380000","30076","0","0","2020/04/30 12:00:00","0"
"2020/05/15 14:59:59","380000","75","0","1","380000","30077","0","0","2020/05/10 12:00:00","0"
"2020/05/31 11:59:59","380000","76","0","1","380000","30078","0","0","2020/05/15 15:00:00","0"
"2020/06/03 18:59:59","0","77","380000","2","380000","50079","0","0","2020/05/31 12:00:00","380000"
"2020/06/10 11:59:59","380000","78","0","1","380000","30080","0","0","2020/06/03 19:00:00","0"
"2020/06/17 14:59:59","380000","79","0","1","380000","30081","0","0","2020/06/10 12:00:00","0"
"2020/06/24 11:59:59","380000","80","0","1","380000","30082","0","0","2020/06/17 15:00:00","0"
"2020/06/30 11:59:59","380000","81","0","1","380000","30083","0","0","2020/06/24 12:00:00","0"
"2020/07/03 18:59:59","0","82","380000","2","380000","50084","0","0","2020/06/30 12:00:00","380000"
"2020/07/10 11:59:59","380000","83","0","1","380000","30085","0","0","2020/07/03 19:00:00","0"
"2020/07/15 14:59:59","380000","84","0","1","380000","30086","0","0","2020/07/10 12:00:00","0"
"2020/07/22 11:59:59","380000","85","0","1","380000","30087","0","0","2020/07/15 15:00:00","0"
"2020/07/27 11:59:59","380000","86","0","1","380000","30088","0","0","2020/07/22 12:00:00","0"
"2020/07/31 11:59:59","380000","87","0","1","380000","30089","0","0","2020/07/27 12:00:00","0"
"2020/08/10 11:59:59","380000","88","0","1","380000","30090","0","0","2020/07/31 12:00:00","0"
"2020/08/15 14:59:59","380000","89","0","1","380000","30091","0","0","2020/08/10 12:00:00","0"
"2020/08/26 11:59:59","380000","90","0","1","380000","40003","0","0","2020/08/15 15:00:00","0"
"2020/08/31 11:59:59","380000","91","0","1","380000","30093","0","0","2020/08/26 12:00:00","0"
"2020/09/03 18:59:59","0","92","380000","2","380000","50094","0","0","2020/08/31 12:00:00","380000"
"2020/09/14 11:59:59","380000","93","0","1","380000","30095","0","0","2020/09/03 19:00:00","0"
"2020/09/19 14:59:59","380000","94","0","1","380000","30096","0","0","2020/09/14 12:00:00","0"
"2020/09/30 11:59:59","380000","95","0","1","380000","30097","0","0","2020/09/19 15:00:00","0"
"2020/10/10 11:59:59","380000","96","0","1","380000","30098","0","0","2020/09/30 12:00:00","0"
"2020/10/15 14:59:59","380000","97","0","1","380000","30099","0","0","2020/10/10 12:00:00","0"
"2020/10/26 14:59:59","380000","98","0","1","380000","30100","0","0","2020/10/15 15:00:00","0"
"2020/10/31 11:59:59","380000","99","0","1","380000","30101","0","0","2020/10/26 15:00:00","0"
"2020/11/10 11:59:59","380000","100","0","1","380000","30102","0","0","2020/10/31 12:00:00","0"
"2020/11/21 14:59:59","380000","101","0","1","380000","30103","0","0","2020/11/10 12:00:00","0"
"2020/11/30 11:59:59","380000","102","0","1","380000","30104","0","0","2020/11/21 15:00:00","0"
"2020/12/10 11:59:59","380000","103","0","1","380000","30105","0","0","2020/11/30 12:00:00","0"
"2020/12/21 14:59:59","380000","104","0","1","380000","30106","0","0","2020/12/10 12:00:00","0"
"2020/12/31 11:59:59","380000","105","0","1","380000","30107","0","0","2020/12/21 15:00:00","0"
"2021/01/03 18:59:59","0","106","380000","2","380000","50108","0","0","2020/12/31 12:00:00","380000"
"2021/01/12 11:59:59","380000","107","0","1","380000","30109","0","0","2021/01/03 19:00:00","0"
"2021/01/17 11:59:59","380000","108","0","1","380000","30110","0","0","2021/01/12 12:00:00","0"
"2021/01/22 14:59:59","380000","109","0","1","380000","30111","0","0","2021/01/17 12:00:00","0"
"2021/01/31 11:59:59","380000","110","0","1","380000","30112","0","0","2021/01/22 15:00:00","0"
"2021/02/10 11:59:59","380000","111","0","1","380000","30113","0","0","2021/01/31 12:00:00","0"
"2021/02/15 22:59:59","380000","112","0","1","380000","30114","0","0","2021/02/10 12:00:00","0"
"2021/02/23 14:59:59","380000","113","0","1","380000","40004","0","0","2021/02/15 23:00:00","0"
"2021/02/28 11:59:59","380000","114","380000","2","380000","30117","0","0","2021/02/23 15:00:00","380000"
"2021/03/03 18:59:59","0","115","380000","2","380000","50119","0","0","2021/02/28 12:00:00","380000"
"2021/03/12 11:59:59","380000","116","0","1","380000","30120","0","0","2021/03/03 19:00:00","0"
"2021/03/24 11:59:59","380000","117","0","1","380000","30121","0","0","2021/03/08 12:00:00","0"
"2021/03/22 14:59:59","380000","118","0","1","380000","30122","0","0","2021/03/12 12:00:00","0"
"2021/03/31 11:59:59","380000","119","0","1","380000","30123","0","0","2021/03/22 15:00:00","0"
"2021/04/08 11:59:59","380000","120","0","1","380000","30125","0","0","2021/03/31 14:00:00","0"
"2021/04/15 14:59:59","380000","121","0","1","380000","30126","0","0","2021/04/08 12:00:00","0"
"2021/04/22 11:59:59","380000","122","0","1","380000","30127","0","0","2021/04/15 15:00:00","0"
"2021/04/28 11:59:59","380000","123","0","1","380000","30128","0","0","2021/04/22 12:00:00","0"
"2021/04/30 11:59:59","0","124","380000","2","380000","50129","0","0","2021/04/28 12:00:00","380000"
"2021/05/11 11:59:59","380000","125","0","1","380000","30130","0","0","2021/04/30 12:00:00","0"
"2021/05/21 14:59:59","380000","126","0","1","380000","30131","0","0","2021/05/11 12:00:00","0"
"2021/05/31 11:59:59","380000","127","0","1","380000","30133","0","0","2021/05/21 15:00:00","0"
"2021/06/09 11:59:59","380000","128","0","1","380000","30134","0","0","2021/05/31 12:00:00","0"
"2021/06/16 14:59:59","380000","129","0","1","380000","30135","0","0","2021/06/09 12:00:00","0"
"2021/06/24 14:59:59","380000","130","0","1","380000","30137","0","0","2021/06/16 15:00:00","0"
"2021/06/20 14:59:59","380000","131","0","1","380000","30136","0","0","2021/06/16 15:00:00","0"
"2021/06/24 14:59:59","380000","132","0","1","380000","30138","0","0","2021/06/20 15:00:00","0"
"2021/06/30 11:59:59","380000","133","0","1","380000","30139","0","0","2021/06/24 15:00:00","0"
"2021/07/03 18:59:59","0","134","380000","2","380000","50140","0","0","2021/06/30 12:00:00","380000"
"2021/07/12 11:59:59","380000","135","0","1","380000","30141","0","0","2021/07/03 19:00:00","0"
"2021/07/15 14:59:59","380000","136","0","1","380000","30142","0","0","2021/07/08 12:00:00","0"
"2021/07/24 14:59:59","380000","137","0","1","380000","30144","0","0","2021/07/15 15:00:00","0"
"2021/07/19 14:59:59","380000","138","0","1","380000","30143","0","0","2021/07/15 15:00:00","0"
"2021/07/24 14:59:59","380000","139","0","1","380000","30145","0","0","2021/07/19 15:00:00","0"
"2021/07/31 11:59:59","380000","140","0","1","380000","30146","0","0","2021/07/24 15:00:00","0"
"2021/08/09 11:59:59","380000","141","0","1","380000","30147","0","0","2021/07/31 12:00:00","0"
"2021/08/15 14:59:59","380000","142","0","1","380000","30148","0","0","2021/08/09 12:00:00","0"
"2021/08/23 11:59:59","380000","143","0","1","380000","40005","0","0","2021/08/15 15:00:00","0"
"2021/08/31 11:59:59","380000","144","0","1","380000","30150","0","0","2021/08/23 12:00:00","0"
"2021/09/03 18:59:59","0","145","380000","2","380000","50151","0","0","2021/08/31 12:00:00","380000"
"2021/09/08 11:59:59","380000","146","0","1","380000","30152","0","0","2021/09/03 19:00:00","0"
"2021/09/13 11:59:59","380000","147","0","1","380000","30153","0","0","2021/09/08 12:00:00","0"
"2021/09/18 11:59:59","380000","148","0","1","380000","30154","0","0","2021/09/13 12:00:00","0"
"2021/09/24 11:59:59","380000","149","0","1","380000","40006","0","0","2021/09/18 12:00:00","0"
"2021/09/30 11:59:59","380000","150","0","1","380000","30157","0","0","2021/09/24 12:00:00","0"
"2021/09/30 11:59:59","380000","151","0","1","380000","30156","0","0","2021/09/24 12:00:00","0"
"2021/10/08 11:59:59","380000","152","0","1","380000","30158","0","0","2021/09/30 12:00:00","0"
"2021/10/15 14:59:59","380000","153","0","1","380000","30159","0","0","2021/10/08 12:00:00","0"
"2021/10/22 11:59:59","380000","154","0","1","380000","30160","0","0","2021/10/15 15:00:00","0"
"2021/10/31 11:59:59","380000","155","0","1","380000","30161","0","0","2021/10/22 12:00:00","0"
"2021/11/03 18:59:59","0","156","380000","2","380000","50162","0","0","2021/10/31 12:00:00","380000"
"2021/11/11 11:59:59","380000","157","0","1","380000","30163","0","0","2021/11/03 19:00:00","0"
"2021/11/16 11:59:59","380000","158","0","1","380000","30164","0","0","2021/11/11 12:00:00","0"
"2021/11/24 11:59:59","380000","159","0","1","380000","30166","0","0","2021/11/16 12:00:00","0"
"2021/11/30 11:59:59","380000","160","0","1","380000","30167","0","0","2021/11/24 12:00:00","0"
"2021/12/08 11:59:59","380000","161","0","1","380000","30168","0","0","2021/11/30 12:00:00","0"
"2021/12/15 14:59:59","380000","162","0","1","380000","30169","0","0","2021/12/08 12:00:00","0"
"2021/12/22 11:59:59","380000","163","0","1","380000","30170","0","0","2021/12/15 15:00:00","0"
"2021/12/31 11:59:59","380000","164","0","1","380000","30171","0","0","2021/12/22 12:00:00","0"
"2022/01/03 18:59:59","0","165","380000","2","380000","50172","0","0","2021/12/31 12:00:00","380000"
"2022/01/11 11:59:59","380000","166","0","1","380000","30173","0","0","2022/01/03 19:00:00","0"
"2022/01/15 14:59:59","380000","167","0","1","380000","30174","0","0","2022/01/11 12:00:00","0"
"2022/01/24 11:59:59","380000","168","0","1","380000","30175","0","0","2022/01/15 15:00:00","0"
"2022/01/27 11:59:59","380000","169","0","1","380000","30176","0","0","2022/01/24 12:00:00","0"
"2022/01/31 11:59:59","380000","170","0","1","380000","30177","0","0","2022/01/27 12:00:00","0"
"2022/02/08 11:59:59","380000","171","0","1","380000","30178","0","0","2022/01/31 12:00:00","0"
"2022/02/15 14:59:59","380000","172","0","1","380000","30179","0","0","2022/02/08 12:00:00","0"
"2022/02/24 11:59:59","380000","173","0","1","380000","40007","0","0","2022/02/15 15:00:00","0"
"2022/02/24 11:59:59","380000","174","0","1","380000","30180","0","0","2022/02/15 15:00:00","0"
"2022/02/28 11:59:59","380000","175","0","1","380000","30182","0","0","2022/02/24 12:00:00","0"
"2022/03/03 18:59:59","0","176","380000","2","380000","50183","0","0","2022/02/28 12:00:00","380000"
"2022/03/11 11:59:59","380000","177","0","1","380000","30184","0","0","2022/03/03 19:00:00","0"
"2022/03/11 11:59:59","380000","178","0","1","380000","30185","0","0","2022/03/08 12:00:00","0"
"2022/03/15 14:59:59","380000","179","0","1","380000","30186","0","0","2022/03/11 12:00:00","0"
"2022/03/24 11:59:59","380000","180","0","1","380000","30187","0","0","2022/03/15 15:00:00","0"
"2022/03/28 11:59:59","380000","181","0","1","380000","30188","0","0","2022/03/24 12:00:00","0"
"2022/03/31 11:59:59","380000","182","0","1","380000","30189","0","0","2022/03/28 12:00:00","0"
"2022/04/03 18:59:59","0","183","380000","2","380000","50190","0","0","2022/03/31 12:00:00","380000"
"2022/04/11 11:59:59","380000","184","0","1","380000","30191","0","0","2022/04/03 19:00:00","0"
"2022/04/15 14:59:59","380000","185","0","1","380000","30192","0","0","2022/04/11 12:00:00","0"
"2022/04/22 11:59:59","380000","186","0","1","380000","30193","0","0","2022/04/15 15:00:00","0"
"2022/04/30 11:59:59","380000","187","0","1","380000","30194","0","0","2022/04/22 12:00:00","0"
"2022/05/03 18:59:59","0","188","380000","2","380000","50195","0","0","2022/04/30 12:00:00","380000"
"2022/05/11 11:59:59","380000","189","0","1","380000","30196","0","0","2022/05/03 19:00:00","0"
"2022/05/15 14:59:59","380000","190","0","1","380000","30197","0","0","2022/05/11 12:00:00","0"
"2022/05/24 11:59:59","380000","191","0","1","380000","30198","0","0","2022/05/15 15:00:00","0"
"2022/05/28 11:59:59","380000","192","0","1","380000","30199","0","0","2022/05/24 12:00:00","0"
"2022/05/31 11:59:59","0","193","380000","2","380000","50200","0","0","2022/05/28 12:00:00","380000"
"2022/06/09 11:59:59","380000","194","0","1","380000","30201","0","0","2022/05/31 12:00:00","0"
"2022/06/15 14:59:59","380000","195","0","1","380000","30202","0","0","2022/06/09 12:00:00","0"
"2022/06/24 11:59:59","380000","196","0","1","380000","30203","0","0","2022/06/15 15:00:00","0"
"2022/06/30 11:59:59","380000","197","0","1","380000","30204","0","0","2022/06/24 12:00:00","0"
"2022/07/08 11:59:59","380000","198","0","1","380000","30205","0","0","2022/06/30 12:00:00","0"
"2022/07/11 11:59:59","380000","199","0","1","380000","30206","0","0","2022/07/08 12:00:00","0"
"2022/07/15 14:59:59","380000","200","0","1","380000","30207","0","0","2022/07/11 12:00:00","0"
"2022/07/25 11:59:59","380000","201","0","1","380000","30208","0","0","2022/07/15 15:00:00","0"
"2022/07/28 11:59:59","380000","202","0","1","380000","30209","0","0","2022/07/25 12:00:00","0"
"2022/07/31 11:59:59","380000","203","0","1","380000","30210","0","0","2022/07/28 12:00:00","0"
"2022/08/09 11:59:59","380000","204","0","1","380000","30211","0","0","2022/07/31 12:00:00","0"
"2022/08/12 11:59:59","380000","205","0","1","380000","30212","0","0","2022/08/09 12:00:00","0"
"2022/08/15 14:59:59","380000","206","0","1","380000","30213","0","0","2022/08/12 12:00:00","0"
"2022/08/23 11:59:59","380000","207","0","1","380000","40008","0","0","2022/08/15 15:00:00","0"
"2022/08/26 11:59:59","380000","208","0","1","380000","30215","0","0","2022/08/23 12:00:00","0"
"2022/08/31 11:59:59","380000","209","0","1","380000","30216","0","0","2022/08/26 12:00:00","0"
"2022/09/03 18:59:59","0","210","380000","2","380000","50217","0","0","2022/08/31 12:00:00","380000"
"2022/09/12 11:59:59","380000","211","0","1","380000","30218","0","0","2022/09/03 19:00:00","0"
"2022/09/15 14:59:59","380000","212","0","1","380000","30219","0","0","2022/09/12 12:00:00","0"
"2022/09/22 11:59:59","380000","213","0","1","380000","30220","0","0","2022/09/15 15:00:00","0"
"2022/09/30 11:59:59","380000","214","0","1","380000","30221","0","0","2022/09/22 12:00:00","0"
"2022/10/11 11:59:59","380000","215","0","1","380000","30222","0","0","2022/09/30 12:00:00","0"
"2022/10/15 14:59:59","380000","216","0","1","380000","30223","0","0","2022/10/11 12:00:00","0"
"2022/10/25 11:59:59","380000","217","0","1","380000","30224","0","0","2022/10/15 15:00:00","0"
"2022/10/28 11:59:59","380000","218","0","1","380000","30225","0","0","2022/10/25 12:00:00","0"
"2022/10/31 11:59:59","380000","219","0","1","380000","30226","0","0","2022/10/28 12:00:00","0"
"2022/11/08 11:59:59","380000","220","0","1","380000","30227","0","0","2022/10/31 12:00:00","0"
"2022/11/11 11:59:59","380000","221","0","1","380000","30228","0","0","2022/11/08 12:00:00","0"
"2022/11/15 14:59:59","380000","222","0","1","380000","30229","0","0","2022/11/11 12:00:00","0"
"2022/11/24 11:59:59","380000","223","0","1","380000","30230","0","0","2022/11/15 15:00:00","0"
"2022/11/27 11:59:59","0","224","380000","2","380000","50231","0","0","2022/11/24 12:00:00","380000"
"2022/11/30 11:59:59","380000","225","0","1","380000","30232","0","0","2022/11/27 12:00:00","0"
"2022/12/09 11:59:59","380000","226","0","1","380000","30233","0","0","2022/11/30 12:00:00","0"
"2022/12/16 11:59:59","380000","227","0","1","380000","30234","0","0","2022/12/09 12:00:00","0"
"2022/12/23 11:59:59","380000","228","0","1","380000","30235","0","0","2022/12/16 12:00:00","0"
"2022/12/31 11:59:59","380000","229","0","1","380000","30236","0","0","2022/12/23 12:00:00","0"
"2023/01/03 18:59:59","0","230","380000","2","380000","50237","0","0","2022/12/31 12:00:00","380000"
"2023/01/10 11:59:59","380000","231","0","1","380000","30238","0","0","2023/01/03 19:00:00","0"
"2023/01/15 14:59:59","380000","232","0","1","380000","30239","0","0","2023/01/10 12:00:00","0"
"2023/01/24 11:59:59","380000","233","0","1","380000","30240","0","0","2023/01/15 15:00:00","0"
"2023/01/31 11:59:59","380000","234","0","1","380000","30241","0","0","2023/01/24 12:00:00","0"
"2023/02/09 11:59:59","380000","235","0","1","380000","30242","0","0","2023/01/31 12:00:00","0"
"2023/02/12 11:59:59","380000","236","0","1","380000","30243","0","0","2023/02/09 12:00:00","0"
"2023/02/15 14:59:59","380000","237","0","1","380000","30244","0","0","2023/02/12 12:00:00","0"
"2023/02/24 11:59:59","380000","238","0","1","380000","40009","0","0","2023/02/15 15:00:00","0"
"2023/02/22 14:59:59","380000","239","0","1","380000","30245","0","0","2023/02/15 15:00:00","0"
"2023/02/28 11:59:59","380000","240","0","1","380000","30247","0","0","2023/02/24 12:00:00","0"
"2023/03/03 18:59:59","0","241","380000","2","380000","50248","0","0","2023/02/28 12:00:00","380000"
"2023/03/10 11:59:59","380000","242","0","1","380000","30249","0","0","2023/03/03 19:00:00","0"
"2023/03/17 11:59:59","380000","243","0","1","380000","30250","0","0","2023/03/10 12:00:00","0"
"2023/03/27 11:59:59","380000","244","0","1","380000","30251","0","0","2023/03/17 12:00:00","0"
"2023/03/31 11:59:59","380000","245","0","1","380000","30252","0","0","2023/03/27 12:00:00","0"
"2023/04/07 11:59:59","380000","246","0","1","380000","30253","0","0","2023/03/31 12:00:00","0"
"2023/04/10 11:59:59","380000","247","0","1","380000","30254","0","0","2023/04/07 12:00:00","0"
"2023/04/17 11:59:59","380000","248","0","1","380000","30255","0","0","2023/04/10 12:00:00","0"
"2023/04/25 11:59:59","380000","249","0","1","380000","30256","0","0","2023/04/17 12:00:00","0"
"2023/04/30 11:59:59","380000","250","0","1","380000","30257","0","0","2023/04/25 12:00:00","0"
"2023/05/10 11:59:59","380000","251","0","1","380000","30258","0","0","2023/04/30 12:00:00","0"
"2023/05/15 14:59:59","380000","252","0","1","380000","30259","0","0","2023/05/10 12:00:00","0"
"2023/05/24 11:59:59","380000","253","0","1","380000","30260","0","0","2023/05/15 15:00:00","0"
"2023/05/27 11:59:59","0","254","380000","2","380000","50261","0","0","2023/05/24 12:00:00","380000"
"2023/05/31 11:59:59","380000","255","0","1","380000","30262","0","0","2023/05/27 12:00:00","0"
"2023/06/09 11:59:59","380000","256","0","1","380000","30263","0","0","2023/05/31 12:00:00","0"
"2023/06/15 14:59:59","380000","257","0","1","380000","30264","0","0","2023/06/09 12:00:00","0"
"2023/06/23 11:59:59","380000","258","0","1","380000","30265","0","0","2023/06/15 15:00:00","0"
"2023/06/30 11:59:59","380000","259","0","1","380000","30266","0","0","2023/06/23 12:00:00","0"
"2023/07/03 18:59:59","0","260","380000","2","380000","50267","0","0","2023/06/30 12:00:00","380000"
"2023/07/12 11:59:59","380000","261","0","1","380000","30268","0","0","2023/07/03 19:00:00","0"
"2023/07/15 14:59:59","380000","262","0","1","380000","30269","0","0","2023/07/12 12:00:00","0"
"2023/07/25 11:59:59","380000","263","0","1","380000","30270","0","0","2023/07/15 15:00:00","0"
"2023/07/31 11:59:59","380000","264","0","1","380000","30271","0","0","2023/07/25 12:00:00","0"
"2023/08/09 11:59:59","380000","265","0","1","380000","30272","0","0","2023/07/31 12:00:00","0"
