de7650f3878f330128244ec81157161f06100c63eeb5947d6a020bed28b7e865,6744b1b3537da969f13c8e212340adf46f4321211042ae2a961fc51962069d1c,43f5b20a88b0b82b09bafb914fb5958415c671689d4048b112b46beeec934161,9fba3ea6b8d23eee9fccbf666bb3f3ccdfba1f0fd130ea040040e77c8b7e1419,ea2dda6067322476d4cbc08075ed668d5f4fa454ece782c03d8de7bfb3ee990a,672fcb30b05f88d8a1e79ec4cc50aed61e906059612a218904f8588178fc88eb,c2461d697c678047bf697cde021e4b25e0a4c4e7af74b3c51ea003b56003e27d,09aa6b552d46a62e74ce6b03912fdd5b3225a37f62ea4f7d5d998b70c682abd1,25b9d4330949e31fd10afaa2aee40258616d742509ecc7e3221f768c64d91664,8248e5d00724052bb25c9b31dafb1c1dd74c2705e0343c3afd2d77d6734a7ffb
"2210012","免疫","0","罢免","0","习惯","0","自我防卫","0","1"
"2210013","耳朵","0","鼻子","0","口腔","0","眼睛","0","1"
"2210015","鼬科","0","松鼠科","0","犬科","0","猫科","0","1"
"2210016","妈妈","0","爸爸","0","爷爷","0","奶奶","0","1"
"2210018","鼻子","0","口腔","0","耳朵","0","眼睛","0","1"
"2210019","鲑鱼","0","青花鱼","0","香鱼","0","鲤鱼","0","1"
"2210020","骆驼","0","熊猫","0","羊","0","大猩猩","0","1"
"2210021","猎豹","0","鸵鸟","0","狮子","0","老虎","0","1"
"2210022","凤头鹦鹉","0","蓝冠锥尾鹦鹉","0","虎皮鹦鹉","0","红额鹦鹉","0","1"
"2210024","智齿","0","六龄齿","0","犬齿","0","义齿","0","1"
"2210025","孔雀","0","火烈鸟","0","鹳","0","雷鸟","0","1"
"2210026","鳕场蟹","0","雪怪蟹","0","高足蟹","0","手套蟹","0","1"
"2210027","葡萄糖","0","蜜柑糖","0","柠檬糖","0","草莓糖","0","1"
"2210029","红冬蛇菰","0","松蕈","0","香菇","0","灰树花菌","0","1"
"2210030","松露","0","酱鹅肝","0","鱼子酱","0","肉豆蔻","0","1"
"2210032","软体动物","0","刚体动物","0","解体动物","0","变体动物","0","1"
"2210034","青椒","0","豆芽","0","生菜","0","白菜","0","1"
"2210035","胡豆","0","豌豆","0","刀豆","0","黑豆","0","1"
"2210037","肱二头肌","0","肱一头肌","0","肱三头肌","0","肱五头肌","0","1"
"2210040","红色","0","蓝色","0","黄色","0","绿色","0","1"
"2210041","1只","0","20只","0","5只","0","10只","0","1"
"2210042","耳朵","0","鼻子","0","前脚","0","尾巴","0","1"
"2210045","海","0","河","0","湖","0","池","0","1"
"2210046","嘴部硕大","0","在地面上奔跑速度极快","0","脑袋可以360度旋转","0","会在树上钻孔","0","1"
"2210047","贝壳","0","珊瑚","0","公寓","0","小石头","0","1"
"2210048","樱花","0","喇叭花","0","茶梅","0","菊花","0","1"
"2210049","打呼噜","0","打嗝","0","打喷嚏","0","打哈欠","0","1"
"2210050","头盖骨","0","头头骨","0","头爱骨","0","头嗑骨","0","1"
"2210051","36℃上下","0","26℃上下","0","46℃上下","0","56℃上下","0","1"
"2210052","变色龙","0","螽斯","0","突灶螽","0","斑蝥","0","1"
"2210054","山椒鱼","0","胡椒鱼","0","辣椒鱼","0","五香粉鱼","0","1"
"2210056","袋熊","0","北极熊","0","黑熊","0","棕熊","0","1"
"2210057","热","0","苦","0","酸","0","甜","0","1"
"2210058","萤火虫","0","蝉","0","蜻蜓","0","蜜蜂","0","1"
"2210059","虎头狗","0","盐狗","0","热狗","0","美国狗","0","1"
"2210060","银杏","0","枫树","0","映山红","0","野漆树","0","1"
"2211001","优妮","0","未奏希","0","镜华","0","美美","0","1"
"2211002","王宫骑士团","0","破晓之星","0","暮光流星群","0","森林守卫","0","1"
"2211003","凯露","0","佩可莉姆","0","可可萝","0","雪菲","0","1"
"2211004","小伊绪","0","小伊","0","伊绪老师","0","伊绪殿下","0","1"
"2211005","美空","0","莉莉","0","可璃亚","0","普雷西娅","0","1"
"2220001","小丑鱼","0","杂技鱼","0","魔术鱼","0","茶杯鱼","0","1"
"2220002","茶梅","0","蒲公英","0","绣球花","0","喇叭花","0","1"
"2220005","8条","0","10条","0","6条","0","12条","0","1"
"2220006","茄科","0","蔷薇科","0","芸香科","0","葫芦科","0","1"
"2220007","棱皮龟","0","霸王龟","0","陛下龟","0","婆婆龟","0","1"
"2220008","鹬鸵","0","寒号鸟","0","蝙蝠","0","纸鸢","0","1"
"2220009","芦苇","0","谷精草","0","灯芯草","0","雪见","0","1"
"2220010","心脏","0","血液","0","神经细胞","0","腹肌","0","1"
"2220012","日本猕猴","0","大猩猩","0","黑猩猩","0","红猩猩","0","1"
"2220015","铃虫","0","蛐蛐","0","纺织娘","0","锹形甲虫","0","1"
"2220016","长戟大兜虫","0","阿喀琉斯大兜虫","0","亚马逊大兜虫","0","柏修斯大兜虫","0","1"
"2220017","4个","0","2个","0","3个","0","0个","0","1"
"2220018","北极熊","0","黑熊","0","棕熊","0","美洲黑熊","0","1"
"2220019","螳螂","0","锹形甲虫","0","瓢虫","0","蝉","0","1"
"2220020","颊囊","0","肌颊","0","储蓄颊","0","颊冠","0","1"
"2220021","蝴蝶兰","0","红龙吐珠","0","鹿子百合","0","牡丹金梅草","0","1"
"2220022","细胞","0","细胞核","0","器官","0","组织","0","1"
"2220023","蟋蟀","0","螽斯","0","蝗虫","0","蚂蚁","0","1"
"2220024","河豚","0","鮟鱇","0","鲨鱼","0","虎鲸","0","1"
"2220025","裤","0","胃","0","眼","0","手","0","1"
"2220026","水母","0","海胆","0","乌贼","0","章鱼","0","1"
"2220027","海胆","0","水母","0","乌贼","0","章鱼","0","1"
"2220028","牛","0","狗","0","羊","0","猫","0","1"
"2220030","蛹","0","卵","0","腐木","0","树叶","0","1"
"2220031","涡虫","0","蛔虫","0","水螅","0","蚯蚓","0","1"
"2220033","阿拉伯狒狒","0","大猩猩","0","黑猩猩","0","红猩猩","0","1"
"2220034","锹形甲虫","0","独角仙","0","铜花金龟","0","螳螂","0","1"
"2220038","7年后","0","7个月后","0","7周后","0","7天后","0","1"
"2220040","梅花","0","向日葵","0","绣球花","0","大波斯菊","0","1"
"2220042","脚","0","手","0","头","0","腰","0","1"
"2220043","学名","0","真名","0","俗名","0","实名","0","1"
"2220044","智人","0","猿人","0","类人","0","直立人","0","1"
"2220046","蜻蜓","0","蝉","0","独角仙","0","铃虫","0","1"
"2220047","种子植物","0","玻璃植物","0","扫帚植物","0","芥子植物","0","1"
"2220048","毛细血管","0","毛样血管","0","毛头血管","0","毛深血管","0","1"
"2220049","贝类","0","鸟类","0","两栖类","0","鱼类","0","1"
"2220050","水母","0","虾","0","螃蟹","0","藤壶","0","1"
"2220051","犰狳","0","刺猬","0","豪猪","0","巨型食蚁兽","0","1"
"2220052","水","0","蛋白质","0","脂肪","0","碳水化合物","0","1"
"2220054","朱鹮","0","白鹭","0","画眉","0","八哥","0","1"
"2220056","皮肤","0","毛发","0","骨头","0","脂肪","0","1"
"2220057","呼吸器官","0","循环器官","0","泌尿器官","0","消化器官","0","1"
"2220058","海胆","0","章鱼","0","乌贼","0","虾","0","1"
"2220059","孢子","0","胞子","0","种子","0","卵子","0","1"
"2220060","病毒","0","草履虫","0","蘑菇","0","油菜","0","1"
"2221001","美美","0","镜华","0","莉莉","0","凯露","0","1"
"2221002","猛虎","0","猛狮","0","猛龙","0","猛豹","0","1"
"2221003","潘坡克林","0","坡克林","0","潘潘克林","0","坡潘克林","0","1"
"2221004","宫子","0","智","0","美咲","0","胡桃","0","1"
"2221005","鳄龙","0","鳄鱼","0","鳄军曹","0","祭祀鳄","0","1"
"2230001","橘络","0","橘网","0","橘皮","0","橘核","0","1"
"2230003","寒颤","0","肝颤","0","惊颤","0","震颤","0","1"
"2230005","胰脏","0","肝脏","0","肾脏","0","心脏","0","1"
"2230007","peahen","0","peeler","0","peanuts","0","peach","0","1"
"2230008","淋巴组织","0","肌肉组织","0","脂肪组织","0","骨骼组织","0","1"
"2230010","鼠鲨科","0","猫鲨科","0","犬鲨科","0","鼬鲨科","0","1"
"2230012","迷迭香","0","艾草香","0","迷路香","0","迷人香","0","1"
"2230013","肉颊","0","肉球","0","肉瘤","0","肉袋","0","1"
"2230014","绣球花","0","紫罗兰","0","紫藤","0","枝垂樱","0","1"
"2230015","果实","0","叶子","0","根","0","茎","0","1"
"2230016","火龙果","0","菠萝蜜","0","奇异果","0","百香果","0","1"
"2230017","花椰菜","0","白菜","0","菠菜","0","青梗菜","0","1"
"2230018","橙子","0","牛奶","0","猪肉","0","大米","0","1"
"2230019","相同","0","长颈鹿更多","0","人类更多","0","有个体差异","0","1"
"2230021","灵猫科","0","灵犬科","0","灵熊科","0","灵马科","0","1"
"2230022","唇形科","0","菊科","0","伞形科","0","禾本科","0","1"
"2230023","白","0","黑","0","条纹","0","红","0","1"
"2230024","水豚","0","海狸","0","海狸鼠","0","绒鼠","0","1"
"2230026","皇带鱼","0","鳗鱼","0","泥鳅","0","金枪鱼","0","1"
"2230027","麦芽糖","0","色氨酸","0","赖氨酸","0","苯丙氨酸","0","1"
"2230028","蚁蚕","0","卵","0","蛹","0","成虫","0","1"
"2230029","鳗鱼","0","山女鱼","0","青箭鱼","0","金枪鱼","0","1"
"2230030","3个","0","2个","0","1个","0","5个","0","1"
"2230031","腔棘鱼","0","日本蝠鲼","0","大白鲨","0","拟态章鱼","0","1"
"2230032","斜方肌","0","正方肌","0","倾斜肌","0","倾倒肌","0","1"
"2230033","鳞片","0","眼睛","0","尾鳍","0","嘴巴","0","1"
"2230034","XY","0","XX","0","YY","0","XZ","0","1"
"2230036","0根","0","15根","0","7根","0","23根","0","1"
"2230037","中华鲟","0","鳙鱼","0","鲤鱼","0","草鱼","0","1"
"2230038","鼬科","0","松鼠科","0","犬科","0","猫科","0","1"
"2230040","犬科","0","猫科","0","猪科","0","灵猫科","0","1"
"2230043","孑孓","0","青虫","0","水虿","0","蚁狮","0","1"
"2230044","螳螂","0","蜘蛛","0","独角仙","0","锹形甲虫","0","1"
"2230045","抽筋","0","拉筋","0","增肌","0","缩肌","0","1"
"2230046","禾本科","0","杜鹃花科","0","堇菜科","0","百合科","0","1"
"2230048","落叶树","0","针叶树","0","广叶树","0","常青树","0","1"
"2230049","chlorophyll","0","cehlorophyll","0","cahlorophyll","0","cihlorophyll","0","1"
"2230050","猫头鹰","0","杜鹃","0","鸡","0","鸽子","0","1"
"2230051","月见草","0","月夜草","0","星见草","0","星夜草","0","1"
"2230052","鹦鹉螺","0","乌鸦螺","0","黄莺螺","0","麻雀螺","0","1"
"2230053","23","0","20","0","30","0","33","0","1"
"2230055","比目鱼肌","0","星鳗肌","0","鲣鱼肌","0","金枪鱼肌","0","1"
"2230058","脂肪","0","水","0","石油","0","梦想","0","1"
"2230059","猫","0","狗","0","貉","0","狐","0","1"
"2230061","绿色植物","0","蘑菇","0","草履虫","0","细菌","0","1"
"2231001","圣女假面","0","面具之纯","0","圣诞的淑女","0","白银面具","0","1"
"2231002","碧","0","绫音","0","可可萝","0","伊莉亚","0","1"
"2231003","铃鼓","0","太鼓","0","响板","0","响葫芦","0","1"
"2231004","优妮","0","千爱瑠","0","克罗依","0","碧","0","1"
"2231005","铃奈","0","惠理子","0","妮侬","0","凯露","0","1"
"2310002","1","0","0","0","2","0","0.5","0","1"
"2310003","月亮","0","太阳","0","火星","0","水星","0","1"
"2310005","土星","0","水星","0","火星","0","金星","0","1"
"2310006","太阳能","0","煤炭","0","石油","0","天然气","0","1"
"2310009","热带低气压","0","温带低气压","0","寒带低气压","0","干燥带低气压","0","1"
"2310010","分贝","0","百帕","0","毫巴","0","千克","0","1"
"2310011","卡路里","0","微克","0","安培","0","摩尔","0","1"
"2310012","6","0","12","0","24","0","9","0","1"
"2310014","24小时","0","12小时","0","36小时","0","48小时","0","1"
"2310015","都一样","0","1kg的铁","0","1kg的沙","0","1kg的棉花","0","1"
"2310016","1440分","0","1360分","0","1520分","0","1600分","0","1"
"2310017","M","0","N","0","E","0","W","0","1"
"2310018","极昼","0","极夜","0","深夜","0","平昼","0","1"
"2310019","黑","0","红","0","白","0","粉","0","1"
"2310020","45度","0","30度","0","60度","0","90度","0","1"
"2310021","黑洞","0","行星","0","超巨星","0","星系","0","1"
"2310023","720度","0","180度","0","360度","0","540度","0","1"
"2310024","21","0","20","0","22","0","23","0","1"
"2310025","银河","0","星座","0","彗星","0","卫星","0","1"
"2310026","镐","0","氮","0","锂","0","碳","0","1"
"2310027","0.01米","0","0.1米","0","10米","0","100米","0","1"
"2310028","赫兹","0","安培","0","帕茲","0","焦耳","0","1"
"2310030","飑","0","雹","0","霁","0","霙","0","1"
"2310031","陨石冲撞","0","火箭冲撞","0","人造卫星冲撞","0","地面爆发","0","1"
"2310032","365.24天","0","265.24天","0","165.24天","0","465.24天","0","1"
"2310034","约29.5天","0","约39.5天","0","约49.5天","0","约59.5天","0","1"
"2310035","断层","0","切层","0","割层","0","高层","0","1"
"2310036","沸腾","0","爆发","0","氧化","0","液化","0","1"
"2310037","冰点","0","固点","0","寒点","0","冷点","0","1"
"2310038","2千克","0","4千克","0","6千克","0","8千克","0","1"
"2310039","0","0","50","0","5050","0","-500","0","1"
"2310041","日全食","0","日偏食","0","日环食","0","全日食","0","1"
"2310042","电阻","0","电耗","0","电功","0","电压","0","1"
"2310043","橡胶","0","铜","0","铝","0","铁","0","1"
"2310044","毫米","0","毫升","0","分升","0","千公升","0","1"
"2310045","200","0","160","0","150","0","155","0","1"
"2310047","3×2","0","3＋2","0","3－2","0","2＋3","0","1"
"2310049","满月","0","半月","0","娥眉月","0","新月","0","1"
"2310051","锄","0","银","0","铜","0","铁","0","1"
"2310052","半导体","0","波导体","0","半绝体","0","中缘体","0","1"
"2310053","P波","0","Q波","0","R波","0","S波","0","1"
"2310054","1公升水","0","100枚1日元硬币","0","1合米","0","100张百元钞票","0","1"
"2310056","落潮","0","赤潮","0","黑潮","0","满潮","0","1"
"2310059","圆周率","0","底边","0","高度","0","2","0","1"
"2310060","霜","0","雷","0","霰","0","雹","0","1"
"2311001","1200","0","1480","0","1100","0","1000","0","1"
"2311002","630","0","460","0","700","0","540","0","1"
"2311003","6400","0","1600","0","5400","0","7980","0","1"
"2311004","兰德索尔","0","大间","0","东国","0","圣托尔斯","0","1"
"2311005","1100金币","0","1000金币","0","1150金币","0","950金币","0","1"
"2320001","90度","0","0度","0","180度","0","360度","0","1"
"2320004","5根","0","2根","0","7根","0","9根","0","1"
"2320005","心宿二","0","毕宿五","0","北落师门","0","轩辕十四","0","1"
"2320006","鲁米诺","0","聚乙烯","0","丙烯","0","高锰酸钾","0","1"
"2320008","6000℃","0","60℃","0","600℃","0","60000℃","0","1"
"2320009","淀粉","0","葡萄糖液","0","蔗糖","0","果糖","0","1"
"2320010","720","0","360","0","340","0","960","0","1"
"2320011","8分之1","0","6分之1","0","4分之1","0","2分之1","0","1"
"2320013","tan","0","sin","0","cos","0","cot","0","1"
"2320014","除法答案","0","乘法答案","0","加法答案","0","减法答案","0","1"
"2320016","碘液","0","氢氧化钠","0","双氧水","0","次氯酸钠","0","1"
"2320017","基尔霍夫定律","0","亨利定律","0","盖斯定律","0","道尔顿分压定律","0","1"
"2320018","苍蝇座","0","蜻蜓座","0","蝴蝶座","0","螳螂座","0","1"
"2320020","太阳","0","地球","0","木星","0","月球","0","1"
"2320021","冬","0","春","0","夏","0","秋","0","1"
"2320022","氦","0","钾","0","钍","0","钡","0","1"
"2320025","氖","0","氯","0","氢","0","氦","0","1"
"2320026","整数","0","小数","0","总数","0","自然对数","0","1"
"2320029","阻抗","0","对抗","0","电功率","0","对立","0","1"
"2320030","汞","0","银","0","氦","0","氖","0","1"
"2320031","2次","0","1次","0","4次","0","12次","0","1"
"2320032","月亮","0","鱼群","0","地热","0","海流","0","1"
"2320033","Na","0","N","0","Nt","0","Ne","0","1"
"2320034","Ca","0","K","0","Cl","0","Ka","0","1"
"2320035","结晶","0","混合物","0","化合物","0","结膜","0","1"
"2320036","1次","0","2次","0","3次","0","4次","0","1"
"2320037","分母","0","分父","0","分子","0","分封","0","1"
"2320040","氧","0","氢","0","水","0","碳","0","1"
"2320041","死火山","0","休眠火山","0","弱火山","0","伏火山","0","1"
"2320042","防洪","0","防火","0","保温","0","绝缘","0","1"
"2320043","Delta","0","Gamma","0","Zeta","0","Sigma","0","1"
"2320044","水瓶座","0","天蝎座","0","巨蟹座","0","狮子座","0","1"
"2320045","狮子座","0","水瓶座","0","天蝎座","0","巨蟹座","0","1"
"2320046","母线","0","顶点","0","边","0","面","0","1"
"2320049","2","0","3","0","5","0","7","0","1"
"2320050","25千米","0","15千米","0","20千米","0","33千米","0","1"
