8f800099514ba9e67e612634f7e0569152c6aba2615a72b4fb526666b6d863a4,c7781f1a1b0af9ebb61a53478614fcbc69f00c89783186b4433378893b75f3c1,d792532e04f4f6d811029a32cf1237a08d4fd8cd7186433adbdae7c4885843a2,cb8a1dd5eff79e924c33cc13068f7bcc46ea37e5dcab075d698eee5ba914bd52,2e5a662bd466a21671351f29b6f354e6583dc053833aa795cb520aced273ad05,f42b007ccabaa65556cd6c993bacbf18f11c9e65c02a1b3605dc3b5e291223ab,e9d8e86b89f8dcbec975ee55ec8cfb453f5263635cac48d521a25dd4c96886ad,b1ee56da6abafea9b37b025cfd2597bfae96e65baa210713edbc45b0396b26aa,f5653a52beed7aac2b5403448dc08925d9fbb8a17a44d5fc2548a00983e444bf,3f94d5e524e155a812b4e831fd380a34cc684308265aae37ac34de57ed6c6dae,d6779b7e1b08e52dae425050d5d74d01ee517c9980d97f9475c4256374e20e19,911e8feec23b5fb7a72e726df653e8cd58f4480c5699e41f2a235efd2b953e3e,68a87d9767b30efc6d92a3d956f4b9eaa1cb8685dbc2a22419640bce03ddfd01,6fad76fe4dce1c0b06a9040084613621728d6cfea9507abce90d50f5cd8d71e3,ba29105aa7c0c9aa9f9b2b829c0134f775240ff3ba75984ac95a4e892bf6f593,d81b6d8e6eed09b12d430bbd86cd914496edc56bbcfa661f48bc3d33e3cfc375,f95eb6bddba2b4d55d05aec0049a02eb066365c6fd7ae291c253f42bd3800857,38927d7b34583426b7cc729258cf96c05d3cf33cfd0539972ff83097286036e5,87db2b26caa2f29f92ba763a3b0cbb09aa97f6269c127282095a73c365c8f4db
"101601","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101601","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101701","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101701","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101801","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101801","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102001","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102001","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102101","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102101","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102201","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102201","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102301","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102301","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102501","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102501","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102601","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102601","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102701","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102701","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102801","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102801","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102901","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102901","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103001","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103001","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103101","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103101","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103201","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103201","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103301","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103301","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103401","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103401","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103601","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103601","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103701","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103701","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103801","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103801","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104001","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104001","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104201","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104201","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104301","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104301","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104401","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104401","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104501","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104501","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104601","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104601","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104701","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104701","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104801","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104801","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104901","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104901","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105001","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105001","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105101","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105101","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105201","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105201","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105301","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105301","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105401","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105401","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105501","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105501","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105601","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105601","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105701","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105701","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105801","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105801","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105901","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105901","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106001","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106001","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106101","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106101","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106301","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106301","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106401","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106401","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106501","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106501","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106601","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106601","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106701","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106701","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106801","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106801","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106901","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106901","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107001","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107001","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107101","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107101","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107501","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107501","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107601","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107601","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107701","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107701","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107801","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107801","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107901","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107901","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108001","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108001","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108101","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108101","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108201","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108201","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108301","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108301","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108401","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108401","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108501","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108501","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108601","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108601","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108701","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108701","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108801","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108801","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108901","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108901","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109001","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109001","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109101","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109101","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109201","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109201","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109301","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109301","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109401","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109401","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109501","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109501","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109601","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109601","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109701","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109701","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109801","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109801","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109901","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109901","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110001","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110001","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110101","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110101","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110301","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110301","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110401","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110401","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110501","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110501","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110601","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110601","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110701","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110701","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110801","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110801","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110901","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110901","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111001","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111001","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111101","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111101","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111201","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111201","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111301","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111301","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111401","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111401","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111501","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111501","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111601","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111601","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111701","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111701","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111801","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111801","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111901","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111901","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112001","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112001","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112101","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112101","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112201","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112201","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112301","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112301","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112401","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112401","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112501","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112501","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112601","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112601","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112701","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112701","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112801","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112801","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112901","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112901","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113001","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113001","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113101","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113101","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113201","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113201","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113301","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113301","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113401","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113401","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113501","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113501","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113601","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113601","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113701","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113701","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113801","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113801","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113901","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113901","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114001","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114001","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114101","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114101","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114201","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114201","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114301","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114301","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114401","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114401","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114501","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114501","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114601","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114601","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114701","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114701","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115001","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115001","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115501","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115501","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115601","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115601","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115701","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115701","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115801","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115801","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115901","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115901","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116001","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116001","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116201","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116201","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116301","28","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116301","29","0","1900","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116401","28","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116401","29","0","0","1900","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
