tbl,idx,stat
"voice_group","","362"
"sjr_proper_evaluation","","3"
"wac_present_still_data","sqlite_autoindex_wac_present_still_data_1","15 15 1"
"travel_result_except_unit_group","travel_result_except_unit_group_0_except_unit_group_id","1 1"
"clan_battle_period","clan_battle_period_0_clan_battle_id","65 1"
"clan_battle_period","sqlite_autoindex_clan_battle_period_1","65 1 1"
"room_chat_scenario","room_chat_scenario_0_id","323 9"
"room_chat_scenario","sqlite_autoindex_room_chat_scenario_1","323 9 1"
"login_bonus_detail","login_bonus_detail_0_login_bonus_id_1_count","305 10 2"
"redeem_unit","redeem_unit_0_unit_id","6 3"
"unit_status_coefficient","","1"
"caravan_map_layout","","319"
"travel_quest_data","travel_quest_data_0_travel_area_id","5 5"
"psy_drama_script","psy_drama_script_0_drama_id","667 61"
"pkb_batter_condition","","9"
"xeh_story_data","xeh_story_data_0_original_event_id","10 10"
"lto_letter_script","lto_letter_script_0_letter_id","54 54"
"clan_battle_archive_clan_rank","","14"
"dungeon_special_enemy_setting","dungeon_special_enemy_setting_0_special_battle_id","5 2"
"dungeon_special_enemy_setting","dungeon_special_enemy_setting_0_special_battle_id_1_enemy_identify","5 2 1"
"dungeon_special_enemy_setting","sqlite_autoindex_dungeon_special_enemy_setting_1","5 2 1"
"album_production_list","album_production_list_0_unit_id","2157 10"
"still","still_0_still_group_id","1552 5"
"still","still_0_story_id","1552 2"
"special_story_banner","special_story_banner_0_story_group_id","4 1"
"shiori_boss_condition","","123"
"special_still","","2"
"voice_group_chara","","294"
"dear_story_detail","dear_story_detail_0_story_group_id","561 21"
"dear_story_detail","dear_story_detail_0_story_group_id_1_chara_index","561 21 8"
"caravan_drama","caravan_drama_0_drama_id","589 59"
"sjr_parameter_evaluation","","4"
"nyx_story_data","nyx_story_data_0_story_phase","15 5"
"nyx_story_data","nyx_story_data_0_story_seq","15 1"
"clan_battle_s_boss_data","","320"
"clan_battle_2_map_data","clan_battle_2_map_data_0_clan_battle_id","307 5"
"love_rankup","love_rankup_0_unit_id","32 7"
"love_rankup","sqlite_autoindex_love_rankup_1","32 7 1"
"story_data","","299"
"tdf_schedule","","2"
"sre_add_times_data","sre_add_times_data_0_sre_id","168 168"
"taq_game_setting","","1"
"kaiser_special_battle","","3"
"pkb_pitcher_ball_type","pkb_pitcher_ball_type_0_pitcher_id","17 5"
"pkb_pitcher_ball_type","sqlite_autoindex_pkb_pitcher_ball_type_1","17 5 1"
"hatsune_present","hatsune_present_0_event_id","6 1"
"clan_cost_group","","6"
"navi_comment","","86"
"unit_skill_data_rf","unit_skill_data_rf_0_rf_skill_id","74 1"
"unit_skill_data_rf","unit_skill_data_rf_0_skill_id","74 1"
"metamorphose","metamorphose_0_type_id","4 2"
"metamorphose","sqlite_autoindex_metamorphose_1","4 2 1"
"legion_effective_unit","legion_effective_unit_0_legion_boss_id","76 19"
"legion_effective_unit","sqlite_autoindex_legion_effective_unit_1","76 19 1"
"srt_reward","","1"
"event_reminder","event_reminder_0_event_id","22 2"
"event_revival_wave_group_data","","4518"
"shiori_stationary_mission_data","","964"
"campaign_freegacha_sp","","1"
"redeem_unit_bg","","2"
"story_quest_data","","14"
"ub_auto_define","","294"
"miroku_special_battle","sqlite_autoindex_miroku_special_battle_1","3 3 1"
"sjr_score","sqlite_autoindex_sjr_score_1","9 3 1"
"spskill_label_data","","17"
"caravan_buff_disp","caravan_buff_disp_0_type_1_effect_id","14 7 2"
"kaiser_extermination_reward","","4"
"emblem_data","","1060"
"vote_unit","sqlite_autoindex_vote_unit_1","55 55 1"
"pct_itempoint","pct_itempoint_0_item_id","3 1"
"hatsune_diary_setting","","1"
"hatsune_quest","hatsune_quest_0_event_id","2440 20"
"secret_dungeon_enemy_info","sqlite_autoindex_secret_dungeon_enemy_info_1","30 5 1"
"room_unit_comments","room_unit_comments_0_unit_id","6611 24"
"room_unit_comments","sqlite_autoindex_room_unit_comments_1","6611 24 8 2 1"
"tower_story_detail","","156"
"quest_annihilation","sqlite_autoindex_quest_annihilation_1","154 154 1"
"caravan_schedule","caravan_schedule_0_coin_id","1 1"
"byway_quest_data","byway_quest_data_0_area_id","13 7"
"miroku_boss_data","","1"
"sjr_emblem","","2"
"legion_mission_data","legion_mission_data_0_category_id","29 6"
"travel_quest_sub_reward","travel_quest_sub_reward_0_reward_id","235 2"
"travel_quest_sub_reward","travel_quest_sub_reward_0_travel_quest_id","235 47"
"pkb_drama_data","","38"
"srt_score","","3"
"lsv_story_data","lsv_story_data_0_original_event_id","15 15"
"hatsune_daily_mission_data","","237"
"room_exclusive_condition","room_exclusive_condition_0_room_item_id","2 2"
"room_exclusive_condition","room_exclusive_condition_0_unit_id","2 1"
"login_bonus_message_data","login_bonus_message_data_0_login_bonus_id","528 66"
"rarity_6_quest_data","rarity_6_quest_data_0_rarity_6_quest_id","52 1"
"app_icon","","78"
"shiori_enemy_parameter","","3769"
"goldset_data","","70"
"sekai_add_times_data","","12"
"clan_battle_s_map_data","clan_battle_s_map_data_0_clan_battle_id","238 4"
"unit_unique_equip","","168"
"story_detail","story_detail_0_unlock_quest_id","1952 7"
"content_map_data","","5"
"sjr_ub_data","","30"
"legion_schedule","","1"
"kaiser_restriction_group","kaiser_restriction_group_0_restriction_group_id","100 20"
"kaiser_restriction_group","sqlite_autoindex_kaiser_restriction_group_1","100 20 1"
"srt_top_talk","srt_top_talk_0_talk_id","45 2"
"srt_panel","srt_panel_0_version","756 378"
"srt_panel","srt_panel_0_panel_id","756 4"
"nyx_drama_data","","10"
"skip_boss_data","","224"
"legion_effect","","2"
"space_battle_data","","1"
"space_schedule","","2"
"pct_evaluation","","5"
"dsb_story_data","dsb_story_data_0_original_event_id","9 9"
"uek_spine_anim_link","uek_spine_anim_link_0_anim_num","50 13"
"hatsune_multi_route_parameter","hatsune_multi_route_parameter_0_type","20 5"
"hatsune_multi_route_parameter","hatsune_multi_route_parameter_0_quest_id","20 2"
"hatsune_boss_condition","","564"
"sekai_enemy_parameter","","6"
"clan_battle_period_rank_reward","","688"
"event_story_detail","event_story_detail_0_story_group_id","556 9"
"worldmap","worldmap_0_map_type","5 2"
"training_quest_data","","30"
"taq_good_unit","","184"
"event_reminder_condition","event_reminder_condition_0_reminder_id","23 1"
"unit_introduction","unit_introduction_0_gacha_id","261 2"
"quest_reward_data","","5768"
"quest_data","quest_data_0_area_id","1137 8"
"space_top_data","space_top_data_0_story_id","16 3"
"space_top_data","space_top_data_0_space_id","16 8"
"ysn_story_data","ysn_story_data_0_original_event_id","135 68"
"hatsune_diary_data","hatsune_diary_data_0_contents_type","17 9"
"secret_dungeon_emblem_mission","","30"
"grand_arena_daily_rank_reward","","40"
"room_effect","","28"
"room_chat_info","","37"
"unit_unique_equipment","unit_unique_equipment_0_unit_id","171 1"
"unit_unique_equipment","sqlite_autoindex_unit_unique_equipment_1","171 1 1"
"unit_skill_data","","1705"
"mission_category_icon","","37"
"ccc_scenario","ccc_scenario_0_ccc_scenario_id","1000 200"
"emblem_mission_reward_data","emblem_mission_reward_data_0_reward_id","1125 2"
"emblem_mission_reward_data","emblem_mission_reward_data_0_mission_reward_id","1125 2"
"psy_reward","","11"
"tower_quest_fix_reward_group","","797"
"dvs_story_data","dvs_story_data_0_dvs_story_type","13 5"
"dvs_story_data","dvs_story_data_0_original_event_id","13 13"
"svd_story_data","svd_story_data_0_original_event_id","20 20"
"hatsune_special_mission_data","","823"
"sekai_unlock_story_condition","","5"
"dungeon_quest_data","dungeon_quest_data_0_dungeon_area_id","57 7"
"dungeon_quest_data","dungeon_quest_data_0_dungeon_area_id_1_floor_num","57 7 1"
"campaign_mission_reward_data","campaign_mission_reward_data_0_campaign_mission_reward_id","12 2"
"wac_data","wac_data_0_mural_group_id","415 30"
"wac_data","sqlite_autoindex_wac_data_1","415 415 1"
"emblem_mission_data","","909"
"pct_gaming_motion","","8"
"dear_reward","dear_reward_0_event_id_1_chara_index","370 14 5"
"shiori_mission_reward_data","shiori_mission_reward_data_0_mission_reward_id","1884 2"
"hatsune_unlock_unit_condition","hatsune_unlock_unit_condition_0_condition_mission_id","68 1"
"hatsune_unlock_unit_condition","hatsune_unlock_unit_condition_0_unit_id_1_event_id","68 2 1"
"room_chat_formation","","11"
"unit_ex_equipment_slot","","235"
"story_bulk_skip","","1"
"campaign_mission_data","campaign_mission_data_0_campaign_id_1_type","16 16 8"
"campaign_mission_data","campaign_mission_data_0_campaign_id","16 16"
"caravan_navi_comment","caravan_navi_comment_0_season_id","4 4"
"taq_incorrect_word","","5"
"hatsune_relay_data","","48"
"prizegacha_sp_data","prizegacha_sp_data_0_gacha_id","32 11"
"prizegacha_sp_data","sqlite_autoindex_prizegacha_sp_data_1","32 11 1"
"custom_mypage_group","","17"
"album_voice_list","album_voice_list_0_unit_id","3182 37"
"season_pack","season_pack_0_pack_type","99 17"
"season_pack","season_pack_0_mission_id","99 9"
"tdf_quest_data","","51"
"sjr_feature_group","","7"
"trial_battle_reward_data","","25"
"taq_drama_script","taq_drama_script_0_drama_id","30 6"
"travel_top_event_data","travel_top_event_data_0_top_event_id","18 1"
"travel_top_event_data","sqlite_autoindex_travel_top_event_data_1","18 1 1"
"hatsune_diary_script","hatsune_diary_script_0_diary_id","427 31"
"gift_message","","150"
"skill_action","","12522"
"ex_equipment_recycle_reward","","4"
"sre_enemy_parameter","","61"
"sre_effective_unit","sre_effective_unit_0_sre_boss_id_1_sre_id","209 30 30"
"sre_effective_unit","sqlite_autoindex_sre_effective_unit_1","209 30 1"
"sre_mission_category_data","","4"
"sjr_drama_script","sjr_drama_script_0_drama_id","223 10"
"cgg_drama","cgg_drama_0_drama_id","777 44"
"travel_quest_result_group","travel_quest_result_group_0_situation_group_id","17 4"
"travel_area_data","","1"
"ttk_story","ttk_story_0_ttk_score","5 1"
"sekai_schedule","","3"
"gacha_pickup","gacha_pickup_0_id_1_reward_id","25 7 1"
"gacha_pickup","gacha_pickup_0_id","25 7"
"gacha_pickup","sqlite_autoindex_gacha_pickup_1","25 7 1"
"prizegacha_data","","101"
"clan_battle_last_attack_reward","","3"
"clan_battle_schedule","","64"
"growth_parameter","","23"
"unit_background","","234"
"ex_equipment_category","","19"
"travel_decrease_time_cost","","36"
"travel_start_drama","travel_start_drama_0_drama_id","192 64"
"wts_story_data","wts_story_data_0_original_event_id","7 7"
"odds_name_data","","256"
"hatsune_series_gacha_reference","","3"
"hatsune_special_boss_ticket_count","","1"
"sekai_boss_mode","","12"
"gacha_data","gacha_data_0_exchange_id","841 4"
"room_character_skin_color","","238"
"room_item_detail","room_item_detail_0_lvup_trigger_type_2_1_lvup_trigger_id_2","559 559 559"
"room_item_detail","room_item_detail_0_lvup_trigger_type_1_lvup_trigger_id","559 280 280"
"room_item_detail","sqlite_autoindex_room_item_detail_1","559 2 1"
"redeem_static_price_group","","2"
"quest_defeat_notice","","6"
"ex_equipment_rankup_data","sqlite_autoindex_ex_equipment_rankup_data_1","5 2 1"
"byway_battle_quest_data","","13"
"taq_rewards","","13"
"cgg_completion_reward_data","cgg_completion_reward_data_0_completion_id","5 1"
"serial_group_data","","5"
"ttk_drama","ttk_drama_0_drama_id","62 11"
"hatsune_unlock_story_condition","hatsune_unlock_story_condition_0_event_id","551 9"
"clan_invite_level_group","","54"
"ex_equipment_data","","178"
"kaiser_add_times_data","","190"
"pct_reward","pct_reward_0_pct_point_type","1 1"
"uek_drama","uek_drama_0_drama_id","379 10"
"shiori_quest","shiori_quest_0_drop_reward_id","820 12"
"shiori_quest","shiori_quest_0_event_id","820 20"
"sekai_boss_fix_reward","","15"
"clan_battle_boss_fix_reward","","40"
"room_setup","","373"
"sp_battle_voice","sp_battle_voice_0_unit_id","54 14"
"sp_battle_voice","sqlite_autoindex_sp_battle_voice_1","54 1 1"
"event_navi_comment","","3838"
"thumbnail_hide_condition","","3"
"cooperation_quest_data","","6"
"chara_e_ticket_data","chara_e_ticket_data_0_jewel_store_id","9 1"
"legion_extermination_reward","","5"
"fke_happening_list","","20"
"tme_map_data","tme_map_data_0_event_id","12 12"
"uek_mission","","16"
"recover_stamina","","40"
"glossary_detail","","81"
"position_setting","","1"
"enemy_ignore_skill_rf","","177"
"caravan_shop_block_rank","","3"
"caravan_treasure","caravan_treasure_0_rarity_1_appraise_flag","24 8 4"
"music_list","","284"
"event_top_adv","event_top_adv_0_event_id_1_type","2252 15 5"
"shiori_boss","shiori_boss_0_wave_group_id_1","123 1"
"shiori_boss","shiori_boss_0_event_id_1_difficulty","123 3 1"
"shiori_boss","shiori_boss_0_event_id","123 3"
"hatsune_bg_change_data","hatsune_bg_change_data_0_target_type_1_area_id","111 56 2"
"gacha_exchange_lineup","gacha_exchange_lineup_0_exchange_id","581 3"
"campaign_schedule","","1800"
"unit_rarity","unit_rarity_0_unit_material_id","1367 6"
"unit_rarity","unit_rarity_0_unit_id","1367 6"
"unit_rarity","sqlite_autoindex_unit_rarity_1","1367 6 1"
"enemy_parameter","","15877"
"sre_mission_data","sre_mission_data_0_sre_id","50 50"
"sre_mission_data","sre_mission_data_0_sre_id_1_category_id","50 50 13"
"legion_boss_enemy_setting","","4"
"legion_quest_data","legion_quest_data_0_map_type","5 3"
"tower_enemy_parameter","","4255"
"ticket_gacha_data","","12"
"sp_lose_voice_group","sqlite_autoindex_sp_lose_voice_group_1","23 1 1"
"content_release_data","","46"
"caravan_event_effect","","7"
"caravan_dish_turn_effect","sqlite_autoindex_caravan_dish_turn_effect_1","4 2 1"
"tdf_wave_group_data","","51"
"cgg_goods_data","","63"
"tower_cloister_quest_data","","37"
"hatsune_bg_change","","2"
"custom_mypage","custom_mypage_0_still_group_id","228 228"
"guild","","23"
"mission_reward_data","mission_reward_data_0_mission_reward_id","926 6"
"music_content","","284"
"tower_ex_quest_data","tower_ex_quest_data_0_floor_num","50 1"
"event_enemy_parameter","","3764"
"shiori_description","shiori_description_0_type","27 1"
"shiori_quest_area","shiori_quest_area_0_event_id","98 3"
"secret_dungeon_schedule","","6"
"room_emotion_icon","","18"
"spskill_lv_initialize_data","","34"
"return_specialfes_banner","","22"
"caravan_sound_setting","caravan_sound_setting_0_scene_type_1_effect_type","36 6 3"
"caravan_sound_setting","caravan_sound_setting_0_scene_type","36 6"
"arcade_list","","10"
"kaiser_schedule","","1"
"pkb_drama","pkb_drama_0_drama_id","429 12"
"tower_quest_data","tower_quest_data_0_floor_num","710 1"
"svd_drama_script","svd_drama_script_0_drama_id","703 88"
"minigame","minigame_0_event_id","10 1"
"event_series_wave_group_data","","4518"
"clan_battle_period_lap_reward","","386"
"clan_battle_2_boss_data","","320"
"room_skin_color","","4"
"resist_data","","48"
"ccc_chara","","3"
"sjr_chara","","30"
"taq_unit","","72"
"serial_code_data","","26"
"legion_special_battle","","3"
"pct_system_fruits","","1"
"pct_system","","1"
"bmy_story_data","bmy_story_data_0_original_event_id","20 20"
"lsv_story_script","lsv_story_script_0_story_id","438 30"
"hatsune_quest_condition","hatsune_quest_condition_0_event_id","2440 20"
"login_bonus_adv","login_bonus_adv_0_login_bonus_id","88 7"
"unit_pos_adjustment","","4"
"mypage_frame","mypage_frame_0_group_id","5 1"
"sre_battle_bonus","sre_battle_bonus_0_sre_id_1_type","197 197 66"
"sre_battle_bonus","sre_battle_bonus_0_sre_id_1_sre_boss_id","197 197 29"
"sre_battle_bonus","sre_battle_bonus_0_type_1_sre_boss_id","197 66 10"
"sre_battle_bonus","sre_battle_bonus_0_type","197 66"
"taq_data","","1229"
"travel_top_event_drama","travel_top_event_drama_0_drama_id","1401 34"
"nyx_drama_script","nyx_drama_script_0_drama_id","735 74"
"hatsune_special_enemy","","343"
"hatsune_map","","14"
"room_item_announcement","","1"
"growth_parameter_unique","","2"
"enemy_m_parts","","440"
"wac_birthday_drama_script","wac_birthday_drama_script_0_drama_id","5994 83"
"cgg_completion_data","","5"
"travel_quest_result","","5"
"ttk_story_script","ttk_story_script_0_story_id","227 46"
"chara_fortune_reward","","40"
"experience_unit","","285"
"caravan_treasure_block_real","caravan_treasure_block_real_0_odds_id","59 20"
"vote_data","","1"
"dungeon_special_battle","dungeon_special_battle_0_quest_id","3 3"
"dungeon_special_battle","dungeon_special_battle_0_quest_id_1_mode","3 3 1"
"event_story_data","event_story_data_0_value","68 1"
"campaign_mission_schedule","","1"
"equipment_craft","","470"
"caravan_coin_shop_lineup","caravan_coin_shop_lineup_0_season_id","20 20"
"wts_navi_comment","wts_navi_comment_0_where_type","2 2"
"shiori_wave_group_data","","2490"
"hatsune_stationary_mission_data","hatsune_stationary_mission_data_0_event_id","3910 33"
"clan_battle_archive_person_rank","","6"
"unlock_rarity_6","unlock_rarity_6_0_material_id","928 9"
"unlock_rarity_6","unlock_rarity_6_0_unit_id_1_unlock_level","928 4 3"
"unlock_rarity_6","unlock_rarity_6_0_unit_id_1_slot_id","928 4 2"
"unlock_rarity_6","unlock_rarity_6_0_unit_id","928 4"
"unlock_rarity_6","sqlite_autoindex_unlock_rarity_6_1","928 4 2 1"
"item_e_ticket_data","item_e_ticket_data_0_exchange_number","251 3"
"item_e_ticket_data","item_e_ticket_data_0_ticket_id","251 11"
"item_e_ticket_data","sqlite_autoindex_item_e_ticket_data_1","251 11 1"
"unique_equipment_craft","","171"
"ccc_object","","5"
"sre_wave_group_data","sre_wave_group_data_0_wave_group_id","24 1"
"pkb_reward","","1"
"dsb_drama_script","dsb_drama_script_0_drama_id","963 54"
"event_revival_series_wave_group_data","","4518"
"fix_lineup_group_set_data","","48"
"clan_battle_odds_data","clan_battle_odds_data_0_odds_group_id","34 7"
"clan_battle_odds_data","sqlite_autoindex_clan_battle_odds_data_1","34 7 1 1"
"unit_data","unit_data_0_original_unit_id","306 62"
"ailment_data","","47"
"fbs_schedule","","24"
"broadcast_schedule","","5"
"travel_ex_event_drama","travel_ex_event_drama_0_drama_id","254 12"
"kmk_reward","","1"
"pct_tap_speed","","8"
"nop_drama_script","nop_drama_script_0_drama_id","2293 26"
"skip_monster_data","","4523"
"quest_condition_data","","1150"
"enemy_enable_voice","","117"
"clanprofile_content","","35"
"enemy_reward_data","","4608"
"won_story_data","won_story_data_0_unit_id_1_is_last","30 5 3"
"won_story_data","won_story_data_0_note_id","30 15"
"won_story_data","won_story_data_0_original_event_id","30 30"
"lsv_drama_script","lsv_drama_script_0_drama_id","2440 163"
"dungeon_skip_data","","8"
"room_item","","451"
"bmy_navi_comment","bmy_navi_comment_0_where_type","5 5"
"svd_story_script","svd_story_script_0_story_id","262 27"
"clan_battle_training_data","clan_battle_training_data_0_training_id","132 5"
"skill_cost","","284"
"notif_data","notif_data_0_unit_id","1860 8"
"notif_data","sqlite_autoindex_notif_data_1","1860 8 1"
"caravan_map_object","caravan_map_object_0_season_id","180 180"
"caravan_gacha_block_lineup","","1"
"caravan_dish","","10"
"arcade_story_list","arcade_story_list_0_arcade_id","19 4"
"omp_story_data","omp_story_data_0_story_seq","15 1"
"omp_story_data","omp_story_data_0_event_id","15 8"
"uek_boss","uek_boss_0_enemy_id","4 1"
"unlock_skill_data","","4"
"myprofile_content","","24"
"tdf_difficulty_icon_data","","5"
"sre_boss_data","sre_boss_data_0_sre_id_1_phase","7 7 3"
"sre_boss_data","sre_boss_data_0_sre_id","7 7"
"sre_boss_data","sqlite_autoindex_sre_boss_data_1","7 1 1"
"taq_kanji_list","","682"
"cgg_gacha_info","cgg_gacha_info_0_cgg_id","3 3"
"kaiser_quest_data","","5"
"vote_info","sqlite_autoindex_vote_info_1","3 3 1"
"tower_schedule","tower_schedule_0_opening_story_id","50 1"
"event_enemy_reward_group","","137"
"hatsune_diary_letter_script","hatsune_diary_letter_script_0_diary_id","151 51"
"hatsune_description","hatsune_description_0_event_id_1_type","733 7 3"
"campaign_freegacha","","31"
"clan_battle_recommend_data","clan_battle_recommend_data_0_recommend_group","9 3"
"arena_max_season_rank_reward","","118"
"unit_conversion","unit_conversion_0_unit_id","1 1"
"unit_promotion_status","sqlite_autoindex_unit_promotion_status_1","6500 26 1"
"unit_comments","unit_comments_0_unit_id_1_use_type","3116 6 4"
"unit_comments","unit_comments_0_unit_id","3116 6"
"dear_story_data","dear_story_data_0_value","28 1"
"quest_area_data","quest_area_data_0_map_type","146 37"
"unique_equipment_data","","171"
"travel_ex_event_data","","11"
"mme_story_data","mme_story_data_0_original_event_id","17 9"
"omp_drama","omp_drama_0_drama_id","601 67"
"dungeon_pattern_battle","dungeon_pattern_battle_0_quest_id","5 5"
"dungeon_pattern_battle","dungeon_pattern_battle_0_quest_id_1_pattern","5 5 1"
"arena_daily_rank_reward","","40"
"room_change","","1"
"chara_fortune_rail","","114"
"story_character_mask","","873"
"tips","","141"
"ttk_score","","4"
"tower_area_data","","50"
"event_boss_treasure_content","","2485"
"shiori_unlock_unit_condition","shiori_unlock_unit_condition_0_condition_mission_id","23 1"
"shiori_unlock_unit_condition","shiori_unlock_unit_condition_0_unit_id_1_event_id","23 1 1"
"hatsune_limit_chara","","10"
"hatsune_quiz_condition","hatsune_quiz_condition_0_event_id_1_quiz_id","12 6 2"
"hatsune_mission_reward_data","hatsune_mission_reward_data_0_mission_reward_id","8152 2"
"sd_navi_comment","","13"
"experience_team","","275"
"unique_equip_enhance_rate","unique_equip_enhance_rate_0_equipment_id","234 2"
"sekai_boss_damage_rank_reward","","15"
"secret_dungeon_floor_reward","secret_dungeon_floor_reward_0_dungeon_area_id","60 10"
"secret_dungeon_floor_reward","sqlite_autoindex_secret_dungeon_floor_reward_1","60 10 1"
"grand_arena_max_rank_reward","","79"
"combined_result_motion","","1"
"unit_profile","","238"
"ex_equipment_enhance_data","ex_equipment_enhance_data_0_rarity","17 5"
"ex_equipment_enhance_data","sqlite_autoindex_ex_equipment_enhance_data_1","17 5 1"
"specialfes_banner","","29"
"psy_drama","","11"
"ttk_weapon","ttk_weapon_0_ttk_score","4 1"
"tower_wave_group_data","","871"
"mhp_story_data","mhp_story_data_0_unit_id","17 3"
"mhp_story_data","mhp_story_data_0_original_event_id","17 17"
"login_bonus_data","","37"
"unit_attack_pattern","","1973"
"byway_story_detail","byway_story_detail_0_pre_story_id","9 9"
"byway_story_detail","byway_story_detail_0_unlock_quest_id","9 1"
"chara_story_status","","1203"
"visual_customize","","32"
"sre_extermination_reward","","8"
"sjr_rail","sjr_rail_0_rail_id","6594 13"
"apa_schedule","","1"
"wac_unit_search_data","wac_unit_search_data_0_unit_id","609 8"
"wac_unit_search_data","wac_unit_search_data_0_unit_search_id","609 2"
"travel_top_event_pos_detail","","8"
"hatsune_emblem_mission","hatsune_emblem_mission_0_event_id","243 3"
"won_story_script","won_story_script_0_story_id","300 50"
"sekai_top_story_data","sekai_top_story_data_0_sekai_id","8 4"
"clan_grade","","10"
"room_item_get_announcement","","20"
"exceed_level_unit","exceed_level_unit_0_unit_id","234 1"
"exceed_level_unit","sqlite_autoindex_exceed_level_unit_1","234 1 1"
"tp_recovery_at","","1"
"bg_data","sqlite_autoindex_bg_data_1","176 1"
"caravan_dice_reward_period","","1"
"ttk_enemy","","8"
"chara_fortune_scenario","","28"
"skill_data","","4652"
"love_chara","","12"
"sjr_name_later","","95"
"nop_drama_data","nop_drama_data_0_stage_id","18 6"
"hatsune_boss","hatsune_boss_0_wave_group_id_1","564 2"
"hatsune_boss","hatsune_boss_0_event_id_1_difficulty","564 5 1"
"hatsune_boss","hatsune_boss_0_event_id","564 5"
"clan_battle_boss_damage_rank","clan_battle_boss_damage_rank_0_damage_rank_id","160 4"
"clan_battle_boss_damage_rank","sqlite_autoindex_clan_battle_boss_damage_rank_1","160 4 1 1"
"wave_group_data","wave_group_data_0_wave_group_id","6815 2"
"campaign_mission_category","campaign_mission_category_0_campaign_id_1_type","2 2 1"
"equipment_enhance_rate","","507"
"tdf_phase_data","sqlite_autoindex_tdf_phase_data_1","10 5 1"
"pct_result","pct_result_0_character_id","4 2"
"shop_static_price_group","","6"
"event_bg_data","","1"
"sjr_course","","180"
"wac_drama_script","wac_drama_script_0_drama_id","17968 15"
"birthday_login_bonus_detail","birthday_login_bonus_detail_0_login_bonus_id","213 2"
"profile_frame","","11"
"sjr_name_former","","131"
"sjr_proper_feature","","30"
"legion_mission_category_data","","5"
"psy_note","","66"
"event_effect_setting","sqlite_autoindex_event_effect_setting_1","149 3 1"
"grand_arena_defence_reward","","1"
"chara_fortune_schedule","","10"
"unit_mypage_pos","","36"
