de7650f3878f330128244ec81157161f06100c63eeb5947d6a020bed28b7e865,6744b1b3537da969f13c8e212340adf46f4321211042ae2a961fc51962069d1c,43f5b20a88b0b82b09bafb914fb5958415c671689d4048b112b46beeec934161,9fba3ea6b8d23eee9fccbf666bb3f3ccdfba1f0fd130ea040040e77c8b7e1419,ea2dda6067322476d4cbc08075ed668d5f4fa454ece782c03d8de7bfb3ee990a,672fcb30b05f88d8a1e79ec4cc50aed61e906059612a218904f8588178fc88eb,c2461d697c678047bf697cde021e4b25e0a4c4e7af74b3c51ea003b56003e27d,09aa6b552d46a62e74ce6b03912fdd5b3225a37f62ea4f7d5d998b70c682abd1,25b9d4330949e31fd10afaa2aee40258616d742509ecc7e3221f768c64d91664,8248e5d00724052bb25c9b31dafb1c1dd74c2705e0343c3afd2d77d6734a7ffb
"2110024","코케라오토시","0","다루마오토시","0","야쿠오토시","0","마쿠오토시","0","1"
"2110025","코인","0","코일","0","라이스","0","라인","0","1"
"2110026","어패럴","0","패럴렐","0","내추럴","0","파라솔","0","1"
"2110028","워터마크","0","워터파크","0","파이어마크","0","파이어파크","0","1"
"2110031","여의찮다","0","에두르다","0","안심찮다","0","아우르다","0","1"
"2110032","경","0","뇌","0","시","0","랩","0","1"
"2110034","날개","0","집게","0","발톱","0","꼬리","0","1"
"2110035","물","0","레모네이드","0","콜라","0","사이다","0","1"
"2110036","뚜껑","0","덮개","0","냄비","0","천장","0","1"
"2110037","눈엣가시","0","눈곱","0","눈썹","0","눈물자국","0","1"
"2110038","한 치","0","두 치","0","세 치","0","네 치","0","1"
"2110039","호박","0","수박","0","주박","0","노각","0","1"
"2110040","덮친","0","엎친","0","미친","0","거친","0","1"
"2110041","죽","0","묵","0","쑥","0","축","0","1"
"2110042","水","0","風","0","火","0","土","0","1"
"2110043","冷","0","寒","0","氷","0","水","0","1"
"2110044","朝","0","韓","0","散","0","脇","0","1"
"2110045","不可","0","不適切","0","不道德","0","不在中","0","1"
"2110046","宣誓","0","先生","0","先制","0","占星","0","1"
"2110047","起牀","0","氣象","0","稀少","0","氣相","0","1"
"2110049","불","0","비","0","무","0","미","0","1"
"2110050","비","0","불","0","무","0","미","0","1"
"2110051","무","0","불","0","비","0","미","0","1"
"2110052","미","0","불","0","비","0","무","0","1"
"2110053","作心三日","0","馬耳東風","0","一日千秋","0","有名無実","0","1"
"2110054","김칫국","0","미역국","0","아욱국","0","된장국","0","1"
"2110056","포도","0","키위","0","수박","0","참외","0","1"
"2110058","百","0","十","0","千","0","万 ","0","1"
"2110060","十","0","九","0","八","0","七","0","1"
"2111001","해피 엔딩","0","저지먼트","0","베케이션","0","하이텐션","0","1"
"2111002","두두두두두~★","0","치에룬~☆","0","장난 아니네요★","0","꿈은 슈퍼스타☆☆★","0","1"
"2111003","뾰족하고 긴 귀","0","짐승의 귀와 꼬리","0","가장 인구가 많은 것","0","뿔이 두 개 있는 머리","0","1"
"2111004","카온","0","쿠온","0","파온","0","캬온","0","1"
"2111005","성장하다","0","빛나다","0","비싸다","0","교육하다","0","1"
"2120002","황동","0","황금","0","순은","0","청동","0","1"
"2120004","Liver","0","Lever","0","Lava","0","Level","0","1"
"2120005","트라우마","0","프네우마","0","수마트라","0","스트레스","0","1"
"2120006","떡비","0","줄비","0","밥비","0","술비","0","1"
"2120009","백동","0","흑동","0","은동","0","금동","0","1"
"2120011","대들보","0","소들보","0","중들보","0","상들보","0","1"
"2120012","전보","0","전차","0","전원","0","전등","0","1"
"2120013","미림","0","간장","0","식초","0","된장","0","1"
"2120014","세작","0","중작","0","대작","0","우전","0","1"
"2120016","개발","0","투자","0","예산","0","기사","0","1"
"2120017","휴식","0","초연","0","입장","0","퇴장","0","1"
"2120018","하이웨이","0","롱웨이","0","플라이어웨이","0","레일웨이","0","1"
"2120021","계란","0","바위","0","칼등","0","주먹","0","1"
"2120022","구두쇠","0","음악가","0","낚시꾼","0","수학자","0","1"
"2120023","3년","0","4년","0","2년","0","5년","0","1"
"2120025","장날","0","제삿날","0","설날","0","살날","0","1"
"2120026","간","0","목","0","위","0","뇌","0","1"
"2120027","一朝一夕","0","一鳥一石","0","一長一短","0","一兆一億","0","1"
"2120028","4개","0","2개","0","6개","0","8개","0","1"
"2120029","hello","0","hallo","0","herro","0","harro","0","1"
"2120031","우유부단","0","불언실행","0","일진일퇴","0","일진월보","0","1"
"2120033","금요일","0","목요일","0","일요일","0","월요일","0","1"
"2120034","수요일","0","금요일","0","목요일","0","화요일","0","1"
"2120035","다잉 메시지","0","더빙 메시지","0","댄싱 메시지","0","다이빙 메시지","0","1"
"2120036","금","0","은","0","동","0","백금","0","1"
"2120037","화장실","0","침실","0","옷장","0","부엌","0","1"
"2120038","거울 감","0","거울 귀","0","거울 울","0","거울 거","0","1"
"2120039","森","0","三","0","參","0","滲","0","1"
"2120042","중간","0","시작","0","끝","0","집","0","1"
"2120045","세 집","0","신수","0","평생","0","없음","0","1"
"2120046","쌀","0","콩","0","팥","0","없음","0","1"
"2120047","등","0","종로","0","한강","0","없음","0","1"
"2120048","구사일생","0","팔면육비","0","사분오열","0","십인십색","0","1"
"2120049","천재일우","0","백발백중","0","사면초가","0","일망타진","0","1"
"2120050","비행기","0","자동차","0","크루즈","0","전세기","0","1"
"2120051","10","0","9","0","2","0","7","0","1"
"2120053","파랑","0","빨강","0","검정","0","하양","0","1"
"2120054","오리","0","거위","0","백조","0","참새","0","1"
"2120055","적","0","가족","0","커플","0","사제","0","1"
"2120056","죽순","0","표고","0","두릅","0","아스파라거스","0","1"
"2120057","비지","0","시루","0","망개","0","찹쌀","0","1"
"2120058","손","0","발","0","입","0","팔","0","1"
"2120059","밥","0","밤","0","물","0","술","0","1"
"2120060","수박","0","참외","0","사과","0","자두","0","1"
"2120061","狐","0","狸","0","猫","0","兎","0","1"
"2121001","바이바이 외톨단","0","바닥쿵 방랑단","0","보람찬 방위단","0","알바만 반복단","0","1"
"2121002","디 오더 오브 게헤나 이모탈스","0","더 바탤리언 오브 하데스 이모탈스","0","더 바탤리언 오브 게헤나 이모탈스","0","디 오더 오브 하데스 이모탈스","0","1"
"2121003","절대처군","0","서약여군","0","성야여군","0","용맹여군","0","1"
"2121004","질풍의 헤카테","0","질풍의 아테나","0","질풍의 메티스","0","질풍의 다크 프린세스","0","1"
"2121005","1000000","0","10000000","0","1000","0","100000000","0","1"
"2130004","약지","0","엄지","0","소지","0","중지","0","1"
"2130005","중지","0","약지","0","엄지","0","검지","0","1"
"2130006","검지","0","중지","0","약지","0","엄지","0","1"
"2130007","술","0","고기","0","야채","0","쌀","0","1"
"2130008","세상 물정을 모름","0","가난함","0","고집이 셈","0","병을 앓음","0","1"
"2130009","床","0","病","0","原","0","尾","0","1"
"2130011","南","0","東","0","西","0","北","0","1"
"2130014","부엌","0","화장실","0","거실","0","드레스룸","0","1"
"2130015","九","0","七","0","六","0","八","0","1"
"2130016","샤미센","0","거문고","0","기타","0","피아노","0","1"
"2130018","天衣無法","0","再三再四","0","各樣各色","0","馬耳東風","0","1"
"2130019","赤","0","靑","0","蒼","0","碧","0","1"
"2130020","掛軸","0","皮","0","革","0","韋","0","1"
"2130021","羊頭苦肉","0","起承轉結","0","無錢取食","0","一誤再誤","0","1"
"2130022","秋","0","春","0","夏","0","冬","0","1"
"2130023","반","0","한","0","혼","0","단","0","1"
"2130024","탄","0","인","0","산","0","군","0","1"
"2130025","침","0","인","0","근","0","전","0","1"
"2130026","木乃伊","0","伊乃木","0","木伊乃","0","乃伊木","0","1"
"2130027","미온탕","0","열온탕","0","냉온탕","0","허브탕","0","1"
"2130028","自鳴琴","0","手風琴","0","口風琴","0","鉄琴","0","1"
"2130029","素描","0","点描","0","線描","0","寸描","0","1"
"2130030","욕심을 부린다","0","대담하다","0","부주의하다","0","평범하다","0","1"
"2130031","상의","0","하의","0","양말","0","모자","0","1"
"2130033","낚시","0","도박","0","식사","0","여성","0","1"
"2130034","소","0","말","0","용","0","뱀","0","1"
"2130035","좋은 일에 방해","0","나쁜 순간에 도움","0","돌연 찾아온 기회","0","고생이 겹치다","0","1"
"2130036","진토","0","비료","0","표토","0","염료","0","1"
"2130037","소","0","말","0","쥐","0","닭","0","1"
"2130039","실 한 오리","0","배 한 척","0","물 한 방울","0","풀 한 포기","0","1"
"2130041","지폐","0","잠","0","물 위","0","짐승의 얼굴","0","1"
"2130044","남을 쉽게 믿는다","0","남을 믿지 않는다","0","남에게 의지한다","0","남을 무시한다","0","1"
"2130045","망태기","0","말벌","0","산타","0","잠자리채","0","1"
"2130046","바늘","0","젓가락","0","빨대","0","실타래","0","1"
"2130047","혀","0","간","0","뇌","0","손","0","1"
"2130048","이끼","0","곰팡이","0","잡초","0","새싹","0","1"
"2130049","퇴고","0","재고","0","제고","0","출고","0","1"
"2130050","인맥이 넓다","0","지식이 많다","0","운동량이 많다","0","가진 땅이 넓다","0","1"
"2130052","옥의 티","0","옥의 티끌","0","옥의 띠","0","옥의 때","0","1"
"2130053","개발에 땀 나다","0","고양이발에 땀 나다","0","말굽에 땀 나다","0","쥐꼬리에 땀 나다","0","1"
"2130054","점입가경","0","점불가장","0","전전긍긍","0","전불고견","0","1"
"2130055","시인","0","시집","0","시","0","시를 쓰다","0","1"
"2130058","무화과","0","사과","0","살구","0","산딸기","0","1"
"2130059","두릅","0","미나리","0","궁채","0","고사리","0","1"
"2130061","복숭아","0","사과","0","파인애플","0","포도","0","1"
"2131001","이터널 어비스＝디바이더","0","딥 이터널＝에어 슬래셔","0","딥 이터널＝디바이더","0","이터널 어비스＝에어 슬래셔","0","1"
"2131002","기아스아포크리포·타이런트 코드","0","아포칼립스 코드・스리 식스","0","어비스 테크놀로지・헬 코드","0","기아스그리모어르・넘버 오브 사탄","0","1"
"2131003","백수","0","금수","0","선수","0","상수","0","1"
"2131004","덕질","0","오덕","0","숨덕","0","쇠질","0","1"
"2131005","캠프","0","그룹","0","부트","0","런닝","0","1"
"2210001","올챙이","0","청대장","0","수채","0","물방개","0","1"
"2210003","뿔","0","날개","0","꼬리","0","귀","0","1"
"2210004","메뚜기","0","공벌레","0","산호충강","0","룽고","0","1"
"2210005","까마귀","0","사다새","0","황새","0","앵무새","0","1"
"2210006","진저","0","갈릭","0","어니언","0","터메릭","0","1"
"2210007","아보카도","0","망고","0","두리안","0","람부탄","0","1"
"2210008","코리앤더","0","커민","0","카다몸","0","가람마살라","0","1"
"2210009","당근","0","피망","0","배추","0","오이","0","1"
"2210011","어류","0","포유류","0","조류","0","파충류","0","1"
"2210012","면역","0","파면","0","숙달","0","자기방어","0","1"
"2210013","귀","0","코","0","입","0","눈","0","1"
"2210015","족제빗과","0","다람쥣과","0","갯과","0","고양잇과","0","1"
"2210016","엄마","0","아빠","0","할아버지","0","할머니","0","1"
"2210018","코","0","입","0","귀","0","눈","0","1"
"2210019","연어","0","고등어","0","은어","0","잉어","0","1"
"2210020","낙타","0","판다","0","양","0","고릴라","0","1"
"2210021","치타","0","타조","0","사자","0","호랑이","0","1"
"2210022","코카투","0","뻐꾸기","0","딱따구리","0","부엉이","0","1"
"2210024","사랑니","0","우정니","0","희망니","0","송곳니","0","1"
"2210025","공작","0","플라밍고","0","황새","0","뇌조","0","1"
"2210026","타라바가니","0","즈와이가니","0","타카아시가니","0","모쿠즈가니","0","1"
"2210027","포도당","0","감귤당","0","레몬당","0","딸기당","0","1"
"2210029","소매","0","송이","0","표고","0","잎새","0","1"
"2210030","트러플","0","푸아그라","0","캐비어","0","육두구","0","1"
"2210032","연체동물","0","강체동물","0","해체동물","0","변체동물","0","1"
"2210034","피망","0","콩나물","0","양상추","0","양배추","0","1"
"2210035","서리태","0","누에콩","0","녹두","0","완두콩","0","1"
"2210037","상완이두근","0","상완일두근","0","가자미근","0","상완오두근","0","1"
"2210040","빨강","0","파랑","0","노랑","0","초록","0","1"
"2210041","1마리","0","20마리","0","5마리","0","10마리","0","1"
"2210042","귀","0","코","0","앞다리","0","꼬리","0","1"
"2210045","바다","0","강","0","호수","0","연못","0","1"
"2210046","부리가 부풀어오름","0","지상을 고속으로 달림","0","목이 360도 돌아감","0","나무를 쪼아 구멍을 뚫음","0","1"
"2210047","조개","0","산호","0","펜션","0","자갈","0","1"
"2210048","벚꽃","0","나팔꽃","0","산다화","0","국화","0","1"
"2210049","코골이","0","딸꾹질","0","재채기","0","하품","0","1"
"2210050","두개골","0","두투골","0","두애골","0","두고골","0","1"
"2210051","36℃ 전후","0","26℃ 전후","0","46℃ 전후","0","56℃ 전후","0","1"
"2210052","카멜레온","0","귀뚜라미","0","꼽등이","0","길앞잡이","0","1"
"2210054","사목어","0","팔목어","0","육목어","0","일목어","0","1"
"2210056","물곰","0","북극곰","0","반달곰","0","불곰","0","1"
"2210057","덥다","0","쓰다","0","시다","0","달다","0","1"
"2210058","반딧불이","0","매미","0","잠자리","0","벌","0","1"
"2210059","불독","0","솔티독","0","핫도그","0","아메리칸독","0","1"
"2210060","은행","0","단풍","0","진달래","0","거먕옻","0","1"
"2211001","유니","0","미소기","0","쿄우카","0","미미","0","1"
"2211002","임다","0","어흥","0","인 것이다","0","깡충♪","0","1"
"2211003","캬루","0","페코린느","0","콧코로","0","셰피","0","1"
"2211004","미사킷치","0","미삿치","0","미킷치","0","미사키 공","0","1"
"2211005","미소라","0","리리","0","크리아","0","프레시아","0","1"
"2220001","흰동가리","0","우뭇가사리","0","오모가리","0","애고사리","0","1"
"2220002","산다화","0","민들레","0","수국","0","나팔꽃","0","1"
"2220005","8개","0","10개","0","6개","0","12개","0","1"
"2220006","가짓과","0","장미과","0","운향과","0","박과","0","1"
"2220007","장수거북","0","할배거북","0","장군거북","0","할매거북","0","1"
"2220008","키위","0","파파야","0","파인애플","0","망고","0","1"
"2220009","갈대","0","올대","0","밀대","0","당길대","0","1"
"2220010","특별히 없다","0","음식을 소화한다","0","혈액을 만든다","0","해독 기능이 있다","0","1"
"2220012","일본원숭이","0","고릴라","0","침팬지","0","오랑우탄","0","1"
"2220015","방울벌레","0","귀뚜라미","0","철써기","0","사슴벌레","0","1"
"2220016","헤라클레스장수풍뎅이","0","아킬레스장수풍뎅이","0","아마조네스장수풍뎅이","0","페르세우스장수풍뎅이","0","1"
"2220017","4개","0","2개","0","3개","0","알 수 없다","0","1"
"2220018","북극곰","0","반달곰","0","불곰","0","흑곰","0","1"
"2220019","사마귀","0","사슴벌레","0","무당벌레","0","매미","0","1"
"2220020","볼주머니","0","살주머니","0","저축주머니","0","볼왕관","0","1"
"2220021","호접란","0","누리장","0","나리꽃","0","모란금매","0","1"
"2220022","세포","0","지방","0","심방","0","곤봉","0","1"
"2220023","귀뚜라미","0","여치","0","메뚜기","0","개미","0","1"
"2220024","복어","0","아귀","0","상어","0","범고래","0","1"
"2220025","국","0","이","0","눈","0","손","0","1"
"2220026","해파리","0","성게","0","오징어","0","문어","0","1"
"2220027","성게","0","해파리","0","오징어","0","문어","0","1"
"2220028","소","0","개","0","양","0","낙타","0","1"
"2220030","번데기","0","빈티지","0","밴디지","0","뻔질대기","0","1"
"2220031","악어","0","뱀","0","카멜레온","0","하마","0","1"
"2220033","망토비비","0","고릴라","0","침팬지","0","오랑우탄","0","1"
"2220034","사슴벌레","0","투구벌레","0","풍이","0","사마귀","0","1"
"2220038","7년 후","0","7개월 후","0","7주 후","0","7일 후","0","1"
"2220040","매화","0","해바라기","0","수국","0","코스모스","0","1"
"2220042","발","0","손","0","머리","0","허리","0","1"
"2220043","학명","0","본명","0","현명","0","실명","0","1"
"2220044","호모 사피엔스","0","호모 아지엔스","0","모모 사피엔스","0","이모 사피엔스","0","1"
"2220046","잠자리","0","매미","0","장수풍뎅이","0","방울벌레","0","1"
"2220047","종자식물","0","초자식물","0","속자식물","0","개자식물","0","1"
"2220048","모세혈관","0","모양혈관","0","모두혈관","0","모심혈관","0","1"
"2220049","어패류","0","조류","0","양서류","0","어류","0","1"
"2220050","해파리","0","새우","0","게","0","따개비","0","1"
"2220051","아르마딜로","0","고슴도치","0","호저","0","개미핥기","0","1"
"2220052","물","0","단백질","0","지질","0","탄수화물","0","1"
"2220054","뇌조","0","뻐꾸기","0","참새","0","물총새","0","1"
"2220056","피부","0","털","0","뼈","0","지방","0","1"
"2220057","호흡기","0","순환기","0","비뇨기","0","소화기","0","1"
"2220058","성게","0","문어","0","오징어","0","새우","0","1"
"2220059","포자","0","법사","0","모자","0","봉사","0","1"
"2220060","느타리버섯","0","잎새버섯","0","송이버섯","0","팽이버섯","0","1"
"2221001","미미","0","쿄우카","0","리리","0","사렌","0","1"
"2221002","트라 타이거","0","타라 타이거","0","트라이 로커","0","트라 라이온","0","1"
"2221003","펭포코린","0","퐁코린","0","펭페코린","0","풍포코린","0","1"
"2221004","미야코","0","토모","0","미사키","0","쿠루미","0","1"
"2221005","드로게이터","0","악어곤","0","악어도로로","0","종달새악어","0","1"
"2230001","알베도","0","알헤나","0","아르간","0","아르킨","0","1"
"2230003","쉬버링","0","아이들링","0","트래블링","0","셔링","0","1"
"2230005","췌장","0","간장","0","신장","0","심장","0","1"
"2230007","피헨","0","피러","0","피넛","0","피치","0","1"
"2230008","클래터링","0","그루밍","0","마운팅","0","개더링","0","1"
"2230010","악상어과","0","선상어과","0","중립상어과","0","청상어과","0","1"
"2230012","로즈메리","0","데이지메리","0","포피메리","0","선플라워메리","0","1"
"2230013","플랜지","0","레버","0","슬릿","0","라체트","0","1"
"2230014","수국","0","제비꽃","0","등나무","0","수양벚꽃","0","1"
"2230015","열매","0","잎","0","뿌리","0","줄기","0","1"
"2230016","드래곤프루트","0","잭프루트","0","미라클프루트","0","패션프루트","0","1"
"2230017","브로콜리","0","양배추","0","시금치","0","청경채","0","1"
"2230018","모비늘","0","부비늘","0","건비늘","0","습비늘","0","1"
"2230019","같음","0","기린이 더 많음","0","인간이 더 많음","0","개체에 따라 다름","0","1"
"2230021","리트리버","0","치와와","0","말티즈","0","볼로네즈","0","1"
"2230022","꿀풀과","0","국화과","0","미나릿과","0","볏과","0","1"
"2230023","하양","0","검정","0","줄무늬","0","빨강","0","1"
"2230024","카피바라","0","비버","0","뉴트리아","0","친칠라","0","1"
"2230026","메기","0","장어","0","미꾸라지","0","고등어","0","1"
"2230027","밀잠자리","0","물잠자리","0","실잠자리","0","왕잠자리","0","1"
"2230028","누에나방","0","잠자리","0","투구벌레","0","사슴벌레","0","1"
"2230029","장어","0","산천어","0","삼치","0","다랑어","0","1"
"2230030","3개","0","2개","0","1개","0","5개","0","1"
"2230031","실러캔스","0","가오리","0","백상아리","0","흉내문어","0","1"
"2230032","승모근","0","병모근","0","시모근","0","왕모근","0","1"
"2230033","비늘","0","눈","0","지느러미","0","입","0","1"
"2230034","XY","0","XX","0","YY","0","XZ","0","1"
"2230036","0개","0","15개","0","7개","0","23개","0","1"
"2230037","이토","0","사토","0","스즈키","0","타카하시","0","1"
"2230038","족제빗과","0","다람쥣과","0","갯과","0","고양잇과","0","1"
"2230040","갯과","0","고양잇과","0","돼지과","0","사향고양이과","0","1"
"2230043","장구벌레","0","굼벵이","0","수채","0","개미귀신","0","1"
"2230044","사마귀","0","거미","0","투구벌레","0","사슴벌레","0","1"
"2230045","쥐가 나다","0","고양이가 나다","0","개가 나다","0","토끼가 나다","0","1"
"2230046","볏과","0","진달랫과","0","제비꽃과","0","백합과","0","1"
"2230048","낙엽수","0","침엽수","0","활엽수","0","상록수","0","1"
"2230049","클로로필","0","케로로필","0","카로로필","0","키로로필","0","1"
"2230050","부엉이","0","뻐꾸기","0","닭","0","비둘기","0","1"
"2230051","달맞이꽃","0","달하늘꽃","0","별맞이꽃","0","별하늘꽃","0","1"
"2230052","앵무조개","0","까마귀조개","0","꾀꼬리조개","0","참새조개","0","1"
"2230053","아이아이","0","마이마이","0","카이카이","0","하이하이","0","1"
"2230055","가자미근","0","장어근","0","다랑어근","0","고등어근","0","1"
"2230058","지방","0","물","0","석유","0","꿈","0","1"
"2230059","고양이","0","개","0","너구리","0","여우","0","1"
"2230061","케이퍼","0","페퍼","0","래퍼","0","어퍼","0","1"
"2231001","성녀가면","0","마스크 드 쥰","0","노엘의 숙녀","0","백은 마스크","0","1"
"2231002","아오이","0","아야네","0","콧코로","0","이리야","0","1"
"2231003","탬버린","0","큰북","0","캐스터네츠","0","마라카스","0","1"
"2231004","유니","0","치에루","0","클로에","0","아오이","0","1"
"2231005","스즈나","0","에리코","0","니논","0","캬루","0","1"
"2310002","1","0","0","0","2","0","0.5","0","1"
"2310003","달","0","태양","0","화성","0","수성","0","1"
"2310005","토성","0","수성","0","화성","0","금성","0","1"
"2310006","루비","0","에메랄드","0","터키석","0","진주","0","1"
"2310009","열대저기압","0","온대저기압","0","한대저기압","0","건조대저기압","0","1"
"2310010","데시벨","0","헥토파스칼","0","밀리바","0","킬로그램","0","1"
"2310011","칼로리","0","미터","0","킬로그램","0","리터","0","1"
"2310012","6","0","12","0","24","0","9","0","1"
"2310014","24시간","0","12시간","0","36시간","0","48시간","0","1"
"2310015","모두 같음","0","철 1kg","0","모래 1kg","0","솜 1kg","0","1"
"2310016","1440분","0","1360분","0","1520분","0","1600분","0","1"
"2310017","M","0","N","0","E","0","W","0","1"
"2310018","백야","0","흑야","0","황야","0","적야","0","1"
"2310019","검정","0","빨강","0","하양","0","분홍","0","1"
"2310020","45도","0","30도","0","60도","0","90도","0","1"
"2310021","블랙홀","0","레드홀","0","블루홀","0","화이트홀","0","1"
"2310023","720도","0","180도","0","360도","0","540도","0","1"
"2310024","21","0","20","0","22","0","23","0","1"
"2310025","은하수","0","온하수","0","흙하수","0","규하수","0","1"
"2310026","실소","0","질소","0","수소","0","탄소","0","1"
"2310027","0.01미터","0","0.1미터","0","10미터","0","100미터","0","1"
"2310028","헤르츠","0","왈츠","0","스패츠","0","왓츠","0","1"
"2310030","스콜","0","크롤","0","숄","0","이콜","0","1"
"2310031","운석의 충돌","0","로켓의 충돌","0","인공위성의 충돌","0","지면에서의 폭발","0","1"
"2310032","365.24일","0","265.24일","0","165.24일","0","465.24일","0","1"
"2310034","약 29.5일","0","약 39.5일","0","약 49.5일","0","약 59.5일","0","1"
"2310035","단층","0","절층","0","할층","0","고층","0","1"
"2310036","비등","0","폭발","0","산화","0","액화","0","1"
"2310037","어는점","0","굳는점","0","추운점","0","차가운점","0","1"
"2310038","2kg","0","4kg","0","6kg","0","8kg","0","1"
"2310039","0","0","50","0","5050","0","-500","0","1"
"2310041","개기일식","0","부분일식","0","금환일식","0","전체일식","0","1"
"2310042","저항","0","반항","0","반발","0","대립","0","1"
"2310043","코일","0","호일","0","마일","0","네일","0","1"
"2310044","밀리미터","0","밀리리터","0","데시리터","0","킬로리터","0","1"
"2310045","200","0","160","0","150","0","155","0","1"
"2310047","3 × 2","0","3＋2","0","3－2","0","2＋3","0","1"
"2310049","보름달","0","반달","0","초승달","0","그믐달","0","1"
"2310051","銭","0","銀","0","銅","0","鉄","0","1"
"2310052","반도체","0","부도체","0","미절체","0","중연체","0","1"
"2310053","P파","0","Q파","0","R파","0","S파","0","1"
"2310054","물 1리터","0","10원 동전 100개","0","쌀 1홉","0","1만원 권으로\n100만원","0","1"
"2310056","썰물","0","당길물","0","자를물","0","밀물","0","1"
"2310059","원주율","0","밑변","0","높이","0","2","0","1"
"2310060","서리","0","우레","0","싸라기","0","우박","0","1"
"2311001","1200","0","1480","0","1100","0","1000","0","1"
"2311002","630","0","460","0","700","0","540","0","1"
"2311003","6400","0","1600","0","5400","0","7980","0","1"
"2311004","랜드솔","0","오마","0","동국","0","센토루스","0","1"
"2311005","1100루피","0","1000루피","0","1150루피","0","950루피","0","1"
"2320001","90도","0","0도","0","180도","0","360도","0","1"
"2320004","5개","0","2개","0","7개","0","9개","0","1"
"2320005","안타레스","0","홈런레스","0","파울레스","0","볼레스","0","1"
"2320006","루미놀","0","노네놀","0","제미놀","0","파르","0","1"
"2320008","6000℃","0","60℃","0","600℃","0","60000℃","0","1"
"2320009","녹말","0","청말","0","적말","0","황말","0","1"
"2320010","720","0","360","0","340","0","960","0","1"
"2320011","8분의 1","0","6분의 1","0","4분의 1","0","2분의 1","0","1"
"2320013","탄젠트","0","사인","0","코사인","0","코탄젠트","0","1"
"2320014","나눗셈의 결과값","0","곱셈의 결과값","0","덧셈의 결과값","0","뺄셈의 결과값","0","1"
"2320016","요오드 용액","0","황산 용액","0","탄소액","0","수소액","0","1"
"2320017","키르히호프의 법칙","0","헨리의 법칙","0","헤스의 법칙","0","돌턴의 법칙","0","1"
"2320018","파리자리","0","잠자리자리","0","나비자리","0","메뚜기자리","0","1"
"2320020","태양","0","지구","0","목성","0","달","0","1"
"2320021","겨울","0","봄","0","여름","0","가을","0","1"
"2320022","헬륨","0","칼륨","0","토륨","0","바륨","0","1"
"2320025","네온","0","이온","0","토온","0","후온","0","1"
"2320026","자연수","0","소수","0","총수","0","자연대수","0","1"
"2320029","임피던스","0","림보댄스","0","소셜댄스","0","훌라댄스","0","1"
"2320030","수은","0","순은","0","수화은","0","수용은","0","1"
"2320031","2회","0","1회","0","4회","0","12회","0","1"
"2320032","달","0","물고기떼","0","지열","0","해류","0","1"
"2320033","Na","0","N","0","Nt","0","Ne","0","1"
"2320034","Ca","0","K","0","Cl","0","Ka","0","1"
"2320035","결정","0","결빙","0","결절","0","결막","0","1"
"2320036","1번","0","2번","0","3번","0","4번","0","1"
"2320037","분모","0","분부","0","분형","0","분자","0","1"
"2320040","산소","0","수소","0","취소","0","탄소","0","1"
"2320041","사화산","0","휴화산","0","약화산","0","복화산","0","1"
"2320042","아스베스트","0","아스라스트","0","아스미스트","0","아스가스트","0","1"
"2320043","델타","0","감마","0","제타","0","시그마","0","1"
"2320044","물병자리","0","전갈자리","0","게자리","0","사자자리","0","1"
"2320045","사자자리","0","물병자리","0","전갈자리","0","게자리","0","1"
