sre_battle_bonus_id,type,sre_boss_id,sre_id,phase,condition_hp,condition_time,sre_battle_effect_id,duration,title,description,battle_bonus_story_id
"300125","1","3001","3","1","121000000000","-1","300125","36000","무적 15초","배틀 시작부터 15초간 아군이 무적 상태가 된다","0"
"300126","1","3001","3","1","88000000000","-1","300126","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300127","1","3001","3","1","44000000000","-1","300127","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300128","1","3001","3","1","11000000000","-1","300128","36000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300201","1","3002","3","1","1067000000000","-1","300201","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300202","1","3002","3","1","1209000000000","-1","300202","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300203","1","3002","3","1","1170000000000","-1","300203","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300204","1","3002","3","1","1131000000000","-1","300204","36000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300205","1","3002","3","1","1092000000000","-1","300205","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300206","1","3002","3","1","1040000000000","-1","300206","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300207","1","3002","3","1","962000000000","-1","300207","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300208","1","3002","3","1","923000000000","-1","300208","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300209","1","3002","3","1","871000000000","-1","300209","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300210","1","3002","3","1","832000000000","-1","300210","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300211","1","3002","3","1","780000000000","-1","300211","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300212","1","3002","3","1","741000000000","-1","300212","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300213","1","3002","3","1","702000000000","-1","300213","36000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300214","1","3002","3","1","663000000000","-1","300214","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300215","1","3002","3","1","611000000000","-1","300215","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300216","1","3002","3","1","533000000000","-1","300216","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300217","1","3002","3","1","481000000000","-1","300217","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300218","1","3002","3","1","442000000000","-1","300218","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300219","1","3002","3","1","403000000000","-1","300219","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300220","1","3002","3","1","351000000000","-1","300220","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300221","1","3002","3","1","312000000000","-1","300221","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300222","1","3002","3","1","273000000000","-1","300222","36000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300223","1","3002","3","1","234000000000","-1","300223","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300224","1","3002","3","1","182000000000","-1","300224","36000","TP 150 증가","배틀 시작 시 아군의 TP가 150 증가","0"
"300225","1","3002","3","1","143000000000","-1","300225","36000","무적 15초","배틀 시작부터 15초간 아군이 무적 상태가 된다","0"
"300226","1","3002","3","1","104000000000","-1","300226","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300227","1","3002","3","1","52000000000","-1","300227","36000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300228","1","3002","3","1","13000000000","-1","300228","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300301","1","3003","3","1","1067000000000","-1","300301","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300302","1","3003","3","1","1023000000000","-1","300302","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300303","1","3003","3","1","957000000000","-1","300303","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300304","1","3003","3","1","924000000000","-1","300304","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300305","1","3003","3","1","880000000000","-1","300305","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300306","1","3003","3","1","847000000000","-1","300306","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300307","1","3003","3","1","814000000000","-1","300307","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300308","1","3003","3","1","781000000000","-1","300308","36000","매초 HP 회복 90초","배틀 시작부터 90초간 아군의 HP가 매초 회복","0"
"300309","1","3003","3","1","737000000000","-1","300309","36000","매초 TP 증가 90초","배틀 시작부터 90초간 아군의 TP가 매초 증가","0"
"300310","1","3003","3","1","704000000000","-1","300310","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300311","1","3003","3","1","660000000000","-1","300311","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300312","1","3003","3","1","594000000000","-1","300312","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300313","1","3003","3","1","561000000000","-1","300313","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300314","1","3003","3","1","517000000000","-1","300314","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300315","1","3003","3","1","484000000000","-1","300315","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300316","1","3003","3","1","451000000000","-1","300316","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300317","1","3003","3","1","407000000000","-1","300317","36000","매초 HP 회복 90초","배틀 시작부터 90초간 아군의 HP가 매초 회복","0"
"300318","1","3003","3","1","374000000000","-1","300318","36000","매초 TP 증가 90초","배틀 시작부터 90초간 아군의 TP가 매초 증가","0"
"300319","1","3003","3","1","341000000000","-1","300319","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300320","1","3003","3","1","297000000000","-1","300320","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300321","1","3003","3","1","264000000000","-1","300321","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300322","1","3003","3","1","231000000000","-1","300322","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300323","1","3003","3","1","198000000000","-1","300323","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300324","1","3003","3","1","154000000000","-1","300324","36000","TP 150 증가","배틀 시작 시 아군의 TP가 150 증가","0"
"300325","1","3003","3","1","121000000000","-1","300325","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300326","1","3003","3","1","88000000000","-1","300326","36000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300327","1","3003","3","1","44000000000","-1","300327","36000","매초 HP 회복 90초","배틀 시작부터 90초간 아군의 HP가 매초 회복","0"
"300328","1","3003","3","1","11000000000","-1","300328","36000","매초 TP 증가 90초","배틀 시작부터 90초간 아군의 TP가 매초 증가","0"
"300401","1","3004","3","1","1261000000000","-1","300401","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300402","1","3004","3","1","1209000000000","-1","300402","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300403","1","3004","3","1","1170000000000","-1","300403","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300404","1","3004","3","1","1131000000000","-1","300404","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300405","1","3004","3","1","1092000000000","-1","300405","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300406","1","3004","3","1","1001000000000","-1","300406","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300407","1","3004","3","1","962000000000","-1","300407","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300408","1","3004","3","1","923000000000","-1","300408","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300409","1","3004","3","1","871000000000","-1","300409","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300410","1","3004","3","1","832000000000","-1","300410","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300411","1","3004","3","1","780000000000","-1","300411","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300412","1","3004","3","1","741000000000","-1","300412","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300413","1","3004","3","1","702000000000","-1","300413","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300414","1","3004","3","1","663000000000","-1","300414","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300415","1","3004","3","1","572000000000","-1","300415","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300416","1","3004","3","1","533000000000","-1","300416","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300417","1","3004","3","1","481000000000","-1","300417","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300418","1","3004","3","1","442000000000","-1","300418","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300419","1","3004","3","1","403000000000","-1","300419","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300420","1","3004","3","1","351000000000","-1","300420","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300421","1","3004","3","1","312000000000","-1","300421","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300422","1","3004","3","1","273000000000","-1","300422","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300423","1","3004","3","1","234000000000","-1","300423","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300424","1","3004","3","1","182000000000","-1","300424","36000","TP 150 증가","배틀 시작 시 아군의 TP가 150 증가","0"
"300425","1","3004","3","1","143000000000","-1","300425","36000","무적 15초","배틀 시작부터 15초간 아군이 무적 상태가 된다","0"
"300426","1","3004","3","1","104000000000","-1","300426","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300427","1","3004","3","1","52000000000","-1","300427","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300428","1","3004","3","1","13000000000","-1","300428","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300501","1","3005","3","1","4850000000000","-1","300501","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300502","1","3005","3","1","4650000000000","-1","300502","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300503","1","3005","3","1","4500000000000","-1","300503","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300504","1","3005","3","1","4350000000000","-1","300504","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300505","1","3005","3","1","4200000000000","-1","300505","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300506","1","3005","3","1","4000000000000","-1","300506","36000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300507","1","3005","3","1","3850000000000","-1","300507","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300508","1","3005","3","1","3700000000000","-1","300508","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300509","1","3005","3","1","3550000000000","-1","300509","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300510","1","3005","3","1","3350000000000","-1","300510","36000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300511","1","3005","3","1","3200000000000","-1","300511","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300512","1","3005","3","1","3000000000000","-1","300512","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300513","1","3005","3","1","2850000000000","-1","300513","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300514","1","3005","3","1","2700000000000","-1","300514","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300515","1","3005","3","1","2550000000000","-1","300515","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300516","1","3005","3","1","2350000000000","-1","300516","36000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300517","1","3005","3","1","2200000000000","-1","300517","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300518","1","3005","3","1","2050000000000","-1","300518","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300519","1","3005","3","1","1850000000000","-1","300519","36000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300520","1","3005","3","1","1700000000000","-1","300520","36000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300521","1","3005","3","1","1550000000000","-1","300521","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300522","1","3005","3","1","1350000000000","-1","300522","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300523","1","3005","3","1","1200000000000","-1","300523","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300524","1","3005","3","1","2310000000000","-1","300524","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300525","1","3005","3","1","1980000000000","-1","300525","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300526","1","3005","3","1","1540000000000","-1","300526","36000","TP 150 증가","배틀 시작 시 아군의 TP가 150 증가","0"
"300527","1","3005","3","1","1210000000000","-1","300527","36000","무적 15초","배틀 시작부터 15초간 아군이 무적 상태가 된다","0"
"300528","1","3005","3","1","880000000000","-1","300528","36000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300529","1","3005","3","1","440000000000","-1","300529","36000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300530","1","3005","3","1","48400000000","-1","300530","36000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300601","1","3006","3","1","2134000000000","-1","300601","54000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300602","1","3006","3","1","1980000000000","-1","300602","54000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300603","1","3006","3","1","1848000000000","-1","300603","54000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300604","1","3006","3","1","1694000000000","-1","300604","54000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300605","1","3006","3","1","1562000000000","-1","300605","54000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300606","1","3006","3","1","1408000000000","-1","300606","54000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300607","1","3006","3","1","1254000000000","-1","300607","54000","매초 HP 회복 90초","배틀 시작부터 90초간 아군의 HP가 매초 회복","0"
"300608","1","3006","3","1","1122000000000","-1","300608","54000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300609","1","3006","3","1","968000000000","-1","300609","54000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300610","1","3006","3","1","814000000000","-1","300610","54000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300611","1","3006","3","1","682000000000","-1","300611","54000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300612","1","3006","3","1","594000000000","-1","300612","54000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300613","1","3006","3","1","462000000000","-1","300613","54000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300614","1","3006","3","1","308000000000","-1","300614","54000","매초 HP 회복 90초","배틀 시작부터 90초간 아군의 HP가 매초 회복","0"
"300615","1","3006","3","1","242000000000","-1","300615","54000","무적 15초","배틀 시작부터 15초간 아군이 무적 상태가 된다","0"
"300616","1","3006","3","1","176000000000","-1","300616","54000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300617","1","3006","3","1","88000000000","-1","300617","54000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300618","1","3006","3","1","22000000000","-1","300618","54000","마법 방어 감소 90초","배틀 시작부터 90초간 적의 마법 방어력이 감소","0"
"300701","1","3007","3","1","2619000000000","-1","300701","54000","매초 HP 회복 90초","배틀 시작부터 90초간 아군의 HP가 매초 회복","0"
"300702","1","3007","3","1","2430000000000","-1","300702","54000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300703","1","3007","3","1","2268000000000","-1","300703","54000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300704","1","3007","3","1","2079000000000","-1","300704","54000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300705","1","3007","3","1","1917000000000","-1","300705","54000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300706","1","3007","3","1","1728000000000","-1","300706","54000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300707","1","3007","3","1","1539000000000","-1","300707","54000","매초 TP 증가 90초","배틀 시작부터 90초간 아군의 TP가 매초 증가","0"
"300708","1","3007","3","1","1377000000000","-1","300708","54000","매초 HP 회복 90초","배틀 시작부터 90초간 아군의 HP가 매초 회복","0"
"300709","1","3007","3","1","1188000000000","-1","300709","54000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300710","1","3007","3","1","999000000000","-1","300710","54000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
"300711","1","3007","3","1","837000000000","-1","300711","54000","물리 공격 증가 90초","배틀 시작부터 90초간 아군의 물리 공격력이 증가","0"
"300712","1","3007","3","1","729000000000","-1","300712","54000","마법 공격 증가 90초","배틀 시작부터 90초간 아군의 마법 공격력이 증가","0"
"300713","1","3007","3","1","567000000000","-1","300713","54000","물리 방어 감소 90초","배틀 시작부터 90초간 적의 물리 방어력이 감소","0"
"300714","1","3007","3","1","378000000000","-1","300714","54000","매초 TP 증가 90초","배틀 시작부터 90초간 아군의 TP가 매초 증가","0"
"300715","1","3007","3","1","297000000000","-1","300715","54000","스턴 15초","배틀 시작부터 15초간 적이 스턴 상태가 된다","0"
"300716","1","3007","3","1","216000000000","-1","300716","54000","매초 HP 회복 90초","배틀 시작부터 90초간 아군의 HP가 매초 회복","0"
"300717","1","3007","3","1","108000000000","-1","300717","54000","물리 공격 감소 90초","배틀 시작부터 90초간 적의 물리 공격력이 감소","0"
"300718","1","3007","3","1","27000000000","-1","300718","54000","마법 공격 감소 90초","배틀 시작부터 90초간 적의 마법 공격력이 감소","0"
