gacha_id,event_id,gacha_name,item_type,item_id,cost,repeat_step
"10053","10053","Re:제로부터 모이는 이세계 식탁","2","60522","1","5"
"10054","10054","데뷔탕트 샹그릴라 크리스마스이브의 러브 게임","2","60532","1","6"
"10055","10055","프레젠트 패닉! 랜드솔의 산타들","2","60542","1","5"
"10056","10056","신춘 미식가 프린세스! 한 방에 건 소녀들","2","60552","1","6"
"10057","10057","질주! 랜드솔 길드 레이스","2","60562","1","5"
"10058","10058","인연, 맺어서. 마음, 이어서.","2","60572","1","6"
"10059","10059","인연, 맺어서. 마음, 이어서.","2","60572","1","6"
"10060","10060","마법소녀 두 사람은 미스티&퓨어리","2","60592","1","5"
"10061","10061","신데렐라 레슨 화려한 나날은 사과 맛","2","60602","1","6"
"10062","10062","스타라이트 프린세스 Re:M@STER!","2","60612","1","5"
"10063","10063","스타라이트 프린세스 Re:M@STER!","2","60612","1","5"
"10064","10064","강철의 성녀와 성스러운 학교의 이단아","2","60632","1","6"
"10065","10065","베푸는 재단과 성스러운 학교의 이단아","2","60642","1","5"
"10066","10066","이노리 SOS!! 타임 트래블 드래곤즈","2","60652","1","6"
"10067","10067","목장의 네 농부 가난한 목장 분투기!","2","60662","1","5"
"10068","10068","이심전심! 아오이 토이 프렌즈","2","60672","1","6"
"10069","10069","이상한 나라의 리노 작은 앨리스와 희망의 그림책","2","60682","1","5"
"10070","10070","엔드리스 서머 프로듀스 둘이 독점한 한여름의 파라다이스","2","60692","1","6"
"10071","10071","칠석 검객 여정담 하늘에 흐르는 여름의 사랑","2","60702","1","5"
"10072","10072","카르미나 서머 라이브 저스트 어 모먼트!","2","60712","1","6"
"10073","10073","미사토 여름 응원! 꿈을 좇는 한여름의 나인","2","60722","1","5"
"10074","10074","일리걸 오에도 카르테 Dr. 미츠키의 진찰실","2","60732","1","6"
"10075","10075","해피 체인지 엔젤즈","2","60742","1","5"
"10076","10076","할로윈 세이버즈 스크램블! 복슬복슬 포획 대작전","2","60752","1","6"
"10077","10077","울려라! 절규! 할로윈 고스트 페스티벌","2","60762","1","5"
"10078","10078","마법소녀 외전 매지컬★느와르즈!","2","60772","1","6"
"10079","10079","마법 제독 러블리★모니카 렛츠 고! 매지컬 콰르텟!","2","60782","1","5"
"10080","10080","메리 푸딩 크리스마스! 하늘을 나는 소녀와 정성 담긴 과자","2","60792","1","6"
"10081","10081","데뷔탕트 샹그릴라 크리스마스이브의 러브 게임","2","60802","1","6"
"10082","10082","신춘 미식 메모리즈 셰피의 심부름 대작전!","2","60812","1","6"
"10083","10083","신춘 미식가 프린세스! 한 방에 건 소녀들","2","60822","1","6"
"10084","10084","Re:member 내 소원이 이어가는 미래","2","60832","1","6"
"10085","10085","Re:member 내 소원이 이어가는 미래","2","60842","1","6"
"10086","10086","인연, 맺어서. 마음, 이어서.","2","60852","1","6"
"10087","10087","인연, 맺어서. 마음, 이어서.","2","60852","1","6"
"10088","10088","스위트 타이니 스테이지! 신인 여배우와 리틀 레이디","2","60872","1","6"
"10089","10089","신데렐라 레슨 화려한 나날은 사과 맛","2","60882","1","6"
"10090","10090","보물 환영! 인비저블 스틸러즈","2","60892","1","6"
"10091","10091","강철의 성녀와 성스러운 학교의 이단아","2","60902","1","6"
"10092","10092","에피소드 오브 파이러츠 해적섬의 저주받은 보물","2","60912","1","6"
"10093","10093","이노리 SOS!! 타임 트래블 드래곤즈","2","60922","1","6"
"10094","10094","엔조이＆리프레시! 울퉁불퉁 걸즈 캠프","2","60932","1","6"
"10095","10095","이심전심! 아오이 토이 프렌즈","2","60942","1","6"
"10096","10096","트윙클 서머 게임 \n여름 바다에 빛나는 세 가지 마음","2","60952","1","6"
"10097","10097","엔드리스 서머 프로듀스 둘이 독점한 한여름의 파라다이스","2","60962","1","6"
"10098","10098","리틀 서머 메모리즈 물가에서 찾아낸 작은 행복","2","60972","1","6"
"10099","10099","카르미나 서머 라이브 저스트 어 모먼트!","2","60982","1","6"
"10100","10100","마호마호 미라클 저니! 여행하는 소녀와 땅끝의 커다란 나무","2","60992","1","6"
"10101","10101","일리걸 오에도 카르테 Dr. 미츠키의 진찰실","2","61002","1","6"
"10102","10102","좋아요! 러브! 총집합! 지고의 제전과 소녀의 비밀스런 덕질","2","61012","1","6"
"10103","10103","할로윈 세이버즈 스크램블! 복슬복슬 포획 대작전","2","61022","1","6"
"10104","10104","트라이벌 스피리츠 치켜올린 검과 긍지의 가교","2","61032","1","6"
"10105","10105","마법소녀 외전 매지컬★느와르즈!","2","61042","1","6"
"10106","10106","해피 해프닝 행복의 쌍둥이 천사와 성야의 선물","2","61052","1","6"
"10107","10107","메리 푸딩 크리스마스! 하늘을 나는 소녀와 정성 담긴 과자","2","61062","1","6"
"10108","10108","온천 수증기 망년기담 새해 첫날 해돋이에 잔을","2","61072","1","6"
"19003","10003","뱀파이어 헌터 with 이리야 토벌증 교환","2","60022","1","5"
