command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
"5003","5","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_005","0","0","","","",""
"5004","5","11","122611","레이와 히요리…\n두 사람에게 지지 않도록\n나도 최선을 다해서…!","7","1","0","0","0","1"
"5005","5","91","0","","","","","","",""
"5006","5","3","122611","sjr_talk_idle","1","","","0.2","",""
"6001","6","1","1","122511","100","40","-194","1.65","1","sjr_talk_idle"
"6002","6","3","122511","sjr_talk_arm_crossed_joy_look","0","sjr_talk_arm_crossed_look_loop","1","0.2","0",""
"6003","6","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_006","0","0","","","",""
"6004","6","11","122511","이렇게 서로 겨루는\n것도 좋네\n너도 응원\n잘 부탁해","6","1","0","0","0","1"
"6005","6","91","0","","","","","","",""
"6006","6","3","122511","sjr_talk_idle","1","","","0.2","",""
"7001","7","1","1","122511","100","40","-194","1.65","1","sjr_talk_idle"
"7002","7","3","122511","sjr_talk_mouth_hidden2_shy","1","","","0.2","",""
"7003","7","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_007","0","0","","","",""
"7004","7","11","122511","이런 차림으로 달리는 건\n좀 부끄럽네…\n너무 보지 말아 줘…","6","1","0","0","0","1"
"7005","7","91","0","","","","","","",""
"7006","7","3","122511","sjr_talk_idle","1","","","0.2","",""
"8001","8","1","1","122511","100","40","-194","1.65","1","sjr_talk_idle"
"8002","8","3","122511","sjr_talk_mouth_hidden","1","","","0.2","",""
"8003","8","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_008","0","0","","","",""
"8004","8","11","122511","헤에, 강자가 모두\n모인 것 같네\n이건 나도 최선을 다해\n임해야겠어…!","6","1","0","0","0","1"
"8005","8","91","0","","","","","","",""
"8006","8","3","122511","sjr_talk_idle","1","","","0.2","",""
"9001","9","1","1","122511","100","40","-194","1.65","1","sjr_talk_idle"
"9002","9","3","122511","sjr_talk_stepback_surprise","1","","","0.2","",""
"9003","9","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_009","0","0","","","",""
"9004","9","11","122511","코스에는 장애물과\n마물이…?\n비치 플래그스라는 게\n이런 경기였나","6","1","0","0","0","1"
"9005","9","91","0","","","","","","",""
"9006","9","3","122511","sjr_talk_idle","1","","","0.2","",""
"10001","10","1","1","122511","100","40","-194","1.65","1","sjr_talk_idle"
"10002","10","3","122511","sjr_talk_thinking_blink","1","","","0.2","",""
"10003","10","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_010","0","0","","","",""
"10004","10","11","122511","유이는 괜찮으려나\n히요리는 기뻐할 것\n같지만…\n아니, 믿어야겠지","5","1","0","0","0","1"
"10005","10","91","0","","","","","","",""
"10006","10","3","122511","sjr_talk_idle","1","","","0.2","",""
"11001","11","1","1","122411","100","40","-194","1.65","1","sjr_talk_idle"
"11002","11","3","122411","sjr_talk_eieio","0","sjr_talk_eieio_loop","1","0.2","0",""
"11003","11","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_011","0","0","","","",""
"11004","11","11","122411","준비운동도 완벽!\n내가 1등\n할 테니까~!","6","1","0","0","0","1"
"11005","11","91","0","","","","","","",""
"11006","11","3","122411","sjr_talk_idle","1","","","0.2","",""
"12001","12","1","1","122411","100","40","-194","1.65","1","sjr_talk_idle"
"12002","12","3","122411","sjr_talk_arm_opened_wink","1","","","0.2","",""
"12003","12","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_012","0","0","","","",""
"12004","12","11","122411","엣헤헤~!\n수영복은 움직이기 편해서\n좋다니까~!\n신바람 난다~!","6","1","0","0","0","1"
"12005","12","91","0","","","","","","",""
"12006","12","3","122411","sjr_talk_idle","1","","","0.2","",""
"13001","13","1","1","122411","100","40","-194","1.65","1","sjr_talk_idle"
"13002","13","3","122411","sjr_talk_doya","0","sjr_talk_doya_loop","1","0.2","0",""
"13003","13","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_013","0","0","","","",""
"13004","13","11","122411","앗, 곤란해하는\n사람 발견~!\n곤란할 때는 서로\n도와야지♪","8","1","0","0","0","1"
"13005","13","91","0","","","","","","",""
"13006","13","3","122411","sjr_talk_idle","1","","","0.2","",""
"14001","14","1","1","122411","100","40","-194","1.65","1","sjr_talk_idle"
"14002","14","3","122411","sjr_talk_watch_arm_opened","0","sjr_talk_swing_joy","1","0.2","0",""
"14003","14","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_014","0","0","","","",""
"14004","14","11","122411","어떤 코스를\n달릴까~♪\n다 재밌을 것 같아~!\n빨리하고 싶다~!","7","1","0","0","0","1"
"14005","14","91","0","","","","","","",""
"14006","14","3","122411","sjr_talk_idle","1","","","0.2","",""
"15001","15","1","1","122411","100","40","-194","1.65","1","sjr_talk_idle"
"15002","15","3","122411","sjr_talk_wish_doya","1","","","0.2","",""
"15003","15","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_015","0","0","","","",""
"15004","15","11","122411","유이하고 레이 씨\n두 사람과 함께\n겨루고 싶다!","7","1","0","0","0","1"
"15005","15","91","0","","","","","","",""
"15006","15","3","122411","sjr_talk_idle","1","","","0.2","",""
"16001","16","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"16002","16","1","1","122511","100","-72","-194","1.65","0","sjr_talk_idle"
"16003","16","3","122611","sjr_talk_wish_doya","1","","","0.2","",""
"16004","16","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_001","0","0","","","",""
"16005","16","11","122611","레이\n서로 최선을 다해 달리자\n난 진심으로 임할 테니까","5","1","0","0","0","1"
"16006","16","91","0","","","","","","",""
"16007","16","3","122611","sjr_talk_idle","1","","","0.2","",""
"16008","16","3","122511","sjr_talk_arm_crossed_normal_joy","0","sjr_talk_arm_crossed_joy_loop","1","0.2","0",""
"16009","16","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_002","0","0","","","",""
"16010","16","11","122511","유이… 제법 큰소리를\n치게 됐는데\n후훗, 그렇다면 나도\n그 패기에 응할게","6","1","0","0","0","0.5"
"16011","16","91","0","","","","","","",""
"16012","16","3","122511","sjr_talk_idle","1","","","0.2","",""
"17001","17","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"17002","17","1","1","122511","100","-72","-194","1.65","0","sjr_talk_idle"
"17003","17","3","122511","sjr_talk_worry_shy","1","","","0.2","",""
"17004","17","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_003","0","0","","","",""
"17005","17","11","122511","있잖아, 유이\n수영복 입고 달리는 건\n좀…","6","1","0","0","0","0.5"
"17006","17","91","0","","","","","","",""
"17007","17","3","122511","sjr_talk_idle","1","","","0.2","",""
"17008","17","3","122611","sjr_talk_wish_shy","1","","","0.2","",""
"17009","17","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_004","0","0","","","",""
"17010","17","11","122611","응, 부끄럽지\n기사 군이\n본다고 생각하면…\n…으으~~~!","5","1","0","0","0","0.5"
"17011","17","91","0","","","","","","",""
"17012","17","3","122611","sjr_talk_idle","1","","","0.2","",""
"17013","17","3","122511","sjr_talk_thinking_blink_light","0","sjr_talk_thinking_light","1","0.2","0",""
"17014","17","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_005","0","0","","","",""
"17015","17","11","122511","아니, 잠깐만…\n유이는 부끄러울 때\n달아나는 속도가 빨라져…\n그걸 이용하면…!","6","1","0","0","0","0.5"
"17016","17","91","0","","","","","","",""
"17017","17","3","122511","sjr_talk_idle","1","","","0.2","",""
"18001","18","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"18002","18","1","1","122511","100","-72","-194","1.65","0","sjr_talk_idle"
"18003","18","3","122611","sjr_talk_wish_surprise","1","","","0.2","",""
"18004","18","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_006","0","0","","","",""
"18005","18","11","122611","어쩐지 굉장한 코스\n뿐이네…\n어떻게\n만든 걸까…","7","1","0","0","0","0.5"
"18006","18","91","0","","","","","","",""
"18007","18","3","122611","sjr_talk_idle","1","","","0.2","",""
"18008","18","3","122511","sjr_talk_arm_crossed_normal2","0","sjr_talk_arm_crossed_normal2_loop","1","0.2","0",""
"18009","18","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_007","0","0","","","",""
"18010","18","11","122511","신경 쓰면 안 돼\n이런 때는 순수하게\n즐기는 게 제일이야","7","1","0","0","0","0.5"
"18011","18","91","0","","","","","","",""
"18012","18","3","122511","sjr_talk_idle","1","","","0.2","",""
"19001","19","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"19002","19","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"19003","19","3","122611","sjr_talk_wave_hand","0","sjr_talk_idle_joy","1","0.2","0",""
"19004","19","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_008","0","0","","","",""
"19005","19","11","122611","히요리\n즐기고 있어?","11","1","0","0","0","0.5"
"19006","19","91","0","","","","","","",""
"19007","19","3","122611","sjr_talk_idle","1","","","0.2","",""
"19008","19","3","122411","sjr_talk_fun","0","sjr_talk_swing_joy2","1","0.2","0",""
"19009","19","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_009","0","0","","","",""
"19010","19","11","122411","물론이지!\n이렇게 재밌는 걸\n즐기지 않으면\n아깝잖아~!","8","1","0","0","0","0.5"
"19011","19","91","0","","","","","","",""
"19012","19","3","122411","sjr_talk_idle","1","","","0.2","",""
"19013","19","3","122611","sjr_talk_laugh","1","","","0.2","",""
"19014","19","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_010","0","0","","","",""
"19015","19","11","122611","그러네\n후훗, 나도 \n히요리를\n본받아야지…!","8","1","0","0","0","0.5"
"19016","19","91","0","","","","","","",""
"19017","19","3","122611","sjr_talk_idle","1","","","0.2","",""
"20001","20","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"20002","20","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"20003","20","3","122411","sjr_talk_guts2","0","sjr_talk_guts2_loop","1","0.2","0",""
"20004","20","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_011","0","0","","","",""
"20005","20","11","122411","유이!\n좀 전의 달리기는\n굉장했어!\n따라잡을 수 없었어~","9","1","0","0","0","0.5"
"20006","20","91","0","","","","","","",""
"20007","20","3","122411","sjr_talk_idle","1","","","0.2","",""
"20008","20","3","122611","sjr_talk_mouth_hidden_dere_guru","0","sjr_talk_mouth_hidden_guru","1","0.2","0",""
"20009","20","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_012","0","0","","","",""
"20010","20","11","122611","열중해서 달렸더니\n어쩐지\n기분이 좋아져서…\n후후, 후후후…","5","1","0","0","0","0.5"
"20011","20","91","0","","","","","","",""
"20012","20","3","122411","sjr_talk_shock","0","sjr_talk_shock_loop","1","0.2","0",""
"20013","20","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_013","0","0","","","",""
"20014","20","11","122411","와~앗!?\n유이!?\n눈이 뱅글뱅글 돌잖아!?","17","1","0","0","0","0.5"
"20015","20","91","0","","","","","","",""
"20016","20","3","122611","sjr_talk_idle","1","","","0.2","",""
"20017","20","3","122411","sjr_talk_idle","1","","","0.2","",""
"21001","21","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"21002","21","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"21003","21","3","122611","sjr_talk_worry_sad","1","","","0.2","",""
"21004","21","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_014","0","0","","","",""
"21005","21","11","122611","히요리, 계속\n달리던데 괜찮아?\n수분 보충을 충분히\n하지 않으면 안 된다?","9","1","0","0","0","0.5"
"21006","21","91","0","","","","","","",""
"21007","21","3","122611","sjr_talk_idle","1","","","0.2","",""
"21008","21","3","122411","sjr_talk_laugh_guts","0","sjr_talk_guts2_joy_loop","0","0.2","0",""
"21009","21","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_015","0","0","","","",""
"21010","21","11","122411","걱정도 많다니까\n유이는~\n아, 그럼 같이\n빙수 먹으러 가자~♪","6","1","0","0","0","0.5"
"21011","21","91","0","","","","","","",""
"21012","21","3","122411","sjr_talk_idle","1","","","0.2","",""
"22001","22","1","1","122511","100","72","-194","1.65","1","sjr_talk_idle"
"22002","22","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"22003","22","3","122511","sjr_talk_arm_crossed_normal","0","sjr_talk_arm_crossed_normal_loop","1","0.2","0",""
"22004","22","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_016","0","0","","","",""
"22005","22","11","122511","상대가 히요리라고 해도\n질 생각은\n없으니까","7","1","0","0","0","0.5"
"22006","22","91","0","","","","","","",""
"22007","22","3","122511","sjr_talk_idle","1","","","0.2","",""
"22008","22","3","122411","sjr_talk_guts","0","sjr_talk_guts_loop","1","0.2","0",""
"22009","22","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_017","0","0","","","",""
"22010","22","11","122411","레이 씨가 상대라면\n나 역시\n전력 전개라고!","8","1","0","0","0","0.5"
"22011","22","91","0","","","","","","",""
"22012","22","3","122411","sjr_talk_idle","1","","","0.2","",""
"23001","23","1","1","122511","100","72","-194","1.65","1","sjr_talk_idle"
"23002","23","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"23003","23","3","122411","sjr_talk_fun_eieio","0","sjr_talk_eieio_loop","1","0.2","0",""
"23004","23","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_018","0","0","","","",""
"23005","23","11","122411","여름이라고 하면 빙수!\n시럽은……\n금단의 몽땅 섞기다~!","5","1","0","0","0","0.5"
"23006","23","91","0","","","","","","",""
"23007","23","3","122411","sjr_talk_idle","1","","","0.2","",""
"23008","23","3","122511","sjr_talk_mouth_hidden_sad","1","","","0.2","",""
"23009","23","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_019","0","0","","","",""
"23010","23","11","122511","그렇게 차가운\n것만 먹다니…\n못 달리게 돼도\n모른다?","7","1","0","0","0","0.5"
"23011","23","91","0","","","","","","",""
"23012","23","3","122511","sjr_talk_idle","1","","","0.2","",""
"23013","23","3","122411","sjr_talk_arm_opened_joy_guru","0","sjr_talk_arm_opened_guru","1","0.2","0",""
"23014","23","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_020","0","0","","","",""
"23015","23","11","122411","괜찮아, 괜찮아♪\n…어랏?\n어쩐지 머리가 띠~잉\n아야야야야~!?","5","1","0","0","0","0.5"
"23016","23","91","0","","","","","","",""
"23017","23","3","122411","sjr_talk_idle","1","","","0.2","",""
"24001","24","1","1","122511","100","72","-194","1.65","1","sjr_talk_idle"
"24002","24","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"24003","24","3","122411","sjr_talk_mouth_hidden_sad","1","","","0.2","",""
"24004","24","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_021","0","0","","","",""
"24005","24","11","122411","유이\n괜찮으려나~\n넘어지지 않았으면\n좋겠는데…","7","1","0","0","0","1"
"24006","24","91","0","","","","","","",""
"24007","24","3","122411","sjr_talk_idle","1","","","0.2","",""
"24008","24","3","122511","sjr_talk_arm_crossed_normal_joy","0","sjr_talk_arm_crossed_joy_loop","0","0.2","0",""
"24009","24","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_022","0","0","","","",""
"24010","24","11","122511","걱정은 필요 없어\n유이는 강해졌어\n오히려 우리가\n질지도 몰라","5","1","0","0","0","0.5"
"24011","24","91","0","","","","","","",""
"24012","24","3","122511","sjr_talk_idle","1","","","0.2","",""
"24013","24","3","122411","sjr_talk_laugh","1","","","0.2","",""
"24014","24","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_023","0","0","","","",""
"24015","24","11","122411","에헤헷, 그러네!\n함께 달리는 게\n기대된다~♪","7","1","0","0","0","0.5"
"24016","24","91","0","","","","","","",""
"24017","24","3","122411","sjr_talk_idle","1","","","0.2","",""
